country,year,source_file,file_path,missing_agencies
Italy,2015,2015 20141229_300_SO_100.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2015 20141229_300_SO_100.pdf,FOE — Fondo Ordinario per gli Enti di ricerca
Italy,2016,2016 20151230_302_SO_071.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2016 20151230_302_SO_071.pdf,FOE — Fondo Ordinario per gli Enti di ricerca
Italy,2017,2017 20161221_297_SO_057.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2017 20161221_297_SO_057.pdf,FOE — Fondo Ordinario per gli Enti di ricerca
Italy,2010,2010 20091230_302_SO_243.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2010 20091230_302_SO_243.pdf,PRIN — Progetti di Rilevante Interesse Nazionale
Italy,2010,2010 20091230_302_SO_244.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2010 20091230_302_SO_244.pdf,PRIN — Progetti di Rilevante Interesse Nazionale
Italy,2003,2003 20021231_305_SO_240.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2003 20021231_305_SO_240.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2003,2003 20021231_305_SO_241.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2003 20021231_305_SO_241.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2004,2004 20031227_299_SO_196-1.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2004 20031227_299_SO_196-1.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2004,2004 20031227_299_SO_196.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2004 20031227_299_SO_196.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2004,2004 20031227_299_SO_197.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2004 20031227_299_SO_197.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2005,2005 20041231_306_SO_192.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2005 20041231_306_SO_192.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2005,2005 20041231_306_SO_193.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2005 20041231_306_SO_193.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2018,2018 20171229_302_SO_062.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2018 20171229_302_SO_062.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2021,2021 20201230_322_SO_046.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2021 20201230_322_SO_046.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2024,2024 20231230_303_SO_040-1.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2024 20231230_303_SO_040-1.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2024,2024 20231230_303_SO_040.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2024 20231230_303_SO_040.pdf,CNR — Consiglio Nazionale delle Ricerche
Italy,2019,2019 20181231_302_SO_062.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2019 20181231_302_SO_062.pdf,ENEA
Italy,2020,2020 20191230_304_SO_045.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2020 20191230_304_SO_045.pdf,ENEA
Italy,2022,2022 20211231_310_SO_049.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2022 20211231_310_SO_049.pdf,ENEA
Italy,2023,2023 20221229_303_SO_043.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2023 20221229_303_SO_043.pdf,ENEA
Italy,1988,1988 19880319_066_SO_020.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/1988 19880319_066_SO_020.pdf,ASI — Agenzia Spaziale Italiana
Italy,2001,2001 20001229_302_SO_219.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2001 20001229_302_SO_219.pdf,ASI — Agenzia Spaziale Italiana
Italy,2001,2001 20001229_302_SO_220.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/2001 20001229_302_SO_220.pdf,ASI — Agenzia Spaziale Italiana
Italy,1991,1991 19901231_303_SO_091.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/1991 19901231_303_SO_091.pdf,INFN — Istituto Nazionale di Fisica Nucleare
Italy,1991,1991 19901231_303_SO_092.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Italy/1991 19901231_303_SO_092.pdf,INFN — Istituto Nazionale di Fisica Nucleare
