country,year,canonical_name,category,amount_local,currency,unit,item_type,source_kind,source_file,page_number,line_description_en,series_notes,traceability_status
UK,2019,European Bioinformatics Institute Infrastructure Upgrade,research_infrastructure,45000000.0,GBP,pound,verified_override,original_pdf,2019_UK.pdf,4.0,"Verified against Spring Statement 2019 WMS, p.4: 'Investing £45 million in a critical upgrade to data storage cloud computing infrastructure at the European Bioinformatics Institute in Cambridgeshire.'",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2019,Extreme Photonics Application Centre,research_infrastructure,81000000.0,GBP,pound,verified_override,original_pdf,2019_UK.pdf,3.0,"Verified against Spring Statement 2019 Written Ministerial Statement (gov.uk assets/.../785618/WMS_final_Commons.pdf), 'Science and Technology' section, p.3: 'Allocating £81 million to a national Extreme Photonics Application Centre in Oxfordshire.' No source PDF was previously downloaded for 2019 in this corpus.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2024,Faraday Discovery Fellowships and Green Future Fellowships Endowments,rd_programme,400000000.0,GBP,pound,verified_override,original_pdf,2024_03_UK.pdf,82.0,"Budget March 2024, p.82: 'The £250 million Faraday Discovery Fellowships and £150 million Green Future Fellowships will be funded through endowments to the Royal Society and the Royal Academy of Engineering' — one-off endowment capital transfers (£400 million combined).","Budget March 2024 (2024_03_UK.pdf p.82): 'The £250 million Faraday Discovery Fellowships and £150 million Green Future Fellowships will be funded through endowments to the Royal Society and the Royal Academy of Engineering' — one-off endowment capital transfers (£400 million combined), treated like the Alan Turing Institute founding grant.; locked manual curation",verified_against_original_file
UK,2015,Francis Crick Institute (MRC asset reinvestment),research_institute,30000000.0,GBP,pound,verified_override,original_pdf,2015_03_UK.pdf,,Verified against 2015_03_UK.pdf: government will reinvest up to £30 million from the sale of Medical Research Council assets to support research at the Francis Crick Institute.,Budget 2015 (March): £30 million reinvested from sale of MRC assets to support research at the Francis Crick Institute.; locked manual curation,verified_against_original_file
UK,2021,Future Fund: Breakthrough,innovation_instruments,375000000.0,GBP,pound,verified_override,original_pdf,2021_03_UK.pdf,70.0,"Budget March 2021, p.70: 'Future Fund: Breakthrough — Building on the government's Future Fund', £375 million co-investment vehicle for R&D-intensive, high-growth companies.","Budget March 2021 (2021_03_UK.pdf p.70): 'Future Fund: Breakthrough — Building on the government's Future Fund', £375 million co-investment vehicle for R&D-intensive, high-growth companies.; locked manual curation",verified_against_original_file
UK,2021,Global Underwater Hub,innovation_instruments,5000000.0,GBP,pound,verified_override,original_pdf,2021_03_UK.pdf,68.0,"Budget March 2021, p.68: support for the Global Underwater Hub, £5 million.","Budget March 2021 (2021_03_UK.pdf p.68): support for the Global Underwater Hub, £5 million.; locked manual curation",verified_against_original_file
UK,2017,GovTech Fund,innovation_instruments,20000000.0,GBP,pound,verified_override,original_pdf,2017_11_UK.pdf,,"Verified against original 2017_11_UK.pdf (Autumn Budget 2017), para 6.23: 'GovTech Fund — The Budget commits up to £20 million over 3 years, starting in 2018-19, of R&D NPIF funding for a GovTech Fund.' 3-year commitment announced in the 2017 Autumn Budget — flagged as a one-off fund launch, not an annual figure.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2020,Government Chief Scientific Adviser / GO-Science,rd_ministry,2000000.0,GBP,pound,verified_override,original_pdf,2020_UK.pdf,,Verified against 2020_UK.pdf: government will provide an additional £2 million in 2020-21 to expand strategic science and resilience capabilities at the Government Chief Scientific Adviser and Government Office for Science.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2003,Higher Education Innovation Fund (HEIF),innovation_instruments,187000000.0,GBP,pound,verified_override,original_pdf,2003_UK.pdf,62.0,"Budget 2003, p.62: '£187 million Higher Education Innovation Fund (HEIF).'",Budget 2003 (2003_UK.pdf p.62): '£187 million Higher Education Innovation Fund (HEIF).'; locked manual curation,verified_against_original_file
UK,1982,Industrial Innovation Support Measures (1982 package),rd_programme,20000000.0,GBP,pound,verified_override,original_pdf,1982_UK.pdf,,Budget 1982: 'New measures to promote research and innovation in industry will involve additional expenditure of £20 million in 1982-83.' Earliest confirmed genuine R&D appropriation in the UK corpus.,"Budget 1982: 'New measures to promote research and innovation in industry will involve additional expenditure of £20 million in 1982-83, £35 million in 1983-84 and £45 million in 1984-85.' Per-year tranches explicitly disaggregated (not a vague multi-year total), so each year is locked separately. The 1983-84 figure was updated in Budget 1983 to £39 million ('the cost is £39 million in 1983-84') — the more contemporaneous figure is used for 1983. The 1984-85 £45 million figure is the 1982 forecast only; it was not independently re-confirmed in the 1984 document (no matching mention found) — flagged as lower-confidence. This is the earliest confirmed genuine R&D appropriation found in the UK corpus, extending the series two years earlier than the prior 1994 start of consistent coverage.; locked manual curation",verified_against_original_file
UK,1983,Industrial Innovation Support Measures (1982 package),rd_programme,39000000.0,GBP,pound,verified_override,original_pdf,1983_UK.pdf,,"Budget 1983: 'the cost is £39 million in 1983-84', updating the £35 million forecast given a year earlier in Budget 1982 for the same industrial-innovation measure. Using the more contemporaneous figure.","Budget 1982: 'New measures to promote research and innovation in industry will involve additional expenditure of £20 million in 1982-83, £35 million in 1983-84 and £45 million in 1984-85.' Per-year tranches explicitly disaggregated (not a vague multi-year total), so each year is locked separately. The 1983-84 figure was updated in Budget 1983 to £39 million ('the cost is £39 million in 1983-84') — the more contemporaneous figure is used for 1983. The 1984-85 £45 million figure is the 1982 forecast only; it was not independently re-confirmed in the 1984 document (no matching mention found) — flagged as lower-confidence. This is the earliest confirmed genuine R&D appropriation found in the UK corpus, extending the series two years earlier than the prior 1994 start of consistent coverage.; locked manual curation; locked manual curation",verified_against_original_file
UK,1984,Industrial Innovation Support Measures (1982 package),rd_programme,45000000.0,GBP,pound,verified_override,original_pdf,1982_UK.pdf,,"Budget 1982's forecast of '£45 million in 1984-85' for the same industrial-innovation measure. Not independently re-confirmed in the 1984 document itself (no matching mention found) — lower-confidence than the 1982/1983 figures, included as the best available number rather than left blank.","Budget 1982: 'New measures to promote research and innovation in industry will involve additional expenditure of £20 million in 1982-83, £35 million in 1983-84 and £45 million in 1984-85.' Per-year tranches explicitly disaggregated (not a vague multi-year total), so each year is locked separately. The 1983-84 figure was updated in Budget 1983 to £39 million ('the cost is £39 million in 1983-84') — the more contemporaneous figure is used for 1983. The 1984-85 £45 million figure is the 1982 forecast only; it was not independently re-confirmed in the 1984 document (no matching mention found) — flagged as lower-confidence. This is the earliest confirmed genuine R&D appropriation found in the UK corpus, extending the series two years earlier than the prior 1994 start of consistent coverage.; locked manual curation; locked manual curation",verified_against_original_file
UK,2023,Innovation Accelerators Programme,innovation_instruments,100000000.0,GBP,pound,verified_override,original_pdf,2023_UK.pdf,,"Verified against 2023_UK.pdf (Spring Budget 2023), §4.106: government has allocated £100 million funding for the Innovation Accelerators programme (Glasgow City Region, Greater Manchester, West Midlands).","Spring Budget 2023: £100 million for the Innovation Accelerators programme (Glasgow City Region, Greater Manchester, West Midlands).; locked manual curation",verified_against_original_file
UK,2018,International Research Fellowship Scheme (2018),rd_programme,100000000.0,GBP,pound,verified_override,original_pdf,2018_UK.pdf,60.0,"Budget 2018, p.60: £100 million in an international fellowship scheme.",Budget 2018 (2018_UK.pdf p.60): £100 million in an international fellowship scheme.; locked manual curation,verified_against_original_file
UK,2015,Internet of Things Research Programme,rd_programme,40000000.0,GBP,pound,verified_override,original_pdf,2015_03_UK.pdf,,"Verified against 2015_03_UK.pdf: government will invest £40 million to develop Internet of Things technologies through large-scale demonstrator programmes, business incubator space and a research centre.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2017,Jodrell Bank Discovery Centre,research_infrastructure,4000000.0,GBP,pound,verified_override,original_pdf,2017_11_UK.pdf,56.0,"Autumn Budget 2017, p.56: £4 million government contribution to Jodrell Bank's £20.5 million project.",Autumn Budget 2017 (2017_11_UK.pdf p.56): £4 million government contribution to Jodrell Bank's £20.5 million project.; locked manual curation,verified_against_original_file
UK,2019,Joint European Torus (JET) Fusion Funding,research_infrastructure,60000000.0,GBP,pound,verified_override,original_pdf,2019_UK.pdf,4.0,"Verified against Spring Statement 2019 WMS, p.4: 'Setting aside up to £60 million to confirm funding is guaranteed for the [Joint European Torus] facility over 2019/20.' Explicitly a single fiscal-year (2019/20) commitment, not multi-year.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,1999,Joint Infrastructure Fund,research_infrastructure,700000000.0,GBP,pound,verified_override,original_pdf,1999_UK.pdf,,"Corrected from £600 million. Verified against original 1999_UK.pdf (Budget 99): the Fund is announced at £600 million early in the document, then later, para 3.58: 'the Higher Education Funding Council for England will add £100 million to the Joint Infrastructure Fund making a total Fund of £700 million.' £700m is the final, government-stated total for the same fund in the same document — using it avoids understating the actual 1999 figure.","Budget 1999: £600 million Joint Infrastructure Fund (Government + Wellcome Trust), verified 1999_UK.pdf.; locked manual curation",verified_against_original_file
UK,2020,Life Sciences Investment Programme,innovation_instruments,200000000.0,GBP,pound,verified_override,original_pdf,2020_UK.pdf,88.0,"Budget 2020, p.88: Life Sciences Investment Programme, £200 million.","Budget 2020 (2020_UK.pdf p.88): Life Sciences Investment Programme, £200 million.; locked manual curation",verified_against_original_file
UK,2022,Long-Term Investment for Technology & Science (LIFTS),innovation_instruments,500000000.0,GBP,pound,verified_override,original_pdf,2022_09_UK.pdf,21.0,"Verified against The Growth Plan 2022 (gov.uk, CP 743, 23 September 2022), para 3.14: 'introducing the Long-Term Investment for Technology & Science (LIFTS) competition, providing up to £500 million to support new funds designed to catalyse investment from pensions schemes and other investors into the UK's pioneering science and technology businesses.' No source PDF was previously downloaded for 2022 in this corpus. The companion November 2022 Autumn Statement (CP 751) was also reviewed in full for chapters 1-4 (its Chapter 5 policy-decision tables did not survive text extraction and were not reviewed) — its only R&D content is multi-year/cumulative figures (Innovate UK £2.6bn over the Spending Review period; Catapults £1.6bn over a 5-year funding cycle) or duplicates the existing 2024 'Public R&D Investment' £20bn entry, so nothing further was added from it.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2010,Low-Carbon Aircraft Engine R&D,rd_programme,45000000.0,GBP,pound,verified_override,original_pdf,2010_03_UK.pdf,118.0,"Budget March 2010, p.118: £45 million for research and technology critical to the development of low-carbon aircraft engines.",Budget March 2010 (2010_03_UK.pdf p.118): £45 million for research and technology critical to the development of low-carbon aircraft engines.; locked manual curation,verified_against_original_file
UK,2008,Low-Carbon Vehicle RD&D Programme,rd_programme,40000000.0,GBP,pound,verified_override,original_pdf,2008_UK.pdf,102.0,"Budget 2008 (King Review), p.102/106: £40 million research, development and demonstration programme for low-carbon vehicles.","Budget 2008 (2008_UK.pdf p.102/106, King Review): £40 million research, development and demonstration programme for low-carbon/ultra-low-carbon vehicles.; locked manual curation",verified_against_original_file
UK,2024,Medical Research Charities Early Career Researchers Fund,rd_programme,45000000.0,GBP,pound,verified_override,original_pdf,2024_03_UK.pdf,,"Verified against 2024_03_UK.pdf (Spring Budget 2024), §5.129: £45 million through the Medical Research Charities Early Career Researchers Support Fund.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2017,NPIF Disruptive Technologies Initial Investment,rd_programme,270000000.0,GBP,pound,verified_override,original_pdf,2017_03_UK.pdf,,Verified against 2017_03_UK.pdf (Spring Budget 2017): an initial investment of £270 million in 2017-18 will kick-start the development of disruptive technologies.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2017,NPIF Fellowship Programmes,rd_programme,50000000.0,GBP,pound,verified_override,original_pdf,2017_03_UK.pdf,48.0,"Spring Budget 2017, p.48: NPIF funding for fellowship programmes, £50 million.","Spring Budget 2017 (2017_03_UK.pdf p.48): NPIF funding for fellowship programmes, £50 million.; locked manual curation",verified_against_original_file
UK,2020,National Institute for Health Research (uplift),research_infrastructure,12000000.0,GBP,pound,verified_override,original_pdf,2020_UK.pdf,,Verified against 2020_UK.pdf: government is committing an extra £12 million for the National Institute for Health Research in 2020-21.,Budget 2020: extra £12 million for the National Institute for Health Research in 2020-21.; locked manual curation,verified_against_original_file
UK,2016,National Institute for Smart Data Innovation,research_institute,15000000.0,GBP,pound,verified_override,original_pdf,2016_UK.pdf,78.0,"Budget 2016, p.78/130: 'The government will invest £15 million in the National Institute for Smart Data Innovation.'",Budget 2016 (2016_UK.pdf p.78/130): 'The government will invest £15 million in the National Institute for Smart Data Innovation.'; locked manual curation,verified_against_original_file
UK,2004,National Technology Strategy,rd_programme,150000000.0,GBP,pound,verified_override,original_pdf,2004_UK.pdf,69.0,"Budget 2004, p.69: £150 million National Technology Strategy.",Budget 2004 (2004_UK.pdf p.69): £150 million National Technology Strategy.; locked manual curation,verified_against_original_file
UK,2015,Northern Tech Incubator Investment,innovation_instruments,11000000.0,GBP,pound,verified_override,original_pdf,2015_03_UK.pdf,,Verified against 2015_03_UK.pdf: £11 million investment in tech incubation to accelerate development of innovative businesses across the North.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2016,ONS Data Science Hub,research_infrastructure,10000000.0,GBP,pound,verified_override,original_pdf,2016_UK.pdf,,Verified against 2016_UK.pdf: government will invest over £10 million in a new hub for data science and centre for excellence in economic measurement at the ONS.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2003,PSRE/NHS Science Commercialisation Support,innovation_instruments,15000000.0,GBP,pound,verified_override,original_pdf,2003_UK.pdf,62.0,"Budget 2003, p.62: '£15 million allocated this year to help catalyse commercialisation of science and technology from Public Sector Research Establishments and NHS Trusts.'",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2024,Public R&D Investment,rd_programme,20000000000.0,GBP,pound,verified_override,original_pdf,2021_10_UK.pdf,86.0,"Verified against original 2021_10_UK.pdf (Autumn Budget and Spending Review 2021), p.86 para 3.7: 'SR21 invests a record £20 billion by 2024-25 in Research and Development (R&D)', repeated at paras 2.163 and 4.71 (£20 billion by 2024-25, including funding for EU programmes). This is the government's own headline total R&D investment figure (not a sub-programme total); the existing 'Public R&D Investment' canonical had zero populated years before this fix despite matching a real, repeated headline claim.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2025,Public R&D Investment,rd_programme,20400000000.0,GBP,pound,verified_override,original_pdf,2024_10_UK.pdf,,Verified against original 2024_10_UK.pdf (Autumn Budget 2024): 'the Budget protects record levels of government R&D investment with £20.4 billion allocated in 2025-26.' Government's own headline total R&D investment figure for FY2025-26.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2024,Quantum Computing Mission (initial funding),rd_programme,1600000.0,GBP,pound,verified_override,original_pdf,2024_03_UK.pdf,59.0,"Budget March 2024, p.59: £1.6 million to progress the quantum computing mission.",Budget March 2024 (2024_03_UK.pdf p.59): £1.6 million to progress the quantum computing mission.; locked manual curation,verified_against_original_file
UK,2018,Quantum Technology R&D Programme (2018),rd_programme,5000000.0,GBP,pound,verified_override,original_pdf,2018_UK.pdf,40.0,"Budget 2018, p.40: Quantum Technology research and development, £5 million.","Budget 2018 (2018_UK.pdf p.40): Quantum Technology research and development, £5 million.; locked manual curation",verified_against_original_file
UK,2020,Regulators' Pioneer Fund,innovation_instruments,10000000.0,GBP,pound,verified_override,original_pdf,2020_UK.pdf,,Verified against 2020_UK.pdf: Budget announces the government will invest £10 million in a second round of the Regulators' Pioneer Fund.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2007,Research Councils Co-Investment in TSB Collaborative R&D,rd_programme,25000000.0,GBP,pound,verified_override,original_pdf,2007_UK.pdf,70.0,"Budget 2007, p.70: 'Investment by Research Councils in TSB programmes to support collaborative R&D projects', £25 million.","Budget 2007 (2007_UK.pdf p.70): 'Investment by Research Councils in TSB programmes to support collaborative R&D projects', £25 million. Distinct funding stream from the Technology Strategy Board's own £100 million (already captured under the 'Innovate UK' canonical for 2007) — flagged as a modest double-counting risk since both ultimately flow into TSB collaborative R&D, but the source text frames them as two separate contributions.; locked manual curation",verified_against_original_file
UK,2016,SMR-Enabling Advanced Manufacturing R&D Programme,rd_programme,30000000.0,GBP,pound,verified_override,original_pdf,2016_UK.pdf,,Verified against 2016_UK.pdf: government will allocate at least £30 million for an SMR-enabling advanced manufacturing R&D programme to develop nuclear skills capacity.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2005,Science Research Infrastructure Fund (SRIF),research_infrastructure,500000000.0,GBP,pound,verified_override,original_pdf,2005_UK.pdf,72.0,"Budget 2005, p.72: 'Science Research Infrastructure Fund, which provides capital funding of £500 million per annum to renew university infrastructure.'","Budget 2005 (2005_UK.pdf p.72): 'Science Research Infrastructure Fund, which provides capital funding of £500 million per annum to renew university infrastructure.'; locked manual curation",verified_against_original_file
UK,2011,Science and Innovation Campuses Capital Funding,research_infrastructure,100000000.0,GBP,pound,verified_override,original_pdf,2011_UK.pdf,56.0,"Budget 2011, p.56: 'provide £100 million of new capital funding in 2011-12 for science and innovation campuses.'","Budget 2011 (2011_UK.pdf p.56): 'provide £100 million of new capital funding in 2011-12 for science and innovation campuses.' This is the exact item flagged during the FY-notation cleaner fix (Round 1-2) as staying stuck in review — it turned out to also need its own canonical, since it never matched any existing agency pattern.; locked manual curation",verified_against_original_file
UK,1996,Scientific Equipment Challenge Fund,research_infrastructure,20000000.0,GBP,pound,verified_override,original_pdf,1996_UK.pdf,114.0,"Budget 1996, p.114: '£20 million in 1997-98 for a challenge fund to finance scientific equipment.'",Budget 1996 (1996_UK.pdf p.114): '£20 million in 1997-98 for a challenge fund to finance scientific equipment.'; locked manual curation,verified_against_original_file
UK,2025,South Wales Semiconductor Technologies Cluster,research_infrastructure,10000000.0,GBP,pound,verified_override,original_pdf,2025_UK.pdf,110.0,"Budget 2025, p.110: £10 million invested in the South Wales world-leading semiconductor technologies cluster.",Budget 2025 (2025_UK.pdf p.110): £10 million invested in the South Wales world-leading semiconductor technologies cluster.; locked manual curation,verified_against_original_file
UK,2020,Specialist Research Institutions Funding,research_institute,80000000.0,GBP,pound,verified_override,original_pdf,2020_UK.pdf,,"Verified against 2020_UK.pdf: government will invest £80 million to support the UK's foremost specialist institutions (increasing funding for new PhDs, fellowships and research projects).",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2025,Studio Ulster (virtual production R&D studio),research_infrastructure,25200000.0,GBP,pound,verified_override,original_pdf,2025_UK.pdf,,"Verified against 2025_UK.pdf: Studio Ulster, a £25.2 million government investment in a state-of-the-art virtual production R&D studio.","Budget 2025: £25.2 million government investment in Studio Ulster, a virtual production R&D studio.; locked manual curation",verified_against_original_file
UK,2009,TSB Creative Industries R&D Programme,rd_programme,10000000.0,GBP,pound,verified_override,original_pdf,2009_UK.pdf,89.0,"Budget 2009, p.89: '£10 million programme of research and development for the creative industries, led by the TSB.'","Budget 2009 (2009_UK.pdf p.89): '£10 million programme of research and development for the creative industries, led by the TSB.'; locked manual curation",verified_against_original_file
UK,2013,TSB Digital Content Production Fund,innovation_instruments,15000000.0,GBP,pound,verified_override,original_pdf,2013_UK.pdf,52.0,"Verified against 2013_UK.pdf, p.52: Technology Strategy Board will launch a new competitive fund of up to £15 million to support the digital content production industry.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,1995,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,6000000000.0,GBP,pound,verified_override,original_pdf,1995_UK.pdf,129.0,"Verified against original 1995_UK.pdf (Financial Statement and Budget Report 1996-97), page 129, para 6.42: 'Total central government spending on science and technology in 1996-97 is expected to be about £6 billion, broadly the same as in 1995-96.' Extraction Pass 1 missed this entirely (0 rows extracted for 1995) despite the near-identical sentence being correctly picked up in the surrounding years (1994 p.128, 1996 p.114) — same document series, inconsistent extraction. Added via manual verification rather than re-running LLM extraction.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2018,Turing AI Fellowships,rd_programme,50000000.0,GBP,pound,verified_override,original_pdf,2018_UK.pdf,,Verified against 2018_UK.pdf: government will invest up to £50 million in new Turing AI Fellowships to attract world-leading AI research talent to the UK.,Budget 2018: up to £50 million in new Turing AI Fellowships to attract world-leading AI research talent.; locked manual curation,verified_against_original_file
UK,2012,UK Centre for Aerodynamics,research_infrastructure,60000000.0,GBP,pound,verified_override,original_pdf,2012_UK.pdf,,"Verified against 2012_UK.pdf: government will invest £60 million to establish a UK centre for aerodynamics, opening 2012-13, to support innovation in aerospace technology.",gap: no matching rows in this year; locked manual curation,verified_against_original_file
UK,2018,UK Nuclear Fusion R&D Support,rd_programme,20000000.0,GBP,pound,verified_override,original_pdf,2018_UK.pdf,40.0,"Budget 2018, p.40: support for UK nuclear fusion, £20 million.","Budget 2018 (2018_UK.pdf p.40): support for UK nuclear fusion, £20 million.; locked manual curation",verified_against_original_file
UK,2025,UKRI R&D Missions Accelerator,rd_programme,500000000.0,GBP,pound,verified_override,original_pdf,2025_UK.pdf,,Verified against 2025_UK.pdf: UKRI's £500 million R&D Missions Accelerator programme.,gap: no matching rows in this year; locked manual curation,verified_against_original_file
