year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
1987,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,Umbrella term for the 7 research councils before UKRI.
1993,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Biotechnology and Biological Sciences Research Council (BBSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Engineering and Physical Sciences Research Council (EPSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,Science and Technology Facilities Council (STFC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1994,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,6100000000.0,pound,GBP,section_total,1994_UK.pdf,128,Data/input/finance_bills/UK/1994_UK.pdf,Data/output/budget/full_text/UK/pdf_34f891222774__1994_UK.txt.gz,Total central government spending on science and technology,covered_by_final_series,page_context_excerpt,=== Page 128.0 | method: ocr_fallback === | 6 Public spending | Science and technology 6.63 Total central government spending on science and technology in | European Community,"Headline annual total government science/S&T spending figure, as announced in the Budget Red Book narrative (not a Supply Estimates line). Kept as a separate backbone series for cross-year comparability given sparse agency-level coverage pre-2010. NOT additive with other UK canonical series in the same year — do not sum into a country-year R&D total without deduplicating."
1995,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,6000000000.0,pound,GBP,verified_override,1995_UK.pdf,129.0,Data/input/finance_bills/UK/1995_UK.pdf,Data/output/budget/full_text/UK/pdf_d26d3aff6ab3__1995_UK.txt.gz,"Verified against original 1995_UK.pdf (Financial Statement and Budget Report 1996-97), page 129, para 6.42: 'Total central government spending on science and technology in 1996-97 is expected to be about £6 billion, broadly the same as in 1995-96.' Extraction Pass 1 missed this entirely (0 rows extracted for 1995) despite the near-identical sentence being correctly picked up in the surrounding years (1994 p.128, 1996 p.114) — same document series, inconsistent extraction. Added via manual verification rather than re-running LLM extraction.",verified_against_original_file,page_context_excerpt,"=== Page 129.0 | method: ocr_fallback === | 6 Public spending | Defence | Foreign and | Commonwealth Office | Overseas Development | Agriculture, Fisheries | and Food",gap: no matching rows in this year; locked manual curation
1996,Biotechnology and Biological Sciences Research Council (BBSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Engineering and Physical Sciences Research Council (EPSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Science and Technology Facilities Council (STFC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1996,Scientific Equipment Challenge Fund,research_infrastructure,20000000.0,pound,GBP,verified_override,1996_UK.pdf,114.0,Data/input/finance_bills/UK/1996_UK.pdf,Data/output/budget/full_text/UK/pdf_b979187ef66f__1996_UK.txt.gz,"Budget 1996, p.114: '£20 million in 1997-98 for a challenge fund to finance scientific equipment.'",verified_against_original_file,page_context_excerpt,"=== Page 114.0 | method: direct_text === | 5 Public Spending Continued | Back to previous text | Science and Technology | 5.40 The Government remains committed to basic research and to the science base, and the proportion of DTI's resources | devoted to the science budget continues to rise. In 1997-98 the science budget will be 24 per cent higher incash terms than at | the beginning of the current parliament (adjusted for Dual Support Transfer) and 6 per cent higher in real terms. Total central | government spending on Science and Technology in 1997-98 is expected to be about £6 billion. | Trade and Industry - nationalised industries | 5.41 The new plans include an increase in Magnox Electric's External Financing Limit (EFL) following the restructuring of the | nuclear industry and the revision of estimates, principally electricity prices and station outputs. | Education and Employment",Budget 1996 (1996_UK.pdf p.114): '£20 million in 1997-98 for a challenge fund to finance scientific equipment.'; locked manual curation
1996,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,6000000000.0,pound,GBP,section_total,1996_UK.pdf,114,Data/input/finance_bills/UK/1996_UK.pdf,Data/output/budget/full_text/UK/pdf_b979187ef66f__1996_UK.txt.gz,Total central government spending on Science and Technology in 1997-98,covered_by_final_series,page_excerpt,"5 Public Spending Continued | Back to previous text | Science and Technology | 5.40 The Government remains committed to basic research and to the science base, and the proportion of DTI's resources | devoted to the science budget continues to rise. In 1997-98 the science budget will be 24 per cent higher incash terms than at | the beginning of the current parliament (adjusted for Dual Support Transfer) and 6 per cent higher in real terms. Total central | government spending on Science and Technology in 1997-98 is expected to be about £6 billion. | Trade and Industry - nationalised industries","Headline annual total government science/S&T spending figure, as announced in the Budget Red Book narrative (not a Supply Estimates line). Kept as a separate backbone series for cross-year comparability given sparse agency-level coverage pre-2010. NOT additive with other UK canonical series in the same year — do not sum into a country-year R&D total without deduplicating."
1998,Arts and Humanities Research Council (AHRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Biotechnology and Biological Sciences Research Council (BBSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Engineering and Physical Sciences Research Council (EPSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Science and Technology Facilities Council (STFC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,Scientific Equipment Challenge Fund,research_infrastructure,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1998,University Challenge scheme,innovation_instruments,20000000.0,pound,GBP,line_item,1998_UK.pdf,54,Data/input/finance_bills/UK/1998_UK.pdf,Data/output/budget/full_text/UK/pdf_a26470ac0987__1998_UK.txt.gz,University Challenge Fund contribution,covered_by_final_series,page_context_excerpt,"=== Page 54.0 | method: direct_text === | which can prevent them successfully transforming good research into good business. Under this scheme to create £50million | in venture capital, universities will be able to compete for up to twenty seed venture capital funds. The scheme is a partnership | between the Government, providing £20million, and the Wellcome Trust and Gatsby Trust, together providing an additional | £20million. These contributions will lever in additional funds raised by Challenge-winning universities, in partnership where | possible with the private sector. | Management recruitment incentives | 4.44  The Government recognises the need to encourage top quality managers to join high-technology SMEs. It will therefore | consult on ways of incentivising managers through equity based remuneration. | Helping Business - Better Advice and Better Services | 4.45  The Government can play an important role in improving business performance by helping to remove barriers to growth. | Regulatory burdens can involve signiﬁcant costs for business, smaller companies with fewer staff and resources may face",
1999,Arts and Humanities Research Council (AHRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Biotechnology and Biological Sciences Research Council (BBSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Engineering and Physical Sciences Research Council (EPSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Joint Infrastructure Fund,research_infrastructure,700000000.0,pound,GBP,verified_override,1999_UK.pdf,,Data/input/finance_bills/UK/1999_UK.pdf,Data/output/budget/full_text/UK/pdf_3bbc42fdfc4a__1999_UK.txt.gz,"Corrected from £600 million. Verified against original 1999_UK.pdf (Budget 99): the Fund is announced at £600 million early in the document, then later, para 3.58: 'the Higher Education Funding Council for England will add £100 million to the Joint Infrastructure Fund making a total Fund of £700 million.' £700m is the final, government-stated total for the same fund in the same document — using it avoids understating the actual 1999 figure.",verified_against_original_file,page_excerpt,‘tebe | Raising PRODUCTIVITY | Joint | Infrastructure | Fund,"Budget 1999: £600 million Joint Infrastructure Fund (Government + Wellcome Trust), verified 1999_UK.pdf.; locked manual curation"
1999,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Science Budget,rd_programme,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Science Enterprise Challenge,innovation_instruments,25000000.0,pound,GBP,line_item,1999_UK.pdf,45,Data/input/finance_bills/UK/1999_UK.pdf,Data/output/budget/full_text/UK/pdf_3bbc42fdfc4a__1999_UK.txt.gz,£25 million Science Enterprise Challenge,covered_by_final_series,page_excerpt,". the £50 million University Challenge scheme, launched in last year's Budget, | to provide early-stage seed funding to help exploit the commercial potential of | university research. Over 40 bids for support from this fund were received and | it was over-subscribed by three times; | + the £25 million Science Enterprise Challenge to endow up to eight centres of | enterprise to act as beacons of excellence in technology transfer and the","Budget 1999: £25 million Science Enterprise Challenge, verified p.~1999_UK.pdf."
1999,Science and Technology Facilities Council (STFC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,Scientific Equipment Challenge Fund,research_infrastructure,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1999,University Challenge scheme,innovation_instruments,50000000.0,pound,GBP,line_item,1999_UK.pdf,45,Data/input/finance_bills/UK/1999_UK.pdf,Data/output/budget/full_text/UK/pdf_3bbc42fdfc4a__1999_UK.txt.gz,£50 million University Challenge scheme,covered_by_final_series,page_excerpt,"Encouraging exploitation of research | 3.59 Over the past year the Government has taken a number of steps to begin to generate | a step change in attitudes towards the commercialisation of university research. Initiatives | include: | . the £50 million University Challenge scheme, launched in last year's Budget, | to provide early-stage seed funding to help exploit the commercial potential of",
1999,Venture Capital Challenge Competition,innovation_instruments,20000000.0,pound,GBP,verified_override,1999_UK.pdf,,Data/input/finance_bills/UK/1999_UK.pdf,Data/output/budget/full_text/UK/pdf_3bbc42fdfc4a__1999_UK.txt.gz,"Verified against 1999_UK.pdf (Budget 99): creating a Venture Capital Challenge Competition of £20 million from the Capital Modernisation Fund, invested in new funds for early-stage high-technology businesses.",verified_against_original_file,page_excerpt,"provide tax relief for certain forms of equity-based remuneration. It will be | clearly targeted on small higher-risk trading companies, with the aim of | improving their ability to recruit and retain high-calibre management. | Further details will be contained in an Inland Revenue technical note, to be | issued on 10 March, and the scheme will be announced next year. | * creating a Venture Capital Challenge Competition of £20 million from the | Capital Modernisation Fund to be invested in new funds for early stage, high-",Budget 1999: £20 million Venture Capital Challenge Competition from the Capital Modernisation Fund.; locked manual curation
2003,Arts and Humanities Research Council (AHRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Biotechnology and Biological Sciences Research Council (BBSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Engineering and Physical Sciences Research Council (EPSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Higher Education Innovation Fund (HEIF),innovation_instruments,187000000.0,pound,GBP,verified_override,2003_UK.pdf,62.0,Data/input/finance_bills/UK/2003_UK.pdf,Data/output/budget/full_text/UK/pdf_8cf1acf6233a__2003_UK.txt.gz,"Budget 2003, p.62: '£187 million Higher Education Innovation Fund (HEIF).'",verified_against_original_file,page_excerpt,"financial incentives to organise their payroll via the Internet. The amendment to the | company law definition of small businesses will increase the number of businesses eligible | for the allowance. | 3.74 | The Government is taking a number of steps to promote the translation of research | into business innovation, including through the £187 million Higher Education Innovation | Fund (HEIF). In the next round of the HEIF, for investment between 2004 and 2006, | universities will be invited to present new strategies for building links with businesses, in",Budget 2003 (2003_UK.pdf p.62): '£187 million Higher Education Innovation Fund (HEIF).'; locked manual curation
2003,Joint Infrastructure Fund,research_infrastructure,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,PSRE/NHS Science Commercialisation Support,innovation_instruments,15000000.0,pound,GBP,verified_override,2003_UK.pdf,62.0,Data/input/finance_bills/UK/2003_UK.pdf,Data/output/budget/full_text/UK/pdf_8cf1acf6233a__2003_UK.txt.gz,"Budget 2003, p.62: '£15 million allocated this year to help catalyse commercialisation of science and technology from Public Sector Research Establishments and NHS Trusts.'",verified_against_original_file,page_context_excerpt,"=== Page 62.0 | method: direct_text === | MEETING THE PRODUCTIVITY CHALLENGE | EFSR | 3.73 | Budget 2000 introduced temporary 100 per cent first year capital allowances for small | businesses investing in ICT. The allowances provide a favourable and stable environment for | businesses seeking to invest in technology that promotes greater efficiency and enables them | to deal faster and more effectively with Government and other businesses. Budget 2003 | extends the allowances for one further year. In future years, small employers will have | financial incentives to organise their payroll via the Internet. The amendment to the | company law definition of small businesses will increase the number of businesses eligible | for the allowance.",gap: no matching rows in this year; locked manual curation
2003,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Science Budget,rd_programme,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Science Enterprise Challenge,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Science and Technology Facilities Council (STFC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Scientific Equipment Challenge Fund,research_infrastructure,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,University Challenge scheme,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2003,Venture Capital Challenge Competition,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Arts and Humanities Research Council (AHRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Biotechnology and Biological Sciences Research Council (BBSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Engineering and Physical Sciences Research Council (EPSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Higher Education Innovation Fund (HEIF),innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Industrial Strategy Challenge Fund,innovation_instruments,,,,,,,,,,covered_by_final_series,,,The fund is specifically aimed at supporting R&D projects aligned with the UK's industrial strategy.; recovered from UK policy fund / R&D package row
2004,Innovate UK,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Joint Infrastructure Fund,research_infrastructure,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,National Technology Strategy,rd_programme,150000000.0,pound,GBP,verified_override,2004_UK.pdf,69.0,Data/input/finance_bills/UK/2004_UK.pdf,Data/output/budget/full_text/UK/pdf_f82563556746__2004_UK.txt.gz,"Budget 2004, p.69: £150 million National Technology Strategy.",verified_against_original_file,page_excerpt,"The DTI Innovation Report, published in December 2003,19 highlights the UK’s | excellent science base and record of accomplishment in invention, but explains that more | needs to be done, including in the service sector, to ensure the successful exploitation of new | ideas and secure our future prosperity in an increasingly global world. Proposals in the Report | now being implemented include: | • | a £150 million National Technology Strategy to provide a framework for policy | priorities and focus support on innovation;",Budget 2004 (2004_UK.pdf p.69): £150 million National Technology Strategy.; locked manual curation
2004,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,PSRE/NHS Science Commercialisation Support,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Science Budget,rd_programme,500000000.0,pound,GBP,policy_fund_recovery,2004_UK.pdf,12,Data/input/finance_bills/UK/2004_UK.pdf,Data/output/budget/full_text/UK/pdf_f82563556746__2004_UK.txt.gz,Science budget allocation,covered_by_final_series,page_context_excerpt,"=== Page 12.0 | method: direct_text === | OVERVIEW | EFSR | 1 | 1.22 | Budget 2004 introduces further measures to promote productivity growth, including: | • | the publication of a consultation document to inform the preparation of a | ten-year investment framework for science and innovation, as part of the | 2004 Spending Review, committing to grow public investment in the science | base faster than the trend rate of GDP growth over the next Spending Review | period;",UK aggregate science budget / science and innovation budget line reported in budgets and spending reviews.; recovered from UK policy fund / R&D package row
2004,Science Enterprise Challenge,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Science and Technology Facilities Council (STFC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Scientific Equipment Challenge Fund,research_infrastructure,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,"Total UK Science & Technology Spending (headline, HMT Budget)",national_total,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,University Challenge scheme,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Venture Capital Challenge Competition,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Additional Clinical Research Funding (2005),rd_programme,25000000.0,pound,GBP,verified_override,2005_UK.pdf,71.0,Data/input/finance_bills/UK/2005_UK.pdf,Data/output/budget/full_text/UK/pdf_a6ecebf160df__2005_UK.txt.gz,"Budget 2005, p.71: £25 million additional funding for clinical research.",verified_against_original_file,page_context_excerpt,"=== Page 71.0 | method: direct_text === | EFSR | MEETING THE PRODUCTIVITY CHALLENGE 3 | Investment in science and innovation | 3.78 | On 7 March 2005, the Director-General of the Research Councils announced the | detailed allocation of the science budget up to 2008. This provides a major boost to UK | science and fulfils the commitments made in the 2004 Spending Review. Substantial funding | increases have been awarded to a number of strategic priorities, including: | • | investment of over £1 billion over the period to ensure the sustainability of | university research and infrastructure, including £440 million to enable",Budget 2005 (2005_UK.pdf p.71): £25 million additional funding for clinical research.; locked manual curation
2005,Arts and Humanities Research Council (AHRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Biotechnology and Biological Sciences Research Council (BBSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Economic and Social Research Council (ESRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Engineering and Physical Sciences Research Council (EPSRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Higher Education Innovation Fund (HEIF),innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Industrial Strategy Challenge Fund,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Innovate UK,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Joint Infrastructure Fund,research_infrastructure,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Medical Research Council (MRC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,National Technology Strategy,rd_programme,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Natural Environment Research Council (NERC),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,PSRE/NHS Science Commercialisation Support,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Research Councils (pre-UKRI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Research England (RE),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Science Budget,rd_programme,,,,,,,,,,covered_by_final_series,,,UK aggregate science budget / science and innovation budget line reported in budgets and spending reviews.
2005,Science Enterprise Challenge,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
