year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
1978,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,872519000.0,krona,ISK,program_total,1978 0300.pdf,46,Data/input/finance_bills/Iceland/1978 0300.pdf,,Total expenditures,covered_by_final_series,,,Orkustofnun (code 11-301) under industry ministry. ÍSOR (Iceland GeoSurvey) spun off ~2003 for geothermal/geological research.
1978,Rannsóknaráð ríkisins (National Research Council),science_agency,179389000.0,krona,ISK,program_total,1978 0300.pdf,69,Data/input/finance_bills/Iceland/1978 0300.pdf,,Total expenses,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1978,Rannsóknasjóður (Research Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1978,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1978,Vísindaráð (Science Council),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1978,Vísindasjóður (Science Fund),science_agency,166564000.0,krona,ISK,program_total,1978 0300.pdf,28,Data/input/finance_bills/Iceland/1978 0300.pdf,,Total expenditures,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1979,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1979,Hafrannsóknastofnun (Marine Research Institute),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1979,Háskóli Íslands (University of Iceland),higher_education,336166000.0,krona,ISK,line_item,1979 0313.pdf,69,Data/input/finance_bills/Iceland/1979 0313.pdf,,Salaries,covered_by_final_series,,,
1979,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,1292524000.0,krona,ISK,line_item,1979 0313.pdf,44,Data/input/finance_bills/Iceland/1979 0313.pdf,,Research on energy,covered_by_final_series,,,Orkustofnun (code 11-301) under industry ministry. ÍSOR (Iceland GeoSurvey) spun off ~2003 for geothermal/geological research.
1979,Rannsóknaráð ríkisins (National Research Council),science_agency,82392000.0,krona,ISK,line_item,1979 0313.pdf,47,Data/input/finance_bills/Iceland/1979 0313.pdf,,Salaries,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1979,Rannsóknasjóður (Research Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1979,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1979,Vísindaráð (Science Council),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1979,Vísindasjóður (Science Fund),science_agency,60500000.0,krona,ISK,program_total,1979 0313.pdf,95,Data/input/finance_bills/Iceland/1979 0313.pdf,,Total expenses,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1980,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,Hafrannsóknastofnun (Marine Research Institute),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,Háskóli Íslands (University of Iceland),higher_education,5143777000.0,krona,ISK,program_total,1980 0288.pdf,11,Data/input/finance_bills/Iceland/1980 0288.pdf,,Total expenses,covered_by_final_series,,,
1980,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,955667000.0,krona,ISK,line_item,1980 0288.pdf,87,Data/input/finance_bills/Iceland/1980 0288.pdf,,Salaries,covered_by_final_series,,,Orkustofnun (code 11-301) under industry ministry. ÍSOR (Iceland GeoSurvey) spun off ~2003 for geothermal/geological research.
1980,Rannsóknaráð ríkisins (National Research Council),science_agency,276000.0,krona,ISK,line_item,1980 0288.pdf,13,Data/input/finance_bills/Iceland/1980 0288.pdf,,Total expenses,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1980,Rannsóknasjóður (Research Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,461134000.0,krona,ISK,program_total,1980 0288.pdf,12,Data/input/finance_bills/Iceland/1980 0288.pdf,,Total expenses,covered_by_final_series,,,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.
1980,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,1002115000.0,krona,ISK,program_total,1980 0288.pdf,84,Data/input/finance_bills/Iceland/1980 0288.pdf,,Gjöld samtals,covered_by_final_series,,,
1980,Vísindaráð (Science Council),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,Vísindasjóður (Science Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,466700000.0,krona,ISK,program_total,1981 0382.pdf,94,Data/input/finance_bills/Iceland/1981 0382.pdf,,Total expenses,covered_by_final_series,,,Validated against original Iceland budget files; long-lived fund supporting sectoral research infrastructure and projects.
1981,Hafrannsóknastofnun (Marine Research Institute),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Háskóli Íslands (University of Iceland),higher_education,48263900.0,unit,ISK,line_item,1981 0382.pdf,11,Data/input/finance_bills/Iceland/1981 0382.pdf,,Salaries,covered_by_final_series,,,
1981,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Rannsóknaráð ríkisins (National Research Council),science_agency,13638320.0,unit,ISK,section_total,1981 0382.pdf,88,Data/input/finance_bills/Iceland/1981 0382.pdf,,Total expenses,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1981,Rannsóknasjóður (Research Fund),science_agency,2100000.0,unit,ISK,section_total,1981 0382.pdf,88,Data/input/finance_bills/Iceland/1981 0382.pdf,,Total expenses,covered_by_final_series,,,Research Fund. Distinct from Vísindasjóður. Merged into Rannís 2003.
1981,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,4816700.0,unit,ISK,line_item,1981 0382.pdf,12,Data/input/finance_bills/Iceland/1981 0382.pdf,,Laun,covered_by_final_series,,,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.
1981,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Vísindaráð (Science Council),science_agency,11800000.0,unit,ISK,section_total,1981 0382.pdf,88,Data/input/finance_bills/Iceland/1981 0382.pdf,,Total expenses,covered_by_final_series,,,Science Council. Merged into Rannís 2003.
1981,Vísindasjóður (Science Fund),science_agency,80000000.0,krona,ISK,section_total,1981 0382.pdf,28,Data/input/finance_bills/Iceland/1981 0382.pdf,,Total expenditures,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1982,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,3176200.0,unit,ISK,program_total,1982 0271.pdf,104,Data/input/finance_bills/Iceland/1982 0271.pdf,,Total expenses,covered_by_final_series,,,Validated against original Iceland budget files; long-lived fund supporting sectoral research infrastructure and projects.
1982,Hafrannsóknastofnun (Marine Research Institute),science_agency,3695900.0,unit,ISK,program_total,1982 0271.pdf,46,Data/input/finance_bills/Iceland/1982 0271.pdf,,Total expenses,covered_by_final_series,,,Under fisheries ministry (code 05-). Include research vessel and monitoring lines.
1982,Háskóli Íslands (University of Iceland),higher_education,72500800.0,unit,ISK,line_item,1982 0271.pdf,11,Data/input/finance_bills/Iceland/1982 0271.pdf,,Salaries,covered_by_final_series,,,
1982,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Rannsóknaráð ríkisins (National Research Council),science_agency,2340700.0,unit,ISK,line_item,1982 0271.pdf,13,Data/input/finance_bills/Iceland/1982 0271.pdf,,Total expenditures,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1982,Rannsóknasjóður (Research Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,10288700.0,unit,ISK,program_total,1982 0271.pdf,12,Data/input/finance_bills/Iceland/1982 0271.pdf,,Total expenditures,covered_by_final_series,,,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.
1982,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Vísindaráð (Science Council),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Vísindasjóður (Science Fund),science_agency,80000000.0,krona,ISK,program_total,1982 0271.pdf,29,Data/input/finance_bills/Iceland/1982 0271.pdf,,Total expenditures,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1983,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,4705000.0,krona,ISK,line_item,1983 0247.pdf,100,Data/input/finance_bills/Iceland/1983 0247.pdf,,State contributions,covered_by_final_series,,,Validated against original Iceland budget files; long-lived fund supporting sectoral research infrastructure and projects.
1983,Hafrannsóknastofnun (Marine Research Institute),science_agency,61686.0,krona,ISK,program_total,1983 0247.pdf,48,Data/input/finance_bills/Iceland/1983 0247.pdf,,Gjöld samtals,covered_by_final_series,,,Under fisheries ministry (code 05-). Include research vessel and monitoring lines.
1983,Háskóli Íslands (University of Iceland),higher_education,36098000.0,krona,ISK,program_total,1983 0247.pdf,11,Data/input/finance_bills/Iceland/1983 0247.pdf,,Total expenditures,covered_by_final_series,,,
1983,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Rannsóknaráð ríkisins (National Research Council),science_agency,3635000.0,krona,ISK,program_total,1983 0247.pdf,13,Data/input/finance_bills/Iceland/1983 0247.pdf,,Total expenditures,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1983,Rannsóknasjóður (Research Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,673000.0,krona,ISK,line_item,1983 0247.pdf,108,Data/input/finance_bills/Iceland/1983 0247.pdf,,Total expenses,covered_by_final_series,,,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.
1983,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,34692000.0,krona,ISK,program_total,1983 0247.pdf,89,Data/input/finance_bills/Iceland/1983 0247.pdf,,Gjöld samtals,covered_by_final_series,,,
1983,Vísindaráð (Science Council),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Vísindasjóður (Science Fund),science_agency,6930000.0,krona,ISK,line_item,1983 0247.pdf,108,Data/input/finance_bills/Iceland/1983 0247.pdf,,Transfers,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1984,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Hafrannsóknastofnun (Marine Research Institute),science_agency,93182000.0,krona,ISK,program_total,1984 0305.pdf,48,Data/input/finance_bills/Iceland/1984 0305.pdf,,Gjöld samtals,covered_by_final_series,,,Under fisheries ministry (code 05-). Include research vessel and monitoring lines.
1984,Háskóli Íslands (University of Iceland),higher_education,302437000.0,krona,ISK,program_total,1984 0305.pdf,11,Data/input/finance_bills/Iceland/1984 0305.pdf,,Total expenditures,covered_by_final_series,,,
1984,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Rannsóknaráð ríkisins (National Research Council),science_agency,5824000.0,krona,ISK,program_total,1984 0305.pdf,13,Data/input/finance_bills/Iceland/1984 0305.pdf,,Total expenditures,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1984,Rannsóknasjóður (Research Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,15005000.0,krona,ISK,line_item,1984 0305.pdf,12,Data/input/finance_bills/Iceland/1984 0305.pdf,,Laun,covered_by_final_series,,,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.
1984,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,65149000.0,krona,ISK,program_total,1984 0305.pdf,91,Data/input/finance_bills/Iceland/1984 0305.pdf,,Gjöld samtals,covered_by_final_series,,,
1984,Vísindaráð (Science Council),science_agency,10700000.0,krona,ISK,section_total,1984 0305.pdf,104,Data/input/finance_bills/Iceland/1984 0305.pdf,,Total,covered_by_final_series,,,Science Council. Merged into Rannís 2003.
1984,Vísindasjóður (Science Fund),science_agency,6700000.0,krona,ISK,program_total,1984 0305.pdf,31,Data/input/finance_bills/Iceland/1984 0305.pdf,,Total expenditures,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1985,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,13630000.0,krona,ISK,line_item,1985 0001.pdf,217,Data/input/finance_bills/Iceland/1985 0001.pdf,,"Contribution from the A-part to the fund amounts to 13,630 thousand ISK.",covered_by_final_series,,,Validated against original Iceland budget files; long-lived fund supporting sectoral research infrastructure and projects.
1985,Hafrannsóknastofnun (Marine Research Institute),science_agency,115440000.0,krona,ISK,line_item,1985 0001.pdf,237,Data/input/finance_bills/Iceland/1985 0001.pdf,,"Marine Research Institute. State contribution increases from 91,027 thousand ISK in the 1984 budget to 115,440 thousand ISK.",covered_by_final_series,,,Under fisheries ministry (code 05-). Include research vessel and monitoring lines.
1985,Háskóli Íslands (University of Iceland),higher_education,278236000.0,krona,ISK,line_item,1985 0001.pdf,215,Data/input/finance_bills/Iceland/1985 0001.pdf,,"Operating appropriation to the University of Iceland increases by 29,476 thousand ISK and will be 278,236 thousand ISK.",covered_by_final_series,,,
1985,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,125651000.0,krona,ISK,line_item,1985 0001.pdf,135,Data/input/finance_bills/Iceland/1985 0001.pdf,,Energy Agency,covered_by_final_series,,,Orkustofnun (code 11-301) under industry ministry. ÍSOR (Iceland GeoSurvey) spun off ~2003 for geothermal/geological research.
1985,Rannsóknaráð ríkisins (National Research Council),science_agency,17731000.0,krona,ISK,line_item,1985 0001.pdf,240,Data/input/finance_bills/Iceland/1985 0001.pdf,,Contribution to the institution,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1985,Rannsóknasjóður (Research Fund),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Rannsóknastofnun byggingariðnaðarins (Research Institute of the Construction Industry),science_agency,24585000.0,krona,ISK,line_item,1985 0001.pdf,134,Data/input/finance_bills/Iceland/1985 0001.pdf,,Research Institute,covered_by_final_series,,,Validated against original Iceland budget files.
1985,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,31670000.0,krona,ISK,line_item,1985 0001.pdf,216,Data/input/finance_bills/Iceland/1985 0001.pdf,,"State contribution amounts to 31,670 thousand ISK.",covered_by_final_series,,,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.
1985,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Vísindaráð (Science Council),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Vísindasjóður (Science Fund),science_agency,45443000.0,krona,ISK,program_total,1985 0001.pdf,49,Data/input/finance_bills/Iceland/1985 0001.pdf,,Total expenditures,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1986,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Hafrannsóknastofnun (Marine Research Institute),science_agency,22467000.0,krona,ISK,line_item,1986 0430.pdf,74,Data/input/finance_bills/Iceland/1986 0430.pdf,,Research field,covered_by_final_series,,,Under fisheries ministry (code 05-). Include research vessel and monitoring lines.
1986,Háskóli Íslands (University of Iceland),higher_education,630482000.0,krona,ISK,program_total,1986 0430.pdf,14,Data/input/finance_bills/Iceland/1986 0430.pdf,,General operations,covered_by_final_series,,,
1986,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Rannsóknaráð ríkisins (National Research Council),science_agency,12330000.0,krona,ISK,line_item,1986 0430.pdf,17,Data/input/finance_bills/Iceland/1986 0430.pdf,,Research and development activities,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1986,Rannsóknasjóður (Research Fund),science_agency,50000000.0,krona,ISK,line_item,1986 0430.pdf,17,Data/input/finance_bills/Iceland/1986 0430.pdf,,Gjöld samtals,covered_by_final_series,,,Research Fund. Distinct from Vísindasjóður. Merged into Rannís 2003.
1986,Rannsóknastofnun byggingariðnaðarins (Research Institute of the Construction Industry),science_agency,205137000.0,krona,ISK,line_item,1986 0430.pdf,141,Data/input/finance_bills/Iceland/1986 0430.pdf,,Research Institute of the Construction Industry,covered_by_final_series,,,Validated against original Iceland budget files.
1986,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,630482000.0,krona,ISK,program_total,1986 0430.pdf,14,Data/input/finance_bills/Iceland/1986 0430.pdf,,General operations,covered_by_final_series,,,Validated against original Iceland budget files. Distinct science institute within the University of Iceland system.
1986,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Vísindaráð (Science Council),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Vísindasjóður (Science Fund),science_agency,65448000.0,krona,ISK,program_total,1986 0430.pdf,52,Data/input/finance_bills/Iceland/1986 0430.pdf,,General operations,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1987,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,1000000.0,krona,ISK,line_item,1987 0499.pdf,164,Data/input/finance_bills/Iceland/1987 0499.pdf,,State contributions,covered_by_final_series,,,Validated against original Iceland budget files; long-lived fund supporting sectoral research infrastructure and projects.
1987,Hafrannsóknastofnun (Marine Research Institute),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Háskóli Íslands (University of Iceland),higher_education,46044000.0,krona,ISK,program_total,1987 0499.pdf,15,Data/input/finance_bills/Iceland/1987 0499.pdf,,Research in women's studies,covered_by_final_series,,,
1987,Háskólinn á Akureyri (University of Akureyri),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Rannsóknaráð ríkisins (National Research Council),science_agency,10000000.0,krona,ISK,line_item,1987 0499.pdf,172,Data/input/finance_bills/Iceland/1987 0499.pdf,,Salaries,covered_by_final_series,,,"National Research Council. 3-digit code 232 (early), two-tier 02-232 (later). Merged into Rannís 2003."
1987,Rannsóknasjóður (Research Fund),science_agency,60000000.0,krona,ISK,program_total,1987 0499.pdf,20,Data/input/finance_bills/Iceland/1987 0499.pdf,,Total expenditures,covered_by_final_series,,,Research Fund. Distinct from Vísindasjóður. Merged into Rannís 2003.
1987,Rannsóknastofnun byggingariðnaðarins (Research Institute of the Construction Industry),science_agency,57333000.0,krona,ISK,line_item,1987 0499.pdf,154,Data/input/finance_bills/Iceland/1987 0499.pdf,,Gjöld samtals,covered_by_final_series,,,Validated against original Iceland budget files.
1987,Raunvísindastofnun Háskólans (Science Institute of the University of Iceland),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Veðurstofa Íslands (Icelandic Meteorological Office),science_agency,124334000.0,krona,ISK,line_item,1987 0499.pdf,151,Data/input/finance_bills/Iceland/1987 0499.pdf,,Stofnkostnaður,covered_by_final_series,,,
1987,Vísindaráð (Science Council),science_agency,3000000.0,krona,ISK,line_item,1987 0499.pdf,172,Data/input/finance_bills/Iceland/1987 0499.pdf,,Salaries,covered_by_final_series,,,Science Council. Merged into Rannís 2003.
1987,Vísindasjóður (Science Fund),science_agency,22500000.0,krona,ISK,program_total,1987 0499.pdf,164,Data/input/finance_bills/Iceland/1987 0499.pdf,,Total,covered_by_final_series,,,"Science Fund. Code 975 in early budgets, later 02-235. Merged into Rannís 2003."
1988,Byggingarsjóður rannsókna í þágu atvinnuveganna (Building Fund for Industry Research),innovation_instruments,70000000.0,krona,ISK,program_total,1988 0434.pdf,166,Data/input/finance_bills/Iceland/1988 0434.pdf,,Government contributions,covered_by_final_series,,,Validated against original Iceland budget files; long-lived fund supporting sectoral research infrastructure and projects.
1988,Hafrannsóknastofnun (Marine Research Institute),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,Háskóli Íslands (University of Iceland),higher_education,321381000.0,krona,ISK,section_total,1988 0434.pdf,80,Data/input/finance_bills/Iceland/1988 0434.pdf,,Total,covered_by_final_series,,,
1988,Háskólinn á Akureyri (University of Akureyri),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,Orkustofnun / ÍSOR (Energy and Geothermal Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
