country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role
Iceland,1976,program_total,235,Vísindasjóður,Science Fund,,Samtals,Total,50000.0,thousand,ISK,science_agency,include,0.9,1976 0292.pdf,91,gpt-4o-mini,extract,Total for the Science Fund's appropriations.,[iceland_section_total],section
Iceland,1976,line_item,234,Vísindaráð,Science Council,,Yfirfærslur,Transfers,42000.0,thousand,ISK,science_agency,include,0.9,1976 0292.pdf,91,gpt-4o-mini,extract,Transfers related to research activities.,,
Iceland,1977,program_total,201,Háskóli Íslands,University of Iceland,,Gjöld samtals,Total expenditures,1261593.0,thousand,ISK,higher_education,include,0.9,1977 0282.pdf,11,gpt-4o-mini,extract,Includes research-related expenditures,[iceland_section_total],section
Iceland,1977,line_item,201,Háskóli Íslands,University of Iceland,,Tilraunastöð háskólans á Keldum: Önnur rekstrargjöld,University experimental station at Keldur: Other operating expenses,5000.0,thousand,ISK,research_infrastructure,include,0.8,1977 0282.pdf,11,gpt-4o-mini,extract,Operating expenses for research station,,
Iceland,1977,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Til frumathugana á nýtingu náttúruauðæfa landsins,For preliminary studies on the utilization of natural resources,13950.0,thousand,ISK,direct_rd,include,0.8,1977 0282.pdf,12,gpt-4o-mini,extract,Research on natural resource utilization,,
Iceland,1977,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Þátttökugjald í Nordforsk,Participation fee in Nordforsk,500.0,thousand,ISK,rd_adjacent,include,0.7,1977 0282.pdf,12,gpt-4o-mini,extract,Participation in Nordic research collaboration,,
Iceland,1977,program_total,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Gjöld samtals,Total expenditures,119105.0,thousand,ISK,science_agency,include,0.9,1977 0282.pdf,12,gpt-4o-mini,extract,Total for the National Research Council,[iceland_section_total],section
Iceland,1977,program_total,975,Vísindasjóður,Science Fund,,Gjöld samtals,Total expenditures,50000.0,thousand,ISK,science_agency,include,0.9,1977 0282.pdf,12,gpt-4o-mini,extract,Total for the Science Fund,[iceland_section_total],section
Iceland,1977,line_item,975,Vísindasjóður,Science Fund,,Rannsóknir við Kröflu,Research at Kröfl,3656.0,thousand,ISK,direct_rd,include,0.8,1977 0282.pdf,28,gpt-4o-mini,extract,Research project at Kröfl,,
Iceland,1977,line_item,,Hafrannsóknastofnun (Marine Research Institute),Hafrannsóknastofnun (Marine Research Institute),,Gjaldfærður stofnkostnaður,Gjaldfærður stofnkostnaður,25890.0,thousand,ISK,science_agency,include,1.0,1977 0282.pdf,44,gpt-4o-mini,targeted_recovery,,,
Iceland,1977,program_total,,Hafrannsóknastofnun (Marine Research Institute),Hafrannsóknastofnun (Marine Research Institute),,Gjöld samtals,Gjöld samtals,321780.0,thousand,ISK,science_agency,include,1.0,1977 0282.pdf,44,gpt-4o-mini,targeted_recovery,,[iceland_section_total],section
Iceland,1977,line_item,,Hafrannsóknastofnun (Marine Research Institute),Hafrannsóknastofnun (Marine Research Institute),,Laun,Laun,25145.0,thousand,ISK,science_agency,include,1.0,1977 0282.pdf,44,gpt-4o-mini,targeted_recovery,,,
Iceland,1977,line_item,,Hafrannsóknastofnun (Marine Research Institute),Hafrannsóknastofnun (Marine Research Institute),,Viðhald,Viðhald,43021.0,thousand,ISK,science_agency,include,1.0,1977 0282.pdf,44,gpt-4o-mini,targeted_recovery,,,
Iceland,1977,line_item,,Hafrannsóknastofnun (Marine Research Institute),Hafrannsóknastofnun (Marine Research Institute),,Önnur rekstrargjöld,Önnur rekstrargjöld,15070.0,thousand,ISK,science_agency,include,1.0,1977 0282.pdf,44,gpt-4o-mini,targeted_recovery,,,
Iceland,1977,program_total,301,Orkustofnun,Energy Research Institute,,Gjöld samtals,Total expenditures,164500.0,thousand,ISK,science_agency,include,0.9,1977 0282.pdf,46,gpt-4o-mini,extract,Total for the Energy Research Institute,[iceland_section_total],section
Iceland,1977,section_total,02,Menntamálaráðuneytið,Ministry of Education,,Gjöld samtals,Total expenditures,2161762.0,thousand,ISK,unclear,review,0.5,1977 0282.pdf,47,gpt-4o-mini,extract,Mixed-purpose ministry total,[iceland_section_total],section
Iceland,1977,line_item,276,Byggingasjóður rannsókna í þágu atvinnuveganna,Building Fund for Industry Research,,Framlög ríkissjóðs,Contributions from the state treasury,21300.0,thousand,ISK,research_infrastructure,include,0.8,1977 0282.pdf,89,gpt-4o-mini,extract,State contributions to support research infrastructure.,,
Iceland,1977,section_total,02,Menntamálaráðuneytið,Ministry of Education,,Samtals,Total,1150000.0,thousand,ISK,unclear,review,0.5,1977 0282.pdf,89,gpt-4o-mini,extract,"Broad ministry total, not specific to R&D.",[iceland_section_total],section
Iceland,1977,program_total,276,Byggingasjóður rannsókna í þágu atvinnuveganna,Building Fund for Industry Research,,Gjöld samtals,Total expenses,268000.0,thousand,ISK,research_infrastructure,include,0.9,1977 0282.pdf,89,gpt-4o-mini,extract,"Total for the Building Fund, which supports research infrastructure.",[iceland_section_total],section
Iceland,1977,line_item,975,Vísindasjóður,Science Fund,,Önnur rekstrargjöld,Other operating expenses,186170.0,thousand,ISK,direct_rd,include,0.8,1977 0282.pdf,92,gpt-4o-mini,extract,Operating expenses related to research activities.,,
Iceland,1977,line_item,975,Vísindasjóður,Science Fund,,Laun,Salaries,48000.0,thousand,ISK,direct_rd,include,0.8,1977 0282.pdf,92,gpt-4o-mini,extract,Salaries for research staff.,,
Iceland,1977,program_total,975,Vísindasjóður,Science Fund,,Gjöld samtals,Total expenses,375996.0,thousand,ISK,science_agency,include,0.9,1977 0282.pdf,92,gpt-4o-mini,extract,"Total for the Science Fund, which is dedicated to research.",[iceland_section_total],section
Iceland,1977,line_item,975,Vísindasjóður,Science Fund,,Yfirfærslur,Transfers,139170.0,thousand,ISK,unclear,review,0.6,1977 0282.pdf,92,gpt-4o-mini,extract,"Transfers, unclear if directly related to R&D.",,
Iceland,1978,line_item,201,Háskóli Íslands,University of Iceland,,Til byggingaframkvæmda og tækjakaupa,For construction and equipment purchases,388000.0,thousand,ISK,research_infrastructure,review,0.8,1978 0300.pdf,11,gpt-4o-mini,extract,Explicitly for research purposes,[iceland_infrastructure_or_fisheries_non_rd],
Iceland,1978,section_total,02,Menntamálaráðuneytið,Ministry of Education,,Gjöld samtals,Total expenditures,1859041.0,thousand,ISK,unclear,review,0.5,1978 0300.pdf,11,gpt-4o-mini,extract,Total includes non-R&D components,[iceland_section_total],section
Iceland,1978,program_total,201,Háskóli Íslands,University of Iceland,,Gjöld samtals,Total expenditures,1859041.0,thousand,ISK,higher_education,include,0.8,1978 0300.pdf,11,gpt-4o-mini,extract,Includes research-related expenditures,[iceland_section_total],section
Iceland,1978,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Til nýrra rannsóknarverkefna,For new research projects,7700.0,thousand,ISK,direct_rd,include,0.9,1978 0300.pdf,12,gpt-4o-mini,extract,Funding for specific research projects,,
Iceland,1978,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Upplýsingaþjónusta,Information services,5700.0,thousand,ISK,rd_adjacent,include,0.7,1978 0300.pdf,12,gpt-4o-mini,extract,Supports research information dissemination,,
Iceland,1978,program_total,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Gjöld samtals,Total expenditures,43700.0,thousand,ISK,science_agency,include,0.9,1978 0300.pdf,12,gpt-4o-mini,extract,Core operating funding for research council,[iceland_section_total],section
Iceland,1978,line_item,975,Vísindasjóður,Science Fund,,Jarðfræðirannsóknir við Mývatn,Geological research at Mývatn,11000.0,thousand,ISK,direct_rd,include,0.9,1978 0300.pdf,28,gpt-4o-mini,extract,Specific geological research funding,,
Iceland,1978,line_item,975,Vísindasjóður,Science Fund,,Rannsóknarstörf við Mývatn,Research activities at Mývatn,2000.0,thousand,ISK,direct_rd,include,0.9,1978 0300.pdf,28,gpt-4o-mini,extract,Specific research project funding,,
Iceland,1978,program_total,975,Vísindasjóður,Science Fund,,Gjöld samtals,Total expenditures,166564.0,thousand,ISK,science_agency,include,0.9,1978 0300.pdf,28,gpt-4o-mini,extract,Core operating funding for science fund,[iceland_section_total],section
Iceland,1978,program_total,301,Orkustofnun,Energy Research Institute,,Gjöld samtals,Total expenditures,872519.0,thousand,ISK,science_agency,include,0.9,1978 0300.pdf,46,gpt-4o-mini,extract,Core operating funding for energy research,[iceland_section_total],section
Iceland,1978,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Gjaldfærður stofnkostnaður,Capital expenses,18000.0,thousand,ISK,unclear,review,0.5,1978 0300.pdf,69,gpt-4o-mini,extract,"Capital expenses, unclear if directly related to R&D.",,
Iceland,1978,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Önnur rekstrargjöld,Other operating expenses,11000.0,thousand,ISK,science_agency,include,0.8,1978 0300.pdf,69,gpt-4o-mini,extract,"Operating expenses for the National Research Council, relevant to R&D.",,
Iceland,1978,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Laun,Salaries,56000.0,thousand,ISK,science_agency,include,0.8,1978 0300.pdf,69,gpt-4o-mini,extract,"Salaries for the National Research Council, relevant to R&D.",,
Iceland,1978,program_total,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Gjöld samtals,Total expenses,179389.0,thousand,ISK,science_agency,include,0.9,1978 0300.pdf,69,gpt-4o-mini,extract,"Total for the National Research Council, dedicated to R&D.",[iceland_section_total],section
Iceland,1978,section_total,02,Menntamálaráðuneytið,Ministry of Education,,Samtals,Total,263958.0,thousand,ISK,unclear,review,0.5,1978 0300.pdf,72,gpt-4o-mini,extract,"Broad ministry total, not specific to R&D.",[iceland_section_total],section
Iceland,1978,line_item,975,Vísindasjóður,Science Fund,,Önnur rekstrargjöld,Other operating expenses,500.0,thousand,ISK,science_agency,include,0.8,1978 0300.pdf,92,gpt-4o-mini,extract,"Operating expenses for the Science Fund, relevant to R&D.",,
Iceland,1978,line_item,975,Vísindasjóður,Science Fund,,Laun,Salaries,500.0,thousand,ISK,science_agency,include,0.8,1978 0300.pdf,92,gpt-4o-mini,extract,"Salaries for the Science Fund, relevant to R&D.",,
Iceland,1978,program_total,975,Vísindasjóður,Science Fund,,Gjöld samtals,Total expenses,43500.0,thousand,ISK,science_agency,include,0.9,1978 0300.pdf,92,gpt-4o-mini,extract,"Total for the Science Fund, which is dedicated to R&D.",[iceland_section_total],section
Iceland,1979,line_item,201,Háskóli Íslands,University of Iceland,,Tilraunastöð háskólans á Keldum,University experimental station at Keldur,231994.0,thousand,ISK,research_infrastructure,include,0.9,1979 0313.pdf,11,gpt-4o-mini,extract,Funding for research activities,,
Iceland,1979,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Til nýrra rannsóknarverkefna,For new research projects,36076.0,thousand,ISK,direct_rd,include,0.9,1979 0313.pdf,12,gpt-4o-mini,extract,Funding for specific research projects,,
Iceland,1979,line_item,975,Visindasjóður,Science Fund,,Gjöld samtals,Total expenditures,8000.0,thousand,ISK,direct_rd,include,0.8,1979 0313.pdf,28,gpt-4o-mini,extract,Total for science funding,[iceland_section_total],section
Iceland,1979,line_item,301,Orkustofnun,Energy Research Institute,,Rannsóknir á orku,Research on energy,1292524.0,thousand,ISK,direct_rd,include,0.9,1979 0313.pdf,44,gpt-4o-mini,extract,Funding for energy research activities,,
Iceland,1979,section_total,02,Menntamálaráðuneytið,Ministry of Education,,Gjöld samtals,Total expenditures,10636697.0,thousand,ISK,unclear,review,0.5,1979 0313.pdf,44,gpt-4o-mini,extract,Total includes non-R&D components,[iceland_section_total],section
Iceland,1979,line_item,02-232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Gjaldfærður stofnkostnaður,Capital expenses,500.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,47,gpt-4o-mini,extract,,,
Iceland,1979,line_item,02-232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Viðhald,Maintenance,5500.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,47,gpt-4o-mini,extract,,,
Iceland,1979,line_item,02-232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Önnur rekstrargjöld,Other operational expenses,66128.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,47,gpt-4o-mini,extract,,,
Iceland,1979,line_item,02-232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Laun,Salaries,82392.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,47,gpt-4o-mini,extract,,,
Iceland,1979,program_total,02-232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Gjöld samtals,Total expenses,4596894.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,47,gpt-4o-mini,extract,,[iceland_section_total],section
Iceland,1979,line_item,201,Háskóli Íslands,University of Iceland,,Viðhald,Maintenance,560.0,thousand,ISK,higher_education,include,0.9,1979 0313.pdf,69,gpt-4o-mini,extract,,,
Iceland,1979,line_item,201,Háskóli Íslands,University of Iceland,,Önnur rekstrargjöld,Other operational expenses,85800.0,thousand,ISK,higher_education,include,0.9,1979 0313.pdf,69,gpt-4o-mini,extract,,,
Iceland,1979,line_item,201,Háskóli Íslands,University of Iceland,,Laun,Salaries,336166.0,thousand,ISK,higher_education,include,0.9,1979 0313.pdf,69,gpt-4o-mini,extract,,,
Iceland,1979,program_total,201,Háskóli Íslands,University of Iceland,,Gjöld samtals,Total expenses,437566.0,thousand,ISK,higher_education,include,0.9,1979 0313.pdf,69,gpt-4o-mini,extract,,[iceland_section_total],section
Iceland,1979,section_total,02,Menntamálaráðuneytið,Ministry of Education,,Samtals,Total,7394531.0,thousand,ISK,higher_education,review,0.5,1979 0313.pdf,91,gpt-4o-mini,extract,Mixed-purpose ministry total,[iceland_section_total],section
Iceland,1979,line_item,975,Vísindasjóður,Science Fund,,Önnur rekstrargjöld,Other operational expenses,800.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,95,gpt-4o-mini,extract,,,
Iceland,1979,line_item,975,Vísindasjóður,Science Fund,,Laun,Salaries,850.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,95,gpt-4o-mini,extract,,,
Iceland,1979,program_total,975,Vísindasjóður,Science Fund,,Gjöld samtals,Total expenses,60500.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,95,gpt-4o-mini,extract,,[iceland_section_total],section
Iceland,1979,line_item,975,Vísindasjóður,Science Fund,,Yfirfærslur,Transfers,58850.0,thousand,ISK,science_agency,include,0.9,1979 0313.pdf,95,gpt-4o-mini,extract,,,
Iceland,1980,line_item,201,Háskóli Íslands,University of Iceland,,Gjaldfærður stofnkostnaður,Capital expenses,2000.0,thousand,ISK,unclear,review,0.5,1980 0288.pdf,11,gpt-4o-mini,extract,Not explicitly for research,,
Iceland,1980,line_item,201,Háskóli Íslands,University of Iceland,,Önnur rekstrargjöld,Other operational costs,165600.0,thousand,ISK,higher_education,review,0.6,1980 0288.pdf,11,gpt-4o-mini,extract,"General operational costs, not explicitly for research",,
Iceland,1980,line_item,201,Háskóli Íslands,University of Iceland,,Laun,Salaries,367222.0,thousand,ISK,higher_education,review,0.6,1980 0288.pdf,11,gpt-4o-mini,extract,"General salaries, not explicitly for research",,
Iceland,1980,section_total,02,Menntamálaráðuneyti,Ministry of Education,,Gjöld samtals,Total expenses,5143777.0,thousand,ISK,unclear,review,0.5,1980 0288.pdf,11,gpt-4o-mini,extract,Mixed-purpose ministry total,[iceland_section_total],section
Iceland,1980,program_total,201,Háskóli Íslands,University of Iceland,,Gjöld samtals,Total expenses,5143777.0,thousand,ISK,higher_education,include,0.9,1980 0288.pdf,11,gpt-4o-mini,extract,Includes research-related expenses,[iceland_section_total],section
Iceland,1980,program_total,203,Raunvísindastofnun háskólans,Science Institute of the University of Iceland,,Gjöld samtals,Total expenses,461134.0,thousand,ISK,higher_education,include,0.9,1980 0288.pdf,12,gpt-4o-mini,extract,Includes research-related expenses,[iceland_section_total],section
Iceland,1980,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Til nýrra rannsóknarverkefna,For new research projects,,,,direct_rd,review,0.4,1980 0288.pdf,13,gpt-4o-mini,extract,Explicitly for research projects | no_amount,,
Iceland,1980,line_item,232,Rannsóknaráð ríkisins,National Research Council of Iceland,,Gjöld samtals,Total expenses,276.0,thousand,ISK,science_agency,include,0.9,1980 0288.pdf,13,gpt-4o-mini,extract,Core operating funding for research council,[iceland_section_total],section
Iceland,1980,program_total,975,Vísindasjóður,Science Fund,,Gjöld samtals,Total expenses,,,,science_agency,review,0.4,1980 0288.pdf,13,gpt-4o-mini,extract,Core operating funding for science fund | no_amount,[iceland_section_total],section
Iceland,1980,line_item,,Veðurstofa Íslands (Icelandic Meteorological Office),Veðurstofa Íslands (Icelandic Meteorological Office),,Gjaldfærður stofnkostnaður,Gjaldfærður stofnkostnaður,25350.0,thousand,ISK,science_agency,include,1.0,1980 0288.pdf,84,gpt-4o-mini,targeted_recovery,,,
Iceland,1980,program_total,,Veðurstofa Íslands (Icelandic Meteorological Office),Veðurstofa Íslands (Icelandic Meteorological Office),,Gjöld samtals,Gjöld samtals,1002115.0,thousand,ISK,science_agency,include,1.0,1980 0288.pdf,84,gpt-4o-mini,targeted_recovery,,[iceland_section_total],section
Iceland,1980,line_item,,Veðurstofa Íslands (Icelandic Meteorological Office),Veðurstofa Íslands (Icelandic Meteorological Office),,Laun,Laun,694025.0,thousand,ISK,science_agency,include,1.0,1980 0288.pdf,84,gpt-4o-mini,targeted_recovery,,,
Iceland,1980,line_item,,Veðurstofa Íslands (Icelandic Meteorological Office),Veðurstofa Íslands (Icelandic Meteorological Office),,Viðhald,Viðhald,23052.0,thousand,ISK,science_agency,include,1.0,1980 0288.pdf,84,gpt-4o-mini,targeted_recovery,,,
Iceland,1980,line_item,,Veðurstofa Íslands (Icelandic Meteorological Office),Veðurstofa Íslands (Icelandic Meteorological Office),,Önnur rekstrargjöld,Önnur rekstrargjöld,259688.0,thousand,ISK,science_agency,include,1.0,1980 0288.pdf,84,gpt-4o-mini,targeted_recovery,,,
Iceland,1980,line_item,301,Orkustofnun,Energy Agency,,Gjaldfærður stofnkostnaður,Capital expenses,77797.0,thousand,ISK,research_infrastructure,include,0.8,1980 0288.pdf,87,gpt-4o-mini,extract,Capital expenses for research infrastructure.,,
Iceland,1980,line_item,301,Orkustofnun,Energy Agency,,Önnur rekstrargjöld,Other operating expenses,785759.0,thousand,ISK,direct_rd,include,0.9,1980 0288.pdf,87,gpt-4o-mini,extract,Operating expenses for research activities.,,
Iceland,1980,line_item,301,Orkustofnun,Energy Agency,,Laun,Salaries,955667.0,thousand,ISK,direct_rd,include,0.9,1980 0288.pdf,87,gpt-4o-mini,extract,Salaries for research activities.,,
Iceland,1980,line_item,02-201,Háskóli Íslands,University of Iceland,,Önnur rekstrargjöld,Other operating expenses,32500.0,thousand,ISK,higher_education,review,0.5,1980 0288.pdf,92,gpt-4o-mini,extract,"General operating expenses, not specific to R&D.",,
Iceland,1980,line_item,02-201,Háskóli Íslands,University of Iceland,,Laun,Salaries,74900.0,thousand,ISK,higher_education,review,0.5,1980 0288.pdf,92,gpt-4o-mini,extract,"General salaries, not specific to R&D.",,
Iceland,1980,program_total,02-201,Háskóli Íslands,University of Iceland,,Framlög ríkissjóðs,State contributions,367000.0,thousand,ISK,higher_education,include,0.9,1980 0288.pdf,92,gpt-4o-mini,extract,Explicitly for research activities.,,
Iceland,1980,section_total,02,Menntamálaráðuneyti,Ministry of Education,,Samtals,Total,0.0,thousand,ISK,unclear,review,0.4,1980 0288.pdf,92,gpt-4o-mini,extract,"Broad ministry total, not specific to R&D.",[iceland_section_total],section
Iceland,1980,program_total,02-234,Vísindaráð,Science Council,,Gjöld samtals,Total expenses,0.0,thousand,ISK,science_agency,include,0.8,1980 0288.pdf,96,gpt-4o-mini,extract,"Total for the Science Council, includes R&D.",[iceland_section_total],section
Iceland,1980,program_total,02-235,Vísindasjóður,Science Fund,,Gjöld samtals,Total expenses,0.0,thousand,ISK,science_agency,include,0.8,1980 0288.pdf,96,gpt-4o-mini,extract,"Total for the Science Fund, includes R&D.",[iceland_section_total],section
Iceland,1980,program_total,02-233,Rannsóknasjóður,Research Fund,,Gjöld samtals,Total expenses,0.0,thousand,ISK,science_agency,include,0.8,1980 0288.pdf,96,gpt-4o-mini,extract,"Total for the Research Fund, includes R&D.",[iceland_section_total],section
Iceland,1980,program_total,02-276,Byggingarsjóður rannsókna í þágu atvinnuveganna,Building Fund for Industry Research,,Gjöld samtals,Total expenses,0.0,thousand,ISK,science_agency,include,0.8,1980 0288.pdf,96,gpt-4o-mini,extract,"Total for the Building Fund for Industry Research, includes R&D.",[iceland_section_total],section
Iceland,1981,line_item,201,Háskóli Íslands,University of Iceland,,Gjaldfærður stofnkostnaður,Capital expenditures,22430000.0,thousand,ISK,research_infrastructure,include,0.8,1981 0382.pdf,11,gpt-4o-mini,extract,Capital expenditures for research infrastructure,,
