source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
1990 19891_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1990 19891_L1_som_vedtaget.pdf,,13,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Copenhagen Business School (CBS) | Danmarks Tekniske Universitet (DTU) | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Statens humanistiske Forskningsrad | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),118 | 116 | 122 | 118 | 116 | 201 | 118 | 129 | 129 | 129 | 129 | 129 | 117,Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file,329207000.0 | 625479500.0 | 226626000.0 | 525990000.0 | 1115789500.0 | 234740000.0 | 146155000.0 | 51840000.0 | 62178700.0 | 107986000.0 | 36610000.0 | 112420000.0 | 272128000.0,covered_by_final_series,
1991 19902_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1991 19902_L1_som_vedtaget.pdf,,13,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Copenhagen Business School (CBS) | Danmarks Tekniske Universitet (DTU) | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Statens humanistiske Forskningsrad | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),0 | 0 | 0 | 0 | 0 | 118 | 0 | 70 | 70 | 70 | 70 | 70 | 0,Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Risø Research Center (Operating Appropriation) | Verified against original Denmark budget file | Danish Humanities Research Council | Danish Health Sciences Research Council | Danish Natural Science Research Council | Danish Social Sciences Research Council | Danish Technical-Scientific Research Council | Verified against original Denmark budget file,374100000.0 | 677500000.0 | 245700000.0 | 574800000.0 | 1171700000.0 | 232700000.0 | 160700000.0 | 53800000.0 | 66900000.0 | 132900000.0 | 38100000.0 | 122800000.0 | 308400000.0,covered_by_final_series,
1992 19911_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1992 19911_L1_som_vedtaget.pdf,,12,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Copenhagen Business School (CBS) | Danmarks Tekniske Universitet (DTU) | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Statens humanistiske Forskningsrad | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),0 | 0 | 0 | 0 | 0 | 0 | 71 | 71 | 71 | 71 | 71 | 0,Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Danish Humanities Research Council (text note 77) 52.0 million DKK | Danish Health Sciences Research Council (text note 77) 68.7 million DKK | Danish Natural Science Research Council (text note 77) 139.5 million DKK | Danish Social Sciences Research Council (text note 77) 38.4 million DKK | Danish Technical-Scientific Research Council (text note 77) 132.0 million DKK | Verified against original Denmark budget file,393900000.0 | 749400000.0 | 255800000.0 | 571800000.0 | 1295100000.0 | 166300000.0 | 52000000.0 | 68700000.0 | 139500000.0 | 38400000.0 | 132000000.0 | 321400000.0,covered_by_final_series,
1993 19921_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1993 19921_L1_som_vedtaget.pdf,,11,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Copenhagen Business School (CBS) | Danmarks Tekniske Universitet (DTU) | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Statens humanistiske Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),0 | 0 | 0 | 0 | 0 | 0 | 74 | 123 | 73 | 123 | 0,Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Statens Humanistiske Forskningsråd | Danish Natural Science Research Council | Statens Samfundsvidenskabelige Forskningsråd | State Technical-Scientific Research Fund | Verified against original Denmark budget file,414100000.0 | 792700000.0 | 268600000.0 | 590300000.0 | 1357800000.0 | 187300000.0 | 38100000.0 | 300000.0 | 39200000.0 | 500000.0 | 345500000.0,covered_by_final_series,
1994 19931_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1994 19931_L1_som_vedtaget.pdf,,12,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Copenhagen Business School (CBS) | Danmarks Tekniske Universitet (DTU) | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Statens humanistiske Forskningsrad | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),0 | 0 | 0 | 0 | 0 | 0 | 79 | 115 | 79 | 79 | 79 | 0,Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Danish Humanities Research Council (text note 50) | Medical Research Council | Danish Natural Science Research Council (text note 50) | Danish Social Science Research Council (text note 50) | Danish Technical-Scientific Research Council (text note 50) | Verified against original Denmark budget file,205200000.0 | 463500000.0 | 144400000.0 | 378400000.0 | 894000000.0 | 90200000.0 | 62500000.0 | 1500000.0 | 164600000.0 | 37100000.0 | 149500000.0 | 172900000.0,covered_by_final_series,
1995 19941_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1995 19941_L1_som_vedtaget.pdf,,8,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Copenhagen Business School (CBS) | Danmarks Tekniske Universitet (DTU) | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Statens samfundsvidenskabelige Forskningsrad | Syddansk Universitet (SDU),0 | 0 | 0 | 0 | 0 | 0 | 110 | 0,Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Social Science Research Council | Verified against original Denmark budget file,215700000.0 | 508500000.0 | 172900000.0 | 404700000.0 | 964200000.0 | 113900000.0 | 11000000.0 | 197200000.0,covered_by_final_series,
1996 19951_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1996 19951_L1_som_vedtaget.pdf,,5,Riso Nationallaboratorium | Statens humanistiske Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF),82 | 83 | 83 | 83 | 83,Forskningscenter RISØ | Danish Humanities Research Council (Reserved appropriation) | Danish Natural Science Research Council (Reserved appropriation) | Danish Social Science Research Council (Reserved appropriation) | Danish Technical-Scientific Research Council (Reserved appropriation),233400000.0 | 90400000.0 | 225600000.0 | 53900000.0 | 151700000.0,covered_by_final_series,
1997 19961_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1997 19961_L1_som_vedtaget.pdf,,5,Riso Nationallaboratorium | Statens humanistiske Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF),82 | 0 | 0 | 0 | 0,Research Center RISØ | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file | Verified against original Denmark budget file,235800000.0 | 94200000.0 | 236100000.0 | 68900000.0 | 162200000.0,covered_by_final_series,
1998 19971_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1998 19971_L1_som_vedtaget.pdf,,6,Riso Nationallaboratorium | Statens humanistiske Forskningsrad | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF),93 | 92 | 92 | 92 | 92 | 92,Risø Research Center | Danish Humanities Research Council | Danish Health Sciences Research Council | Danish Natural Science Research Council | Danish Social Sciences Research Council | Danish Technical-Scientific Research Council,223900000.0 | 48200000.0 | 104500000.0 | 105200000.0 | 45400000.0 | 57900000.0,covered_by_final_series,
1999 19981_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/1999 19981_L1_som_vedtaget.pdf,,10,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Danmarks Grundforskningsfond (DNRF) | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),88 | 88 | 60 | 88 | 89 | 89 | 89 | 89 | 89 | 88,Aalborg University | Aarhus University | 03. Danish National Research Foundation | University of Copenhagen | Risø National Laboratory | Danish Health Sciences Research Council | Danish Natural Science Research Council | Danish Social Science Research Council | Danish Technical-Scientific Research Council | University of Southern Denmark,295900000.0 | 599300000.0 | 5000000.0 | 1063900000.0 | 221400000.0 | 132500000.0 | 127500000.0 | 57800000.0 | 87300000.0 | 367500000.0,covered_by_final_series,
2000 19991_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/2000 19991_L1_som_vedtaget.pdf,,11,Aalborg Universitet (AAU) | Aarhus Universitet (AU) | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Statens humanistiske Forskningsrad | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens samfundsvidenskabelige Forskningsrad | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),89 | 89 | 89 | 90 | 89 | 120 | 90 | 90 | 90 | 90 | 89,Aalborg University | Aarhus University | University of Copenhagen | Risø Research Center | Roskilde University | Humanities Research Council | Danish Health Sciences Research Council | Danish Natural Science Research Council | Danish Social Sciences Research Council | Danish Technical-Scientific Research Council | University of Southern Denmark,354200000.0 | 687300000.0 | 1164800000.0 | 221500000.0 | 156900000.0 | 4000000.0 | 127600000.0 | 135400000.0 | 55400000.0 | 84600000.0 | 413100000.0,covered_by_final_series,
2001 20001_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/2001 20001_L1_som_vedtaget.pdf,,7,Aarhus Universitet (AU) | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Statens naturvidenskabelige Forskningsrad (SNF) | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),86 | 86 | 88 | 87 | 23 | 23 | 87,Aarhus University (operating appropriation) | Copenhagen University (operating appropriation) | Risø National Laboratory (operating appropriation) | Roskilde University Center (operating appropriation) | Danish Natural Science Research Council | State Technical-Scientific Research Fund | Southern Denmark University (operating appropriation),692400000.0 | 1169200000.0 | 224000000.0 | 157700000.0 | 5200000.0 | 5100000.0 | 414200000.0,covered_by_final_series,
2003 20021_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/2003 20021_L1_som_vedtaget.pdf,,12,Aalborg Universitet (AAU) | Danmarks Grundforskningsfond (DNRF) | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Statens humanistiske Forskningsrad | Statens laegervidenskabelige Forskningsrad | Statens naturvidenskabelige Forskningsrad (SNF) | Statens teknisk-videnskabelige Forskningsfond (STvF) | Syddansk Universitet (SDU),88 | 4 | 124 | 124 | 88 | 88 | 88 | 124 | 124 | 124 | 124 | 88,"Aalborg University 942.6 million DKK | Research funds for the Danish National Research Foundation | Technical University of Denmark | Independent Research Fund Denmark | University of Copenhagen 2,530.0 million DKK | Risø National Laboratory 288.4 million DKK | Roskilde University 407.6 million DKK | Humanities Research Council | Medical Research Council | Danish Natural Science Research Council | State Technical-Scientific Research Fund | University of Southern Denmark 951.5 million DKK",942600000.0 | 285000000.0 | 600000000.0 | 500000000.0 | 2530000000.0 | 288400000.0 | 407600000.0 | 150000000.0 | 250000000.0 | 300000000.0 | 400000000.0 | 951500000.0,covered_by_final_series,
2004 20031_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/2004 20031_L1_som_vedtaget.pdf,,7,Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),85 | 85 | 85 | 85 | 85 | 85 | 85,Technical University of Denmark (Operating appropriation) | Independent Research Fund Denmark | Strategic Research Council | University of Copenhagen (Operating appropriation) | Risø National Laboratory (Operating appropriation) | Roskilde University (Operating appropriation) | University of Southern Denmark (Operating appropriation),1135600000.0 | 938700000.0 | 298900000.0 | 2688100000.0 | 219300000.0 | 436500000.0 | 1044400000.0,covered_by_final_series,
2005 20041_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/2005 20041_L1_som_vedtaget.pdf,,4,Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden | Riso Nationallaboratorium,87 | 87 | 87 | 85,The Independent Research Fund Denmark (Reservation appropriation) | The Strategic Research Council (Reservation appropriation) | Innovation Fund Denmark (Reservation appropriation) | Risø National Laboratory,922900.0 | 318900.0 | 193100.0 | 328100000.0,covered_by_final_series,
2006 20051_L2_som_vedtaget.pdf,Data/input/finance_bills/Denmark/2006 20051_L2_som_vedtaget.pdf,,9,Aalborg Universitet (AAU) | Danmarks Grundforskningsfond (DNRF) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),83 | 135 | 84 | 84 | 135 | 83 | 84 | 83 | 83,Aalborg University | Danish National Research Foundation (text note 1) | The Independent Research Fund Denmark | Det Strategiske Forskningsråd | High Technology Fund (text note 1) | University of Copenhagen | Risø National Laboratory | Roskilde University | University of Southern Denmark,1044400000.0 | 85400000.0 | 945100000.0 | 445100000.0 | 263200000.0 | 2808200000.0 | 321700000.0 | 488500000.0 | 1040000000.0,covered_by_final_series,
