country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Danmarks Ingeniørakademi: Driftsudgifter,Danish Academy of Engineering: Operating expenses,44330100.0,thousand,DKK,higher_education,review,0.3,1976 19751_L100_som_vedtaget.pdf,119,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Odense Universitet og Universitetscenter: Driftsudgifter,Odense University and University Center: Operating expenses,101629200.0,thousand,DKK,higher_education,review,0.3,1976 19751_L100_som_vedtaget.pdf,119,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Roskilde Universitetscenter: Driftsudgifter,Roskilde University Center: Operating expenses,55823700.0,thousand,DKK,higher_education,review,0.3,1976 19751_L100_som_vedtaget.pdf,119,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,"Den polytekniske Læreanstalt, Danmarks tekniske Højskole: Driftsudgifter","The Polytechnic School, Denmark's Technical University: Operating expenses",213909500.0,thousand,DKK,higher_education,review,0.3,1976 19751_L100_som_vedtaget.pdf,119,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Danmarks farmaceutiske Højskole: Driftsudgifter,Danish Pharmaceutical School: Operating expenses,23528000.0,thousand,DKK,higher_education,review,0.3,1976 19751_L100_som_vedtaget.pdf,120,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Regionalfond for lægelig forskning,Regional Fund for Medical Research,171000.0,thousand,DKK,direct_rd,include,1.0,1976 19751_L100_som_vedtaget.pdf,122,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Forskerstipendier,Research Fellowships,2500.0,thousand,DKK,higher_education,include,1.0,1976 19751_L100_som_vedtaget.pdf,122,gpt-4o-mini,extract,,,
Denmark,1976,section_total,20,Undervisningsministeriet,Ministry of Education,,I alt,Total,2478000.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,122,gpt-4o-mini,extract,,[section_total: § overview aggregate],section
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Dansk Rumforskningsinstitut: Driftsudgifter,Danish Space Research Institute: Operating Expenses,7137.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,123,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Den europæiske organisation for astronomisk forskning (ESO): Driftsudgifter,European Organization for Astronomical Research (ESO): Operating Expenses,600.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,123,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Den europæiske organisation for atomkerneforskning (CERN): Driftsudgifter,European Organization for Nuclear Research (CERN): Operating Expenses,2683.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,123,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,"Tilskud til støtte af dansk forskning, L 199 1972 med senere ændringer i medfør af L 142 1973",Grants to Support Danish Research,103845.0,thousand,DKK,direct_rd,include,1.0,1976 19751_L100_som_vedtaget.pdf,123,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Tilskud til støtte af internationale samarbejdsprojekter inden for rumforskningen,Grants to Support International Cooperation Projects in Space Research,3676.0,thousand,DKK,direct_rd,include,1.0,1976 19751_L100_som_vedtaget.pdf,123,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Aarhus Universitet,Aarhus University,4000000.0,thousand,DKK,higher_education,include,1.0,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Danmarks Grundforskningsfond,Danish National Research Foundation,6000000.0,thousand,DKK,science_agency,review,0.3,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,19,Uddannelses- og Forskningsministeriet,Ministry of Higher Education and Science,,Statens naturvidenskabelige Forskningsrad,Danish Natural Science Research Council,6000000.0,thousand,DKK,science_agency,review,0.3,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,19,Uddannelses- og Forskningsministeriet,Ministry of Higher Education and Science,,Statens humanistiske Forskningsrad,Humanities Research Council,3000000.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,19,Uddannelses- og Forskningsministeriet,Ministry of Higher Education and Science,,Danmarks Innovationsfond,Innovation Fund Denmark,8000000.0,thousand,DKK,innovation_instruments,review,0.3,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,19,Uddannelses- og Forskningsministeriet,Ministry of Higher Education and Science,,Statens laegervidenskabelige Forskningsrad,Medical Research Council,7000000.0,thousand,DKK,science_agency,review,0.3,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,19,Uddannelses- og Forskningsministeriet,Ministry of Higher Education and Science,,Statens samfundsvidenskabelige Forskningsrad,Social Science Research Council,4000000.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,19,Uddannelses- og Forskningsministeriet,Ministry of Higher Education and Science,,Statens teknisk-videnskabelige Forskningsfond,State Technical-Scientific Research Fund,5000000.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,section_total,20,Undervisningsministeriet,Ministry of Education,,"I alt 15.000,0 mio. kr.","Total 15,000.0 million DKK",15000000.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,[section_total: § overview aggregate],section
Denmark,1976,section_total,19,Uddannelses- og Forskningsministeriet,Ministry of Higher Education and Science,,"I alt 28.789,7 mio. kr.","Total 28,789.7 million DKK",28789700.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,[section_total: § overview aggregate],section
Denmark,1976,line_item,20,Undervisningsministeriet,Ministry of Education,,Kobenhavns Universitet,University of Copenhagen,5000000.0,thousand,DKK,higher_education,include,1.0,1976 19751_L100_som_vedtaget.pdf,40,gpt-4o-mini,extract,,,
Denmark,1976,line_item,,Atomenergikommissionen,Atomenergikommissionen,,Driftsudgifter,Driftsudgifter,120844.5,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,93,gpt-4o-mini,targeted_recovery,,,
Denmark,1976,line_item,,Atomenergikommissionen,Atomenergikommissionen,,Tilskud,Tilskud,8751.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,93,gpt-4o-mini,targeted_recovery,,,
Denmark,1976,line_item,,Atomenergikommissionen,Atomenergikommissionen,,Anlægsudgifter,Anlægsudgifter,1700.0,thousand,DKK,science_agency,include,1.0,1976 19751_L100_som_vedtaget.pdf,96,gpt-4o-mini,targeted_recovery,,,
Denmark,1977,section_total,20,Undervisningsministeriet,Ministry of Education,,I alt 7.028.688.500,"Total 7,028,688,500",7028688500.0,thousand,DKK,higher_education,include,1.0,1977 19762_L1_som_vedtaget.pdf,114,gpt-4o-mini,extract,,[section_total: § overview aggregate],section
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.01. Københavns Universitet: Driftsudgifter,8.01. University of Copenhagen: Operating expenses,623528000.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.02. Århus Universitet: Driftsudgifter,8.02. Aarhus University: Operating expenses,318170400.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.03. Odense Universitet og Universitetscenter: Driftsudgifter,8.03. University of Odense and University Center: Operating expenses,116262200.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.04. Roskilde Universitetscenter: Driftsudgifter,8.04. Roskilde University Center: Operating expenses,59816000.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.05. Ålborg Universitetscenter: Driftsudgifter,8.05. Aalborg University Center: Operating expenses,110727100.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,"8.11. Den polytekniske Læreanstalt, Danmarks tekniske Højskole: Driftsudgifter","8.11. The Polytechnic Institute, Denmark's Technical University: Operating expenses",228737500.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.12. Danmarks Ingeniørakademi: Driftsudgifter,8.12. The Danish Academy of Engineering: Operating expenses,47682900.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.13. Teknika: Driftsudgifter,8.13. Teknika: Operating expenses,134057000.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.14. Københavns Tandlægehøjskole: Driftsudgifter,8.14. Copenhagen Dental School: Operating expenses,57289500.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.15. Århus Tandlægehøjskole: Driftsudgifter,8.15. Aarhus Dental School: Operating expenses,39647000.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.16. Den kgl. Veterinær- og Landbohøjskole: Driftsudgifter,8.16. The Royal Veterinary and Agricultural University: Operating expenses,110973200.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.17. Danmarks farmaceutiske Højskole: Driftsudgifter,8.17. The Danish Pharmaceutical School: Operating expenses,25440900.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.18. Handelshøjskolen i København: Driftsudgifter,8.18. Copenhagen Business School: Operating expenses,75120300.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.19. Handelshøjskolen i Århus: Driftsudgifter,8.19. Aarhus Business School: Operating expenses,34766200.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.20. Handelsholeafdelinger: Driftsudgifter,8.20. Business School Departments: Operating expenses,23576900.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.21. Danmarks Journalisthøjskole: Driftsudgifter,8.21. The Danish School of Journalism: Operating expenses,6655300.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.22. De sociale Højskoler: Driftsudgifter,8.22. The Social High Schools: Operating expenses,25194300.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,8.23. Danmarks Lærerhøjskole: Driftsudgifter,8.23. The Danish Teacher Training College: Operating expenses,73240200.0,thousand,DKK,higher_education,review,0.3,1977 19762_L1_som_vedtaget.pdf,115,gpt-4o-mini,extract,,,
Denmark,1977,section_total,20,Undervisningsministeriet,Ministry of Education,,I alt 237.000.000,"Total 237,000,000",237000000.0,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,116,gpt-4o-mini,extract,,[section_total: § overview aggregate],section
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,53.02. Forskerstipendier,Research Fellowships,2700000.0,thousand,DKK,higher_education,include,1.0,1977 19762_L1_som_vedtaget.pdf,117,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,9.02. Dansk Rumforskningsinstitut: Driftsudgifter,Danish Space Research Institute: Operating Expenses,7920000.0,thousand,DKK,science_agency,review,0.3,1977 19762_L1_som_vedtaget.pdf,118,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,9.05. Den europæiske organisation for astronomisk forskning (ESO): Driftsudgifter,European Organization for Astronomical Research (ESO): Operating Expenses,700000.0,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,118,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,9.03. Den europæiske organisation for atomkerneforskning (CERN): Driftsudgifter,European Organization for Nuclear Research (CERN): Operating Expenses,2900000.0,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,118,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,9.04. Den europæiske rumorganisation (ESRO/ESA): Tilskud.,European Space Organization (ESRO/ESA): Grants.,53500000.0,thousand,DKK,science_agency,review,0.3,1977 19762_L1_som_vedtaget.pdf,118,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,53.02. Tilskud til EF-forskningskontrakter,Grants for EU Research Contracts,1500000.0,thousand,DKK,direct_rd,include,1.0,1977 19762_L1_som_vedtaget.pdf,118,gpt-4o-mini,extract,,,
Denmark,1977,line_item,20,Undervisningsministeriet,Ministry of Education,,9.89. Forskellige tilskud: Tilskud til psykiatrisk grundforskning,Various Grants: Grants for Psychiatric Basic Research,7666200.0,thousand,DKK,direct_rd,review,0.3,1977 19762_L1_som_vedtaget.pdf,118,gpt-4o-mini,extract,,,
Denmark,1977,line_item,,Riso Nationallaboratorium,Riso Nationallaboratorium,,Driftsudgifter,Driftsudgifter,121498.5,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,90,gpt-4o-mini,targeted_recovery,,,
Denmark,1977,line_item,,Riso Nationallaboratorium,Riso Nationallaboratorium,,Indtægter,Indtægter,3073.5,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,90,gpt-4o-mini,targeted_recovery,,,
Denmark,1977,line_item,,Riso Nationallaboratorium,Riso Nationallaboratorium,,Tilskud,Tilskud,3250.0,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,90,gpt-4o-mini,targeted_recovery,,,
Denmark,1977,line_item,,Riso Nationallaboratorium,Riso Nationallaboratorium,,Driftsudgifter,Driftsudgifter,36875.6,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,91,gpt-4o-mini,targeted_recovery,,,
Denmark,1977,line_item,,Riso Nationallaboratorium,Riso Nationallaboratorium,,Indtægter (driftsbudget),Indtægter (driftsbudget),49000.0,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,91,gpt-4o-mini,targeted_recovery,,,
Denmark,1977,line_item,,Riso Nationallaboratorium,Riso Nationallaboratorium,,Tilskud,Tilskud,67500.0,thousand,DKK,science_agency,include,1.0,1977 19762_L1_som_vedtaget.pdf,91,gpt-4o-mini,targeted_recovery,,,
Denmark,1978,line_item,20,Undervisningsministeriet,Ministry of Education,,Forskerstipendier,Research scholarships,2250000.0,thousand,DKK,higher_education,include,1.0,1978 19771_L101_som_vedtaget.pdf,107,gpt-4o-mini,extract,,,
Denmark,1978,line_item,20,Undervisningsministeriet,Ministry of Education,,Dansk Rumforskningsinstitut: Driftsudgifter,Danish Space Research Institute: Operating expenses,6200000.0,thousand,DKK,science_agency,review,0.3,1978 19771_L101_som_vedtaget.pdf,108,gpt-4o-mini,extract,,,
Denmark,1978,line_item,20,Undervisningsministeriet,Ministry of Education,,Tilskud til EF-forskningskontrakter,Grants for EU research contracts,4330000.0,thousand,DKK,direct_rd,include,1.0,1978 19771_L101_som_vedtaget.pdf,108,gpt-4o-mini,extract,,,
Denmark,1978,line_item,20,Undervisningsministeriet,Ministry of Education,,Medlemsbidrag til CERN,Membership fee to CERN,22940000.0,thousand,DKK,science_agency,review,0.3,1978 19771_L101_som_vedtaget.pdf,108,gpt-4o-mini,extract,,,
