country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role
Sweden,1975,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,MFR total funding,MFR total funding,51530.0,thousand,SEK,science_agency,include,1.0,1975 prop_1975__1.pdf,1961,gpt-4o-mini,targeted_recovery,Total funding for Medicinska forskningsrådet.,,
Sweden,1975,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,Medicinsk forskning reservationsanslag,Medicinsk forskning reservationsanslag,64352.0,thousand,SEK,science_agency,include,1.0,1975 prop_1975__1.pdf,2052,gpt-4o-mini,targeted_recovery,Reservationsanslag for Medicinsk forskning for budget year 1975/76.,,
Sweden,1975,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Rymdforskning,Rymdforskning,7425.0,thousand,SEK,science_agency,include,1.0,1975 prop_1975__1.pdf,2055,gpt-4o-mini,targeted_recovery,Amount for Rymdforskning in the budget.,,
Sweden,1975,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Förslag,Förslag,12606.0,thousand,SEK,science_agency,include,1.0,1975 prop_1975__1.pdf,2063,gpt-4o-mini,targeted_recovery,Proposed budget for Rymdforskning.,,
Sweden,1975,line_item,,STU (Styrelsen for Teknisk Utveckling),STU (Styrelsen for Teknisk Utveckling),,Operating budget for Styrelsen för teknisk utveckling,Operating budget for Styrelsen för teknisk utveckling,64007.7,thousand,SEK,science_agency,include,1.0,1975 prop_1975__1.pdf,410,gpt-4o-mini,targeted_recovery,Specific line item for the agency.,,
Sweden,1975,program_total,,STU (Styrelsen for Teknisk Utveckling),STU (Styrelsen for Teknisk Utveckling),,Total for Styrelsen för teknisk utveckling,Total for Styrelsen för teknisk utveckling,548136.0,thousand,SEK,science_agency,include,1.0,1975 prop_1975__1.pdf,50,gpt-4o-mini,targeted_recovery,Total amount for the agency.,,
Sweden,1980,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Insamling och analys av luftburen radioaktivitet,Insamling och analys av luftburen radioaktivitet,730000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,1030,gpt-4o-mini,targeted_recovery,Specific project funding for FOA.,,
Sweden,1980,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Scismologisk multipelstation,Scismologisk multipelstation,3602000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,1030,gpt-4o-mini,targeted_recovery,Specific project funding for FOA.,,
Sweden,1980,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Vetenskaplig underlagsverksamhet,Vetenskaplig underlagsverksamhet,838000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,1030,gpt-4o-mini,targeted_recovery,Specific project funding for FOA.,,
Sweden,1980,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,FOA budget request,FOA budget request,6918000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,1031,gpt-4o-mini,targeted_recovery,FOA requests this amount for the budget year 1980/81.,,
Sweden,1980,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Total increase for HSFR,Total increase for HSFR,2224000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,2191,gpt-4o-mini,targeted_recovery,Total increase for HSFR as proposed.,,
Sweden,1980,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Price and wage adjustment,Price and wage adjustment,5515000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,2593,gpt-4o-mini,targeted_recovery,Part of the requested budget for HSFR.,,
Sweden,1980,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Requested budget for HSFR,Requested budget for HSFR,64622000.0,thousand,SEK,science_agency,review,0.2,1980 prop_197980__100.pdf,2593,gpt-4o-mini,targeted_recovery,Requested budget amount for HSFR for 1980/81.,,
Sweden,1980,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,Anslag 1979/80,Anslag 1979/80,27000000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,2595,gpt-4o-mini,targeted_recovery,Amount for the year 1979/80.,,
Sweden,1980,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,Förslag 1980/81,Förslag 1980/81,110905000.0,thousand,SEK,science_agency,review,0.2,1980 prop_197980__100.pdf,2595,gpt-4o-mini,targeted_recovery,Proposed amount for the year 1980/81.,,
Sweden,1980,line_item,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,Naturvetenskaplig forskning,Naturvetenskaplig forskning,210387.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,2597,gpt-4o-mini,targeted_recovery,Line item for scientific research funding.,,
Sweden,1980,program_total,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,Naturvetenskapliga forskningsrådet total,Naturvetenskapliga forskningsrådet total,238260.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,2597,gpt-4o-mini,targeted_recovery,Total appropriation for NFR.,,
Sweden,1980,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Rymdforskning,Rymdforskning,13229.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,2597,gpt-4o-mini,targeted_recovery,Amount for Rymdforskning clearly stated.,,
Sweden,1980,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Increase for national rymdforskning,Increase for national rymdforskning,1000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,2599,gpt-4o-mini,targeted_recovery,Proposed increase for national rymdforskning.,,
Sweden,1980,line_item,,SMHI,SMHI,,Bidrag till väderstationer,Bidrag till väderstationer,1.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1980,line_item,,SMHI,SMHI,,Förvaltningskostnader,Förvaltningskostnader,26811.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1980,program_total,,SMHI,SMHI,,Total för SMHI,Total för SMHI,154060.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1980,line_item,,SMHI,SMHI,,Uppdragsverksamhet,Uppdragsverksamhet,1.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1980,line_item,,SMHI,SMHI,,Utrustning m. m.,Utrustning m. m.,1.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1980,line_item,,SMHI,SMHI,,Vädertjänst för luftfarten,Vädertjänst för luftfarten,1.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1980,program_total,,STU (Styrelsen for Teknisk Utveckling),STU (Styrelsen for Teknisk Utveckling),,Energiteknisk forskning och utveckling vid Studsvik Energiteknik AB,Energiteknisk forskning och utveckling vid Studsvik Energiteknik AB,300000.0,thousand,SEK,science_agency,include,1.0,1980 prop_197980__100.pdf,49,gpt-4o-mini,targeted_recovery,Total amount for the program.,,
Sweden,1981,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Insamling och analys av luftburen radioaktivitet,Insamling och analys av luftburen radioaktivitet,730000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,1030,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Scismologisk multipelstation,Scismologisk multipelstation,3602000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,1030,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Vetenskaplig underlagsverksamhet,Vetenskaplig underlagsverksamhet,838000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,1030,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,program_total,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Total for FOA,Total for FOA,6918000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,1031,gpt-4o-mini,targeted_recovery,Total amount requested by FOA for budget year 1980/81.,,
Sweden,1981,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Total increase for HSFR,Total increase for HSFR,2224000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,2191,gpt-4o-mini,targeted_recovery,Total increase for HSFR as proposed.,,
Sweden,1981,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Price and wage adjustment,Price and wage adjustment,5515000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,2593,gpt-4o-mini,targeted_recovery,Component of the total budget request.,,
Sweden,1981,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Requested budget for HSFR,Requested budget for HSFR,64622000.0,thousand,SEK,science_agency,review,0.2,1981 prop_197980__100.pdf,2593,gpt-4o-mini,targeted_recovery,Total budget requested by HSFR for 1980/81.,,
Sweden,1981,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,Proposed funding for MFR,Proposed funding for MFR,110905.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,2595,gpt-4o-mini,targeted_recovery,This is the proposed funding amount for the Medicinska forskningsrådet (MFR) for the year 1980/81.,,
Sweden,1981,line_item,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,Naturvetenskaplig forskning,Naturvetenskaplig forskning,210387.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,2597,gpt-4o-mini,targeted_recovery,Line item for scientific research funding.,,
Sweden,1981,program_total,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,Naturvetenskapliga forskningsrådet total,Naturvetenskapliga forskningsrådet total,238260.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,2597,gpt-4o-mini,targeted_recovery,Total appropriation for the Naturvetenskapliga forskningsrådet.,,
Sweden,1981,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Rymdforskning,Rymdforskning,13229.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,2597,gpt-4o-mini,targeted_recovery,Amount for Rymdforskning clearly stated.,,
Sweden,1981,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Increase for national rymdforskning,Increase for national rymdforskning,1000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,2599,gpt-4o-mini,targeted_recovery,Proposed increase for national rymdforskning.,,
Sweden,1981,line_item,,SMHI,SMHI,,Bidrag till väderstationer,Bidrag till väderstationer,30000000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,line_item,,SMHI,SMHI,,Förvaltningskostnader,Förvaltningskostnader,26811000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,program_total,,SMHI,SMHI,,Total for SMHI,Total for SMHI,154060000.0,thousand,SEK,science_agency,review,0.2,1981 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,line_item,,SMHI,SMHI,,Uppdragsverksamhet,Uppdragsverksamhet,1000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,line_item,,SMHI,SMHI,,Utrustning m. m.,Utrustning m. m.,1000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,line_item,,SMHI,SMHI,,Vädertjänst för luftfarten,Vädertjänst för luftfarten,1000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,27,gpt-4o-mini,targeted_recovery,,,
Sweden,1981,program_total,,STU (Styrelsen for Teknisk Utveckling),STU (Styrelsen for Teknisk Utveckling),,Total for STU,Total for STU,300000.0,thousand,SEK,science_agency,include,1.0,1981 prop_197980__100.pdf,49,gpt-4o-mini,targeted_recovery,Total amount allocated to STU for industrial development projects.,,
Sweden,1982,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Bidrag till DOVA:s publiceringsverksamhet,Bidrag till DOVA:s publiceringsverksamhet,200.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,1902,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Förvaltningskostnader,Förvaltningskostnader,243.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,1914,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Forskarassistent vid universitetets i Lund,Forskarassistent vid universitetets i Lund,67.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2286,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Medel för svenskt pressregister,Medel för svenskt pressregister,306.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2286,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,Anslag 1981/82,Anslag 1981/82,122449.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2341,gpt-4o-mini,targeted_recovery,Directly related to Medicinska forskningsrådet.,,
Sweden,1982,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,Förslag 1982/83,Förslag 1982/83,135301.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2341,gpt-4o-mini,targeted_recovery,Directly related to Medicinska forskningsrådet.,,
Sweden,1982,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,Förvaltningskostnader 1981/82,Förvaltningskostnader 1981/82,2343.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2341,gpt-4o-mini,targeted_recovery,Directly related to Medicinska forskningsrådet.,,
Sweden,1982,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Space Research,Space Research,15107000.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2343,gpt-4o-mini,targeted_recovery,Budget for space research.,,
Sweden,1982,program_total,,Rymdstyrelsen,Rymdstyrelsen,,Total Space Research Budget,Total Space Research Budget,255142000.0,thousand,SEK,science_agency,review,0.2,1982 prop_198182__100.pdf,2343,gpt-4o-mini,targeted_recovery,Total budget for space research including adjustments.,,
Sweden,1982,line_item,,Rymdstyrelsen,Rymdstyrelsen,,National Space Research Activities,National Space Research Activities,17952000.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2346,gpt-4o-mini,targeted_recovery,Increase for national space research activities.,,
Sweden,1982,line_item,,Rymdstyrelsen,Rymdstyrelsen,,National Space Research Funding,National Space Research Funding,16513000.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,2348,gpt-4o-mini,targeted_recovery,Funding for national space research.,,
Sweden,1982,line_item,,SMHI,SMHI,,Beräknat belopp,Beräknat belopp,651068.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,26,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,SMHI,SMHI,,Förslagsanslag,Förslagsanslag,343313.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,26,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,SMHI,SMHI,,Summa kr.,Summa kr.,83580.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,26,gpt-4o-mini,targeted_recovery,,[section_total: summa anslag / UO-total aggregate row],section
Sweden,1982,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Förvaltningskostnader,Förvaltningskostnader,11602.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,35,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Materiel m. m.,Materiel m. m.,2160.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,35,gpt-4o-mini,targeted_recovery,,,
Sweden,1982,line_item,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,förslagsanslag,förslagsanslag,92067.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,35,gpt-4o-mini,targeted_recovery,Specific line item for förslagsanslag.,,
Sweden,1982,line_item,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,reservationsanslag,reservationsanslag,289419.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,35,gpt-4o-mini,targeted_recovery,Total amount for Naturvetenskapliga forskningsrådet.,,
Sweden,1982,line_item,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,reservationsanslag,reservationsanslag,2160.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,35,gpt-4o-mini,targeted_recovery,Specific line item for reservationsanslag.,,
Sweden,1982,line_item,,STU (Styrelsen for Teknisk Utveckling),STU (Styrelsen for Teknisk Utveckling),,Teknisk forskning och utveckling,Teknisk forskning och utveckling,15500.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,48,gpt-4o-mini,targeted_recovery,Amount directly associated with STU.,,
Sweden,1982,line_item,,SMHI,SMHI,,Inkomster vid SMHI,Inkomster vid SMHI,55760.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,497,gpt-4o-mini,targeted_recovery,Inkomster beräknas för budgetåret 1981/82.,,
Sweden,1982,line_item,,STU (Styrelsen for Teknisk Utveckling),STU (Styrelsen for Teknisk Utveckling),,Styrelsen för teknisk utveckling,Styrelsen för teknisk utveckling,1550017.5,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,506,gpt-4o-mini,targeted_recovery,Total amount for STU.,,
Sweden,1982,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,FOA budget request,FOA budget request,11200000.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,925,gpt-4o-mini,targeted_recovery,This is the total budget request for FOA for the fiscal year 1982/83.,,
Sweden,1982,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Increase in FOA budget,Increase in FOA budget,2765000.0,thousand,SEK,science_agency,include,1.0,1982 prop_198182__100.pdf,925,gpt-4o-mini,targeted_recovery,This amount represents the increase in FOA's budget compared to the previous year.,,
Sweden,1983,program_total,,SMHI,SMHI,,Anslag 1982/83,Anslag 1982/83,58580000.0,thousand,SEK,science_agency,review,0.2,1983 prop_198283__100.pdf,1794,gpt-4o-mini,targeted_recovery,Total appropriation for the previous year.,,
Sweden,1983,program_total,,SMHI,SMHI,,Förslag 1983/84,Förslag 1983/84,87620000.0,thousand,SEK,science_agency,review,0.2,1983 prop_198283__100.pdf,1794,gpt-4o-mini,targeted_recovery,Total proposed appropriation for the current year.,,
Sweden,1983,line_item,,SMHI,SMHI,,Förslag till SMHI,Förslag till SMHI,1000.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,1794,gpt-4o-mini,targeted_recovery,Specific proposal amount for SMHI.,,
Sweden,1983,line_item,,Naturvetenskapliga forskningsradet (NFR),Naturvetenskapliga forskningsradet (NFR),,Budget increase for NFR,Budget increase for NFR,28513000.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,2055,gpt-4o-mini,targeted_recovery,Amount specified for NFR in the budget proposal.,,
Sweden,1983,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Försvarets forskningsanstalt,Försvarets forskningsanstalt,3055.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,21,gpt-4o-mini,targeted_recovery,,,
Sweden,1983,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Försvarets forskningsanstalt,Försvarets forskningsanstalt,12538.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,21,gpt-4o-mini,targeted_recovery,,,
Sweden,1983,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Försvarets forskningsanstalt,Försvarets forskningsanstalt,4030.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,21,gpt-4o-mini,targeted_recovery,,,
Sweden,1983,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Försvarets forskningsanstalt,Försvarets forskningsanstalt,44455.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,21,gpt-4o-mini,targeted_recovery,,,
Sweden,1983,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Försvarets forskningsanstalt,Försvarets forskningsanstalt,865.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,21,gpt-4o-mini,targeted_recovery,,,
Sweden,1983,line_item,,FOI / FOA (Totalforsvaret forskningsinstitut),FOI / FOA (Totalforsvaret forskningsinstitut),,Försvarets forskningsanstalt,Försvarets forskningsanstalt,3950.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,21,gpt-4o-mini,targeted_recovery,,,
Sweden,1983,line_item,,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),,Project funding for HSFR,Project funding for HSFR,1000000.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,2479,gpt-4o-mini,targeted_recovery,Funding proposed by HSFR for various projects.,,
Sweden,1983,program_total,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,total cost for research proposals,total cost for research proposals,5150.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,2479,gpt-4o-mini,targeted_recovery,Total cost for various research areas proposed by MFR.,,
Sweden,1983,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Rymdforskning,Rymdforskning,16513.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,2498,gpt-4o-mini,targeted_recovery,Amount for Rymdforskning in the budget.,,
Sweden,1983,line_item,,Rymdstyrelsen,Rymdstyrelsen,,Nationell rymdforskningsverksamhet,Nationell rymdforskningsverksamhet,18922.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,2501,gpt-4o-mini,targeted_recovery,Requested amount for national space research activities.,,
Sweden,1983,line_item,,Medicinska forskningsradet (MFR),Medicinska forskningsradet (MFR),,reservationsanslag,reservationsanslag,700.0,thousand,SEK,science_agency,include,1.0,1983 prop_198283__100.pdf,34,gpt-4o-mini,targeted_recovery,Amount specified for the agency.,,
