year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
1981,Karolinska Institutet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Kungliga Tekniska Hogskolan (KTH),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Linkoepings Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Lunds Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Medicinska forskningsradet (MFR),science_agency,110905000.0,krona,SEK,line_item,1981 prop_197980__100.pdf,2595,Data/input/finance_bills/Sweden/1981 prop_197980__100.pdf,,Proposed funding for MFR,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1981,Naturvetenskapliga forskningsradet (NFR),science_agency,210387000.0,krona,SEK,line_item,1981 prop_197980__100.pdf,2597,Data/input/finance_bills/Sweden/1981 prop_197980__100.pdf,,Naturvetenskaplig forskning,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1981,Rymdstyrelsen,science_agency,13229000.0,krona,SEK,line_item,1981 prop_197980__100.pdf,2597,Data/input/finance_bills/Sweden/1981 prop_197980__100.pdf,,Rymdforskning,covered_by_final_series,,,
1981,SMHI,science_agency,154060000000.0,krona,SEK,program_total,1981 prop_197980__100.pdf,27,Data/input/finance_bills/Sweden/1981 prop_197980__100.pdf,,Total for SMHI,covered_by_final_series,,,
1981,STU (Styrelsen for Teknisk Utveckling),science_agency,300000000.0,krona,SEK,program_total,1981 prop_197980__100.pdf,49,Data/input/finance_bills/Sweden/1981 prop_197980__100.pdf,,Total for STU,covered_by_final_series,,,Pre-NUTEK innovation agency. Succeeded by NUTEK 1991.
1981,Stockholms Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Umea Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Universiteterna (collective Sweden),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Uppsala Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Chalmers tekniska hogskola,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Collection and Analysis of Airborne Radioactivity,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,FOI / FOA (Totalforsvaret forskningsinstitut),science_agency,11200000000.0,krona,SEK,line_item,1982 prop_198182__100.pdf,925,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,FOA budget request,covered_by_final_series,,,FOA renamed FOI in 2001.
1982,Goteborgs Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),science_agency,11602000.0,krona,SEK,line_item,1982 prop_198182__100.pdf,35,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,Förvaltningskostnader,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1982,Karolinska Institutet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Kungliga Tekniska Hogskolan (KTH),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Linkoepings Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Lunds Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Medicinska forskningsradet (MFR),science_agency,135301000.0,krona,SEK,line_item,1982 prop_198182__100.pdf,2341,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,Förslag 1982/83,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1982,National Space Research Activities,direct_rd,17952000000.0,krona,SEK,line_item,1982 prop_198182__100.pdf,2346,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,National Space Research Activities,covered_by_final_series,,,"This entity is focused on space research, which is a key area of R&D."
1982,National Space Research Funding,direct_rd,16513000000.0,krona,SEK,line_item,1982 prop_198182__100.pdf,2348,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,National Space Research Funding,covered_by_final_series,,,"This fund is specifically for space research, a significant area of R&D."
1982,Naturvetenskapliga forskningsradet (NFR),science_agency,289419000.0,krona,SEK,line_item,1982 prop_198182__100.pdf,35,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,reservationsanslag,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1982,Rymdstyrelsen,science_agency,255142000000.0,krona,SEK,program_total,1982 prop_198182__100.pdf,2343,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,Total Space Research Budget,covered_by_final_series,,,
1982,SMHI,science_agency,651068000.0,krona,SEK,line_item,1982 prop_198182__100.pdf,26,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,Beräknat belopp,covered_by_final_series,,,
1982,STU (Styrelsen for Teknisk Utveckling),science_agency,1550017500.0,krona,SEK,line_item,1982 prop_198182__100.pdf,506,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,Styrelsen för teknisk utveckling,covered_by_final_series,,,Pre-NUTEK innovation agency. Succeeded by NUTEK 1991.
1982,Stockholms Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Total Space Research Budget,direct_rd,255142000000.0,krona,SEK,program_total,1982 prop_198182__100.pdf,2343,Data/input/finance_bills/Sweden/1982 prop_198182__100.pdf,,Total Space Research Budget,covered_by_final_series,,,This budget is specifically allocated for space research.
1982,Umea Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Universiteterna (collective Sweden),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Uppsala Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Chalmers tekniska hogskola,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Collection and Analysis of Airborne Radioactivity,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,FOI / FOA (Totalforsvaret forskningsinstitut),science_agency,44455000.0,krona,SEK,line_item,1983 prop_198283__100.pdf,21,Data/input/finance_bills/Sweden/1983 prop_198283__100.pdf,,Försvarets forskningsanstalt,covered_by_final_series,,,FOA renamed FOI in 2001.
1983,Goteborgs Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),science_agency,1000000000.0,krona,SEK,line_item,1983 prop_198283__100.pdf,2479,Data/input/finance_bills/Sweden/1983 prop_198283__100.pdf,,Project funding for HSFR,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1983,Karolinska Institutet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Kungliga Tekniska Hogskolan (KTH),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Linkoepings Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Lunds Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Medicinska forskningsradet (MFR),science_agency,5150000.0,krona,SEK,program_total,1983 prop_198283__100.pdf,2479,Data/input/finance_bills/Sweden/1983 prop_198283__100.pdf,,total cost for research proposals,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1983,Naturvetenskapliga forskningsradet (NFR),science_agency,28513000000.0,krona,SEK,line_item,1983 prop_198283__100.pdf,2055,Data/input/finance_bills/Sweden/1983 prop_198283__100.pdf,,Budget increase for NFR,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1983,Rymdstyrelsen,science_agency,18922000.0,krona,SEK,line_item,1983 prop_198283__100.pdf,2501,Data/input/finance_bills/Sweden/1983 prop_198283__100.pdf,,Nationell rymdforskningsverksamhet,covered_by_final_series,,,
1983,SMHI,science_agency,87620000000.0,krona,SEK,program_total,1983 prop_198283__100.pdf,1794,Data/input/finance_bills/Sweden/1983 prop_198283__100.pdf,,Förslag 1983/84,covered_by_final_series,,,
1983,STU (Styrelsen for Teknisk Utveckling),science_agency,17500190000.0,krona,SEK,line_item,1983 prop_198283__100.pdf,508,Data/input/finance_bills/Sweden/1983 prop_198283__100.pdf,,Styrelsen för teknisk utveckling,covered_by_final_series,,,Pre-NUTEK innovation agency. Succeeded by NUTEK 1991.
1983,Stockholms Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Umea Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Universiteterna (collective Sweden),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Uppsala Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Chalmers tekniska hogskola,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Collection and Analysis of Airborne Radioactivity,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Contribution to Tele-X project,direct_rd,9900000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,45,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Contribution to Tele-X project,covered_by_final_series,,,Supports a specific project likely related to research and development.
1984,"Equipment, reservation allocation",innovation_instruments,202000000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,27,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,"Utrustning, reservationsanslag",covered_by_final_series,,,"This funding is likely aimed at supporting research equipment, making it relevant for R&D."
1984,European Space Cooperation,direct_rd,108858000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,3015,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Europeiskt rymdsamarbete,covered_by_final_series,,,Involves collaborative research in space technology.
1984,FOI / FOA (Totalforsvaret forskningsinstitut),science_agency,2600000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,795,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Voluntary contributions to UN-related activities,covered_by_final_series,,,FOA renamed FOI in 2001.
1984,Funding for OSD Project,direct_rd,710000000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,2202,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Funding for OSD project,covered_by_final_series,,,This funding is designated for a specific research and development project.
1984,Funding for SMP Project,direct_rd,451000000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,2202,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Funding for SMP project,covered_by_final_series,,,This funding is directed towards a specific research project.
1984,Goteborgs Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),science_agency,710000000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,2202,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Funding for OSD project,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1984,Karolinska Institutet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Kungliga Tekniska Hogskolan (KTH),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Linkoepings Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Lunds Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Medicinska forskningsradet (MFR),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Naturvetenskapliga forskningsradet (NFR),science_agency,10000000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,569,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Naturvetenskapliga forskningsrådet,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1984,Rymdstyrelsen,science_agency,108858000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,3015,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Europeiskt rymdsamarbete,covered_by_final_series,,,
1984,SMHI,science_agency,202000000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,27,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,"Utrustning, reservationsanslag",covered_by_final_series,,,
1984,STU (Styrelsen for Teknisk Utveckling),science_agency,610500000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,45,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Technical research and development,covered_by_final_series,,,Pre-NUTEK innovation agency. Succeeded by NUTEK 1991.
1984,Stockholms Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Support for Industrial Development,innovation_instruments,210000000.0,krona,SEK,line_item,1984 prop_198384__100.pdf,45,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Support for industrial development work,covered_by_final_series,,,"This program supports industrial development, which is relevant to R&D activities."
1984,Technical Development Funding,innovation_instruments,1618451000.0,krona,SEK,program_total,1984 prop_198384__100.pdf,45,Data/input/finance_bills/Sweden/1984 prop_198384__100.pdf,,Technical development funding,covered_by_final_series,,,This funding is aimed at supporting technical development projects.
1984,Umea Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Universiteterna (collective Sweden),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Uppsala Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Chalmers tekniska hogskola,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Collection and Analysis of Airborne Radioactivity,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,"Equipment, reservation allocation",innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,European Space Cooperation,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Extra Professor in Biochemistry,higher_education,251000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,2265,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Extra professor in biochemistry,covered_by_final_series,,,This position supports research in biochemistry.
1985,FOI / FOA (Totalforsvaret forskningsinstitut),science_agency,167186000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,21,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Försvarets forskningsanstalt,covered_by_final_series,,,FOA renamed FOI in 2001.
1985,Goteborgs Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),science_agency,5000000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,1968,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Humanistisk och samhällsvetenskaplig forskning,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1985,Humanities and Social Science Research,direct_rd,5000000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,1968,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Humanistisk och samhällsvetenskaplig forskning,covered_by_final_series,,,This funding supports research in humanities and social sciences.
1985,Karolinska Institutet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Kungliga Tekniska Hogskolan (KTH),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Linkoepings Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Longitudinal Research,direct_rd,125000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,1970,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Longitudinell forskning,covered_by_final_series,,,This research type is relevant for long-term studies in various fields.
1985,Lunds Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Medicinska forskningsradet (MFR),science_agency,191376000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,2282,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Proposed Anslag 1985/86,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1985,Naturvetenskapliga forskningsradet (NFR),science_agency,600000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,2264,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Professor in natural resource management,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1985,Research Group at Medical Physics and Ecological Chemistry Institute,direct_rd,589000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,2265,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Research group at medical physics and ecological chemistry inst.,covered_by_final_series,,,This group is likely involved in research activities relevant to R&D.
1985,Research on the Use of Computer Technology,direct_rd,1545000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,1968,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Forskning om datateknikens användning,covered_by_final_series,,,This entity is focused on research in computer technology.
1985,Rymdstyrelsen,science_agency,20355000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,2283,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Rymdforskning,covered_by_final_series,,,
1985,SMHI,science_agency,6900000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,27,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Utrustning,covered_by_final_series,,,
1985,STU (Styrelsen for Teknisk Utveckling),science_agency,19000000.0,krona,SEK,line_item,1985 prop_198485__100.pdf,45,Data/input/finance_bills/Sweden/1985 prop_198485__100.pdf,,Förvaltningskostnader,covered_by_final_series,,,Pre-NUTEK innovation agency. Succeeded by NUTEK 1991.
1985,Stockholms Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Umea Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Universiteterna (collective Sweden),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Uppsala Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Chalmers tekniska hogskola,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Collection and Analysis of Airborne Radioactivity,direct_rd,1315000.0,krona,SEK,line_item,1986 prop_198586__100.pdf,793,Data/input/finance_bills/Sweden/1986 prop_198586__100.pdf,,Insamling och analys av luftburen radioaktivitet,covered_by_final_series,,,"This program involves research on airborne radioactivity, which is relevant to R&D."
1986,"Equipment, reservation allocation",innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,European Space Cooperation,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,FOI / FOA (Totalforsvaret forskningsinstitut),science_agency,14255000.0,krona,SEK,line_item,1986 prop_198586__100.pdf,794,Data/input/finance_bills/Sweden/1986 prop_198586__100.pdf,,Requested budget for 1986/87,covered_by_final_series,,,FOA renamed FOI in 2001.
1986,Goteborgs Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Humanistisk-samhallsvetenskapliga forskningsradet (HSFR),science_agency,94800000.0,krona,SEK,program_total,1986 prop_198586__100.pdf,2048,Data/input/finance_bills/Sweden/1986 prop_198586__100.pdf,,Total request for 1986/87,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1986,Karolinska Institutet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Kungliga Tekniska Hogskolan (KTH),higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Linkoepings Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Lunds Universitet,higher_education,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Medicinska forskningsradet (MFR),science_agency,198348000.0,krona,SEK,line_item,1986 prop_198586__100.pdf,2049,Data/input/finance_bills/Sweden/1986 prop_198586__100.pdf,,Förslag 1986/87,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
1986,National Semiconductor Research,direct_rd,747654000.0,krona,SEK,line_item,1986 prop_198586__100.pdf,32,Data/input/finance_bills/Sweden/1986 prop_198586__100.pdf,,Nationell halvledarforskning,covered_by_final_series,,,Focuses on research in the semiconductor field.
1986,Naturvetenskapliga forskningsradet (NFR),science_agency,747654000.0,krona,SEK,line_item,1986 prop_198586__100.pdf,32,Data/input/finance_bills/Sweden/1986 prop_198586__100.pdf,,Nationell halvledarforskning,covered_by_final_series,,,Merged into Vetenskapsradet 2001.
