source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
JORF_1981.pdf,Data/input/finance_bills/France/JORF_1981.pdf,Data/output/budget/full_text/France/pdf_045f263ae373__JORF_1981.txt.gz,2,Research (Pre-LOLF Ministry Chapter) | Universities and Higher Education (Pre-LOLF Chapter),84 | 72,Total net of credits | Total net of credits,120093000.0 | 1285472719.0,covered_by_final_series,
JORF_1982.pdf,Data/input/finance_bills/France/JORF_1982.pdf,Data/output/budget/full_text/France/pdf_af62a26ce934__JORF_1982.txt.gz,1,Research (Pre-LOLF Ministry Chapter),35,Payment credits for research and technology,5611994.0,covered_by_final_series,
JORF_1983.pdf,Data/input/finance_bills/France/JORF_1983.pdf,Data/output/budget/full_text/France/pdf_6bea5ac3bcf0__JORF_1983.txt.gz,1,Research (Pre-LOLF Ministry Chapter),32,Total budget for Research and Industry,2111643810.0,covered_by_final_series,
JORF_1984.pdf,Data/input/finance_bills/France/JORF_1984.pdf,Data/output/budget/full_text/France/pdf_a75c4d8ba087__JORF_1984.txt.gz,4,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | INRIA (Institut National de Recherche en Informatique) | INSERM (Institut National de la Santé et de la Recherche Médicale),35 | 66 | 35 | 35,Payment credits for CEA | National Center for Space Studies | Payment credits for INRIA | Payment credits for INSERM,4000000.0 | 38460000.0 | 2000000.0 | 3000000.0,covered_by_final_series,
JORF_1985.pdf,Data/input/finance_bills/France/JORF_1985.pdf,Data/output/budget/full_text/France/pdf_d324c1131574__JORF_1985.txt.gz,1,INRIA (Institut National de Recherche en Informatique),118,Payment credits,132999900.0,covered_by_final_series,
JORF_1986.pdf,Data/input/finance_bills/France/JORF_1986.pdf,Data/output/budget/full_text/France/pdf_e588ac2c0a6e__JORF_1986.txt.gz,5,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INSERM (Institut National de la Santé et de la Recherche Médicale),124 | 124 | 39 | 124 | 124,"Operating subsidies | Centre national d'études spatiales | Taxe perçue pour financer la participation de l'IFREMER aux études, analyses et contrôles de qualité sur les fabrications des conserves et semi-conserves de poissons | Operating subsidies | Operating subsidies",4773044000.0 | 637524095.0 | 498000000.0 | 1775336000.0 | 1055017000.0,covered_by_final_series,
JORF_1987.pdf,Data/input/finance_bills/France/JORF_1987.pdf,Data/output/budget/full_text/France/pdf_221056cd046e__JORF_1987.txt.gz,5,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INSERM (Institut National de la Santé et de la Recherche Médicale),113 | 166 | 116 | 116 | 113,Atomic Energy Commission | Contribution to the programs of the National Center for Space Studies | French Institute for Research in Exploitation of the Sea | Institut national de la recherche agronomique | National Institute of Health and Medical Research,1628000000.0 | 4377000000.0 | 506000000.0 | 437560000.0 | 1051763872.0,covered_by_final_series,
JORF_1988.pdf,Data/input/finance_bills/France/JORF_1988.pdf,Data/output/budget/full_text/France/pdf_fac82727c057__JORF_1988.txt.gz,5,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INSERM (Institut National de la Santé et de la Recherche Médicale),None | None | 115 | None | 112,Verified against original France budget file | Verified against original France budget file | French Institute for Research in Exploitation of the Sea | Verified against original France budget file | National Institute of Health and Medical Research,1633780000.0 | 663093000.0 | 470000000.0 | 1745385824.0 | 1067542128.0,covered_by_final_series,
JORF_1989.pdf,Data/input/finance_bills/France/JORF_1989.pdf,Data/output/budget/full_text/France/pdf_5d24a8a3de39__JORF_1989.txt.gz,0,,,,,not_used_in_final_series,
JORF_1990.pdf,Data/input/finance_bills/France/JORF_1990.pdf,Data/output/budget/full_text/France/pdf_f31a6db6ac93__JORF_1990.txt.gz,1,IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),50,Contribution aux dépenses des sections régionales de la conchyliculture,62000000.0,covered_by_final_series,
JORF_1991.pdf,Data/input/finance_bills/France/JORF_1991.pdf,Data/output/budget/full_text/France/pdf_c156369ec536__JORF_1991.txt.gz,0,,,,,not_used_in_final_series,
JORF_1992.pdf,Data/input/finance_bills/France/JORF_1992.pdf,Data/output/budget/full_text/France/pdf_9c80a8402dce__JORF_1992.txt.gz,0,,,,,not_used_in_final_series,
JORF_1993.pdf,Data/input/finance_bills/France/JORF_1993.pdf,Data/output/budget/full_text/France/pdf_10bf02fc058d__JORF_1993.txt.gz,0,,,,,not_used_in_final_series,
JORF_1994.pdf,Data/input/finance_bills/France/JORF_1994.pdf,Data/output/budget/full_text/France/pdf_9896617ee3bc__JORF_1994.txt.gz,6,CEA (Commissariat à l'Énergie Atomique) | CNES (Centre National d'Études Spatiales) | IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer) | INRAE (Institut National de Recherche pour l'Agriculture) | INRIA (Institut National de Recherche en Informatique) | INSERM (Institut National de la Santé et de la Recherche Médicale),None | 161 | 161 | None | 161 | 161,Verified against original France budget file | National Center for Space Studies | French Institute for Research and Exploitation of the Sea | Verified against original France budget file | National Institute for Research in Computer Science and Automation | National Institute of Health and Medical Research,3477513600.0 | 850374925.0 | 424953866.0 | 2546534794.0 | 267799773.0 | 1671044181.0,covered_by_final_series,
JORF_1995.pdf,Data/input/finance_bills/France/JORF_1995.pdf,Data/output/budget/full_text/France/pdf_c708f6bc277a__JORF_1995.txt.gz,0,,,,,not_used_in_final_series,
JORF_1996.pdf,Data/input/finance_bills/France/JORF_1996.pdf,Data/output/budget/full_text/France/pdf_9fb9eb08eeb2__JORF_1996.txt.gz,0,,,,,not_used_in_final_series,
JORF_1997.pdf,Data/input/finance_bills/France/JORF_1997.pdf,Data/output/budget/full_text/France/pdf_6e321e93671e__JORF_1997.txt.gz,0,,,,,not_used_in_final_series,
JORF_1998.pdf,Data/input/finance_bills/France/JORF_1998.pdf,Data/output/budget/full_text/France/pdf_ac4eb1d85c22__JORF_1998.txt.gz,0,,,,,not_used_in_final_series,
JORF_1999.pdf,Data/input/finance_bills/France/JORF_1999.pdf,Data/output/budget/full_text/France/pdf_55f029178298__JORF_1999.txt.gz,0,,,,,not_used_in_final_series,
JORF_2000.pdf,Data/input/finance_bills/France/JORF_2000.pdf,Data/output/budget/full_text/France/pdf_832628643340__JORF_2000.txt.gz,0,,,,,not_used_in_final_series,
JORF_2001.pdf,Data/input/finance_bills/France/JORF_2001.pdf,Data/output/budget/full_text/France/pdf_801df5705be0__JORF_2001.txt.gz,0,,,,,not_used_in_final_series,
JORF_2002.pdf,Data/input/finance_bills/France/JORF_2002.pdf,Data/output/budget/full_text/France/pdf_c766d5144bf6__JORF_2002.txt.gz,0,,,,,not_used_in_final_series,
JORF_2003.pdf,Data/input/finance_bills/France/JORF_2003.pdf,Data/output/budget/full_text/France/pdf_8137d8e5b2d9__JORF_2003.txt.gz,0,,,,,not_used_in_final_series,
JORF_2004.pdf,Data/input/finance_bills/France/JORF_2004.pdf,Data/output/budget/full_text/France/pdf_083d309ad9d2__JORF_2004.txt.gz,0,,,,,not_used_in_final_series,
JORF_2005.pdf,Data/input/finance_bills/France/JORF_2005.pdf,Data/output/budget/full_text/France/pdf_523db79c17b6__JORF_2005.txt.gz,1,Research (Pre-LOLF Ministry Chapter),84,Research,2216963000.0,covered_by_final_series,
JORF_2006.pdf,Data/input/finance_bills/France/JORF_2006.pdf,Data/output/budget/full_text/France/pdf_1b8124f3874b__JORF_2006.txt.gz,0,,,,,not_used_in_final_series,
JORF_2007.pdf,Data/input/finance_bills/France/JORF_2007.pdf,Data/output/budget/full_text/France/pdf_e86651bbac9b__JORF_2007.txt.gz,1,ANR (Agence Nationale de la Recherche),17,"the product of the contribution mentioned in article 235 ter ZC of the general tax code received in 2007 is allocated, up to a limit of 955 million euros, to the National Research Agency at a rate of 86.4%",826320000.0,covered_by_final_series,
JORF_2008.pdf,Data/input/finance_bills/France/JORF_2008.pdf,Data/output/budget/full_text/France/pdf_e263d4e35e72__JORF_2008.txt.gz,4,Agricultural research and higher education | Cultural Research and Scientific Culture | Multidisciplinary Scientific and Technological Research | Space Research,73 | 73 | 73 | 73,Agricultural research and higher education | Cultural research and scientific culture | Total for Multidisciplinary Scientific and Technological Research | Total for Space Research,278000000.0 | 159000000.0 | 4982000000.0 | 1277000000.0,covered_by_final_series,
JORF_2009.pdf,Data/input/finance_bills/France/JORF_2009.pdf,Data/output/budget/full_text/France/pdf_d674df0011f2__JORF_2009.txt.gz,5,Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Space Research,117 | 117 | 117 | 117 | 117,Cultural research and scientific culture | Enseignement supérieur et recherche agricoles | Total for multidisciplinary scientific and technological research | Research and higher education in economic and industrial matters | Space research,159805909.0 | 296732542.0 | 5082181762.0 | 999905126.0 | 1280247629.0,covered_by_final_series,
JORF_2010.pdf,Data/input/finance_bills/France/JORF_2010.pdf,Data/output/budget/full_text/France/pdf_e2dbd8344f99__JORF_2010.txt.gz,2,Multidisciplinary Scientific and Technological Research | Space Research,139 | 139,Total for multidisciplinary scientific and technological research | Space Research,5198000000.0 | 1302000000.0,covered_by_final_series,
JORF_2011.pdf,Data/input/finance_bills/France/JORF_2011.pdf,Data/output/budget/full_text/France/pdf_a459c0f7c259__JORF_2011.txt.gz,6,"Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",154 | 154 | 154 | 154 | 154 | 154,"Total for cultural research and scientific culture | Total for higher education and agricultural research | Total for multidisciplinary scientific and technological research | Total for research and higher education in economic and industrial matters | Total for research in energy, development, and sustainable planning | Total for space research",125000000.0 | 298000000.0 | 5124000000.0 | 1087000000.0 | 1332000000.0 | 1392000000.0,covered_by_final_series,
JORF_2012.pdf,Data/input/finance_bills/France/JORF_2012.pdf,Data/output/budget/full_text/France/pdf_a9c112fc4bdd__JORF_2012.txt.gz,3,"Multidisciplinary Scientific and Technological Research | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",95-96 | 38 | 95-96,"Payment credits for scientific research | Research in the fields of energy, development, and sustainable planning | Payment credits for programme 193",5000000000.0 | 4846000000.0 | 1300000000.0,covered_by_final_series,
JORF_2013.pdf,Data/input/finance_bills/France/JORF_2013.pdf,Data/output/budget/full_text/France/pdf_5258c08d8dfe__JORF_2013.txt.gz,3,"Multidisciplinary Scientific and Technological Research | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",84 | 48 | 84,"Total for Multidisciplinary Scientific and Technological Research | Research in the fields of energy, development, and sustainable planning | Total for Space Research",5158773289.0 | 4753000000.0 | 1413022207.0,covered_by_final_series,
JORF_2014.pdf,Data/input/finance_bills/France/JORF_2014.pdf,Data/output/budget/full_text/France/pdf_9e778232e9b8__JORF_2014.txt.gz,5,Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Space Research,110 | 110 | 110 | 110 | 110,Recherche culturelle et culture scientifique | Enseignement supérieur et recherche agricoles | Recherches scientifiques et technologiques pluridisciplinaires | Recherche et enseignement supérieur en matière économique et industrielle | Recherche spatiale,114539698.0 | 312006931.0 | 5053673242.0 | 984169961.0 | 1429108560.0,covered_by_final_series,
JORF_2015.pdf,Data/input/finance_bills/France/JORF_2015.pdf,Data/output/budget/full_text/France/pdf_f6a200281024__JORF_2015.txt.gz,5,Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Space Research,88 | 88 | 88 | 88 | 88,Recherche culturelle et culture scientifique | Enseignement supérieur et recherche agricoles | Multidisciplinary Scientific and Technological Research | Recherche et enseignement supérieur en matière économique et industrielle | Space Research,117233198.0 | 329442176.0 | 6270005790.0 | 877712013.0 | 1434501498.0,covered_by_final_series,
JORF_2016.pdf,Data/input/finance_bills/France/JORF_2016.pdf,Data/output/budget/full_text/France/pdf_39ae341a0785__JORF_2016.txt.gz,7,"Applied Research and Innovation in Agriculture | Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",115 | 113 | 113 | 113 | 113 | 113 | 113,"Payment credits for applied research and innovation in agriculture | Payment credits for cultural research and scientific culture | Payment credits for higher education and agricultural research | Payment credits for multidisciplinary scientific and technological research | Payment credits for research and higher education in economic and industrial matters | Payment credits for research in the fields of energy, development, and sustainable mobility | Payment credits for space research",76000000.0 | 122000000.0 | 330000000.0 | 6248944468.0 | 831000000.0 | 1724069888.0 | 1371719890.0,covered_by_final_series,
JORF_2017.pdf,Data/input/finance_bills/France/JORF_2017.pdf,Data/output/budget/full_text/France/pdf_11f70c11dabb__JORF_2017.txt.gz,5,Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Space Research,109 | 109 | 109 | 109 | 109,Recherche culturelle et culture scientifique | Enseignement supérieur et recherche agricoles | Total for multidisciplinary scientific and technological research | Recherche et enseignement supérieur en matière économique et industrielle | Total for space research,116570698.0 | 339670121.0 | 6423915122.0 | 794609301.0 | 1466584352.0,covered_by_final_series,
JORF_2018.pdf,Data/input/finance_bills/France/JORF_2018.pdf,Data/output/budget/full_text/France/pdf_9976dee00943__JORF_2018.txt.gz,7,"Applied Research and Innovation in Agriculture | Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",114 | 112 | 112 | 112 | 112 | 112 | 112,"Recherche appliquée et innovation en agriculture | Recherche culturelle et culture scientifique | Enseignement supérieur et recherche agricoles | Recherches scientifiques et technologiques pluridisciplinaires | Recherche et enseignement supérieur en matière économique et industrielle | Recherche dans les domaines de l’énergie, du développement et de la mobilité durables | Recherche spatiale",71000000.0 | 111881973.0 | 345984489.0 | 6766603666.0 | 778677598.0 | 1734154531.0 | 1618103753.0,covered_by_final_series,
JORF_2019.pdf,Data/input/finance_bills/France/JORF_2019.pdf,Data/output/budget/full_text/France/pdf_593d7b0e5fa5__JORF_2019.txt.gz,7,"Applied Research and Innovation in Agriculture | Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",185 | 183 | 183 | 183 | 183 | 183 | 183,"Recherche appliquée et innovation en agriculture | Recherche culturelle et culture scientifique | Enseignement supérieur et recherche agricoles | Recherches scientifiques et technologiques pluridisciplinaires | Recherche et enseignement supérieur en matière économique et industrielle | Recherche dans les domaines de l’énergie, du développement et de la mobilité durables | Recherche spatiale",71000000.0 | 109981973.0 | 352815958.0 | 6941078490.0 | 728818603.0 | 1722927442.0 | 1820012789.0,covered_by_final_series,
JORF_2020.pdf,Data/input/finance_bills/France/JORF_2020.pdf,Data/output/budget/full_text/France/pdf_01673d9ee8b9__JORF_2020.txt.gz,7,"Applied Research and Innovation in Agriculture | Cultural Research and Scientific Culture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",216 | 214 | 214 | 214 | 214 | 214 | 214,"Recherche appliquée et innovation en agriculture | Recherche culturelle et culture scientifique | Enseignement supérieur et recherche agricoles | Recherches scientifiques et technologiques pluridisciplinaires | Recherche et enseignement supérieur en matière économique et industrielle | Recherche dans les domaines de l’énergie, du développement et de la mobilité durables | Recherche spatiale",71000000.0 | 109883828.0 | 356736160.0 | 6941119469.0 | 782350680.0 | 1761730045.0 | 2021625716.0,covered_by_final_series,
JORF_2021.pdf,Data/input/finance_bills/France/JORF_2021.pdf,Data/output/budget/full_text/France/pdf_6a7fd48c6cb9__JORF_2021.txt.gz,6,"Applied Research and Innovation in Agriculture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",175 | 173 | 173 | 173 | 173 | 173,"Recherche appliquée et innovation en agriculture | Enseignement supérieur et recherche agricoles | Total for multidisciplinary scientific and technological research | Recherche et enseignement supérieur en matière économique et industrielle | Recherche dans les domaines de l’énergie, du développement et de la mobilité durables | Total for space research",65934600.0 | 363112976.0 | 7163123272.0 | 653995570.0 | 1755420951.0 | 1635886109.0,covered_by_final_series,
JORF_2022.pdf,Data/input/finance_bills/France/JORF_2022.pdf,Data/output/budget/full_text/France/pdf_87f51af2d3fd__JORF_2022.txt.gz,9,"Applied Research and Innovation in Agriculture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research | Structural Financing of Innovation Ecosystems | Structural Funding for Innovation Ecosystems | Valorization of Research",694 | 692 | 692 | 692 | 692 | 692 | 134 | 134 | 134,"Recherche appliquée et innovation en agriculture | Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Economic and Industrial Research and Higher Education | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research | Structural Financing of Innovation Ecosystems | Structural Financing of Innovation Ecosystems | Valorization of Research",65520000.0 | 377978973.0 | 7503175364.0 | 692485405.0 | 1729120775.0 | 1642286109.0 | 1415821000.0 | 1415821000.0 | 846000000.0,covered_by_final_series,
JORF_2023.pdf,Data/input/finance_bills/France/JORF_2023.pdf,Data/output/budget/full_text/France/pdf_be1d0b895d53__JORF_2023.txt.gz,4,Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Space Research,118 | 118 | 118 | 118,Enseignement supérieur et recherche agricoles | Total for Multidisciplinary Scientific and Technological Research | Recherche et enseignement supérieur en matière économique et industrielle | Total for Space Research,424396462.0 | 7833527751.0 | 693736238.0 | 1865683825.0,covered_by_final_series,
JORF_2024.pdf,Data/input/finance_bills/France/JORF_2024.pdf,Data/output/budget/full_text/France/pdf_c15a8bc04ebc__JORF_2024.txt.gz,4,Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Space Research,232 | 279 | 232 | 280,Enseignement supérieur et recherche agricoles | Payment credits for multidisciplinary scientific and technological research | Recherche et enseignement supérieur en matière économique et industrielle | Payment credits for space research,443008004.0 | 5000000000.0 | 688636541.0 | 1300000000.0,covered_by_final_series,
JORF_2025.pdf,Data/input/finance_bills/France/JORF_2025.pdf,Data/output/budget/full_text/France/pdf_7763f3869ec7__JORF_2025.txt.gz,5,"Higher Education and Agricultural Research | Multidisciplinary Scientific and Technological Research | Research and Higher Education in Economic and Industrial Matters | Research in the Fields of Energy, Development, and Sustainable Mobility | Space Research",176 | 219 | 176 | 176 | 204-218,"Enseignement supérieur et recherche agricoles | Payment credits for multidisciplinary scientific and technological research | Research and Higher Education in Economic and Industrial Matters | Research in the fields of energy, development, and sustainable mobility | Payment credits for space research",421859182.0 | 5000000000.0 | 350000000.0 | 1408000000.0 | 1300000000.0,covered_by_final_series,
