country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag
France,1984,line_item,INSERM,Institut National de la Santé et de la Recherche Médicale,National Institute of Health and Medical Research,,Crédits de paiement pour l'INSERM,Payment credits for INSERM,3000.0,thousand,FRF,science_agency,include,1.0,JORF_1984.pdf,35,gpt-4o-mini,extract,,,,,
France,1984,program_total,Recherche,Recherche,Research,,Crédits de paiement pour la recherche,Payment credits for research,11000.0,thousand,FRF,direct_rd,include,1.0,JORF_1984.pdf,35,gpt-4o-mini,extract,,,,,
France,1984,line_item,Recherche,Recherche,Research,,Dépenses ordinaires pour la recherche et l’innovation,Current expenditures for research and innovation,519000.0,thousand,FRF,direct_rd,include,1.0,JORF_1984.pdf,56,gpt-4o-mini,extract,,,,,
France,1984,line_item,Recherche,Recherche,Research,,Autorisation de programme pour la recherche et l’innovation,Program authorization for research and innovation,10164.0,thousand,FRF,direct_rd,include,1.0,JORF_1984.pdf,56,gpt-4o-mini,extract,,,,,
France,1984,program_total,Recherche,Recherche,Research,,Favoriser la recherche et l’innovation,Promote research and innovation,60342.0,thousand,FRF,direct_rd,include,1.0,JORF_1984.pdf,56,gpt-4o-mini,extract,,,,,
France,1984,section_total,Recherche,Recherche,Research,,Total,Total,183805.0,thousand,FRF,science_agency,review,1.0,JORF_1984.pdf,56,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
France,1984,program_total,Recherche et industrie,Recherche et industrie,Research and Industry,,Centre national d’études spatiales,National Center for Space Studies,38460.0,thousand,FRF,science_agency,include,1.0,JORF_1984.pdf,66,gpt-4o-mini,extract,,,,,
France,1984,program_total,Recherche et industrie,Recherche et industrie,Research and Industry,,Institut national de recherche en informatique et en automatique,National Institute for Research in Computer Science and Automation,6025.0,thousand,FRF,science_agency,include,1.0,JORF_1984.pdf,66,gpt-4o-mini,extract,,,,,
France,1984,line_item,Recherche et industrie,Recherche et industrie,Research and Industry,,Prospective et évaluation.,Prospective and evaluation.,3600.0,thousand,FRF,direct_rd,include,1.0,JORF_1984.pdf,66,gpt-4o-mini,extract,,,,,
France,1984,line_item,Recherche et industrie,Recherche et industrie,Research and Industry,,Recherche scientifique et technique. — Subventions aux organismes de recherche.,Scientific and technical research. — Grants to research organizations.,12800.0,thousand,FRF,direct_rd,include,1.0,JORF_1984.pdf,66,gpt-4o-mini,extract,,,,,
France,1984,section_total,Recherche et industrie,Recherche et industrie,Research and Industry,,Totaux pour la recherche.,Totals for research.,48085.0,thousand,FRF,science_agency,review,1.0,JORF_1984.pdf,67,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
France,1985,line_item,,INRIA (Institut National de Recherche en Informatique),INRIA (Institut National de Recherche en Informatique),,Payment credits,Payment credits,83460.0,thousand,EUR,science_agency,include,1.0,JORF_1985.pdf,117,gpt-4o-mini,targeted_recovery,Payment credits for INRIA.,,,,
France,1985,line_item,,INRIA (Institut National de Recherche en Informatique),INRIA (Institut National de Recherche en Informatique),,Program authorizations,Program authorizations,90000.0,thousand,EUR,science_agency,include,1.0,JORF_1985.pdf,117,gpt-4o-mini,targeted_recovery,Program authorizations for INRIA.,,,,
France,1985,line_item,,INRIA (Institut National de Recherche en Informatique),INRIA (Institut National de Recherche en Informatique),,Payment credits,Payment credits,132999.9,thousand,EUR,science_agency,include,1.0,JORF_1985.pdf,118,gpt-4o-mini,targeted_recovery,Payment credits for INRIA.,,,,
France,1985,program_total,67-05,Chapitre 67-05,Chapter 67-05,,Total des crédits de paiement,Total payment credits,183759.9,thousand,FRF,unclear,review,0.8,JORF_1985.pdf,118,gpt-4o-mini,extract,,[mission_total: aggregate of sub-programmes],redundant,,
France,1985,line_item,III,Recherche,Research,,Prospective et évaluation,Prospective and evaluation,2701.0,thousand,FRF,direct_rd,include,1.0,JORF_1985.pdf,79,gpt-4o-mini,extract,,,,,
France,1985,line_item,III,Recherche,Research,,Fonds de la recherche et de la technologie,Research and technology fund,50076.0,thousand,FRF,direct_rd,include,1.0,JORF_1985.pdf,79,gpt-4o-mini,extract,,,,,
France,1985,line_item,III,Recherche,Research,,Information scientifique et technique,Scientific and technical information,2700.0,thousand,FRF,direct_rd,include,1.0,JORF_1985.pdf,79,gpt-4o-mini,extract,,,,,
France,1985,section_total,III,Recherche,Research,,Totaux pour la recherche,Totals for research,5401.0,thousand,FRF,direct_rd,review,1.0,JORF_1985.pdf,79,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
France,1986,line_item,,CNES (Centre National d'Études Spatiales),CNES (Centre National d'Études Spatiales),,Centre national d'études spatiales,Centre national d'études spatiales,637524.095,thousand,EUR,science_agency,include,1.0,JORF_1986.pdf,124,gpt-4o-mini,targeted_recovery,Amount directly associated with CNES.,,,,
France,1986,program_total,36-18,Institut français de recherche pour l'exploitation des mers,French Institute for Research in Exploitation of the Sea,,Subventions de fonctionnement,Operating subsidies,318797.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,124,gpt-4o-mini,extract,,,,,
France,1986,program_total,36-19,Institut national de recherche sur les transports et leur sécurité,National Institute for Research on Transport and Safety,,Subventions de fonctionnement,Operating subsidies,101890.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,124,gpt-4o-mini,extract,,,,,
France,1986,program_total,36-21,Centre national de la recherche scientifique et instituts nationaux,National Center for Scientific Research and National Institutes,,Subventions de fonctionnement,Operating subsidies,6652274.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,124,gpt-4o-mini,extract,,,,,
France,1986,program_total,36-22,Institut national de la recherche agronomique,National Institute for Agronomic Research,,Subventions de fonctionnement,Operating subsidies,1775336.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,124,gpt-4o-mini,extract,,,,,
France,1986,program_total,36-51,Institut national de la santé et de la recherche médicale,National Institute of Health and Medical Research,,Subventions de fonctionnement,Operating subsidies,1055017.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,124,gpt-4o-mini,extract,,,,,
France,1986,program_total,36-83,Commissariat à l'énergie atomique,Atomic Energy Commission,,Subventions de fonctionnement,Operating subsidies,4773044.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,124,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-53,Institut Curie. - Section de biologie,Curie Institute - Biology Section,,Institut Curie. - Section de biologie,Curie Institute - Biology Section,8400.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,125-126,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-21,Centre national de la recherche scientifique et instituts nationaux,National Center for Scientific Research and National Institutes,,Centre national de la recherche scientifique et instituts nationaux,National Center for Scientific Research and National Institutes,2020165.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,125-126,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-50,Institut national de la santé et de la recherche médicale,National Institute of Health and Medical Research,,Institut national de la santé et de la recherche médicale,National Institute of Health and Medical Research,533550.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,125-126,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-51,Institut Pasteur de Paris,Pasteur Institute of Paris,,Institut Pasteur de Paris,Pasteur Institute of Paris,115130.0,thousand,FRF,science_agency,include,1.0,JORF_1986.pdf,125-126,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-04,Fonds de la recherche et de la technologie,Research and Technology Fund,,Fonds de la recherche et de la technologie,Research and Technology Fund,1003000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,125-126,gpt-4o-mini,extract,,,,,
France,1986,section_total,44,Action économique,Economic Action,,Recherche scientifique et technique. - Subventions de fonctionnement.,Scientific and technical research. - Operating grants.,94963.974,thousand,FRF,direct_rd,review,1.0,JORF_1986.pdf,142,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
France,1986,line_item,57,"Transports, communications et télécommunications","Transport, communications and telecommunications",,Actions de recherche sur programme.,Research actions on program.,54300.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,148,gpt-4o-mini,extract,,,,,
France,1986,line_item,44,Action économique,Economic Action,,Recherche scientifique et technique. - Subventions d'équipement.,Scientific and technical research. - Equipment grants.,76700.0,thousand,FRF,research_infrastructure,include,1.0,JORF_1986.pdf,148,gpt-4o-mini,extract,,,,,
France,1986,line_item,67,Equipements administratif et divers,Administrative and various equipment,,Recherche scientifique et technique. Subventions aux organismes de recherche.,Scientific and technical research. Grants to research organizations.,62000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,148,gpt-4o-mini,extract,,,,,
France,1986,line_item,51-90,Délégation générale pour l'armement,General Delegation for Armament,,Direction des centres d’expérimentations nucléaires. - Etudes spéciales,Direction of nuclear experimentation centers. - Special studies,1589000.0,thousand,FRF,direct_rd,include,0.9,JORF_1986.pdf,154,gpt-4o-mini,extract,Direct R&D funding.,,,,
France,1986,line_item,51-71,Délégation générale pour l'armement,General Delegation for Armament,,Recherches et développements,Research and developments,2640600.0,thousand,FRF,direct_rd,include,0.9,JORF_1986.pdf,154,gpt-4o-mini,extract,Direct R&D funding.,,,,
France,1986,line_item,51-88,Délégation générale pour l'armement,General Delegation for Armament,,Atome stratégique et préstratégique,Strategic and pre-strategic atom,7433000.0,thousand,FRF,direct_rd,include,0.9,JORF_1986.pdf,154,gpt-4o-mini,extract,Direct R&D funding.,,,,
France,1986,line_item,51-89,Délégation générale pour l'armement,General Delegation for Armament,,Engins stratégiques et préstratégiques,Strategic and pre-strategic vehicles,7242000.0,thousand,FRF,direct_rd,include,0.9,JORF_1986.pdf,154,gpt-4o-mini,extract,Direct R&D funding.,,,,
France,1986,line_item,36-19,RECHERCHE ET TECHNOLOGIE,RESEARCH AND TECHNOLOGY,,Institut de recherche des transports,Transport Research Institute,3000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,183,gpt-4o-mini,extract,,,,,
France,1986,line_item,II. - Enseignement universitaire,Enseignement universitaire,University Education,,Subventions d'équipement à la recherche universitaire,Grants for equipment for university research,2631.8,thousand,FRF,higher_education,include,1.0,JORF_1986.pdf,188,gpt-4o-mini,extract,,,,,
France,1986,program_total,II. - Enseignement universitaire,Enseignement universitaire,University Education,,Totaux pour l'enseignement universitaire,Total for university education,42359.8,thousand,FRF,higher_education,include,1.0,JORF_1986.pdf,188,gpt-4o-mini,extract,,,,,
France,1986,line_item,RECHERCHE ET TECHNOLOGIE,RECHERCHE ET TECHNOLOGIE,Research and Technology,,Institut français de recherche pour l'exploitation des mers,French Institute for Research in Exploitation of the Sea,20000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,189,gpt-4o-mini,extract,,,,,
France,1986,line_item,RECHERCHE ET TECHNOLOGIE,RECHERCHE ET TECHNOLOGIE,Research and Technology,,Prospective et évaluation,Prospective and evaluation,3500.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,189,gpt-4o-mini,extract,,,,,
France,1986,section_total,RECHERCHE ET TECHNOLOGIE,RECHERCHE ET TECHNOLOGIE,Research and Technology,,Totaux pour la recherche et la technologie,Total for research and technology,23500.0,thousand,FRF,direct_rd,review,1.0,JORF_1986.pdf,189,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
France,1986,line_item,,IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),,"Taxe ad valorem de 0,6% sur les produits de la mer achetés par les conserveurs et semi-conserveurs","Taxe ad valorem de 0,6% sur les produits de la mer achetés par les conserveurs et semi-conserveurs",5229.0,thousand,EUR,science_agency,include,1.0,JORF_1986.pdf,39,gpt-4o-mini,targeted_recovery,,,,,
France,1986,line_item,,IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),,"Taxe perçue pour financer la participation de l'IFREMER aux études, analyses et contrôles de qualité sur les fabrications des conserves et semi-conserves de poissons","Taxe perçue pour financer la participation de l'IFREMER aux études, analyses et contrôles de qualité sur les fabrications des conserves et semi-conserves de poissons",498000.0,thousand,EUR,science_agency,include,1.0,JORF_1986.pdf,39,gpt-4o-mini,targeted_recovery,,,,,
France,1986,line_item,,IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),IFREMER (Institut Français de Recherche pour l'Exploitation de la Mer),,"Taxe perçue pour financer la participation de l'Institut français de recherche pour l’exploitation de la mer aux études, analyses et contrôles de qualité des coquillages","Taxe perçue pour financer la participation de l'Institut français de recherche pour l’exploitation de la mer aux études, analyses et contrôles de qualité des coquillages",8375.0,thousand,EUR,science_agency,include,1.0,JORF_1986.pdf,39,gpt-4o-mini,targeted_recovery,,,,,
France,1986,line_item,Recherche,Recherche et technologie,Research and Technology,,Recherche et technologie,Research and technology,3000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,60,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-98,Enveloppe recherche,Research envelope,,Enveloppe recherche,Research envelope,49000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,87,gpt-4o-mini,extract,,,,,
France,1986,line_item,61-02,Budget civil de recherche et de développement,Civil research and development budget,,Budget civil de recherche et de développement,Civil research and development budget,1500.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,99,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-98,Enveloppe recherche,Research envelope,,Enveloppe recherche,Research envelope,8000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,99,gpt-4o-mini,extract,,,,,
France,1986,line_item,66-98,Enveloppe recherche,Research envelope,,Enveloppe recherche,Research envelope,32000.0,thousand,FRF,direct_rd,include,1.0,JORF_1986.pdf,99,gpt-4o-mini,extract,,,,,
France,1987,program_total,II,Recherche et enseignement supérieur,Research and Higher Education,,Crédits de paiement pour la recherche,Payment credits for research,960064.0,thousand,FRF,direct_rd,include,1.0,JORF_1987.pdf,112,gpt-4o-mini,extract,,,,,
France,1987,line_item,36-83,Commissariat à l'énergie atomique,Atomic Energy Commission,,Commissariat à l'énergie atomique,Atomic Energy Commission,1628000.0,thousand,FRF,science_agency,include,1.0,JORF_1987.pdf,113,gpt-4o-mini,extract,,,,,
France,1987,line_item,36-19,Centre national de la recherche scientifique,National Center for Scientific Research,,Centre national de la recherche scientifique et instituts nationaux,National Center for Scientific Research and national institutes,104248.913,thousand,FRF,science_agency,include,1.0,JORF_1987.pdf,113,gpt-4o-mini,extract,,,,,
France,1987,line_item,36-80,Centre national d'études spatiales,National Center for Space Studies,,Centre national d'études spatiales,National Center for Space Studies,646170.095,thousand,FRF,science_agency,include,1.0,JORF_1987.pdf,113,gpt-4o-mini,extract,,,,,
France,1987,line_item,36-51,Institut national de la santé et de la recherche médicale,National Institute of Health and Medical Research,,Institut national de la santé et de la recherche médicale,National Institute of Health and Medical Research,1051763.872,thousand,FRF,science_agency,include,1.0,JORF_1987.pdf,113,gpt-4o-mini,extract,,,,,
France,1987,line_item,II,RECHERCHE ET ENSEIGNEMENT SUPERIEUR,RESEARCH AND HIGHER EDUCATION,,Information et culture scientifique et technique,Information and scientific and technical culture,11250.0,thousand,FRF,rd_adjacent,include,1.0,JORF_1987.pdf,115,gpt-4o-mini,extract,,,,,
France,1987,program_total,II,RECHERCHE ET ENSEIGNEMENT SUPERIEUR,RESEARCH AND HIGHER EDUCATION,,Etudes dans le domaine de la recherche scientifique et technique,Studies in the field of scientific and technical research,3500.0,thousand,FRF,direct_rd,include,1.0,JORF_1987.pdf,115,gpt-4o-mini,extract,,,,,
France,1987,section_total,II,RECHERCHE ET ENSEIGNEMENT SUPERIEUR,RESEARCH AND HIGHER EDUCATION,,Totaux pour la recherche,Totals for research,14173240.768,thousand,FRF,science_agency,review,1.0,JORF_1987.pdf,115,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
France,1987,line_item,66-18,Institut français de recherche pour l'exploitation de la mer,French Institute for Research in Exploitation of the Sea,,Institut français de recherche pour l'exploitation de la mer,French Institute for Research in Exploitation of the Sea,506000.0,thousand,FRF,science_agency,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,,,,
France,1987,line_item,68-42,Institut français de recherche scientifique pour le développement en coopération (O.R.S.T.O.M.),French Institute for Scientific Research for Development in Cooperation,,Institut français de recherche scientifique pour le développement en coopération (O.R.S.T.O.M.),French Institute for Scientific Research for Development in Cooperation,172860.0,thousand,FRF,rd_adjacent,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,,,,
France,1987,program_total,56-12,Enseignements supérieurs. - Recherche,Higher education. - Research,,Enseignements supérieurs. - Recherche,Higher education. - Research,99000.0,thousand,FRF,higher_education,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,,,,
France,1987,line_item,,INRAE (Institut National de Recherche pour l'Agriculture),INRAE (Institut National de Recherche pour l'Agriculture),,Institut national de la recherche agronomique,Institut national de la recherche agronomique,437560.0,thousand,EUR,science_agency,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,targeted_recovery,Amount directly associated with the agency.,,,,
France,1987,line_item,66-21,Centre national de la recherche scientifique et instituts nationaux,National Center for Scientific Research and National Institutes,,Centre national de la recherche scientifique et instituts nationaux,National Center for Scientific Research and National Institutes,2070000.0,thousand,FRF,science_agency,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,,,,
France,1987,line_item,86-50,Institut national de la santé et de la recherche médicale,National Institute of Health and Medical Research,,Institut national de la santé et de la recherche médicale,National Institute of Health and Medical Research,504400.0,thousand,FRF,science_agency,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,,,,
France,1987,line_item,66-51,Fondations de recherche en biologie et en médecine,Research Foundations in Biology and Medicine,,Fondations de recherche en biologie et en médecine,Research Foundations in Biology and Medicine,136680.0,thousand,FRF,direct_rd,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,,,,
France,1987,line_item,66-04,Fonds de la recherche et de la technologie,Research and Technology Fund,,Fonds de la recherche et de la technologie,Research and Technology Fund,655000.0,thousand,FRF,direct_rd,include,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,,,,
France,1987,section_total,6,Recherche,Research,,Totaux pour la recherche,Total for research,6743785.0,thousand,FRF,science_agency,review,1.0,JORF_1987.pdf,116,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
France,1987,program_total,66,Equipement culturel et social,Cultural and Social Equipment,,Développement de la recherche industrielle et innovation,Development of Industrial Research and Innovation,425000.0,thousand,FRF,innovation_instruments,include,1.0,JORF_1987.pdf,133,gpt-4o-mini,extract,,,,,
France,1987,line_item,67-17,Subventions d'investissement accordées par l'État,Investment Grants Granted by the State,,Recherche scientifique et technique. - Subventions aux organismes de recherche,Scientific and Technical Research. - Grants to Research Organizations,10000.0,thousand,FRF,direct_rd,include,1.0,JORF_1987.pdf,142,gpt-4o-mini,extract,,,,,
France,1987,section_total,67,Subventions d'investissement accordées par l'État,Investment Grants Granted by the State,,Totaux pour le titre VI,Totals for Title VI,290500.0,thousand,FRF,science_agency,review,1.0,JORF_1987.pdf,142,gpt-4o-mini,extract,,"[section_total: aggregate, not individual programme]",redundant,,
