source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
2013 text.pdf,Data/input/finance_bills/Poland/2013 text.pdf,,2,NCBiR (Narodowe Centrum Badań i Rozwoju) | NCN (Narodowe Centrum Nauki),356.0 | 354.0,"Dotacje ogółem (financial plan, cash basis) | Financial plan of the National Science Centre",1695208000.0 | 899993000.0,covered_by_final_series,
2014 text.pdf,Data/input/finance_bills/Poland/2014 text.pdf,,1,NCBiR (Narodowe Centrum Badań i Rozwoju),296.0,Financial plan of the National Centre for Research and Development,1788873000.0,covered_by_final_series,
2015 text.pdf,Data/input/finance_bills/Poland/2015 text.pdf,,2,NCBiR (Narodowe Centrum Badań i Rozwoju) | NCN (Narodowe Centrum Nauki),48.0 | 262.0,National Centre for Research and Development | National Science Centre,1319954000.0 | 976452000.0,covered_by_final_series,
2016 D2016000027802.pdf,Data/input/finance_bills/Poland/2016 D2016000027802.pdf,,1,NCBiR (Narodowe Centrum Badań i Rozwoju),260.0,National Centre for Research and Development,496114000.0,covered_by_final_series,
2016 D20160278-01.pdf,Data/input/finance_bills/Poland/2016 D20160278-01.pdf,,0,,,,,not_used_in_final_series,
2017 text.pdf,Data/input/finance_bills/Poland/2017 text.pdf,,2,NCBiR (Narodowe Centrum Badań i Rozwoju) | NCN (Narodowe Centrum Nauki),259.0 | 49.0,National Centre for Research and Development | National Science Centre,2344421000.0 | 1192559000.0,covered_by_final_series,
2018 text.pdf,Data/input/finance_bills/Poland/2018 text.pdf,,0,,,,,not_used_in_final_series,
2019 text.pdf,Data/input/finance_bills/Poland/2019 text.pdf,,1,NCBiR (Narodowe Centrum Badań i Rozwoju),312.0,"Dotacje ogółem (financial plan, cash basis)",1408735000.0,covered_by_final_series,
2020 text.pdf,Data/input/finance_bills/Poland/2020 text.pdf,,1,NCBiR (Narodowe Centrum Badań i Rozwoju),292.0,"Dotacje ogółem (financial plan, cash basis)",1332715000.0,covered_by_final_series,
2021 text.pdf,Data/input/finance_bills/Poland/2021 text.pdf,,0,,,,,not_used_in_final_series,
2022 text.pdf,Data/input/finance_bills/Poland/2022 text.pdf,,0,,,,,not_used_in_final_series,
2023 text.pdf,Data/input/finance_bills/Poland/2023 text.pdf,,2,NCBiR (Narodowe Centrum Badań i Rozwoju) | NCN (Narodowe Centrum Nauki),49.0 | 49.0,Activities of the National Centre for Research and Development | Activities of the National Science Centre,935222000.0 | 1436577000.0,covered_by_final_series,
2024 text.pdf,Data/input/finance_bills/Poland/2024 text.pdf,,1,Polish Space Agency Activities,48.0,Activities of the Polish Space Agency,20773000.0,covered_by_final_series,
2025 text.pdf,Data/input/finance_bills/Poland/2025 text.pdf,,1,Research Reactor MARIA Modernization Program,312.0,Program for the modernization of the research nuclear reactor 'MARIA',91744000.0,covered_by_final_series,
