country,year,canonical_name,gap_type,action,series_amount,prev_amount,next_amount,diagnosis,verdict,correct_amount_local,correct_unit,preferred_source_files,evidence_page,confidence,reason
Japan,2019,"MEXT (Ministry of Education, Culture, Sports, Science and Technology)",outlier,verify,1097054656.0,113060958.0,139940000.0,"Amount 1,097,054,656 outside expected range [-202,211,578 – 555,210,759] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1097054656.0,thousand,"[""2019 DL201911001.pdf""]",870,0.9,"The current annual total is supported by the source document row, which lists the same amount for Operating Grants for National University Corporations."
Japan,2019,Academic Research Promotion Fund,outlier,verify,97210000.0,0.0,0.0,"Amount 97,210,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,97210000.0,thousand,"[""2019 DL201911001.pdf""]",868,1.0,"The current annual total is directly supported by the source document row, which confirms the amount and unit."
Japan,2014,Operating expenses grant for the National Institute of Advanced Industrial Science and Technology,outlier,verify,60832599.0,0.0,0.0,"Amount 60,832,599 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,60832599.0,thousand,"[""2014 DL201411001.pdf""]",1015.0,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for the operating expenses grant for the agency."
Japan,2018,Operating expenses grant for the National Institute of Advanced Industrial Science and Technology,outlier,verify,61924777.0,0.0,62342817.0,"Amount 61,924,777 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,61924777.0,thousand,"[""2018 DL201811001.pdf""]",797,1.0,The current annual total is supported by the source document row which explicitly states the amount for the operating expenses grant for the agency.
Japan,2019,Operating expenses grant for the National Institute of Advanced Industrial Science and Technology,outlier,verify,62342817.0,61924777.0,0.0,"Amount 62,342,817 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,62342817.0,thousand,"[""2019 DL201911001.pdf""]",1130.0,1.0,The current annual total is supported by the source document row which matches the agency name and amount.
Japan,2021,Operating expenses grant for the National Institute of Advanced Industrial Science and Technology,outlier,verify,61984113.0,0.0,0.0,"Amount 61,984,113 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,61984113.0,thousand,"[""2021 DL202111001.pdf""]",829,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for the operating expenses grant for the agency."
Japan,2024,Operating expenses grant for the National Institute of Advanced Industrial Science and Technology,outlier,verify,65000661.0,0.0,0.0,"Amount 65,000,661 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,65000661.0,thousand,"[""2024 DL202411001.pdf""]",851,1.0,"The current annual total is directly supported by the source document row, which matches the agency name and amount."
Japan,2007,Grants for Operating Specific Advanced Large Research Facilities,outlier,verify,11760000.0,0.0,0.0,"Amount 11,760,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,11760000.0,thousand,"[""2007 DL200711001.pdf""]",484,1.0,"The current annual total of 11,760,000 thousand is directly supported by the source document row, which confirms the amount and unit."
Japan,2019,Grants for Operating Specific Advanced Large Research Facilities,outlier,verify,36940146.0,0.0,0.0,"Amount 36,940,146 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,36940146.0,thousand,"[""2019 DL201911001.pdf""]",868,1.0,"The current annual total is directly supported by the source document row, which matches the amount and description for the agency."
Japan,2007,Subsidy for the development of the International Space Station,outlier,verify,31443995.0,0.0,21574144.0,"Amount 31,443,995 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,31443995.0,thousand,"[""2007 DL200711001.pdf""]",112,1.0,"The current annual total is directly supported by the source document row, which matches the amount and description for the agency."
Japan,2008,Subsidy for the development of the International Space Station,outlier,verify,21574144.0,31443995.0,21981339.0,"Amount 21,574,144 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,21574144.0,thousand,"[""2008 DL200811001.pdf""]",128,1.0,"The current annual total is directly supported by the source document row, which matches the agency name and amount."
Japan,2009,Subsidy for the development of the International Space Station,outlier,verify,21981339.0,21574144.0,0.0,"Amount 21,981,339 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,21981339.0,thousand,"[""2009 DL200911001.pdf""]",129,1.0,"The current annual total is directly supported by the source document row, which matches the amount and description for the agency."
Japan,2012,Subsidy for the development of the International Space Station,outlier,verify,954854.0,0.0,0.0,"Amount 954,854 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,954854.0,thousand,"[""2012 DL201211001.pdf""]",135,1.0,"The current annual total of 954,854 thousand JPY is directly supported by the source document row, which matches the agency name and amount."
Japan,2017,Subsidy for the development of the International Space Station,outlier,verify,22775591.0,0.0,16342416.0,"Amount 22,775,591 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,22775591.0,thousand,"[""2017 DL201711001.pdf""]",147,1.0,"The current annual total is directly supported by the source document row, which matches the amount and description for the agency."
Japan,2018,Subsidy for the development of the International Space Station,outlier,verify,16342416.0,22775591.0,0.0,"Amount 16,342,416 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,16342416.0,thousand,"[""2018 DL201811001.pdf""]",149,1.0,"The current annual total is directly supported by the source document row, which matches the amount and description for the agency."
Japan,2020,Subsidy for the development of the International Space Station,outlier,verify,28443642.0,0.0,0.0,"Amount 28,443,642 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,28443642.0,thousand,"[""2020 DL202011001.pdf""]",150,1.0,"The current annual total is supported by the source document row, which matches the amount and description for the agency."
Japan,2019,Subsidy for Next Generation Synchrotron Radiation Facility Development,outlier,verify,19962963.0,0.0,0.0,"Amount 19,962,963 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,19962963.0,thousand,"[""2019 DL201911001.pdf""]",230,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the specified agency."
Japan,2013,Subsidy for Operation of Specific Advanced Large Research Facilities,outlier,verify,330000.0,0.0,0.0,"Amount 330,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,330000.0,thousand,"[""2013 DL201311001.pdf""]",138,1.0,"The current annual total of 330,000 thousand is directly supported by the source document row, which matches the agency name and amount."
Japan,2018,Subsidy for Operation of Specific Advanced Large Research Facilities,outlier,verify,713000.0,0.0,38446081.0,"Amount 713,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,713000.0,thousand,"[""2018 DL201811001.pdf""]",608,1.0,"The current annual total of 713,000 thousand is directly supported by the source document row, which matches the agency name and amount."
Japan,2019,Subsidy for Operation of Specific Advanced Large Research Facilities,outlier,verify,38446081.0,713000.0,0.0,"Amount 38,446,081 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,38446081.0,thousand,"[""2019 DL201911001.pdf""]",230,1.0,"The current annual total is supported by the source document row, which matches the reported amount."
Japan,2011,Expenses for Promoting Research and Development in the Manufacturing Industry,outlier,verify,6112283.0,0.0,7746103.0,"Amount 6,112,283 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6112283.0,thousand,"[""2011 DL201111001.pdf""]",749,1.0,"The current annual total is directly supported by the source document row, which confirms the amount and its description."
Japan,2012,Expenses for Promoting Research and Development in the Manufacturing Industry,outlier,verify,7746103.0,6112283.0,7746103.0,"Amount 7,746,103 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,7746103.0,thousand,"[""2012 DL201211001.pdf""]",790,1.0,"The current annual total is directly supported by the source document row, which confirms the amount and its description."
Japan,2013,Expenses for Promoting Research and Development in the Manufacturing Industry,outlier,verify,7746103.0,7746103.0,0.0,"Amount 7,746,103 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,7746103.0,thousand,"[""2013 DL201311001.pdf""]",749,1.0,"The current annual total is directly supported by the source document row, which confirms the amount and unit."
Japan,2016,Expenses for Promoting Research and Development in the Manufacturing Industry,outlier,verify,17168866.0,0.0,0.0,"Amount 17,168,866 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,17168866.0,thousand,"[""2016 DL201611001.pdf""]",787,1.0,The current annual total is supported by the source document row which matches the amount and description for the agency.
Japan,2016,Subsidy for Promoting Medical Research and Development,outlier,verify,14985638.0,0.0,14985638.0,"Amount 14,985,638 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,14985638.0,thousand,"[""2016 DL201611001.pdf""]",794,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for the specified agency."
Japan,2017,Subsidy for Promoting Medical Research and Development,outlier,verify,14985638.0,14985638.0,5080000.0,"Amount 14,985,638 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,14985638.0,thousand,"[""2017 DL201711001.pdf""]",808,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for the specified agency."
Japan,2018,Subsidy for Promoting Medical Research and Development,outlier,verify,5080000.0,14985638.0,15263701.0,"Amount 5,080,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,5080000.0,thousand,"[""2018 DL201811001.pdf""]",148,1.0,"The current annual total of 5,080,000 thousand is directly supported by the source document row, which explicitly lists this amount for the agency in question."
Japan,2019,Subsidy for Promoting Medical Research and Development,outlier,verify,15263701.0,5080000.0,16262304.0,"Amount 15,263,701 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,15263701.0,thousand,"[""2019 DL201911001.pdf""]",1131,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the agency."
Japan,2020,Subsidy for Promoting Medical Research and Development,outlier,verify,16262304.0,15263701.0,16342276.0,"Amount 16,262,304 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,16262304.0,thousand,"[""2020 DL202011001.pdf""]",837,1.0,"The current annual total of 16,262,304 thousand is directly supported by the source document row, which matches the agency name and amount."
Japan,2021,Subsidy for Promoting Medical Research and Development,outlier,verify,16342276.0,16262304.0,1000000.0,"Amount 16,342,276 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,16342276.0,thousand,"[""2021 DL202111001.pdf""]",831,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for the specified agency."
Japan,2022,Subsidy for Promoting Medical Research and Development,outlier,verify,1000000.0,16342276.0,0.0,"Amount 1,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1000000.0,thousand,"[""2022 DL202211001.pdf""]",612,1.0,"The current annual total of 1,000,000 thousand is directly supported by the source document row, which describes the subsidy for the agency in question."
Japan,2024,Subsidy for Promoting Medical Research and Development,outlier,verify,51457864.0,0.0,0.0,"Amount 51,457,864 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,51457864.0,thousand,"[""2024 DL202411001.pdf""]",637,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the agency in question."
Japan,2019,Expenses for Development of Research Facilities at National University Corporations,outlier,verify,16096266.0,0.0,0.0,"Amount 16,096,266 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,16096266.0,thousand,"[""2019 DL201911001.pdf""]",858,1.0,The current annual total is supported by the source document row which explicitly states the amount for the development of research facilities at national university corporations.
Japan,2010,Subsidy for Earth Observation System Research and Development,outlier,verify,3263638.0,0.0,9759131.0,"Amount 3,263,638 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,3263638.0,thousand,"[""2010 DL201011001.pdf""]",128,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for the specified agency."
Japan,2011,Subsidy for Earth Observation System Research and Development,outlier,verify,9759131.0,3263638.0,0.0,"Amount 9,759,131 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,9759131.0,thousand,"[""2011 DL201111001.pdf""]",135,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the agency in question."
Japan,2013,Subsidy for Earth Observation System Research and Development,outlier,verify,9505000.0,0.0,0.0,"Amount 9,505,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,9505000.0,thousand,"[""2013 DL201311001.pdf""]",138,1.0,"The current annual total of 9,505,000 thousand JPY is directly supported by the source document row, which lists the same amount for the Subsidy for Earth Observation System Research and Development."
Japan,2015,Subsidy for Earth Observation System Research and Development,outlier,verify,768571.0,0.0,0.0,"Amount 768,571 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,768571.0,thousand,"[""2015 DL201511001.pdf""]",148,1.0,"The current annual total of 768,571 thousand is directly supported by the source document row, which matches the agency name and amount."
Japan,2017,Subsidy for Earth Observation System Research and Development,outlier,verify,8354634.0,0.0,0.0,"Amount 8,354,634 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,8354634.0,thousand,"[""2017 DL201711001.pdf""]",587,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the specified agency."
Japan,2019,Subsidy for Earth Observation System Research and Development,outlier,verify,15312458.0,0.0,0.0,"Amount 15,312,458 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,15312458.0,thousand,"[""2019 DL201911001.pdf""]",231,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the specified agency."
Japan,2022,Subsidy for Earth Observation System Research and Development,outlier,verify,1000000.0,0.0,0.0,"Amount 1,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1000000.0,thousand,"[""2022 DL202211001.pdf""]",617,1.0,"The current annual total of 1,000,000 thousand is directly supported by the source document row, which matches the agency name and amount."
Japan,2017,Subsidy for the International Thermonuclear Experimental Reactor research and development,outlier,verify,1656500.0,0.0,0.0,"Amount 1,656,500 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1656500.0,thousand,"[""2017 DL201711001.pdf""]",146,1.0,"The current annual total of 1,656,500 thousand JPY is directly supported by the source document row, which matches the agency name and amount."
Japan,2020,Subsidy for the International Thermonuclear Experimental Reactor research and development,outlier,verify,8168000.0,0.0,0.0,"Amount 8,168,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,8168000.0,thousand,"[""2020 DL202011001.pdf""]",150,1.0,"The current annual total of 8,168,000 thousand is directly supported by the source document row, which matches the agency name and amount."
Japan,2022,Subsidy for the International Thermonuclear Experimental Reactor research and development,outlier,verify,5572500.0,0.0,0.0,"Amount 5,572,500 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,5572500.0,thousand,"[""2022 DL202211001.pdf""]",142,1.0,"The current annual total is directly supported by the source document row, which matches the amount and description for the agency."
Japan,2019,Expenses for Strengthening Human Resources in Science and Technology Innovation,outlier,verify,6849607.0,0.0,6063542.0,"Amount 6,849,607 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6849607.0,thousand,"[""2019 DL201911001.pdf""]",857,1.0,"The current annual total is directly supported by the source-document row, which confirms the amount and its description."
Japan,2020,Expenses for Strengthening Human Resources in Science and Technology Innovation,outlier,verify,6063542.0,6849607.0,0.0,"Amount 6,063,542 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6063542.0,thousand,"[""2020 DL202011001.pdf""]",597,1.0,"The current annual total is directly supported by the source document row, which matches the reported amount."
Japan,2019,Grants for Promoting International Research Hub Formation,outlier,verify,6746511.0,0.0,0.0,"Amount 6,746,511 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6746511.0,thousand,"[""2019 DL201911001.pdf""]",868,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the agency in question."
Japan,2006,Information and Communication Technology Research and Development Promotion,outlier,verify,1882.0,0.0,0.0,"Amount 1,882 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1882.0,thousand,"[""2006 DL200611001.pdf""]",343,1.0,"The current annual total of 1882.0 thousand is directly supported by the source document row, which lists the same amount for the agency in question."
Japan,2014,Information and Communication Technology Research and Development Promotion,outlier,verify,6753192.0,0.0,0.0,"Amount 6,753,192 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6753192.0,thousand,"[""2014 DL201411001.pdf""]",539,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the agency in question."
Japan,2019,Information and Communication Technology Research and Development Promotion,outlier,verify,6307358.0,0.0,0.0,"Amount 6,307,358 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6307358.0,thousand,"[""2019 DL201911001.pdf""]",614,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the agency in question."
Japan,2023,Information and Communication Technology Research and Development Promotion,outlier,verify,8632390.0,0.0,0.0,"Amount 8,632,390 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,8632390.0,thousand,"[""2023 DL202311001.pdf""]",445,1.0,"The current annual total of 8,632,390 thousand is directly supported by the source document row, which lists the same amount for the agency in question."
Japan,2017,Japan Agency for Medical Research and Development,outlier,verify,5591643.0,0.0,4100000.0,"Amount 5,591,643 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,5591643.0,thousand,"[""2017 DL201711001.pdf""]",588,1.0,The current annual total is supported by the source document row which lists the same amount for operating expenses grant for AMED.
Japan,2018,Japan Agency for Medical Research and Development,outlier,verify,4100000.0,5591643.0,6139034.0,"Amount 4,100,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,4100000.0,thousand,"[""2018 DL201811001.pdf""]",608,1.0,"The current annual total of 4,100,000 thousand is directly supported by the source document row, which lists the same amount for the Japan Agency for Medical Research and Development."
Japan,2019,Japan Agency for Medical Research and Development,outlier,verify,6139034.0,4100000.0,0.0,"Amount 6,139,034 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6139034.0,thousand,"[""2019 DL201911001.pdf""]",860,1.0,"The current annual total of 6,139,034 thousand is directly supported by the source document row, which details operating expenses for the Japan Agency for Medical Research and Development."
Japan,2024,Japan Agency for Medical Research and Development,outlier,verify,6563837.0,0.0,0.0,"Amount 6,563,837 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6563837.0,thousand,"[""2024 DL202411001.pdf""]",638,1.0,"The current annual total is directly supported by the source document row, which confirms the amount as an operating subsidy for the agency."
Japan,2005,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,909664.0,0.0,18066000.0,"Amount 909,664 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,909664.0,thousand,"[""2005 DL200511001.pdf""]",518,1.0,"The current annual total of 909,664 thousand is supported by the source document row, which describes the subsidy for facility improvement costs of RIKEN, consistent with the agency's purpose."
Japan,2006,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,18066000.0,909664.0,29880237.0,"Amount 18,066,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,18066000.0,thousand,"[""2006 DL200611001.pdf""]",510,1.0,"The current annual total of 18,066,000 thousand is directly supported by the source document row, which describes the subsidy for facility improvement expenses for JAEA."
Japan,2007,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,29880237.0,18066000.0,0.0,"Amount 29,880,237 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,29880237.0,thousand,"[""2007 DL200711001.pdf""]",112,1.0,"The current annual total is supported by the source document row, which lists the same amount for the subsidy program."
Japan,2010,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,6026265.0,0.0,0.0,"Amount 6,026,265 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6026265.0,thousand,"[""2010 DL201011001.pdf""]",128,1.0,"The current annual total of 6,026,265 thousand is directly supported by the source document row, which matches the agency description."
Japan,2012,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,4274658.0,0.0,861286.0,"Amount 4,274,658 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",drop,,,"[""2012 DL201211001.pdf""]",593,0.0,"The source document refers to a subsidy for the Japan Aerospace Exploration Agency, not the National Research and Development Agency for Quantum Science and Technology, indicating a potential misattribution or confusion in the agency name."
Japan,2013,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,861286.0,4274658.0,30125540.0,"Amount 861,286 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,861286.0,thousand,"[""2013 DL201311001.pdf""]",138,1.0,"The current annual total of 861,286 thousand is directly supported by the source document row, which describes the same subsidy for facility improvement related to the National Research and Development Agency for Quantum Science and Technology."
Japan,2014,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,30125540.0,861286.0,33736355.0,"Amount 30,125,540 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,30125540.0,thousand,"[""2014 DL201411001.pdf""]",213,1.0,"The current annual total of 30,125,540 thousand is directly supported by the source document row, which matches the agency description."
Japan,2015,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,33736355.0,30125540.0,0.0,"Amount 33,736,355 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,33736355.0,thousand,"[""2015 DL201511001.pdf""]",146,1.0,The current annual total is supported by the source document row which matches the amount and unit.
Japan,2017,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,29177642.0,0.0,0.0,"Amount 29,177,642 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,29177642.0,thousand,"[""2017 DL201711001.pdf""]",145,1.0,The current annual total is supported by the source document row which matches the amount and unit.
Japan,2020,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,38407600.0,0.0,0.0,"Amount 38,407,600 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,38407600.0,thousand,"[""2020 DL202011001.pdf""]",149,1.0,The current annual total is supported by the source document row which lists the same amount for the subsidy related to facility improvement.
Japan,2022,Subsidy for the facility improvement of the National Research and Development Agency for Quantum Science and Technology,outlier,verify,12349274.0,0.0,0.0,"Amount 12,349,274 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,12349274.0,thousand,"[""2022 DL202211001.pdf""]",142,1.0,"The current annual total is supported by the source document row, which matches the amount and unit."
