country,year,source_file,file_path,missing_agencies
Japan,1994,1994 DL199411001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/1994 DL199411001.pdf,NEDO (New Energy and Industrial Technology Development Organization)
Japan,2004,2004 DL200411001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2004 DL200411001.pdf,NEDO (New Energy and Industrial Technology Development Organization)
Japan,2009,2009 DL200911001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2009 DL200911001.pdf,NEDO (New Energy and Industrial Technology Development Organization)
Japan,2012,2012 DL201211001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2012 DL201211001.pdf,NEDO (New Energy and Industrial Technology Development Organization)
Japan,2014,2014 DL201411001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2014 DL201411001.pdf,NEDO (New Energy and Industrial Technology Development Organization)
Japan,2006,2006 DL200611001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2006 DL200611001.pdf,AIST (National Institute of Advanced Industrial Science and Technology)
Japan,2022,2022 DL202211001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2022 DL202211001.pdf,AIST (National Institute of Advanced Industrial Science and Technology)
Japan,2015,2015 DL201511001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2015 DL201511001.pdf,JAEA (Japan Atomic Energy Agency)
Japan,2017,2017 DL201711001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2017 DL201711001.pdf,QST (National Institutes for Quantum Science and Technology)
Japan,2020,2020 DL202011001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2020 DL202011001.pdf,QST (National Institutes for Quantum Science and Technology)
Japan,2005,2005 DL200511001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2005 DL200511001.pdf,National Institute of Radiological Sciences
Japan,2007,2007 DL200711001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2007 DL200711001.pdf,National Institute of Radiological Sciences
Japan,2008,2008 DL200811001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2008 DL200811001.pdf,National Institute of Radiological Sciences
Japan,2011,2011 DL201111001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2011 DL201111001.pdf,National Institute of Radiological Sciences
Japan,1979,1979 DL197911001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/1979 DL197911001.pdf,National Institute for Environmental Studies
Japan,1995,1995 DL199511001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/1995 DL199511001.pdf,National Institute for Environmental Studies
Japan,2000,2000 DL200011001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2000 DL200011001.pdf,National Institute for Environmental Studies
Japan,2021,2021 DL202111001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2021 DL202111001.pdf,"National Institute of Biomedical Innovation, Health and Nutrition"
Japan,2016,2016 DL201611001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2016 DL201611001.pdf,"MEXT (Ministry of Education, Culture, Sports, Science and Technology)"
Japan,2018,2018 DL201811001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2018 DL201811001.pdf,"MEXT (Ministry of Education, Culture, Sports, Science and Technology)"
Japan,2024,2024 DL202411001.pdf,/sessions/affectionate-serene-dijkstra/mnt/Innovation-Policy/Data/input/finance_bills/Japan/2024 DL202411001.pdf,"MEXT (Ministry of Education, Culture, Sports, Science and Technology)"
