year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
2023,Eötvös Loránd Research Network,science_agency,67001700000.0,forint,HUF,verified_override,pdf_8328edd9fb03__2023_MK_22_127.txt,125,,,Verified chapter total for Hungary research network from original budget table,verified_against_original_file,,,manual override from original Hungary budget file (research-network chapter total)
2023,Hungarian Academy of Sciences (MTA),science_agency,30566400000.0,forint,HUF,verified_override,2023 MK_22_127.pdf,74,Data/input/finance_bills/Hungary/2023 MK_22_127.pdf,,Verified MTA chapter total from original Hungary budget PDF,verified_against_original_file,,,manual override from original Hungary budget file (MTA chapter total)
2023,MTA Library and Information Centre,science_agency,1950000000.0,forint,HUF,verified_override,pdf_8328edd9fb03__2023_MK_22_127.txt,0,,,Verified MTA Library support line from original Hungary budget text,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision)
2023,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,172762400000.0,forint,HUF,verified_override,pdf_8328edd9fb03__2023_MK_22_127.txt,135,,,Verified R&D fund total from original Hungary budget table,verified_against_original_file,,,manual override from original Hungary budget file (R&D fund total)
2024,Hungarian Academy of Sciences (MTA),science_agency,30706800000.0,forint,HUF,verified_override,2024 MK_23_104.pdf,41,Data/input/finance_bills/Hungary/2024 MK_23_104.pdf,,Verified MTA chapter total from original Hungary budget PDF,verified_against_original_file,,,manual override from original Hungary budget file (MTA chapter total)
2024,Hungarian Research Network,science_agency,66091600000.0,forint,HUF,verified_override,pdf_862d254bf1e1__2024_MK_23_104.txt,71,,,Verified chapter total for Hungary research network from original budget table,verified_against_original_file,,,manual override from original Hungary budget file (research-network chapter total)
2024,MTA Library and Information Centre,science_agency,1950000000.0,forint,HUF,verified_override,pdf_862d254bf1e1__2024_MK_23_104.txt,0,,,Verified MTA Library support line from original Hungary budget text,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision)
2024,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,154118800000.0,forint,HUF,verified_override,pdf_862d254bf1e1__2024_MK_23_104.txt,83,,,Verified R&D fund total from original Hungary budget table,verified_against_original_file,,,manual override from original Hungary budget file (R&D fund total)
2025,"35th National Research, Development and Innovation Fund",direct_rd,8676000000.0,forint,HUF,section_total,pdf_ad532cad1ed4__2025_MK_24_136.txt,0.0,,,"XXXV. NEMZETI KUTATÁSI, FEJLESZTÉSI ÉS INNOVÁCIÓS",covered_by_final_series,,,This fund is specifically aimed at supporting research and innovation activities.
2025,Hungarian Academy of Sciences (MTA),science_agency,37063700000.0,forint,HUF,verified_override,2025 MK_24_136.pdf,43,Data/input/finance_bills/Hungary/2025 MK_24_136.pdf,,Verified MTA chapter total from original Hungary budget PDF,verified_against_original_file,,,manual override from original Hungary budget file (MTA chapter total)
2025,Hungarian Research Network,science_agency,73579100000.0,forint,HUF,verified_override,pdf_ad532cad1ed4__2025_MK_24_136.txt,77,,,Verified chapter total for Hungary research network from original budget table,verified_against_original_file,,,manual override from original Hungary budget file (research-network chapter total)
2025,MTA Library and Information Centre,science_agency,1950000000.0,forint,HUF,verified_override,pdf_ad532cad1ed4__2025_MK_24_136.txt,0,,,Verified MTA Library support line from original Hungary budget text,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision)
2025,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,137127400000.0,forint,HUF,verified_override,pdf_ad532cad1ed4__2025_MK_24_136.txt,86,,,Verified R&D fund total from original Hungary budget table,verified_against_original_file,,,manual override from original Hungary budget file (R&D fund total)
