country,year,canonical_name,category,amount_local,currency,unit,item_type,source_kind,source_file,page_number,line_description_en,series_notes,traceability_status
Hungary,1999,Hungarian Academy of Sciences (MTA),science_agency,26383000000.0,HUF,forint,verified_override,original_pdf,1999 (1998). évi XC. törvény.pdf,,Verified MTA chapter total from original Hungary budget PDF,gap: no matching rows in this year; manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2001,Hungarian Academy of Sciences (MTA),science_agency,33159400000.0,HUF,forint,verified_override,original_pdf,2001-2002  2000. évi CXXXIII. törvény.pdf,,Verified MTA chapter total from original Hungary budget PDF,gap: no matching rows in this year; manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2005,Hungarian Academy of Sciences (MTA),science_agency,47370000000.0,HUF,forint,verified_override,original_pdf,2005 2004. évi CXXXV. törvény.pdf,,Verified MTA chapter total from original Hungary budget PDF,gap: no matching rows in this year; manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2007,Hungarian Academy of Sciences (MTA),science_agency,50063000000.0,HUF,forint,verified_override,original_pdf,2007  2006. évi CXXVII. törvény.pdf,,Verified MTA chapter total from original Hungary budget PDF,gap: no matching rows in this year; manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2010,Hungarian Academy of Sciences (MTA),science_agency,48372800000.0,HUF,forint,verified_override,original_pdf,2010 MK_09_179.pdf,,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2011,Hungarian Academy of Sciences (MTA),science_agency,51505800000.0,HUF,forint,verified_override,original_pdf,2011 MK_10_200.pdf,,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2012,Hungarian Academy of Sciences (MTA),science_agency,57483100000.0,HUF,forint,verified_override,original_pdf,2012 MK_161.pdf,,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2013,Hungarian Academy of Sciences (MTA),science_agency,59109500000.0,HUF,forint,verified_override,original_pdf,2013 MK_12_172.pdf,,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2014,Hungarian Academy of Sciences (MTA),science_agency,63203500000.0,HUF,forint,verified_override,original_pdf,2014 MK_13_216.pdf,,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2015,Hungarian Academy of Sciences (MTA),science_agency,56318100000.0,HUF,forint,verified_override,original_pdf,2015 MK_14_184.pdf,,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2016,Hungarian Academy of Sciences (MTA),science_agency,56194800000.0,HUF,forint,verified_override,original_pdf,2016 MK_15_097.pdf,152,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2017,Hungarian Academy of Sciences (MTA),science_agency,68945500000.0,HUF,forint,verified_override,original_pdf,2017 MK_16_091.pdf,91,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2018,Hungarian Academy of Sciences (MTA),science_agency,62611700000.0,HUF,forint,verified_override,original_pdf,2018 MK_17_100.pdf,100,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2019,Hungarian Academy of Sciences (MTA),science_agency,56146500000.0,HUF,forint,verified_override,original_pdf,2019 MK_18_123.pdf,84,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2020,Hungarian Academy of Sciences (MTA),science_agency,17184900000.0,HUF,forint,verified_override,original_pdf,2020 MK_19_128.pdf,59,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2021,Hungarian Academy of Sciences (MTA),science_agency,17134400000.0,HUF,forint,verified_override,original_pdf,2021 MK_20_170.pdf,40,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2022,Hungarian Academy of Sciences (MTA),science_agency,28765700000.0,HUF,forint,verified_override,original_pdf,2022 MK_21_120.pdf,53,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2023,Hungarian Academy of Sciences (MTA),science_agency,30566400000.0,HUF,forint,verified_override,original_pdf,2023 MK_22_127.pdf,74,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2024,Hungarian Academy of Sciences (MTA),science_agency,30706800000.0,HUF,forint,verified_override,original_pdf,2024 MK_23_104.pdf,41,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2025,Hungarian Academy of Sciences (MTA),science_agency,37063700000.0,HUF,forint,verified_override,original_pdf,2025 MK_24_136.pdf,43,Verified MTA chapter total from original Hungary budget PDF,manual override from original Hungary budget file (MTA chapter total),verified_against_original_file
Hungary,2024,Hungarian Research Network,science_agency,66091600000.0,HUF,forint,verified_override,parsed_budget_text,pdf_862d254bf1e1__2024_MK_23_104.txt,71,Verified chapter total for Hungary research network from original budget table,manual override from original Hungary budget file (research-network chapter total),verified_against_original_file
Hungary,2025,Hungarian Research Network,science_agency,73579100000.0,HUF,forint,verified_override,parsed_budget_text,pdf_ad532cad1ed4__2025_MK_24_136.txt,77,Verified chapter total for Hungary research network from original budget table,manual override from original Hungary budget file (research-network chapter total),verified_against_original_file
Hungary,2011,INTERREG IVC Programme,innovation_instruments,2777000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_fc70ccc08085__2011_MK_10_200.txt,0,Verified INTERREG IVC programme appropriation from original Hungary budget table,manual override from original Hungary budget file (INTERREG IVC row),verified_against_original_file
Hungary,2012,INTERREG IVC Programme,innovation_instruments,1469000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_ec2d2781b7dc__2012_MK_161.txt,0,Verified INTERREG IVC programme appropriation from original Hungary budget table,manual override from original Hungary budget file (INTERREG IVC row),verified_against_original_file
Hungary,2013,INTERREG IVC Programme,innovation_instruments,5417000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_809afb5be165__2013_MK_12_172.txt,0,Verified INTERREG IVC programme appropriation from original Hungary budget table,manual override from original Hungary budget file (INTERREG IVC row),verified_against_original_file
Hungary,2014,INTERREG IVC Programme,innovation_instruments,1503000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_5bc63b673739__2014_MK_13_216.txt,0,Verified INTERREG IVC programme appropriation from original Hungary budget table,manual override from original Hungary budget file (INTERREG IVC row),verified_against_original_file
Hungary,2015,INTERREG IVC Programme,innovation_instruments,1357900000.0,HUF,forint,verified_override,parsed_budget_text,pdf_e3a7a139c79d__2015_MK_14_184.txt,187,Verified INTERREG IVC programme appropriation from original Hungary budget table,manual override from original Hungary budget file (INTERREG IVC row),verified_against_original_file
Hungary,2013,MTA Library and Information Centre,science_agency,1426000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_809afb5be165__2013_MK_12_172.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2014,MTA Library and Information Centre,science_agency,1426000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_5bc63b673739__2014_MK_13_216.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2015,MTA Library and Information Centre,science_agency,1426000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_e3a7a139c79d__2015_MK_14_184.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2016,MTA Library and Information Centre,science_agency,1426000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_a5ef93808955__2016_MK_15_097.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2017,MTA Library and Information Centre,science_agency,1426000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_8de59207bc3d__2017_MK_16_091.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2018,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_3efc4efd2e1c__2018_MK_17_100.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2019,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_17c40a8f2c21__2019_MK_18_123.txt,85,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2020,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_779604bc932b__2020_MK_19_128.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2021,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_c349f811a655__2021_MK_20_170.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2022,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_fe4092e4966b__2022_MK_21_120.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2023,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_8328edd9fb03__2023_MK_22_127.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2024,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_862d254bf1e1__2024_MK_23_104.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2025,MTA Library and Information Centre,science_agency,1950000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_ad532cad1ed4__2025_MK_24_136.txt,0,Verified MTA Library support line from original Hungary budget text,gap: no matching rows in this year; manual override from original Hungary budget file (library support provision),verified_against_original_file
Hungary,2015,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,77951600000.0,HUF,forint,verified_override,parsed_budget_text,pdf_e3a7a139c79d__2015_MK_14_184.txt,187,Verified R&D fund total from original Hungary budget table,gap: no matching rows in this year; manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2016,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,79451600000.0,HUF,forint,verified_override,parsed_budget_text,pdf_a5ef93808955__2016_MK_15_097.txt,0,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2017,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,78915000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_8de59207bc3d__2017_MK_16_091.txt,90,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2018,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,82073000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_3efc4efd2e1c__2018_MK_17_100.txt,155,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2019,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,78587000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_17c40a8f2c21__2019_MK_18_123.txt,85,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2020,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,137812200000.0,HUF,forint,verified_override,parsed_budget_text,pdf_779604bc932b__2020_MK_19_128.txt,71,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2021,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,137812200000.0,HUF,forint,verified_override,parsed_budget_text,pdf_c349f811a655__2021_MK_20_170.txt,71,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2022,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,143946900000.0,HUF,forint,verified_override,parsed_budget_text,pdf_fe4092e4966b__2022_MK_21_120.txt,73,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2023,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,172762400000.0,HUF,forint,verified_override,parsed_budget_text,pdf_8328edd9fb03__2023_MK_22_127.txt,135,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2024,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,154118800000.0,HUF,forint,verified_override,parsed_budget_text,pdf_862d254bf1e1__2024_MK_23_104.txt,83,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2025,"National Research, Development and Innovation Fund (Hungary)",innovation_instruments,137127400000.0,HUF,forint,verified_override,parsed_budget_text,pdf_ad532cad1ed4__2025_MK_24_136.txt,86,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2010,Research and Technological Innovation Fund,innovation_instruments,43695900000.0,HUF,forint,verified_override,parsed_budget_text,pdf_4e5ee92e2c1d__2010_MK_09_179.txt,123,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2011,Research and Technological Innovation Fund,innovation_instruments,45977900000.0,HUF,forint,verified_override,parsed_budget_text,pdf_fc70ccc08085__2011_MK_10_200.txt,0,Verified R&D fund total from original Hungary budget table,manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2012,Research and Technological Innovation Fund,innovation_instruments,45200000000.0,HUF,forint,verified_override,parsed_budget_text,pdf_ec2d2781b7dc__2012_MK_161.txt,0,Verified R&D fund total from original Hungary budget table,gap: no matching rows in this year; manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2013,Research and Technological Innovation Fund,innovation_instruments,37664500000.0,HUF,forint,verified_override,parsed_budget_text,pdf_809afb5be165__2013_MK_12_172.txt,0,Verified R&D fund total from original Hungary budget table,gap: no matching rows in this year; manual override from original Hungary budget file (R&D fund total),verified_against_original_file
Hungary,2014,Research and Technological Innovation Fund,innovation_instruments,35357600000.0,HUF,forint,verified_override,parsed_budget_text,pdf_5bc63b673739__2014_MK_13_216.txt,0,Verified R&D fund total from original Hungary budget table,gap: no matching rows in this year; manual override from original Hungary budget file (R&D fund total),verified_against_original_file
