country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes
Netherlands,1977,line_item,XIII,Economische Zaken,Economic Affairs,,Bedrijvenbeleid: innovatie en ondernemerschap,Business policy: innovation and entrepreneurship,475000.0,thousand,NLG,innovation_instruments,include,1.0,1977 budget memorandum.pdf,80,gpt-4o-mini,extract,
Netherlands,1977,line_item,XIV,Landbouw en Visserij,Agriculture and Fisheries,,Onderzoek en voorlichting,Research and information,210000.0,thousand,NLG,direct_rd,include,1.0,1977 budget memorandum.pdf,80,gpt-4o-mini,extract,
Netherlands,1977,section_total,XIV,Landbouw en Visserij,Agriculture and Fisheries,,Totaal uitgaven Landbouw en Visserij,Total expenditures Agriculture and Fisheries,1543000.0,thousand,NLG,review,review,0.5,1977 budget memorandum.pdf,80,gpt-4o-mini,extract,Mixed-purpose ministry
Netherlands,1977,section_total,XIII,Economische Zaken,Economic Affairs,,Totaal uitgaven Economische Zaken,Total expenditures Economic Affairs,1659000.0,thousand,NLG,innovation_instruments,review,0.5,1977 budget memorandum.pdf,80,gpt-4o-mini,extract,Mixed-purpose ministry
Netherlands,1977,line_item,VIII,Wetenschapsbeoefening,Scientific Practice,,Onderwijs en Wetenschappen,Education and Sciences,426000.0,thousand,NLG,direct_rd,include,1.0,1977 budget memorandum.pdf,81,gpt-4o-mini,extract,
Netherlands,1977,section_total,VIII,Wetenschapsbeoefening,Scientific Practice,,Totaal uitgaven Wetenschapsbeoefening,Total expenditures Scientific Practice,1179000.0,thousand,NLG,review,review,0.5,1977 budget memorandum.pdf,81,gpt-4o-mini,extract,Mixed-purpose ministry
Netherlands,1978,program_total,XIII,Economische Zaken,Economic Affairs,,Bedrijvenbeleid: innovatie en ondernemerschap,Business policy: innovation and entrepreneurship,,,,innovation_instruments,review,0.4,1978 budget memorandum.pdf,184,gpt-4o-mini,extract,"Total for innovation and entrepreneurship, amount not specified. | no_amount"
Netherlands,1978,line_item,XIII,Economische Zaken,Economic Affairs,,Onderzoek naar alternatieve energiebronnen,Research into alternative energy sources,,,,direct_rd,review,0.4,1978 budget memorandum.pdf,184,gpt-4o-mini,extract,"Line item for research into alternative energy sources, amount not specified. | no_amount"
Netherlands,1978,program_total,VIII,Onderwijs en Wetenschappen,Education and Sciences,,Investeringen wetenschappelijk onderwijs,Investments in scientific education,298000.0,thousand,NLG,research_infrastructure,include,1.0,1978 budget memorandum.pdf,192,gpt-4o-mini,extract,This is primarily for investments in scientific education.
Netherlands,1978,section_total,VIII,Onderwijs en Wetenschappen,Education and Sciences,,Totaal relevante uitgaven,Total relevant expenditures,92224000.0,thousand,NLG,higher_education,include,1.0,1978 budget memorandum.pdf,56,gpt-4o-mini,extract,
Netherlands,1978,line_item,VIII,Onderwijs en Wetenschappen,Education and Sciences,,Onderwijs en Wetenschappen - Wetenschappelijk onderzoek,Education and Sciences - Scientific research,,,,direct_rd,review,0.4,1978 budget memorandum.pdf,85,gpt-4o-mini,extract,"Line item for scientific research, amount not specified. | no_amount"
Netherlands,1979,line_item,EZ,Economische Zaken,Economic Affairs,,Toekomstfonds,Future Fund,,million,NLG,innovation_instruments,review,0.4,1979 budget memorandum.pdf,54,gpt-4o-mini,extract,"Part of the Future Fund, details not specified. | no_amount"
Netherlands,1979,section_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Totaal van de onderwijsuitgaven,Total education expenditures,20062000.0,thousand,NLG,higher_education,review,0.5,1979 budget memorandum.pdf,54,gpt-4o-mini,extract,"Includes general education expenditures, not exclusively R&D."
Netherlands,1979,section_total,EZ,Economische Zaken,Economic Affairs,,Totaal van de uitgaven voor innovatie en ondernemerschap,Total expenditures for innovation and entrepreneurship,,million,NLG,innovation_instruments,review,0.4,1979 budget memorandum.pdf,54,gpt-4o-mini,extract,"Total for innovation and entrepreneurship, not exclusively R&D. | no_amount"
Netherlands,1979,section_total,LNV,"Landbouw, Visserij, Voedselzekerheid en Natuur","Agriculture, Fisheries, Food Security and Nature",,Totaal van de uitgaven voor kennis en innovatie,Total expenditures for knowledge and innovation,,million,NLG,innovation_instruments,review,0.4,1979 budget memorandum.pdf,54,gpt-4o-mini,extract,"Total for knowledge and innovation, not exclusively R&D. | no_amount"
Netherlands,1979,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Wetenschappelijk onderwijs,Scientific education,3300000.0,thousand,NLG,higher_education,include,0.8,1979 budget memorandum.pdf,62,gpt-4o-mini,extract,Explicitly for scientific education.
Netherlands,1979,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Stimuleringsfonds voor maatschappelijk dienstbaar onderzoek,Stimulus fund for socially relevant research,5000.0,thousand,NLG,direct_rd,include,0.8,1979 budget memorandum.pdf,62,gpt-4o-mini,extract,Funding for socially relevant research initiatives.
Netherlands,1979,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Subsidie van ZWO,Subsidy from ZWO,291000.0,thousand,NLG,science_agency,include,0.9,1979 budget memorandum.pdf,62,gpt-4o-mini,extract,Direct funding for scientific research.
Netherlands,1980,section_total,EZ,Economische Zaken,Ministry of Economic Affairs,,Bedrijvenbeleid: innovatie en ondernemerschap,Business policy: innovation and entrepreneurship,0.0,thousand,NLG,innovation_instruments,review,0.6,1980 budget memorandum.pdf,44,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.
Netherlands,1980,program_total,EZ,Economische Zaken,Ministry of Economic Affairs,,Toekomstfonds,Future Fund,0.0,thousand,NLG,innovation_instruments,review,0.6,1980 budget memorandum.pdf,44,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.
Netherlands,1980,section_total,LNV,"Landbouw, Visserij, Voedselzekerheid en Natuur","Ministry of Agriculture, Fisheries, Food Security and Nature",,Kennis en innovatie,Knowledge and innovation,0.0,thousand,NLG,innovation_instruments,review,0.6,1980 budget memorandum.pdf,44,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.
Netherlands,1980,line_item,EZ,Economische Zaken,Ministry of Economic Affairs,,TNO (Toegepast Natuurwetenschappelijk Onderzoek),Netherlands Organisation for Applied Scientific Research,0.0,thousand,NLG,science_agency,include,0.8,1980 budget memorandum.pdf,44,gpt-4o-mini,extract,
Netherlands,1980,line_item,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,NWO (Nederlandse Organisatie voor Wetenschappelijk Onderzoek),Dutch Research Council,0.0,thousand,NLG,science_agency,include,0.8,1980 budget memorandum.pdf,46,gpt-4o-mini,extract,
Netherlands,1980,program_total,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Onderzoek en wetenschapsbeleid,Research and science policy,0.0,thousand,NLG,science_agency,include,0.8,1980 budget memorandum.pdf,46,gpt-4o-mini,extract,Total includes NWO and KNAW appropriations.
Netherlands,1980,line_item,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,KNAW (Koninklijke Nederlandse Akademie van Wetenschappen),Royal Netherlands Academy of Arts and Sciences,0.0,thousand,NLG,science_agency,include,0.8,1980 budget memorandum.pdf,46,gpt-4o-mini,extract,
Netherlands,1980,section_total,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Wetenschappelijk onderwijs,Scientific education,3500000.0,thousand,NLG,higher_education,include,0.9,1980 budget memorandum.pdf,46,gpt-4o-mini,extract,
Netherlands,1980,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Landbouwkundig onderzoek,Agricultural Research,237000.0,thousand,NLG,direct_rd,include,1.0,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,
Netherlands,1980,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Energie-onderzoek,Energy Research,142000.0,thousand,NLG,direct_rd,include,1.0,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,
Netherlands,1980,section_total,EZ,Economische Zaken,Economic Affairs,,Innovatie en ondernemerschap,Innovation and Entrepreneurship,0.0,thousand,NLG,innovation_instruments,review,0.5,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,"Total amount not specified, but relevant to innovation."
Netherlands,1980,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Research op het gebied van het menselijk milieu,Research in the Field of Human Environment,121000.0,thousand,NLG,direct_rd,include,1.0,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,
Netherlands,1980,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Research op het gebied van industrie en handel,Research in the Field of Industry and Trade,174000.0,thousand,NLG,direct_rd,include,1.0,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,
Netherlands,1980,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Sociale en geesteswetenschappen,Social and Humanities Sciences,123000.0,thousand,NLG,direct_rd,include,1.0,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,
Netherlands,1980,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Ruimte-onderzoek en -technologie,Space Research and Technology,100000.0,thousand,NLG,direct_rd,include,1.0,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,
Netherlands,1980,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Subsidie voor de Nederlandse organisatie voor Zuiver Wetenschappelijk Onderzoek,Subsidy for the Dutch Organization for Pure Scientific Research,185000.0,thousand,NLG,science_agency,include,1.0,1980 budget memorandum.pdf,53,gpt-4o-mini,extract,
Netherlands,1980,section_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Wetenschapsbeoefening,Scientific Research,1440000.0,thousand,NLG,science_agency,include,1.0,1980 budget memorandum.pdf,90,gpt-4o-mini,extract,
Netherlands,1981,line_item,NWO,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Dutch Research Council,,Stichting Energie-onderzoek Centrum Nederland (ECN),Energy Research Centre of the Netherlands (ECN),68000.0,thousand,NLG,science_agency,include,0.9,1981 budget memorandum.pdf,111,gpt-4o-mini,extract,Funding for energy research.
Netherlands,1981,program_total,OCW,"Onderwijs, Cultuur en Wetenschap","Education, Culture and Science",,Investeringen wetenschappelijk onderwijs,Investments in Scientific Education,898000.0,thousand,NLG,higher_education,include,0.8,1981 budget memorandum.pdf,111,gpt-4o-mini,extract,Explicitly for scientific education.
Netherlands,1981,line_item,EZ,Economische Zaken,Economic Affairs,,Micro-electronica beleid,Micro-electronics Policy,10000.0,thousand,NLG,innovation_instruments,include,0.8,1981 budget memorandum.pdf,111,gpt-4o-mini,extract,Funding for micro-electronics research.
Netherlands,1981,program_total,LNV,"Landbouw, Visserij, Voedselzekerheid en Natuur","Agriculture, Fisheries, Food Security and Nature",,Onderzoek en voorlichting,Research and Information,250000.0,thousand,NLG,direct_rd,include,0.9,1981 budget memorandum.pdf,111,gpt-4o-mini,extract,Explicitly for research activities.
Netherlands,1981,program_total,EZ,Economische Zaken,Economic Affairs,,TNO onderzoek,TNO Research,285000.0,thousand,NLG,science_agency,include,0.9,1981 budget memorandum.pdf,111,gpt-4o-mini,extract,Core funding for TNO.
Netherlands,1981,section_total,OCW,"Onderwijs, Cultuur en Wetenschap","Education, Culture and Science",,Totaal Onderwijs en Wetenschappen,Total Education and Sciences,111432000.0,thousand,NLG,higher_education,review,0.5,1981 budget memorandum.pdf,111,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.
Netherlands,1981,line_item,NWO,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,Dutch Research Council,,ZWO financiering,ZWO Funding,205000.0,thousand,NLG,science_agency,include,0.9,1981 budget memorandum.pdf,111,gpt-4o-mini,extract,"Funding for ZWO, a key research agency."
Netherlands,1981,program_total,EZ,Economische Zaken,Economic Affairs,,Bedrijvenbeleid: innovatie en ondernemerschap,Business policy: innovation and entrepreneurship,438000.0,thousand,NLG,innovation_instruments,include,1.0,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,
Netherlands,1981,line_item,EZ,Economische Zaken,Economic Affairs,,Innovatie stimuleringsregeling,Innovation stimulation scheme,514000.0,thousand,NLG,innovation_instruments,include,1.0,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,
Netherlands,1981,program_total,LNV,"Landbouw, Visserij en Voedselzekerheid","Agriculture, Fisheries and Food Security",,Kennis en innovatie,Knowledge and innovation,290000.0,thousand,NLG,innovation_instruments,include,1.0,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,
Netherlands,1981,line_item,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Onderzoek en wetenschapsbeleid,Research and science policy,566000.0,thousand,NLG,direct_rd,include,1.0,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,
Netherlands,1981,program_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Wetenschappelijk onderzoek,Scientific research,1628000.0,thousand,NLG,direct_rd,include,1.0,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,
Netherlands,1981,section_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Totaal relevante uitgaven,Total relevant expenditures,115266000.0,thousand,NLG,higher_education,review,1.0,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,OUTLIER: amount is a statistical outlier
Netherlands,1981,section_total,EZ,Economische Zaken,Economic Affairs,,Totaal relevante uitgaven,Total relevant expenditures,411000.0,thousand,NLG,innovation_instruments,review,0.5,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,Mixed-purpose ministry
Netherlands,1981,section_total,LNV,"Landbouw, Visserij en Voedselzekerheid","Agriculture, Fisheries and Food Security",,Totaal relevante uitgaven,Total relevant expenditures,304000.0,thousand,NLG,research_infrastructure,review,0.5,1981 budget memorandum.pdf,112,gpt-4o-mini,extract,Mixed-purpose ministry
Netherlands,1982,line_item,LNV,"Landbouw, Visserij, Voedselzekerheid en Natuur","Ministry of Agriculture, Fisheries, Food Security and Nature",,Landbouwkundig onderzoek,Agricultural research,250000.0,thousand,NLG,direct_rd,include,1.0,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,
Netherlands,1982,line_item,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Nederlandse Organisatie voor Zuiver Wetenschappelijk Onderzoek (ZWO),Dutch Research Council (ZWO),195000.0,thousand,NLG,science_agency,include,1.0,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,
Netherlands,1982,line_item,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Stichting Energieonderzoek Centrum Nederland (ECN),Energy Research Centre of the Netherlands (ECN),73000.0,thousand,NLG,science_agency,include,1.0,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,
Netherlands,1982,line_item,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Stichting Waterbouwkundig Laboratorium (SWL),Foundation for Hydraulic Engineering Laboratory (SWL),35000.0,thousand,NLG,science_agency,include,1.0,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,
Netherlands,1982,line_item,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Financiering van het exploitatietekort van het Nationaal Lucht- en Ruimtevaart Laboratorium (NLR),Funding for the operational deficit of the National Aerospace Laboratory (NLR),35000.0,thousand,NLG,science_agency,include,1.0,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,
Netherlands,1982,line_item,EZ,Economische Zaken,Ministry of Economic Affairs,,Toekomstfonds,Future Fund,,million,NLG,innovation_instruments,review,0.4,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,Line description ambiguous | no_amount
Netherlands,1982,section_total,EZ,Economische Zaken,Ministry of Economic Affairs,,Innovatie en ondernemerschap,Innovation and entrepreneurship,,million,NLG,innovation_instruments,review,0.4,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,Total includes non-R&D components | no_amount
Netherlands,1982,section_total,LNV,"Landbouw, Visserij, Voedselzekerheid en Natuur","Ministry of Agriculture, Fisheries, Food Security and Nature",,Kennis en innovatie,Knowledge and innovation,,million,NLG,innovation_instruments,review,0.4,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,Total includes non-R&D components | no_amount
Netherlands,1982,section_total,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Wetenschapsbeleid,Science policy,1742000.0,thousand,NLG,science_agency,include,1.0,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,
Netherlands,1982,line_item,OCW,"Onderwijs, Cultuur en Wetenschap","Ministry of Education, Culture and Science",,Subsidie TNO,Subsidy for TNO,280000.0,thousand,NLG,science_agency,include,1.0,1982 budget memorandum.pdf,92,gpt-4o-mini,extract,
Netherlands,1983,program_total,,KNMI (Royal Netherlands Meteorological Institute),KNMI (Royal Netherlands Meteorological Institute),,Total budget for KNMI,Total budget for KNMI,53000.0,thousand,EUR,science_agency,include,1.0,1983 budget memorandum.pdf,125,gpt-4o-mini,targeted_recovery,Total budget amount for KNMI is clearly stated.
Netherlands,1983,line_item,ZWO,ZWO,ZWO,,Z.W.O. is rond 190 miljoen beschikbaar,Z.W.O. is around 190 million available,190000.0,thousand,NLG,direct_rd,include,0.9,1983 budget memorandum.pdf,130,gpt-4o-mini,extract,Funding for scientific projects.
Netherlands,1983,section_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Totaal van de uitgaven,Total expenditures,137130000.0,thousand,NLG,higher_education,review,0.5,1983 budget memorandum.pdf,178,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.
Netherlands,1983,line_item,LNV,"Landbouw, Visserij, Voedselzekerheid en Natuur","Agriculture, Fisheries, Food Security and Nature",,Landbouwonderzoek,Agricultural research,4000.0,thousand,NLG,direct_rd,include,0.9,1983 budget memorandum.pdf,81,gpt-4o-mini,extract,Funding for agricultural research.
Netherlands,1983,line_item,EZ,Economische Zaken,Economic Affairs,,Onderzoeksbudget van Economische Zaken,Research budget of Economic Affairs,8000.0,thousand,NLG,direct_rd,include,0.9,1983 budget memorandum.pdf,81,gpt-4o-mini,extract,Part of the overall science policy budget.
Netherlands,1983,program_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Wetenschapsbeleid,Science policy,31000.0,thousand,NLG,direct_rd,include,0.9,1983 budget memorandum.pdf,81,gpt-4o-mini,extract,Includes reductions on research budgets.
Netherlands,1983,line_item,TNO,Toegepast Natuurwetenschappelijk Onderzoek,Netherlands Organisation for Applied Scientific Research,,TNO,TNO,4000.0,thousand,NLG,science_agency,include,0.9,1983 budget memorandum.pdf,81,gpt-4o-mini,extract,Direct funding for TNO.
Netherlands,1984,section_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Totaal relevante-uitgaven,Total relevant expenditures,138518000.0,thousand,NLG,higher_education,review,0.5,1984 budget memorandum.pdf,115,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.
Netherlands,1984,program_total,OCW,Onderwijs en Wetenschappen,Education and Sciences,,Universiteiten en hogescholen (intering artikel 12),Universities and colleges (interim article 12),,million,NLG,higher_education,review,0.4,1984 budget memorandum.pdf,131,gpt-4o-mini,extract,Specific line for universities; details not provided. | no_amount
Netherlands,1984,line_item,VIII,Onderwijs en Wetenschappen,Education and Sciences,,NWO (Nederlandse Organisatie voor Wetenschappelijk Onderzoek),Dutch Research Council (NWO),300000.0,thousand,NLG,science_agency,include,1.0,1984 budget memorandum.pdf,157,gpt-4o-mini,extract,
Netherlands,1984,line_item,XIII,Economische Zaken,Economic Affairs,,TNO (Toegepast Natuurwetenschappelijk Onderzoek),Netherlands Organisation for Applied Scientific Research (TNO),400000.0,thousand,NLG,science_agency,include,1.0,1984 budget memorandum.pdf,157,gpt-4o-mini,extract,
Netherlands,1984,program_total,VIII,Onderwijs en Wetenschappen,Education and Sciences,,Onderzoek en wetenschapsbeleid,Research and science policy,500000.0,thousand,NLG,science_agency,include,1.0,1984 budget memorandum.pdf,157,gpt-4o-mini,extract,
Netherlands,1984,line_item,VIII,Onderwijs en Wetenschappen,Education and Sciences,,KNAW (Koninklijke Nederlandse Akademie van Wetenschappen),Royal Netherlands Academy of Arts and Sciences (KNAW),200000.0,thousand,NLG,science_agency,include,1.0,1984 budget memorandum.pdf,157,gpt-4o-mini,extract,
Netherlands,1984,program_total,VIII,Onderwijs en Wetenschappen,Education and Sciences,,Wetenschappelijk onderwijs,Scientific education,1000000.0,thousand,NLG,higher_education,include,1.0,1984 budget memorandum.pdf,157,gpt-4o-mini,extract,
Netherlands,1984,section_total,VIII,Onderwijs en Wetenschappen,Education and Sciences,,Begrotingstotaal Onderwijs en Wetenschappen,Total budget for Education and Sciences,11000000.0,thousand,NLG,science_agency,include,1.0,1984 budget memorandum.pdf,157,gpt-4o-mini,extract,
Netherlands,1984,line_item,EZ,Economische Zaken,Economic Affairs,,Innovatie en ondernemerschap,Innovation and entrepreneurship,100000000.0,thousand,NLG,innovation_instruments,include,0.9,1984 budget memorandum.pdf,66,gpt-4o-mini,extract,Direct funding for innovation initiatives.
