country,year,source_file,file_path,missing_agencies
Netherlands,2010,2010_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2010_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2011,2011_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2011_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2011,2011_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2011_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2011,2011_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2011_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2011,2011_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2011_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2012,2012_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2012_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2012,2012_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2012_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2012,2012_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2012_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2012,2012_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2012_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2012,2012_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2012_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2013,2013_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2013_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2013,2013_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2013_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2013,2013_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2013_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2013,2013_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2013_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2013,2013_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2013_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2014,2014_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2014_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2014,2014_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2014_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2014,2014_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2014_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2014,2014_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2014_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2014,2014_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2014_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2015,2015_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2015_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2015,2015_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2015_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2015,2015_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2015_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2015,2015_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2015_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2015,2015_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2015_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2016,2016_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2016_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2016,2016_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2016_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2016,2016_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2016_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2016,2016_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2016_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2016,2016_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2016_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2017,2017_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2017_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2017,2017_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2017_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2017,2017_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2017_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2017,2017_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2017_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2017,2017_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2017_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2018,2018_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2018_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2018,2018_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2018_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2018,2018_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2018_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2018,2018_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2018_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2018,2018_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2018_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2019,2019_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2019_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2019,2019_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2019_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2019,2019_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2019_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2019,2019_ministry14.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2019_ministry14.pdf,NWO (Dutch Research Council)
Netherlands,2019,2019_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2019_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2019,2019_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2019_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2020,2020_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2020_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2020,2020_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2020_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2020,2020_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2020_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2020,2020_ministry14.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2020_ministry14.pdf,NWO (Dutch Research Council)
Netherlands,2020,2020_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2020_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2020,2020_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2020_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2021,2021_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2021_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2021,2021_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2021_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2021,2021_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2021_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2021,2021_ministry14.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2021_ministry14.pdf,NWO (Dutch Research Council)
Netherlands,2021,2021_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2021_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2021,2021_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2021_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2022,2022_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2022_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2022,2022_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2022_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2022,2022_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2022_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2022,2022_ministry14.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2022_ministry14.pdf,NWO (Dutch Research Council)
Netherlands,2022,2022_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2022_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2022,2022_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2022_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2023,2023_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2023_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2023,2023_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2023_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2023,2023_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2023_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2023,2023_ministry14.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2023_ministry14.pdf,NWO (Dutch Research Council)
Netherlands,2023,2023_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2023_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2023,2023_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2023_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2024,2024_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2024_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2024,2024_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2024_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2024,2024_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2024_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2024,2024_ministry14.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2024_ministry14.pdf,NWO (Dutch Research Council)
