country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag
Luxembourg,1976,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Recherches scientifiques du musée d'histoire naturelle,Scientific research of the Natural History Museum,484000.0,unit,LUF,direct_rd,include,0.9,1976 eli-etat-leg-memorial-1975-a89-fr-pdf.pdf,95,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,"Institut universitaire international de Luxembourg: subsides, dépenses diverses et frais de contrôle.","International University Institute of Luxembourg: subsidies, various expenses, and control costs.",4000000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Cours complémentaires pour l'accès à certaines professions: indemnités pour services extraordinaires.,Supplementary courses for access to certain professions: allowances for extraordinary services.,4400000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Cours complémentaires pour l'accès à certaines professions: indemnités pour services de tiers.,Supplementary courses for access to certain professions: allowances for third-party services.,1060000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,section_total,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Total des dépenses du département de l'enseignement supérieur et de la recherche,Total expenditures of the Ministry of Higher Education and Research,25175000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_macro_total: section aggregate] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_macro_total: section aggregate] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,section,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Frais de route et de séjour.,Travel and accommodation expenses.,950000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,"Centre universitaire. — Dépenses de fonctionnement: matériel, équipement et dépenses diverses.","University center. — Operating expenses: materials, equipment, and various expenses.",1000000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,"Centre universitaire: acquisition de machines de bureau, d'équipements didactiques et d'équipements divers.","University center: acquisition of office machines, teaching equipment, and various equipment.",80000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Centre universitaire: indemnités pour services extraordinaires.,University center: allowances for extraordinary services.,400000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Centre universitaire: indemnités pour services de tiers.,University center: allowances for third-party services.,230000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Centre universitaire: frais d'alimentation de la bibliothèque.,University center: library supply expenses.,1000000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,"Cours universitaires (département des sciences). — Dépenses de fonctionnement: matériel, équipement et dépenses diverses.","University courses (Department of Sciences). — Operating expenses: materials, equipment, and various expenses.",815000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,"Cours universitaires (département des sciences): acquisition de machines de bureau, d'équipements didactiques et d'équipements divers.","University courses (Department of Sciences): acquisition of office machines, teaching equipment, and various equipment.",600000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Cours universitaires: indemnités pour services extraordinaires.,University courses: allowances for extraordinary services.,1465000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1977,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Cours universitaires: indemnités pour services de tiers.,University courses: allowances for third-party services.,4585000.0,unit,LUF,higher_education,include,1.0,1977 eli-etat-leg-memorial-1976-a79-fr-pdf.pdf,85,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1978,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Recherches scientifiques: acquisition d'appareils,Scientific research: acquisition of equipment,100000.0,unit,LUF,research_infrastructure,include,0.8,1978 eli-etat-leg-memorial-1977-a77-fr-pdf.pdf,100,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1978,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Musée d'histoire naturelle: recherches scientifiques,Natural History Museum: scientific research,100000.0,unit,LUF,direct_rd,include,0.9,1978 eli-etat-leg-memorial-1977-a77-fr-pdf.pdf,101,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1978,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Recherches scientifiques: subsides,Scientific research: subsidies,400000.0,unit,LUF,direct_rd,include,0.9,1978 eli-etat-leg-memorial-1977-a77-fr-pdf.pdf,99,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1978,section_total,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Total budget for the Ministry of Higher Education and Research,Total budget for the Ministry of Higher Education and Research,60000000.0,unit,LUF,science_agency,include,1.0,1978 eli-etat-leg-memorial-1977-a77-fr-pdf.pdf,99,gpt-4o-mini,extract,,[luxembourg_macro_total: section aggregate] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_macro_total: section aggregate] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,section,,
Luxembourg,1979,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Musée d'histoire naturelle: recherches scientifiques,Natural History Museum: scientific research,100000.0,unit,LUF,direct_rd,include,0.9,1979 eli-etat-leg-memorial-1978-a86-fr-pdf.pdf,100,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1979,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Musée d'histoire naturelle: frais de recherche,Natural History Museum: research expenses,200000.0,unit,LUF,direct_rd,include,0.9,1979 eli-etat-leg-memorial-1978-a86-fr-pdf.pdf,101,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1979,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,"Epuration, protection et gestion des eaux: travaux de recherche appliquée","Purification, protection and management of waters: applied research work",4500000.0,unit,LUF,direct_rd,include,0.9,1979 eli-etat-leg-memorial-1978-a86-fr-pdf.pdf,155,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1979,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Recherches scientifiques: dépenses diverses,Scientific research: various expenses,300000.0,unit,LUF,direct_rd,include,0.9,1979 eli-etat-leg-memorial-1978-a86-fr-pdf.pdf,98,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1979,section_total,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Total budget for the Ministry of Higher Education and Research,Total budget for the Ministry of Higher Education and Research,15000000.0,unit,LUF,science_agency,include,1.0,1979 eli-etat-leg-memorial-1978-a86-fr-pdf.pdf,98-155,gpt-4o-mini,extract,,[luxembourg_macro_total: section aggregate] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_macro_total: section aggregate] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,section,,
Luxembourg,1979,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Recherches scientifiques: acquisition d'appareils,Scientific research: acquisition of equipment,100000.0,unit,LUF,research_infrastructure,include,0.8,1979 eli-etat-leg-memorial-1978-a86-fr-pdf.pdf,99,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
Luxembourg,1979,line_item,03,Ministère de l'Enseignement Supérieur et de la Recherche,Ministry of Higher Education and Research,,Recherches scientifiques: subsides,Scientific research: subsidies,1150000.0,unit,LUF,direct_rd,include,0.9,1979 eli-etat-leg-memorial-1978-a86-fr-pdf.pdf,99,gpt-4o-mini,extract,,[luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] [luxembourg_full_currency_units: relabelled thousand→unit; Luxembourg pages are printed in full currency units] [luxembourg_luf_era: amounts in LUF (Luxembourg franc); 1 EUR = 40.3399 LUF (fixed rate from 1999)] ,,,
