source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
1988 eli-etat-leg-memorial-1987-a106-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1988 eli-etat-leg-memorial-1987-a106-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),205,Total budget for the Ministry of Higher Education and Research,130000000.0,covered_by_final_series,
1989 eli-etat-leg-memorial-1988-a69-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1989 eli-etat-leg-memorial-1988-a69-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),102,Total budget for the Ministry of Higher Education and Research,45000000.0,covered_by_final_series,
1990 eli-etat-leg-memorial-1989-a81-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1990 eli-etat-leg-memorial-1989-a81-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),140,Total budget for the Ministry of Higher Education and Research,164477000.0,covered_by_final_series,
1991 eli-etat-leg-memorial-1990-a71-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1991 eli-etat-leg-memorial-1990-a71-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),166-168,Total expenditures of the Ministry of Higher Education and Research,420478000.0,covered_by_final_series,
1992 eli-etat-leg-memorial-1991-a83-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1992 eli-etat-leg-memorial-1991-a83-fr-pdf.pdf,,0,,,,,not_used_in_final_series,
1993 eli-etat-leg-memorial-1992-a100-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1993 eli-etat-leg-memorial-1992-a100-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),126,Total budget for the Ministry of Higher Education and Research,334541000.0,covered_by_final_series,
1994 eli-etat-leg-memorial-1993-a97-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1994 eli-etat-leg-memorial-1993-a97-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),92,Total budget for the Ministry of Higher Education and Research,187200000.0,covered_by_final_series,
1995 eli-etat-leg-memorial-1994-a114-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1995 eli-etat-leg-memorial-1994-a114-fr-pdf.pdf,,0,,,,,not_used_in_final_series,
1996 eli-etat-leg-memorial-1995-a98-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1996 eli-etat-leg-memorial-1995-a98-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),125,Total budget for the Ministry of Higher Education and Research,393554000.0,covered_by_final_series,
1997 eli-etat-leg-memorial-1996-a89-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1997 eli-etat-leg-memorial-1996-a89-fr-pdf.pdf,,0,,,,,not_used_in_final_series,
1998 eli-etat-leg-memorial-1997-a98-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1998 eli-etat-leg-memorial-1997-a98-fr-pdf.pdf,,1,Ministère de l'Enseignement Supérieur et de la Recherche (Luxembourg),127-133,Total budget for the Ministry of Higher Education and Research,461873000.0,covered_by_final_series,
1999 eli-etat-leg-memorial-1998-a109-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/1999 eli-etat-leg-memorial-1998-a109-fr-pdf.pdf,,0,,,,,not_used_in_final_series,
2000 eli-etat-leg-memorial-1999-a148-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2000 eli-etat-leg-memorial-1999-a148-fr-pdf.pdf,,0,,,,,not_used_in_final_series,
2001 eli-etat-leg-memorial-2000-a140-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2001 eli-etat-leg-memorial-2000-a140-fr-pdf.pdf,,1,FNR — Fonds National de la Recherche (Luxembourg),70.0,Verified 2001 FNR appropriation from section 03.5 'Recherche scientifique et recherche appliquée' in the original budget page,5000000.0,covered_by_final_series,
2002 eli-etat-leg-memorial-2001-a148-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2002 eli-etat-leg-memorial-2001-a148-fr-pdf.pdf,,1,FNR — Fonds National de la Recherche (Luxembourg),66.0,Verified 2002 FNR appropriation from section 03.5 'Recherche scientifique et recherche appliquée' in the original budget page,7500000.0,covered_by_final_series,
2003 eli-etat-leg-memorial-2002-a143-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2003 eli-etat-leg-memorial-2002-a143-fr-pdf.pdf,,1,FNR — Fonds National de la Recherche (Luxembourg),75.0,Verified 2003 FNR appropriation from section 03.5 'Recherche scientifique et recherche appliquée' in the original budget page,7833900.0,covered_by_final_series,
2004 eli-etat-leg-memorial-2003-a184-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2004 eli-etat-leg-memorial-2003-a184-fr-pdf.pdf,,2,FNR — Fonds National de la Recherche (Luxembourg) | Université du Luxembourg,80.0 | 80.0,Verified 2004 FNR appropriation from section 03.5 'Recherche scientifique et recherche appliquée' in the original budget page | Verified 2004 core University of Luxembourg state contribution from section 03.6 in the original budget page,11165000.0 | 20391507.0,covered_by_final_series,
2005 eli-etat-leg-memorial-2004-a204-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2005 eli-etat-leg-memorial-2004-a204-fr-pdf.pdf,,3,FNR — Fonds National de la Recherche (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | Université du Luxembourg,72.0 | 72.0 | 72.0,Verified 2005 FNR appropriation from section 03.5 'Recherche scientifique et recherche appliquée' in the original budget page | Verified 2005 CEPS socio-economic research appropriation from section 03.5 'Recherche scientifique et recherche appliquée' in the original budget page | Verified 2005 core University of Luxembourg state contribution from section 03.6 in the original budget page,13090000.0 | 4920000.0 | 31238340.0,covered_by_final_series,
2006 eli-etat-leg-memorial-2005-a217-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2006 eli-etat-leg-memorial-2005-a217-fr-pdf.pdf,,3,FNR — Fonds National de la Recherche (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | Université du Luxembourg,85.0 | 85.0 | 85.0,Verified 2006 FNR appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2006 CEPS socio-economic research appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2006 core University of Luxembourg state contribution from section 03.6 in the original budget page,14500000.0 | 5265000.0 | 44054340.0,covered_by_final_series,
2007 eli-etat-leg-memorial-2006-a236-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2007 eli-etat-leg-memorial-2006-a236-fr-pdf.pdf,,3,FNR — Fonds National de la Recherche (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | Université du Luxembourg,82.0 | 83.0 | 83.0,Verified 2007 FNR appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2007 CEPS socio-economic research appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2007 core University of Luxembourg state contribution from section 03.6 in the original budget page,18000000.0 | 6500000.0 | 48500000.0,covered_by_final_series,
2008 eli-etat-leg-memorial-2007-a236-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2008 eli-etat-leg-memorial-2007-a236-fr-pdf.pdf,,5,CRP Gabriel Lippmann (Luxembourg) | FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,75.0 | 75.0 | 75.0 | 75.0 | 76.0,Verified 2008 CRP Gabriel Lippmann appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2008 FNR appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2008 CRP Santé appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2008 CRP Henri Tudor appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2008 core University of Luxembourg state contribution from section 03.6 in the original budget page,15400000.0 | 22360000.0 | 15500000.0 | 17900000.0 | 58000000.0,covered_by_final_series,
2009 eli-etat-leg-memorial-2008-a200-fr-pdf.pdf,Data/input/finance_bills/Luxembourg/2009 eli-etat-leg-memorial-2008-a200-fr-pdf.pdf,,5,CRP Gabriel Lippmann (Luxembourg) | FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,77.0 | 76.0 | 77.0 | 77.0 | 77.0,Verified 2009 CRP Gabriel Lippmann appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2009 FNR appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2009 CRP Santé appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2009 CRP Henri Tudor appropriation from section 03.5 'Recherche et innovation' in the original budget page | Verified 2009 core University of Luxembourg state contribution from section 03.6 in the original budget page,11300000.0 | 28200000.0 | 16200000.0 | 18900000.0 | 72000000.0,covered_by_final_series,
2019budget-de-l-Etat.pdf,Data/input/finance_bills/Luxembourg/2019budget-de-l-Etat.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,99-128 | 206-214 | 206-214 | 206-214 | 85.0,Contribution to the National Research Fund (FNR) | Contribution to the Luxembourg Institute of Health (LIH) | Contribution to the Luxembourg Institute of Socio-Economic Research (LISER) | Contribution to the Luxembourg Institute of Science and Technology (LIST) | Verified 2019 core University of Luxembourg state contribution from section 03.2 in the original budget page,69000000.0 | 44000000.0 | 14000000.0 | 53000000.0 | 184910000.0,covered_by_final_series,
budget-de-l-Etat-2020.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-Etat-2020.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,82.0 | 82.0 | 82.0 | 82.0 | 81.0,Verified 2020 FNR appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2020 LIH appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2020 LISER appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2020 LIST appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2020 core University of Luxembourg state contribution from section 03.2 in the original budget page,66790000.0 | 38770000.0 | 11990000.0 | 47770000.0 | 198130000.0,covered_by_final_series,
budget-de-l-Etat-2021.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-Etat-2021.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,98.0 | 98.0 | 98.0 | 98.0 | 97.0,Verified 2021 FNR appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2021 LIH appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2021 LISER appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2021 LIST appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2021 core University of Luxembourg state contribution from section 03.2 in the original budget page,66830000.0 | 43260000.0 | 14000000.0 | 51360000.0 | 215600000.0,covered_by_final_series,
budget-de-l-Etat-2022.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-Etat-2022.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,91.0 | 91.0 | 91.0 | 91.0 | 91.0,Verified 2022 FNR appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2022 LIH appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2022 LISER appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2022 LIST appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2022 core University of Luxembourg state contribution from section 03.2 in the original budget page,69030000.0 | 44300000.0 | 14430000.0 | 52940000.0 | 220670000.0,covered_by_final_series,
budget-de-l-etat-2010.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2010.pdf,,5,CRP Gabriel Lippmann (Luxembourg) | FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,81.0 | 81.0 | 81.0 | 81.0 | 79.0,Verified 2010 CRP Gabriel Lippmann appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2010 FNR appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2010 CRP Santé core appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2010 CRP Henri Tudor appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2010 core University of Luxembourg state contribution from section 03.1 in the original budget page,13200000.0 | 40300000.0 | 19100000.0 | 20400000.0 | 72000000.0,covered_by_final_series,
budget-de-l-etat-2011.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2011.pdf,,5,CRP Gabriel Lippmann (Luxembourg) | FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,75.0 | 75.0 | 75.0 | 75.0 | 73.0,Verified 2011 CRP Gabriel Lippmann appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2011 FNR appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2011 CRP Santé core appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2011 CRP Henri Tudor appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2011 core University of Luxembourg state contribution from section 03.1 in the original budget page,13200000.0 | 35240000.0 | 19100000.0 | 20400000.0 | 87600000.0,covered_by_final_series,
budget-de-l-etat-2012.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2012.pdf,,5,CRP Gabriel Lippmann (Luxembourg) | FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,72.0 | 72.0 | 72.0 | 72.0 | 70.0,Verified 2012 CRP Gabriel Lippmann appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2012 FNR appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2012 CRP Santé core appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2012 CRP Henri Tudor appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2012 core University of Luxembourg state contribution from section 03.1 in the original budget page,15300000.0 | 45000000.0 | 21500000.0 | 22420000.0 | 101666674.0,covered_by_final_series,
budget-de-l-etat-2013.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2013.pdf,,5,CRP Gabriel Lippmann (Luxembourg) | FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,76.0 | 76.0 | 77.0 | 76.0 | 75.0,Verified 2013 CRP Gabriel Lippmann appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2013 FNR appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2013 CRP Santé core appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2013 CRP Henri Tudor appropriation from section 03.2 'Recherche et innovation' in the original budget page | Verified 2013 core University of Luxembourg state contribution from section 03.1 in the original budget page,15600000.0 | 52000000.0 | 20000000.0 | 20030000.0 | 114000000.0,covered_by_final_series,
budget-de-l-etat-2014.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2014.pdf,,6,CRP Gabriel Lippmann (Luxembourg) | FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,80 | 80 | 80 | 80 | 80 | 78.0,"Financial contribution to CRP-Gabriel Lippmann in the interest of executing specific missions that are the subject of an agreement. | Allocation to the National Research Fund | Financial contribution to CRP-Santé in the interest of executing specific missions that are the subject of an agreement. | State participation in the research and development program undertaken by the center for studies on populations, poverty, and socio-economic policies | Financial contribution to CRP-Henri Tudor in the interest of executing specific missions that are the subject of an agreement. | Verified 2014 core University of Luxembourg state contribution from section 03.1 in the original budget page",15000000.0 | 52000000.0 | 23000000.0 | 10400000.0 | 22000000.0 | 128694000.0,covered_by_final_series,
budget-de-l-etat-2015.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2015.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,78.0 | 79.0 | 78.0 | 79.0 | 78.0,Verified 2015 FNR appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2015 LIH appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2015 LISER appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2015 LIST appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2015 core University of Luxembourg state contribution from section 03.2 in the original budget page,60000000.0 | 31100000.0 | 10500000.0 | 39000000.0 | 145435000.0,covered_by_final_series,
budget-de-l-etat-2016.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2016.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,122-145 | nan | 78 | nan | 77.0,Allocation for the National Research Fund | Contribution to the Luxembourg Institute of Health (LIH) | Financial contribution to the Luxembourg Institute of Social Economic Research (LISER) for the execution of specific missions under a convention | Contribution to the Luxembourg Institute of Science and Technology (LIST) | Verified 2016 core University of Luxembourg state contribution from section 03.2 in the original budget page,69000000.0 | 44000000.0 | 10500000.0 | 53000000.0 | 147136500.0,covered_by_final_series,
budget-de-l-etat-2017.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2017.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,159-183 | 119-128 | 119-128 | 119-128 | 75.0,Allocation to the National Research Fund | Contribution to the Luxembourg Institute of Health | Contribution to the Luxembourg Institute of Socio-Economic Research | Contribution to the Luxembourg Institute of Science and Technology | Verified 2017 core University of Luxembourg state contribution from section 03.2 in the original budget page,69000000.0 | 44000000.0 | 14000000.0 | 53000000.0 | 157467500.0,covered_by_final_series,
budget-de-l-etat-2018.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2018.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,133-156 | 133-156 | 133-156 | 133-156 | 88.0,Allocation to the FNR for research | Contribution to LIH for health research activities | Contribution to LISER for research activities | Contribution to LIST for research activities | Verified 2018 core University of Luxembourg state contribution from section 03.2 in the original budget page,69000000.0 | 44000000.0 | 14000000.0 | 53000000.0 | 156887500.0,covered_by_final_series,
budget-de-l-etat-2023.pdf,Data/input/finance_bills/Luxembourg/budget-de-l-etat-2023.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,90.0 | 90.0 | 90.0 | 90.0 | 89.0,Verified 2023 FNR appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2023 LIH appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2023 LISER appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2023 LIST appropriation from section 03.3 'Recherche et innovation' in the original budget page | Verified 2023 core University of Luxembourg state contribution from section 03.2 in the original budget page,70000000.0 | 44970000.0 | 15210000.0 | 53970000.0 | 223950000.0,covered_by_final_series,
budget-de-letat-2024.pdf,Data/input/finance_bills/Luxembourg/budget-de-letat-2024.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,199 | 199 | 199 | 199 | 200.0,Allocation to the National Research Fund | Financial contribution to the 'Luxembourg Institute of Health (LIH)' for the execution of specific missions under a convention | Financial contribution to the 'Luxembourg Institute of Socio-Economic Research (LISER)' for the execution of specific missions under a convention | Financial contribution to the 'Luxembourg Institute of Science and Technology (LIST)' for the execution of specific missions under a convention | Verified 2024 core University of Luxembourg state contribution from section 18.2 in the original budget page,75000000.0 | 45970000.0 | 15820000.0 | 55500000.0 | 238180000.0,covered_by_final_series,
budget-de-letat-2025.pdf,Data/input/finance_bills/Luxembourg/budget-de-letat-2025.pdf,,5,FNR — Fonds National de la Recherche (Luxembourg) | LIH / CRP Santé (Luxembourg) | LISER / CEPS-INSTEAD (Luxembourg) | LIST / CRP Henri Tudor (Luxembourg) | Université du Luxembourg,190.0 | 190.0 | 190.0 | 190.0 | 191.0,Verified 2025 FNR appropriation from section 16.01 'Recherche et enseignement supérieur' in the original budget page | Verified 2025 LIH appropriation from section 16.01 'Recherche et enseignement supérieur' in the original budget page | Verified 2025 LISER appropriation from section 16.01 'Recherche et enseignement supérieur' in the original budget page | Verified 2025 LIST appropriation from section 16.01 'Recherche et enseignement supérieur' in the original budget page | Verified 2025 core University of Luxembourg state contribution from section 16.02 in the original budget page,80000000.0 | 48100000.0 | 17190000.0 | 57700000.0 | 249632000.0,covered_by_final_series,
