source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
1990_Austria.pdf,Data/input/finance_bills/Austria/1990_Austria.pdf,,7,CERN-Beitrag (Austria) | Christian Doppler Forschungsgesellschaft (CD-Labor) | ESA-Beitrag (Austria) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | Ludwig Boltzmann Gesellschaft | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),178 | 178 | 178 | 181 | 178 | 181 | 187,Contribution to CERN | Christian Doppler Research Society (CD-Labor) | Contribution to ESA | Austrian Science Fund (FWF) | Ludwig Boltzmann Society | Austrian Academy of Sciences (ÖAW) | Universities,2000000.0 | 5000000.0 | 1500000.0 | 731285000.0 | 10000000.0 | 199757000.0 | 315706000.0,covered_by_final_series,
1992_Austria.pdf,Data/input/finance_bills/Austria/1992_Austria.pdf,,8,BMBWF / Einzelplan 13 / UG 31 (total) | CERN-Beitrag (Austria) | Christian Doppler Forschungsgesellschaft (CD-Labor) | ESA-Beitrag (Austria) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),172 | 172 | 172 | 172 | 172 | 172 | 48 | 50,Total | Contribution to CERN | Christian Doppler Research Society (CD-Labor) | Contribution to ESA | Research Promotion Fund for Industry (FFF) | Austrian Science Fund (FWF) | Grants | Personnel Expenditures,10624006000.0 | 100000000.0 | 150000000.0 | 50000000.0 | 800000000.0 | 2000000.0 | 243090000.0 | 8064768000.0,covered_by_final_series,
1993_Austria.pdf,Data/input/finance_bills/Austria/1993_Austria.pdf,,6,BMBWF / Einzelplan 13 / UG 31 (total) | CERN-Beitrag (Austria) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),172 | 90 | 90 | 90 | 90 | 51,Total | Contribution to CERN | Research Promotion Fund for Industry (FFF) | Austrian Science Fund (FWF) | Austrian Academy of Sciences (ÖAW) | Universities,10759049000.0 | 100000000.0 | 500000000.0 | 2000000.0 | 1500000.0 | 8250475000.0,covered_by_final_series,
1994_Austria.pdf,Data/input/finance_bills/Austria/1994_Austria.pdf,,6,CERN-Beitrag (Austria) | Christian Doppler Forschungsgesellschaft (CD-Labor) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),124 | 124 | 124 | 124 | 124 | 187,Contribution to CERN | Christian Doppler Research Society (CD-Labor) | Research Promotion Fund for Industry (FFF) | Austrian Science Fund (FWF) | Austrian Academy of Sciences (ÖAW) | Total 142,20000000.0 | 50000000.0 | 200000000.0 | 300000000.0 | 150000000.0 | 1266921000.0,covered_by_final_series,
1995_Austria.pdf,Data/input/finance_bills/Austria/1995_Austria.pdf,,6,CERN-Beitrag (Austria) | Christian Doppler Forschungsgesellschaft (CD-Labor) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),188 | 60 | 60 | 60 | 60 | 54,Contribution to CERN | Christian Doppler Research Society (CD-Labor) | Research Promotion Fund for Industry (FFF) | Austrian Science Fund (FWF) | Austrian Academy of Sciences (ÖAW) | Personnel Expenses,75000000.0 | 100000000.0 | 300000000.0 | 500000000.0 | 200000000.0 | 5472853000.0,covered_by_final_series,
1998_Austria.pdf,Data/input/finance_bills/Austria/1998_Austria.pdf,,3,BMBWF / Einzelplan 13 / UG 31 (total) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),198 | 58 | 209,Total | Förderungen | Universities and Scientific Institutions,27854292000.0 | 405000000.0 | 1266921000.0,covered_by_final_series,
1999_Austria.pdf,Data/input/finance_bills/Austria/1999_Austria.pdf,,7,BMBWF / Einzelplan 13 / UG 31 (total) | CERN-Beitrag (Austria) | Christian Doppler Forschungsgesellschaft (CD-Labor) | ESA-Beitrag (Austria) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),204 | 365-389 | 365-389 | 365-389 | 365-389 | 60 | 60,Total | Austrian contribution to CERN | Christian Doppler Research Society (CD-Labor) | Austrian contribution to ESA | Austrian Science Fund (FWF) | Summe 1417 | Total 1420...,28318290000.0 | 20000000.0 | 50000000.0 | 15000000.0 | 280000000.0 | 489000000.0 | 10788684000.0,covered_by_final_series,
2000_Austria.pdf,Data/input/finance_bills/Austria/2000_Austria.pdf,,4,BMBWF / Einzelplan 13 / UG 31 (total) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | Universitaten (collective Austria),218 | 208 | 208 | 237,Total | Grants | Claims | Facilities,14060570000.0 | 530001000.0 | 405625000.0 | 1240535000.0,covered_by_final_series,
2001_Austria.pdf,Data/input/finance_bills/Austria/2001_Austria.pdf,,7,CERN-Beitrag (Austria) | Christian Doppler Forschungsgesellschaft (CD-Labor) | ESA-Beitrag (Austria) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),207 | 207 | 207 | 186 | 186 | 207 | 60,Contribution to CERN | Christian Doppler Research Society (CD-Labor) | Contribution to ESA | Grants | Claims | Austrian Academy of Sciences (ÖAW) | Total 1420,20000000.0 | 15000000.0 | 15000000.0 | 560014000.0 | 569500000.0 | 50000000.0 | 21806595000.0,covered_by_final_series,
2002_Austria.pdf,Data/input/finance_bills/Austria/2002_Austria.pdf,,5,BMBWF / Einzelplan 13 / UG 31 (total) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),186 | 176 | 190 | 190 | 64,Total | Grants | Austrian Science Fund (FWF) | Austrian Academy of Sciences (ÖAW) | Total 142,2364484000.0 | 40698000.0 | 792950000.0 | 222928000.0 | 1605640000.0,covered_by_final_series,
2003_Austria.pdf,Data/input/finance_bills/Austria/2003_Austria.pdf,,5,BMBWF / Einzelplan 13 / UG 31 (total) | FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften) | Universitaten (collective Austria),66 | 162 | 162 | 64 | 66,Total Expenditures | Grants | Grants | Grants | Total 143,1630158000.0 | 57998000.0 | 43862000.0 | 35310000.0 | 144505000.0,covered_by_final_series,
2004_Austria.pdf,Data/input/finance_bills/Austria/2004_Austria.pdf,,3,FFG (Forschungsfoerderungsgesellschaft) | FWF (Fonds zur Forderung der wissenschaftlichen Forschung) | OAW (Osterreichische Akademie der Wissenschaften),164 | 184 | 184,Technology and Research Promotion (commercial) /FFF | Austrian Science Fund (FWF) | Austrian Academy of Sciences (ÖAW),58000000.0 | 178686000.0 | 359411000.0,covered_by_final_series,
