country,year,source_file,file_path,missing_agencies
Austria,2021,2021 Anlagen COO_2026_100_2_1814939.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2021 Anlagen COO_2026_100_2_1814939.pdf,FWF (Fonds zur Forderung der wissenschaftlichen Forschung)
Austria,2022,2022 Anlagen_0001_244184DB_8F25_451C_846B_6C4C7BD15ADA.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2022 Anlagen_0001_244184DB_8F25_451C_846B_6C4C7BD15ADA.pdf,FWF (Fonds zur Forderung der wissenschaftlichen Forschung)
Austria,2023,2023 Anlagen_0001_C4324C91_98E6_4FDE_B63A_4BFB9024E450.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2023 Anlagen_0001_C4324C91_98E6_4FDE_B63A_4BFB9024E450.pdf,FWF (Fonds zur Forderung der wissenschaftlichen Forschung)
Austria,2024,2024 Anlagen_0001_D396E640_5C29_4BB7_ACC6_C42B39D0A249.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2024 Anlagen_0001_D396E640_5C29_4BB7_ACC6_C42B39D0A249.pdf,FWF (Fonds zur Forderung der wissenschaftlichen Forschung)
Austria,2025,2025 Anlagen_0001_60D0FD25_F712_413E_A4F6_F1E3DAA846F4.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2025 Anlagen_0001_60D0FD25_F712_413E_A4F6_F1E3DAA846F4.pdf,FWF (Fonds zur Forderung der wissenschaftlichen Forschung)
Austria,2026,2026 Anlagen_0001_9EE68750_263F_48B5_901D_46FB19C42ED1.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2026 Anlagen_0001_9EE68750_263F_48B5_901D_46FB19C42ED1.pdf,FWF (Fonds zur Forderung der wissenschaftlichen Forschung)
Austria,1976,1976_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1976_Austria.pdf,FFG (Forschungsfoerderungsgesellschaft)
Austria,1988,1988_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1988_Austria.pdf,FFG (Forschungsfoerderungsgesellschaft)
Austria,1990,1990_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1990_Austria.pdf,FFG (Forschungsfoerderungsgesellschaft)
Austria,1999,1999_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1999_Austria.pdf,FFG (Forschungsfoerderungsgesellschaft)
Austria,2006,2006 Anlagen COO_2026_100_2_189726.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2006 Anlagen COO_2026_100_2_189726.pdf,FFG (Forschungsfoerderungsgesellschaft)
Austria,2000,2000_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2000_Austria.pdf,OAW (Osterreichische Akademie der Wissenschaften)
Austria,2009,2009 Anlagen COO_2026_100_2_539063.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2009 Anlagen COO_2026_100_2_539063.pdf,OAW (Osterreichische Akademie der Wissenschaften)
Austria,2010,2010 Anlagen COO_2026_100_2_539074.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2010 Anlagen COO_2026_100_2_539074.pdf,AIT Austrian Institute of Technology
Austria,2011,2011 Anlagen COO_2026_100_2_642644.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2011 Anlagen COO_2026_100_2_642644.pdf,AIT Austrian Institute of Technology
Austria,2007,2007 Anlagen COO_2026_100_2_342682.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2007 Anlagen COO_2026_100_2_342682.pdf,IST Austria
Austria,2008,2008 Anlagen COO_2026_100_2_342695.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2008 Anlagen COO_2026_100_2_342695.pdf,IST Austria
Austria,1993,1993_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1993_Austria.pdf,Christian Doppler Forschungsgesellschaft (CD-Labor)
Austria,2002,2002_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2002_Austria.pdf,Christian Doppler Forschungsgesellschaft (CD-Labor)
Austria,2003,2003_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2003_Austria.pdf,Christian Doppler Forschungsgesellschaft (CD-Labor)
Austria,2004,2004_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2004_Austria.pdf,Christian Doppler Forschungsgesellschaft (CD-Labor)
Austria,1983,1983_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1983_Austria.pdf,Ludwig Boltzmann Gesellschaft
Austria,1985,1985_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1985_Austria.pdf,Ludwig Boltzmann Gesellschaft
Austria,1992,1992_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1992_Austria.pdf,Ludwig Boltzmann Gesellschaft
Austria,1994,1994_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1994_Austria.pdf,Ludwig Boltzmann Gesellschaft
Austria,1995,1995_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1995_Austria.pdf,Ludwig Boltzmann Gesellschaft
Austria,1996,1996_Austria_proposal.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1996_Austria_proposal.pdf,Ludwig Boltzmann Gesellschaft
Austria,1997,1997_Austria_proposal.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1997_Austria_proposal.pdf,Ludwig Boltzmann Gesellschaft
Austria,2001,2001_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2001_Austria.pdf,Ludwig Boltzmann Gesellschaft
Austria,2005,2005 Anlagen COO_2026_100_2_151164.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/2005 Anlagen COO_2026_100_2_151164.pdf,Ludwig Boltzmann Gesellschaft
Austria,1984,1984_Austria.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Austria/1984_Austria.pdf,ESA-Beitrag (Austria)
