country,year,canonical_name,verdict,old_rows,old_amounts,review_amount,review_unit,preferred_source_files,reason,confidence,applied,skip_reason,match_reason
Canada,1998,Canadian Polar Commission,correct,1,73391666.67,73105666.67,dollar,"[""pdf_3f43627833fd__1998-1.txt""]","The amount of 73,105,666.67 is explicitly mentioned in the document snippet as the total for the Canadian Polar Commission, which is more consistent with the expected range.",0.9,False,no_exact_source_match,no_exact_source_match
Canada,2012,Canadian Polar Commission,correct,2,470796670.0 | 1177747.0,471971417.0,dollar,"[""Appropriation Act 2012-13 C50.pdf"", ""pdf_06bd2785e5aa__Appropriation_Act_2012-13_C40.txt""]","The total from the first source document is 470,796,670, and the second source document shows an additional 1,177,747, which sums to 471,974,417. The current total is a miscalculation of the components.",0.9,False,no_exact_source_match,no_exact_source_match
Canada,2013,Canadian Polar Commission,correct,2,2433726.0 | 2433726.0,4867452.0,dollar,"[""pdf_77330f9bc214__Appropriation_Act_2013-14_C63.txt"", ""pdf_80c4bab60042__Appropriation_Act_2013-14_C59.txt""]","The total amount of 4,867,452 is supported by the sum of the two source document rows, each indicating 2,433,726, which when combined equals the current annual total.",0.9,True,,matched_row_sum
Canada,2014,Canadian Polar Commission,correct,2,148193280.0 | 2439807.0,150633087.0,dollar,"[""pdf_2099b532c496__Appropriation_Act_2014-15_C29.txt"", ""pdf_3551f35c9a0e__Appropriation_Act_2014-15_C38.txt""]","The total of 150,633,087 is supported by the first source document which lists a total of 148,193,280, and the second source document lists an additional 2,439,807, which when summed gives a total consistent with the current annual total.",0.9,True,,matched_row_sum
Canada,2006,Assisted Human Reproduction Agency of Canada,correct,2,15788500.0 | 11277500.0,27066000.0,dollar,"[""pdf_4baa6ef1a096__Appropriation_Act_2006-07_C8_Project.txt"", ""pdf_f82125049255__Appropriation_Act_2006-07_C38.txt""]","The total of 27,066,000 is the sum of the two valid source document rows (15,788,500 + 11,277,500), which confirms the current annual total.",0.9,True,,matched_row_sum
Canada,2007,Assisted Human Reproduction Agency of Canada,keep,1,12834000.0,12834000.0,dollar,"[""pdf_5d3dfda9cc61__Appropriation_Act_2007-08_C60_Project.txt""]","The current annual total of 12,834,000 is directly supported by the source document row and is consistent with the agency's reported expenditures.",1.0,False,verdict_not_actionable,
Canada,2008,Assisted Human Reproduction Agency of Canada,keep,1,11783000.0,11783000.0,dollar,"[""pdf_988539146a47__Appropriation_Act_2008-09_C58_Project.txt""]","The current annual total of 11,783,000 is directly supported by the source document row, which lists the same amount for the Assisted Human Reproduction Agency of Canada.",1.0,False,verdict_not_actionable,
Canada,2009,Assisted Human Reproduction Agency of Canada,keep,1,9922840.0,9922840.0,dollar,"[""pdf_00ef054de738__Appropriation_Act_2009-10_C48.txt""]","The current annual total of 9,922,840 dollars is directly supported by the source document, which lists this exact amount for the Assisted Human Reproduction Agency of Canada.",1.0,False,verdict_not_actionable,
Canada,2010,Assisted Human Reproduction Agency of Canada,keep,1,9929142.0,9929142.0,dollar,"[""pdf_63856ad3408f__Appropriation_Act_2010-11_C44.txt""]","The current annual total of 9,929,142 is directly supported by the source document, which lists this exact amount for the Assisted Human Reproduction Agency of Canada.",1.0,False,verdict_not_actionable,
Canada,2011,Assisted Human Reproduction Agency of Canada,keep,1,17370444.0,17370444.0,dollar,"[""pdf_9f4e336605de__Appropriation_Act_2011-12_C8.txt""]","The current annual total of 17,370,444 is directly supported by the source document row, which lists the same amount for the Assisted Human Reproduction Agency of Canada.",1.0,False,verdict_not_actionable,
Canada,2012,Assisted Human Reproduction Agency of Canada,keep,1,9925968.0,9925968.0,dollar,"[""pdf_06bd2785e5aa__Appropriation_Act_2012-13_C40.txt""]","The current annual total of 9,925,968 is directly supported by the source document row and is consistent with the agency's reported expenditures.",1.0,False,verdict_not_actionable,
Canada,1989,Medical Research Council,correct,2,201615000.0 | 938849000.0,201615000.0,dollar,"[""1989-1.pdf"", ""pdf_cc4accfe073d__1989-1.txt""]","The total of 1,140,464,000 is inconsistent with the documented amounts for the Medical Research Council, which include a clearly stated total of 201,615,000 in the source documents.",0.9,True,,matched_single_row
Canada,1994,Medical Research Council,correct,1,1610674000.0,944202000.0,dollar,"[""pdf_2d0b078b24fb__1994-2.txt""]","The total amount for the Medical Research Council is clearly stated as 944,202,000 in the document, which is significantly lower than the current annual total of 1,610,674,000.",0.9,False,no_exact_source_match,no_exact_source_match
Canada,1997,Medical Research Council,correct,2,1704376000.0 | 16653084.0,1704376000.0,dollar,"[""pdf_7c0b389ce1a9__1997-2.txt"", ""pdf_7f5669593c7c__1997-1.txt""]","The total of 1,704,376,000 from the first source document is consistent with the Medical Research Council's expenditures and is the most reliable figure available, while the current total is significantly higher than expected.",0.9,True,,matched_single_row
Canada,1987,Parks Program,keep,1,28036000.0,28036000.0,dollar,"[""pdf_166108b13afc__1987-3.txt""]","The current annual total of 28,036,000 dollars is directly supported by the source document row indicating the total for the Parks Program in 1987.",1.0,False,verdict_not_actionable,
Canada,1988,Parks Program,correct,1,1177085000.0,738091000.0,dollar,"[""pdf_80ffd1071265__1988-1.txt""]","The total amount for the Parks Program is clearly stated as 738,091,000 dollars in the source document, which is significantly lower than the current total of 1,177,085,000 dollars.",0.9,False,generic_program_like_name,
Canada,1989,Parks Program,keep,1,810120250.0,810120250.0,dollar,"[""pdf_cc4accfe073d__1989-1.txt""]","The amount of 810,120,250 is explicitly stated in the source document as the total for the Parks Program, confirming its accuracy.",1.0,False,verdict_not_actionable,
Canada,1990,Parks Program,correct,1,8196119894.0,907440050.0,dollar,"[""pdf_1c13f3879be4__1990-1.txt""]","The amount of 8,196,119,894 appears to be a misinterpretation of the data. The correct total for the Parks Program is indicated as 907,440,050 based on the consistent entries in the source document.",0.9,False,generic_program_like_name,
Canada,1991,Parks Program,keep,1,949929000.0,949929000.0,dollar,"[""pdf_df6419e6eefa__1991-1.txt""]","The current annual total of 949,929,000 is directly supported by the source document row indicating the total for the Parks Program.",1.0,False,verdict_not_actionable,
Canada,1992,Parks Program,keep,1,18681700.0,18681700.0,dollar,"[""pdf_f8b3524f77eb__1992-2.txt""]","The amount of 18,681,700 is confirmed by the source document rows, specifically on page 383, which lists it as the total for the Parks Program.",1.0,False,verdict_not_actionable,
Canada,1993,Parks Program,correct,1,1320421200.0,264062000.0,dollar,"[""pdf_f8ec88f20e98__1993-2.txt""]","The total for the Parks Program is clearly stated as 264,062,000 in the document, which is significantly lower than the current total of 1,320,421,200. This suggests a misinterpretation or error in the current total.",0.9,False,generic_program_like_name,
Canada,1994,Parks Program,keep,1,29063585.0,29063585.0,dollar,"[""pdf_c1ca179cbf4a__1994-1.txt""]","The amount of 29,063,585 dollars is consistently reported in the source document as the total for the Parks Program, confirming its accuracy.",1.0,False,verdict_not_actionable,
Canada,1994,Canadian Nuclear Safety Commission,correct,2,38531000.0 | 560395900.0,38531000.0,dollar,"[""1994-2.pdf""]","The amount of 38,531,000 dollars is clearly stated in the source document for the Canadian Nuclear Safety Commission, while the other amount appears to be for a different agency.",0.9,True,,matched_single_row
Canada,1996,Canadian Nuclear Safety Commission,correct,1,2149305000.0,0.0,dollar,"[""pdf_794e5cdc9ba6__1996-2.txt""]","The current total of 2,149,305,000 dollars is inconsistent with the expected range and the previous year's total of 0.0 suggests a possible error. The document snippets do not support such a high expenditure for the Canadian Nuclear Safety Commission in 1996.",0.9,False,non_positive_review_amount,
Canada,2010,Canadian Nuclear Safety Commission,correct,2,40630409.0 | 525645445.0,525645445.0,dollar,"[""pdf_7bf0aeb667de__Appropriation_Act_2010-11_C7.txt""]","The amount of 525,645,445.0 dollars is explicitly stated in the source document for the Canadian Nuclear Safety Commission, while the other amount of 40,630,409.0 dollars appears to be a separate line item. The current total of 566,275,854.0 dollars is inconsistent with the documented amounts.",0.9,True,,matched_single_row
Canada,2012,Canadian Nuclear Safety Commission,correct,5,939481451.0 | 29302138.0 | 968783589.0 | 445910.0 | 8604751.0,939481451.0,dollar,"[""Appropriation Act 2012-13 C35.pdf""]","The total of 939,481,451 dollars is supported by multiple source documents and is consistent with the program expenditures for the Canadian Nuclear Safety Commission.",0.9,True,,matched_single_row
Canada,2013,Canadian Nuclear Safety Commission,correct,4,841517710.0 | 34976638.0 | 876494348.0 | 2957213.0,876494348.0,dollar,"[""pdf_80c4bab60042__Appropriation_Act_2013-14_C59.txt"", ""Appropriation Act 2013-14 C59.pdf""]","The total of 876,494,348 dollars is supported by multiple source documents and is consistent with the context provided.",0.9,True,,matched_single_row
Canada,1994,Industry and Science Development Program,correct,2,1264444000.0 | 76424835.0,1340868835.0,dollar,"[""pdf_2d0b078b24fb__1994-2.txt"", ""pdf_a910b001b108__1994-4.txt""]","The total of 1,340,868,835 CAD is supported by the sum of the two source document rows (1,264,444,000 + 76,424,835).",0.9,False,generic_program_like_name,
Canada,1988,Grains and Oilseeds Program,correct,1,1615876200.0,803903000.0,dollar,"[""pdf_80ffd1071265__1988-1.txt""]","The total for the Grains and Oilseeds Program is explicitly stated as $803,903,000 in the source document, which is significantly lower than the current annual total of $1,615,876,200.",0.9,False,generic_program_like_name,
Canada,1989,Grains and Oilseeds Program,correct,1,1654800001.0,435929304.0,dollar,"[""pdf_cc4accfe073d__1989-1.txt""]","The amount of 1,654,800,001 is inconsistent with the documented total of 435,929,304 for the Grains and Oilseeds Program in 1989, which is supported by multiple lines in the source document.",0.9,False,generic_program_like_name,
Canada,1991,Grains and Oilseeds Program,correct,1,1269571000.0,114167500.0,dollar,"[""pdf_df6419e6eefa__1991-1.txt""]","The total for the Grains and Oilseeds Program is supported by the document snippet indicating an operating expenditure of 114,167,500, which is more consistent with the context of the previous and next years.",0.9,False,generic_program_like_name,
Canada,1992,Grains and Oilseeds Program,correct,2,1799388000.0 | 90539000.0,1799388000.0,dollar,"[""pdf_5a9c5f586c49__1992-1.txt"", ""pdf_f8b3524f77eb__1992-2.txt""]","The total of 1,799,388,000 dollars from the first source document is consistent with the agency's reported expenditures, while the current total of 1,889,927,000 dollars is not supported by the evidence.",0.9,False,generic_program_like_name,
Canada,1993,Grains and Oilseeds Program,correct,1,681830000.0,1204032000.0,dollar,"[""pdf_f8ec88f20e98__1993-2.txt""]","The total for the Grains and Oilseeds Program contributions is clearly stated as 1,204,032,000 dollars in the source document, which is significantly different from the current total of 681,830,000 dollars.",0.9,False,generic_program_like_name,
Canada,1994,Grains and Oilseeds Program,keep,1,53241000.0,53241000.0,dollar,"[""pdf_c1ca179cbf4a__1994-1.txt""]","The current annual total of 53,241,000 is directly supported by the source document row, which lists this amount under the Grains and Oilseeds Program.",1.0,False,verdict_not_actionable,
Canada,1994,Forest Program,correct,2,959364000.0 | 121343021.0,1080707021.0,dollar,"[""pdf_2d0b078b24fb__1994-2.txt"", ""pdf_a910b001b108__1994-4.txt""]","The current total of 1,080,707,021 is supported by the sum of the two source document amounts (959,364,000 + 121,343,021).",0.8,False,generic_program_like_name,
Canada,1995,Forest Program,keep,1,826485100.0,826485100.0,dollar,"[""pdf_f8a0500cfd84__1995-1.txt""]","The amount of 826,485,100 is directly supported by the source document on page 403, which lists it as the total for the Forest Program.",1.0,False,verdict_not_actionable,
Canada,1989,Atomic Energy Control Board,keep,1,21832000.0,21832000.0,dollar,"[""pdf_cc4accfe073d__1989-1.txt""]","The current annual total of 21,832,000 dollars is directly supported by the source document row, which lists the same amount for the Atomic Energy Control Board.",1.0,False,verdict_not_actionable,
Canada,1994,Atomic Energy Control Board,correct,1,560395900.0,959364000.0,dollar,"[""pdf_2d0b078b24fb__1994-2.txt""]","The total amount for the Atomic Energy Control Board is indicated as 959,364,000 in the document, which is significantly higher than the current annual total of 560,395,900. This suggests the current total is incorrect.",0.9,False,no_exact_source_match,no_exact_source_match
Canada,1995,Atomic Energy Control Board,correct,2,826485100.0 | 38726000.0,826485100.0,dollar,"[""1995-1.pdf""]","The amount of 826,485,100 from the source document is consistent and clearly attributed to the Atomic Energy Control Board, making it the correct total for the year.",0.9,True,,matched_single_row
Canada,1988,Science Council of Canada,correct,1,689165000.0,353553000.0,dollar,"[""pdf_80ffd1071265__1988-1.txt""]","The amount of 689,165,000 appears to be an error as the snippet shows a total of 353,553,000 for the Science Council of Canada, which is more consistent with the expected range.",0.9,False,no_exact_source_match,no_exact_source_match
Canada,1990,Science Council of Canada,keep,1,97195000.0,97195000.0,dollar,"[""pdf_1c13f3879be4__1990-1.txt""]","The current annual total of 97,195,000 dollars is supported by the source document row explicitly stating this amount for the Science Council of Canada.",1.0,False,verdict_not_actionable,
Canada,1988,Energy Program,correct,1,405710000.0,259000000.0,dollar,"[""pdf_80ffd1071265__1988-1.txt""]","The total amount for the Energy Program is clearly listed as 259,000,000 dollars in the source document, which is significantly lower than the current total of 405,710,000 dollars.",0.9,False,generic_program_like_name,
Canada,1989,Energy Program,correct,1,140269000.0,405710000.0,dollar,"[""pdf_cc4accfe073d__1989-1.txt""]","The total for the Energy Program is likely misreported; the evidence shows a total of 405,710,000 for the Energy Program, which is consistent with the context of the document.",0.9,False,generic_program_like_name,
Canada,1995,Energy Program,keep,1,776406666.66,776406666.66,dollar,"[""pdf_f8a0500cfd84__1995-1.txt""]","The current annual total of 776,406,666.66 dollars is directly supported by the source document row, which lists the same amount as a section total for the Energy Program.",1.0,False,verdict_not_actionable,
Canada,1987,Minerals and Earth Sciences Program,keep,1,19048000.0,19048000.0,dollar,"[""pdf_166108b13afc__1987-3.txt""]","The current annual total of 19,048,000 dollars is directly supported by the source document row, which lists this amount as the total for the Minerals and Earth Sciences Program.",1.0,False,verdict_not_actionable,
Canada,1988,Minerals and Earth Sciences Program,correct,1,305922000.0,45418000.0,dollar,"[""pdf_80ffd1071265__1988-1.txt""]","The total for the Minerals and Earth Sciences Program is clearly stated as 45,418,000 in the source document, which indicates the current total of 305,922,000 is incorrect.",0.9,False,generic_program_like_name,
Canada,1989,Minerals and Earth Sciences Program,correct,1,453089500.0,271071500.0,dollar,"[""pdf_cc4accfe073d__1989-1.txt""]","The total for the Minerals and Earth Sciences Program is clearly stated as 271,071,500 in the document, which is significantly lower than the current total of 453,089,500.",0.9,False,generic_program_like_name,
Canada,1990,HEALTI-1 Program,keep,1,113438000.0,113438000.0,dollar,"[""pdf_1c13f3879be4__1990-1.txt""]","The current annual total of 113,438,000 is directly supported by the source document row for the HEALTI-1 Program, which lists this exact amount.",0.9,False,verdict_not_actionable,
Canada,1998,Millennium Bureau of Canada,keep,1,44600000.0,44600000.0,dollar,"[""pdf_3f43627833fd__1998-1.txt""]","The current annual total of 44,600,000 is directly supported by the source document row, which lists this exact amount for the Millennium Bureau of Canada.",1.0,False,verdict_not_actionable,
Canada,1999,Millennium Bureau of Canada,keep,1,77000000.0,77000000.0,dollar,"[""pdf_c352f666d27c__1999-1.txt""]","The current annual total of 77,000,000 dollars is directly supported by the source document row indicating the Millennium Bureau of Canada, and there are no conflicting amounts in the provided evidence.",0.9,False,verdict_not_actionable,
Canada,2001,Millennium Bureau of Canada,keep,1,29711500.0,29711500.0,dollar,"[""pdf_42b97a8dfe36__2001_1_YX2-2001-1.txt""]","The amount of 29,711,500 is directly supported by the source document row, which lists it as the total for the Millennium Bureau of Canada.",0.9,False,verdict_not_actionable,
Canada,1987,Canadian Forestry Service Program,keep,1,66070703.0,66070703.0,dollar,"[""pdf_166108b13afc__1987-3.txt""]","The current annual total of 66,070,703 dollars is directly supported by the source document row, which lists this exact amount for the Canadian Forestry Service Program.",1.0,False,verdict_not_actionable,
Canada,1996,PARICS Canada Program,keep,1,19737691.0,19737691.0,dollar,"[""pdf_daae31bf1d77__1996-1.txt""]","The current annual total of 19,737,691 dollars is directly supported by the source document row, which confirms the amount for the PARICS Canada Program.",1.0,False,verdict_not_actionable,
Canada,1997,PARICS Canada Program,correct,2,63974326.0 | 18473202.0,82447528.0,dollar,"[""pdf_7c0b389ce1a9__1997-2.txt"", ""pdf_7f5669593c7c__1997-1.txt""]","The total of 82,447,528 is supported by the sum of the two source document rows (63,974,326 + 18,473,202).",0.9,False,generic_program_like_name,
Canada,1991,"Industry, Science and Technology Development Program",keep,1,45132000.0,45132000.0,dollar,"[""pdf_df6419e6eefa__1991-1.txt""]","The current annual total of 45,132,000 dollars is directly supported by the source document row, which lists the same amount for the Industry, Science and Technology Development Program.",1.0,False,verdict_not_actionable,
Canada,1987,Canadian Northern Energy Commission,keep,1,13040000.0,13040000.0,dollar,"[""pdf_166108b13afc__1987-3.txt""]","The current annual total of 13,040,000 dollars is directly supported by the source document row, which lists the same amount for the Canadian Northern Energy Commission.",1.0,False,verdict_not_actionable,
Canada,1992,"Industry, Science and Technology Program",keep,1,10895784.0,10895784.0,dollar,"[""pdf_5a9c5f586c49__1992-1.txt""]","The current annual total of 10,895,784.0 dollars is directly supported by the source document row and is consistent with the agency's funding context.",1.0,False,verdict_not_actionable,
Canada,1993,"Industry, Science and Technology Program",keep,1,6772712.0,6772712.0,dollar,"[""pdf_7e9961b9ea80__1993-1.txt""]","The current annual total of 6,772,712 dollars is directly supported by the source document row and is consistent with the agency's reported expenditures.",1.0,False,verdict_not_actionable,
Canada,1989,Industry and Technology Development Program,keep,1,6584000.0,6584000.0,dollar,"[""pdf_cc4accfe073d__1989-1.txt""]","The current annual total of 6,584,000 dollars is directly supported by the source document row and is consistent with the agency's reported expenditures.",1.0,False,verdict_not_actionable,
Canada,1990,Industry and Technology Development Program,keep,1,12594000.0,12594000.0,dollar,"[""pdf_1c13f3879be4__1990-1.txt""]","The current annual total of 12,594,000 dollars is directly supported by the source document row, which lists the same amount for the Industry and Technology Development Program.",1.0,False,verdict_not_actionable,
Canada,1990,Industry and Technology Program,keep,1,5962317.0,5962317.0,dollar,"[""pdf_1c13f3879be4__1990-1.txt""]","The current annual total of 5,962,317 dollars is directly supported by the source document row, which lists the same amount for the Industry and Technology Program.",1.0,False,verdict_not_actionable,
Canada,1988,Council of Canadian Academies,correct,1,5791000.0,2550000.0,dollar,"[""pdf_80ffd1071265__1988-1.txt""]","The amount of 5,791,000 appears to be a misinterpretation; the document snippet indicates a total of 2,550,000 for the Conseil des sciences du Canada, which is more consistent with the context of the budget.",0.9,False,no_exact_source_match,no_exact_source_match
