year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_excerpt,series_notes
1995,Ministerstvo školstva SR (kapitola 20),higher_education,24797684000.0,koruna,SKK,section_total,1995 zakonypreludi_sk_58_1995_zz_20120101.pdf,5,Data/input/finance_bills/Slovakia/1995 zakonypreludi_sk_58_1995_zz_20120101.pdf,,Total budget,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
1995,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1995,SAV (Slovenská akadémia vied),science_agency,556323000.0,koruna,SKK,section_total,1995 zakonypreludi_sk_58_1995_zz_20120101.pdf,5,Data/input/finance_bills/Slovakia/1995 zakonypreludi_sk_58_1995_zz_20120101.pdf,,Total budget,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
1995,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1996,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1996,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1996,Contribution for Scientific Societies,innovation_instruments,2300000.0,koruna,SKK,line_item,1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,11,Data/input/finance_bills/Slovakia/1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,,Contribution for scientific societies,covered_by_final_series,,"This program provides funding to scientific societies, indicating its relevance to R&D."
1996,Ministerstvo školstva SR (kapitola 20),higher_education,27667038000.0,koruna,SKK,section_total,1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,7,Data/input/finance_bills/Slovakia/1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
1996,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1996,SAV (Slovenská akadémia vied),science_agency,690838000.0,koruna,SKK,section_total,1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,10,Data/input/finance_bills/Slovakia/1996 zakonypreludi_sk_304_1995_zz_20120101.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
1996,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1997,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1997,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1997,Cooperation with the European Union in Research and Development of Technologies - 4th EU Framework Program,direct_rd,10000000.0,koruna,SKK,line_item,1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,12,Data/input/finance_bills/Slovakia/1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,,cooperation with the European Union in the field of research and development of technologies - 4th EU framework program,covered_by_final_series,,This program is focused on R&D collaboration with the EU.
1997,Ministerstvo školstva SR (kapitola 20),higher_education,5822694000.0,koruna,SKK,section_total,1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,7,Data/input/finance_bills/Slovakia/1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,,Total budget,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
1997,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1997,SAV (Slovenská akadémia vied),science_agency,12000000.0,koruna,SKK,section_total,1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,9,Data/input/finance_bills/Slovakia/1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,,Total budget,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
1997,Transfer to Scientific Societies,innovation_instruments,2070000.0,koruna,SKK,line_item,1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,13,Data/input/finance_bills/Slovakia/1997 zakonypreludi_sk_386_1996_zz_20050501.pdf,,transfer to scientific societies,covered_by_final_series,,"This transfer of funds to scientific societies supports research activities, making it relevant to R&D."
1997,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1998,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1998,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1998,Ministerstvo školstva SR (kapitola 20),higher_education,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1998,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1998,SAV (Slovenská akadémia vied),science_agency,18000000.0,koruna,SKK,section_total,1998 zakonypreludi_sk_375_1997_zz_19971230.pdf,6,Data/input/finance_bills/Slovakia/1998 zakonypreludi_sk_375_1997_zz_19971230.pdf,,Total expenditures of the Slovak Academy of Sciences,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
1998,Transfer to Scientific Societies,innovation_instruments,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1998,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1999,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1999,CERN (Slovak contribution),direct_rd,8400000.0,koruna,SKK,line_item,1999 ZZ_1999_63_19990401.pdf,20,Data/input/finance_bills/Slovakia/1999 ZZ_1999_63_19990401.pdf,,participation of organizations and research and development workplaces in Slovakia in CERN projects,covered_by_final_series,,Slovak annual contribution to CERN. Appears under MŠ SR or as named line in international cooperation budget.
1999,Ministerstvo školstva SR (kapitola 20),higher_education,6772693000.0,koruna,SKK,section_total,1999 ZZ_1999_63_19990401.pdf,8,Data/input/finance_bills/Slovakia/1999 ZZ_1999_63_19990401.pdf,,Current expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
1999,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1999,SAV (Slovenská akadémia vied),science_agency,820776000.0,koruna,SKK,section_total,1999 ZZ_1999_63_19990401.pdf,23,Data/input/finance_bills/Slovakia/1999 ZZ_1999_63_19990401.pdf,,Current expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
1999,Transfer to Scientific Societies,innovation_instruments,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
1999,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2000,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2000,CERN (Slovak contribution),direct_rd,7560000.0,koruna,SKK,line_item,2000 ZZ_1999_372_20000101.pdf,21,Data/input/finance_bills/Slovakia/2000 ZZ_1999_372_20000101.pdf,,participation of organizations and research institutions in Slovakia in CERN projects,covered_by_final_series,,Slovak annual contribution to CERN. Appears under MŠ SR or as named line in international cooperation budget.
2000,Ministerstvo školstva SR (kapitola 20),higher_education,200000000.0,koruna,SKK,section_total,2000 ZZ_1999_372_20000101.pdf,10,Data/input/finance_bills/Slovakia/2000 ZZ_1999_372_20000101.pdf,,Total budget of the Ministry of Education SR,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2000,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2000,SAV (Slovenská akadémia vied),science_agency,852819000.0,koruna,SKK,section_total,2000 ZZ_1999_372_20000101.pdf,23,Data/input/finance_bills/Slovakia/2000 ZZ_1999_372_20000101.pdf,,Total budget of the Slovak Academy of Sciences,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2000,Transfer to Scientific Societies,innovation_instruments,2366000.0,koruna,SKK,line_item,2000 ZZ_1999_372_20000101.pdf,23,Data/input/finance_bills/Slovakia/2000 ZZ_1999_372_20000101.pdf,,transfer to scientific societies,covered_by_final_series,,"This transfer of funds to scientific societies supports research activities, making it relevant to R&D."
2000,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2001,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2001,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2001,Ministerstvo školstva SR (kapitola 20),higher_education,7705008000.0,koruna,SKK,section_total,2001 zakonypreludi_sk_472_2000_zz_20010101.pdf,12,Data/input/finance_bills/Slovakia/2001 zakonypreludi_sk_472_2000_zz_20010101.pdf,,Total expenditures of the Ministry of Education SR,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2001,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2001,SAV (Slovenská akadémia vied),science_agency,878143000.0,koruna,SKK,section_total,2001 zakonypreludi_sk_472_2000_zz_20010101.pdf,12,Data/input/finance_bills/Slovakia/2001 zakonypreludi_sk_472_2000_zz_20010101.pdf,,Total expenditures of the Slovak Academy of Sciences,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2001,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2002,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2002,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2002,Ministerstvo školstva SR (kapitola 20),higher_education,9687762000.0,koruna,SKK,section_total,2002 ZZ_2001_586_20020101.pdf,12,Data/input/finance_bills/Slovakia/2002 ZZ_2001_586_20020101.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2002,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2002,SAV (Slovenská akadémia vied),science_agency,940050000.0,koruna,SKK,section_total,2002 ZZ_2001_586_20020101.pdf,13,Data/input/finance_bills/Slovakia/2002 ZZ_2001_586_20020101.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2002,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2003,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2003,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2003,Contribution of Slovakia to the VI Framework Programme for Research and Technological Development,innovation_instruments,500000000.0,koruna,SKK,line_item,2003 zakonypreludi_sk_750_2002_zz_20030101 (1).pdf,11,Data/input/finance_bills/Slovakia/2003 zakonypreludi_sk_750_2002_zz_20030101 (1).pdf,,Slovak contribution to the 6th Framework Programme for Research and Technological Development,covered_by_final_series,,This entity is a contribution to an EU R&D funding program.
2003,INFOVEK,innovation_instruments,319909000.0,koruna,SKK,line_item,2003 zakonypreludi_sk_750_2002_zz_20030101 (1).pdf,11,Data/input/finance_bills/Slovakia/2003 zakonypreludi_sk_750_2002_zz_20030101 (1).pdf,,INFOVEK programme,covered_by_final_series,,This entity is related to funding for information technology and innovation.
2003,Ministerstvo školstva SR (kapitola 20),higher_education,10208445000.0,koruna,SKK,section_total,2003 zakonypreludi_sk_750_2002_zz_20030101.pdf,11,Data/input/finance_bills/Slovakia/2003 zakonypreludi_sk_750_2002_zz_20030101.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2003,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2003,SAV (Slovenská akadémia vied),science_agency,1105326000.0,koruna,SKK,section_total,2003 zakonypreludi_sk_750_2002_zz_20030101.pdf,12,Data/input/finance_bills/Slovakia/2003 zakonypreludi_sk_750_2002_zz_20030101.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2003,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2004,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2004,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2004,Ministerstvo školstva SR (kapitola 20),higher_education,41541953000.0,koruna,SKK,section_total,2004 zakonypreludi_sk_598_2003_zz_20040101.pdf,5,Data/input/finance_bills/Slovakia/2004 zakonypreludi_sk_598_2003_zz_20040101.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2004,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2004,SAV (Slovenská akadémia vied),science_agency,1442957000.0,koruna,SKK,section_total,2004 zakonypreludi_sk_598_2003_zz_20040101.pdf,6,Data/input/finance_bills/Slovakia/2004 zakonypreludi_sk_598_2003_zz_20040101.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2004,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2005,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2005,Agentúra pre vedecký výskum (pre-APVV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2005,Applied Research at Universities,direct_rd,103860000.0,koruna,SKK,line_item,2005 ZZ_2004_740_20050101.pdf,18,Data/input/finance_bills/Slovakia/2005 ZZ_2004_740_20050101.pdf,,Applied research at universities,covered_by_final_series,,This entity supports applied research activities at universities.
2005,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2005,Expenditures on Science and Technology,direct_rd,1798974000.0,koruna,SKK,line_item,2005 ZZ_2004_740_20050101.pdf,37,Data/input/finance_bills/Slovakia/2005 ZZ_2004_740_20050101.pdf,,Expenditures for science and technology,covered_by_final_series,,This entity directly relates to funding for science and technology.
2005,Ministerstvo školstva SR (kapitola 20),higher_education,44700037000.0,koruna,SKK,section_total,2005 ZZ_2004_740_20050101.pdf,7,Data/input/finance_bills/Slovakia/2005 ZZ_2004_740_20050101.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2005,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2005,SAV (Slovenská akadémia vied),science_agency,1481677000.0,koruna,SKK,section_total,2005 ZZ_2004_740_20050101.pdf,8,Data/input/finance_bills/Slovakia/2005 ZZ_2004_740_20050101.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2005,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2006,APVV (Agentúra na podporu výskumu a vývoja),science_agency,200000000.0,koruna,SKK,line_item,2006 ZZ_2005_655_20060101.pdf,21,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,APVV - Agency for Support of Research and Development,covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR."
2006,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2006,Ministerstvo školstva SR (kapitola 20),higher_education,33950386000.0,koruna,SKK,section_total,2006 ZZ_2005_655_20060101.pdf,7,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,Total budget of the Ministry of Education SR,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2006,National Program for the Development of Science and Technology,direct_rd,134620000.0,koruna,SKK,program_total,2006 ZZ_2005_655_20060101.pdf,24,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,National Program for the Development of Science and Technology,covered_by_final_series,,A national program aimed at advancing science and technology.
2006,Oblasť 740 — veda a výskum (science and research),direct_rd,33950386000.0,koruna,SKK,program_total,2006 ZZ_2005_655_20060101.pdf,9,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,Science and Research,covered_by_final_series,,Budget sector code 740 = science and research. All appropriations under this code are direct R&D.
2006,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,380000000.0,koruna,SKK,line_item,2006 ZZ_2005_655_20060101.pdf,30,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,Tasks of research and development supported by the Research and Development Support Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2006,SAV (Slovenská akadémia vied),science_agency,134620000.0,koruna,SKK,section_total,2006 ZZ_2005_655_20060101.pdf,39,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,Basic research,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2006,State Programs for Research and Development,direct_rd,104599000.0,koruna,SKK,line_item,2006 ZZ_2005_655_20060101.pdf,30,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,State programs of research and development,covered_by_final_series,,This entity is focused on state programs for R&D.
2006,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,500000000.0,koruna,SKK,line_item,2006 ZZ_2005_655_20060101.pdf,21,Data/input/finance_bills/Slovakia/2006 ZZ_2005_655_20060101.pdf,,VEGA - Scientific Grant Agency of the Ministry of Education and SAV,covered_by_final_series,,Grant scheme for basic research at universities and SAV. Jointly managed by MŠ SR and SAV.
2007,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2007,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2007,Ministerstvo školstva SR (kapitola 20),higher_education,51360826000.0,koruna,SKK,section_total,2007 ZZ_2006_681_20070101.pdf,7,Data/input/finance_bills/Slovakia/2007 ZZ_2006_681_20070101.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2007,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2007,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2007,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,951126000.0,koruna,SKK,line_item,2007 ZZ_2006_681_20070101.pdf,37,Data/input/finance_bills/Slovakia/2007 ZZ_2006_681_20070101.pdf,,Tasks of research and development supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2007,SAV (Slovenská akadémia vied),science_agency,1589238000.0,koruna,SKK,section_total,2007 ZZ_2006_681_20070101.pdf,37,Data/input/finance_bills/Slovakia/2007 ZZ_2006_681_20070101.pdf,,"Research and development in natural, technical, medical, and social sciences and their provision",covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2007,State Programs for the Development of Research and Development Infrastructure,direct_rd,192061000.0,koruna,SKK,line_item,2007 ZZ_2006_681_20070101.pdf,37,Data/input/finance_bills/Slovakia/2007 ZZ_2006_681_20070101.pdf,,State programs for the development of research and development infrastructure,covered_by_final_series,,This entity focuses on developing R&D infrastructure.
2007,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2008,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2008,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2008,Ministerstvo školstva SR (kapitola 20),higher_education,55494212000.0,koruna,SKK,section_total,2008 ZZ_2007_608_20080101.pdf,8,Data/input/finance_bills/Slovakia/2008 ZZ_2007_608_20080101.pdf,,Total expenditures for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2008,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2008,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2008,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,968297000.0,koruna,SKK,program_total,2008 ZZ_2007_608_20080101.pdf,29,Data/input/finance_bills/Slovakia/2008 ZZ_2007_608_20080101.pdf,,Tasks of research and development supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2008,SAV (Slovenská akadémia vied),science_agency,1834101000.0,koruna,SKK,section_total,2008 ZZ_2007_608_20080101.pdf,29,Data/input/finance_bills/Slovakia/2008 ZZ_2007_608_20080101.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2008,State Programs for the Development of Research and Development Infrastructure,direct_rd,236084000.0,koruna,SKK,program_total,2008 ZZ_2007_608_20080101.pdf,29,Data/input/finance_bills/Slovakia/2008 ZZ_2007_608_20080101.pdf,,State programs for the development of research and development infrastructure,covered_by_final_series,,This entity focuses on developing R&D infrastructure.
2008,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
