country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes
Norway,1975,line_item,,Havforskningsinstituttet (IMR),Havforskningsinstituttet (IMR),,Havforskningsinstituttet,Havforskningsinstituttet,1870.0,thousand,NOK,science_agency,review,0.2,1975_Norway.pdf,96,gpt-4o-mini,targeted_recovery,Amount directly associated with Havforskningsinstituttet.
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Oppdragsforskning og -undersgkelser,Commissioned research and investigations,20000.0,thousand,NOK,direct_rd,review,0.2,1976_Norway.pdf,103-136,gpt-4o-mini,extract,"Amount 2.000e+04 NOK out of plausible range [1e+05, 1e+12]"
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Forskning og prévevirksomhet,Research and preventive activities,275000.0,thousand,NOK,direct_rd,review,0.2,1976_Norway.pdf,103-136,gpt-4o-mini,extract,
Norway,1976,program_total,Kap. 285,Norges forskningsrad,Research Council of Norway,,Total budget for Norges forskningsrad,Total budget for Research Council of Norway,0.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,103-136,gpt-4o-mini,extract,"Mixed-purpose ministry, total may include non-R&D components | Amount 0.000e+00 NOK out of plausible range [1e+05, 1e+12]"
Norway,1976,line_item,Kap. 930,Statens teknologiske institutt,State Technological Institute,,Til disposisjon,Available for use,400000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,116,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 930,Statens teknologiske institutt,State Technological Institute,,Vedlikehold og innredning,Maintenance and furnishing,700000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,116,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 930,Statens teknologiske institutt,State Technological Institute,,Andre driftsutgifter,Other operating expenses,10427000.0,thousand,NOK,unclear,review,0.2,1976_Norway.pdf,116,gpt-4o-mini,extract,Ambiguous line description
Norway,1976,line_item,Kap. 930,Statens teknologiske institutt,State Technological Institute,,"Kjgp av maskinutstyr, kan overfgres","Purchase of machine equipment, can be transferred",1500000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,116,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 930,Statens teknologiske institutt,State Technological Institute,,Kjgp av annet utstyr,Purchase of other equipment,670000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,116,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 930,Statens teknologiske institutt,State Technological Institute,,Transportmidler,Transport means,100000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,116,gpt-4o-mini,extract,
Norway,1976,line_item,,Havforskningsinstituttet (IMR),Havforskningsinstituttet (IMR),,Spesielle forskningsformal ved Havforskningsinstituttet,Spesielle forskningsformal ved Havforskningsinstituttet,2210.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,120,gpt-4o-mini,targeted_recovery,
Norway,1976,line_item,,Havforskningsinstituttet (IMR),Havforskningsinstituttet (IMR),,Tilbygg for Havforskningsinstituttet,Tilbygg for Havforskningsinstituttet,200.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,120,gpt-4o-mini,targeted_recovery,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,"Tilskottet til Norges landbruksvitenskapelige forskningsrad er foreslatt okt med 5,5 mill. kroner, fra 3,5 mill. kroner i 1975 til 9,0 mill. kroner for 1976.","The allocation to the Norwegian Agricultural Research Council is proposed to increase by 5.5 million kroner, from 3.5 million kroner in 1975 to 9.0 million kroner for 1976.",9000000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,13,gpt-4o-mini,extract,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Bevilgningen til Norges Fiskeriforskningsrad foreslas okt til 17 mill. kroner mot 12 mill. kroner i 1975-budsjettet.,The allocation to the Norwegian Institute of Fisheries Research is proposed to increase to 17 million kroner from 12 million kroner in the 1975 budget.,17000000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,13,gpt-4o-mini,extract,
Norway,1976,section_total,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Total budget for Kunnskapsdepartementet,Total budget for Ministry of Knowledge,0.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,13,gpt-4o-mini,extract,"Mixed-purpose ministry; total includes non-R&D components | Amount 0.000e+00 NOK out of plausible range [1e+05, 1e+12]"
Norway,1976,line_item,,NTNF (pre-NFR research council),NTNF (pre-NFR research council),,By- og regionforskning,By- og regionforskning,4500.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,135,gpt-4o-mini,targeted_recovery,Funding for urban and regional research under NTNF.
Norway,1976,line_item,,NTNF (pre-NFR research council),NTNF (pre-NFR research council),,Forurensninger,Forurensninger,26000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,135,gpt-4o-mini,targeted_recovery,Funding for pollution research under NTNF.
Norway,1976,line_item,Kap. 285,Norges forskningsrad,Research Council of Norway,,Tilskott til administrasjons- og forskningsformal,Grants for administration and research purposes,17000000.0,thousand,NOK,direct_rd,review,0.2,1976_Norway.pdf,136,gpt-4o-mini,extract,
Norway,1976,line_item,,NTNF (pre-NFR research council),NTNF (pre-NFR research council),,Tilskott fra NTNF for NSI ansatte,Tilskott fra NTNF for NSI ansatte,1871.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,154,gpt-4o-mini,targeted_recovery,Funding from NTNF for NSI employees.
Norway,1976,program_total,,NTNF (pre-NFR research council),NTNF (pre-NFR research council),,NTNF funding for environmental research,NTNF funding for environmental research,21500.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,23,gpt-4o-mini,targeted_recovery,Total funding for environmental research under NTNF.
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,"Bevilgningen til Norges geologiske undersokelse foreslatt 40 mill. kroner mot 36,4 i 1976.",The allocation to the Norwegian Geological Survey is proposed to be 40 million kroner compared to 36.4 million in 1976.,40000000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,27,gpt-4o-mini,extract,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,"Bevilgningen til Statens teknologiske institutt er foreslatt okt fra 39,4 mill. kroner i 1975 til 44,7 mill. kroner i 1976.",The allocation to the Norwegian Institute of Technology is proposed to increase from 39.4 million kroner in 1975 to 44.7 million kroner in 1976.,44700000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,27,gpt-4o-mini,extract,
Norway,1976,section_total,07,Undervisning og forskning,Education and Research,,Totale utgifter,Total expenditures,5434000.0,thousand,NOK,higher_education,review,0.2,1976_Norway.pdf,50,gpt-4o-mini,extract,
Norway,1976,program_total,07,Undervisning og forskning,Education and Research,,Universiteter og hogskoler,Universities and colleges,1297000.0,thousand,NOK,higher_education,review,0.2,1976_Norway.pdf,50,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 320,Universitetet i Bergen,University of Bergen,,Drift av bygninger,Building operations,13218000.0,thousand,NOK,unclear,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,Ambiguous if directly related to R&D
Norway,1976,line_item,Kap. 323,Universitetet i Trondheim,University of Trondheim,,"Avdelinger, institutter og bibliotek","Departments, institutes, and library",20280000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 320,Universitetet i Bergen,University of Bergen,,"Eksamensutgifter, overslagsbevilgning","Examination expenses, provisional appropriation",2730000.0,thousand,NOK,higher_education,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 321,Norges Handelshøyskole,Norwegian School of Economics,,Tilskott til vitenskapelige og faglige reiser,Grants for scientific and professional travel,74000.0,thousand,NOK,unclear,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,"Not explicitly for research projects | Amount 7.400e+04 NOK out of plausible range [1e+05, 1e+12]"
Norway,1976,line_item,Kap. 323,Universitetet i Trondheim,University of Trondheim,,Tilskott til vitenskapelige og faglige reiser,Grants for scientific and professional travel,550000.0,thousand,NOK,unclear,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,Not explicitly for research projects
Norway,1976,line_item,Kap. 320,Universitetet i Bergen,University of Bergen,,"Institutter, samlinger og bibliotek","Institutes, collections, and library",13660000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 322,Norges fiskerihøgskole,Norwegian School of Fisheries,,Driftsutgifter til undervisning og forskning,Operating expenses for teaching and research,700000.0,thousand,NOK,higher_education,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 320,Universitetet i Bergen,University of Bergen,,Lønninger,Salaries,131481000.0,thousand,NOK,higher_education,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1976,line_item,Kap. 320,Universitetet i Bergen,University of Bergen,,"Vitenskapelig utstyr, kan overfores","Scientific equipment, can be transferred",7250000.0,thousand,NOK,research_infrastructure,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1976,section_total,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Total budget for Kunnskapsdepartementet,Total budget for Ministry of Knowledge,288733000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Tilskott til forskningstiltak,Grants for research initiatives,2067000.0,thousand,NOK,direct_rd,review,0.2,1976_Norway.pdf,90,gpt-4o-mini,extract,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Tilskott til Norges almenvitenskapelige forskningsrad,Grants to the Norwegian Research Council,33330000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,90,gpt-4o-mini,extract,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Forskningsutgifter,Research expenses,5240000.0,thousand,NOK,direct_rd,review,0.2,1976_Norway.pdf,90,gpt-4o-mini,extract,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Tilskott til forsknings- og utviklingsoppgaver innen skoleverket,Grants for research and development tasks within the school system,3700000.0,thousand,NOK,direct_rd,review,0.2,1976_Norway.pdf,99,gpt-4o-mini,extract,
Norway,1976,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,"Spesielle forsknings- og utredningsopppdrag, kan overføres","Special research and investigation assignments, can be transferred",5950000.0,thousand,NOK,direct_rd,review,0.2,1976_Norway.pdf,99,gpt-4o-mini,extract,
Norway,1976,section_total,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Total budget for Kunnskapsdepartementet,Total budget for Ministry of Knowledge,328660000.0,thousand,NOK,science_agency,review,0.2,1976_Norway.pdf,99,gpt-4o-mini,extract,
Norway,1977,section_total,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Total budget for Kunnskapsdepartementet,Total budget for Ministry of Knowledge,166955000.0,thousand,NOK,science_agency,review,0.2,1977_Norway.pdf,111,gpt-4o-mini,extract,
Norway,1977,line_item,,Havforskningsinstituttet (IMR),Havforskningsinstituttet (IMR),,Andre driftsutgifter,Andre driftsutgifter,2717.0,thousand,NOK,science_agency,review,0.2,1977_Norway.pdf,116,gpt-4o-mini,targeted_recovery,
Norway,1977,line_item,,Havforskningsinstituttet (IMR),Havforskningsinstituttet (IMR),,Tilbygg for Havforskningsinstituttet,Tilbygg for Havforskningsinstituttet,1000.0,thousand,NOK,science_agency,review,0.2,1977_Norway.pdf,116,gpt-4o-mini,targeted_recovery,
Norway,1977,line_item,1450,Naturressursforvaltning,Natural Resource Management,,Etablering og drift av naturressursdata- og miljginformasjonssystemer.,Establishment and operation of natural resource data and environmental information systems.,1130000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1410,Miljoverndepartementet,Ministry of Environment,,"Generelle forsknings- og utredningsoppgaver under Miljgverndepartementet, kan overfores: Sur nedbgrs virkning pa skog og fisk.","General research and investigation tasks under the Ministry of Environment, can be transferred: Effects of acid rain on forests and fish.",6000000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1410,Miljoverndepartementet,Ministry of Environment,,"Generelle forsknings- og utredningsoppgaver under Miljgverndepartementet, kan overfores: Europeisk overvakingsprogram for luftforurensninger.","General research and investigation tasks under the Ministry of Environment, can be transferred: European monitoring program for air pollution.",500000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1410,Miljoverndepartementet,Ministry of Environment,,"Generelle forsknings- og utredningsoppgaver under Miljgverndepartementet, kan overfores: Havforurensninger.","General research and investigation tasks under the Ministry of Environment, can be transferred: Marine pollution.",2500000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1410,Miljoverndepartementet,Ministry of Environment,,"Generelle forsknings- og utredningsoppgaver under Miljgverndepartementet, kan overfores: Forsknings- og utredningsoppdrag.","General research and investigation tasks under the Ministry of Environment, can be transferred: Research and investigation assignments.",280000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1410,Miljoverndepartementet,Ministry of Environment,,"Generelle forsknings- og utredningsoppgaver under Miljgverndepartementet, kan overfores: Svalbard-prosjektet.","General research and investigation tasks under the Ministry of Environment, can be transferred: The Svalbard project.",800000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1407,Miljoverndepartementet,Ministry of Environment,,"Tilskott til miljgvernforskning under NTNF: Forurensninger, kan nyttes under post 70.","Grants for environmental research under NTNF: Pollution, can be used under post 70.",22500000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1407,Miljoverndepartementet,Ministry of Environment,,"Tilskott til miljgvernforskning under NTNF: By- og regionforskning, kan nyttes under post 71.","Grants for environmental research under NTNF: Urban and regional research, can be used under post 71.",5150000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1450,Naturressursforvaltning,Natural Resource Management,,Norsk Kartplan.,Norwegian Mapping Plan.,700000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,1450,Naturressursforvaltning,Natural Resource Management,,"Spesielle forsknings- og utredningsoppdrag, ressursbesparende tiltak.","Special research and investigation assignments, resource-saving measures.",1500000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,134,gpt-4o-mini,extract,
Norway,1977,line_item,,SINTEF,SINTEF,,lskott til ansattei SINTEF,lskott til ansattei SINTEF,5675000.0,thousand,NOK,science_agency,review,0.2,1977_Norway.pdf,148,gpt-4o-mini,targeted_recovery,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Forskning vedrørende forurensninger i kystfarvann og i havområder utenfor Norge,Research regarding pollution in coastal waters and marine areas outside Norway,2500000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,16,gpt-4o-mini,extract,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Tilskott til forskningstiltak,Grants for research initiatives,2008000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,346,gpt-4o-mini,extract,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Forskning innen Justisdepartementets område,Research within the Ministry of Justice's area,700000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,44,gpt-4o-mini,extract,Funding for research related to justice.
Norway,1977,section_total,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Total funding for research and higher education,Total funding for research and higher education,1743000000.0,thousand,NOK,higher_education,review,0.2,1977_Norway.pdf,44,gpt-4o-mini,extract,Total includes various components for higher education and research.
Norway,1977,line_item,Kap. 285,Norges forskningsrad,Research Council of Norway,,Post 50: Block grant to research institutions,Post 50: Block grant to research institutions,2500000000.0,thousand,NOK,higher_education,review,0.2,1977_Norway.pdf,58,gpt-4o-mini,extract,Block grant for research institutions.
Norway,1977,line_item,Kap. 285,Norges forskningsrad,Research Council of Norway,,Post 52: Specific research programmes,Post 52: Specific research programmes,0.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,58,gpt-4o-mini,extract,"Funding for specific research programmes. | Amount 0.000e+00 NOK out of plausible range [1e+05, 1e+12]"
Norway,1977,program_total,Kap. 285,Norges forskningsrad,Research Council of Norway,,Total budget for Norges forskningsrad,Total budget for Research Council of Norway,0.0,thousand,NOK,science_agency,review,0.2,1977_Norway.pdf,58,gpt-4o-mini,extract,"Total for a dedicated research agency. | Amount 0.000e+00 NOK out of plausible range [1e+05, 1e+12]"
Norway,1977,line_item,Kap. 17.20,Forskning og utvikling,Research and Development,,Funding to NTNF,Funding to NTNF,167000000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,59,gpt-4o-mini,extract,Funding for NTNF under R&D.
Norway,1977,program_total,Kap. 17.20,Forskning og utvikling,Research and Development,,Total budget for Research and Development,Total budget for Research and Development,251700000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,59,gpt-4o-mini,extract,Total for R&D activities.
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Tilskott til Chr. Michelsens Institutt,Grants to Chr. Michelsen Institute,2700000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,78,gpt-4o-mini,extract,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Tilskott til Norsk Utenrikspolitisk Institutt,Grants to Norwegian Institute of International Affairs,70000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,78,gpt-4o-mini,extract,"Amount 7.000e+04 NOK out of plausible range [1e+05, 1e+12]"
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Det nordiske Afrikainstitutt,The Nordic Africa Institute,230000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,78,gpt-4o-mini,extract,
Norway,1977,section_total,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Total budget for Kunnskapsdepartementet,Total budget for Ministry of Knowledge,0.0,thousand,NOK,science_agency,review,0.2,1977_Norway.pdf,78,gpt-4o-mini,extract,"Mixed-purpose ministry, total may include non-R&D components | Amount 0.000e+00 NOK out of plausible range [1e+05, 1e+12]"
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Ymse forskningsprosjekter,Various research projects,1700000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,78,gpt-4o-mini,extract,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Ymse forsknings- og informasjonstiltak under FN,Various research and information initiatives under the UN,1020000.0,thousand,NOK,rd_adjacent,review,0.2,1977_Norway.pdf,79,gpt-4o-mini,extract,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,Tilskott til vitenskapelige og faglige reiser,Grants for scientific and professional travel,18170000.0,thousand,NOK,direct_rd,review,0.2,1977_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,"Inventar, utstyr og bøker","Inventory, equipment, and books",3750000.0,thousand,NOK,research_infrastructure,review,0.2,1977_Norway.pdf,88,gpt-4o-mini,extract,
Norway,1977,line_item,Kunnskapsdepartementet,Kunnskapsdepartementet,Ministry of Knowledge,,"Vitenskapelig utstyr, kan overføres","Scientific equipment, can be transferred",5235000.0,thousand,NOK,research_infrastructure,review,0.2,1977_Norway.pdf,88,gpt-4o-mini,extract,
