country,year,canonical_name,category,amount_local,currency,unit,item_type,source_kind,source_file,page_number,line_description_en,series_notes,traceability_status
Lithuania,2025,Institute of the Lithuanian Language,science_agency,3669000.0,EUR,euro,verified_override,parsed_budget_text,2025 XV-89.docx,2,Verified against original Lithuania budget file,"This institute conducts research on the Lithuanian language, relevant to R&D.; manual override from original Lithuania budget file",verified_against_original_file
Lithuania,2003,Lithuanian Academy of Sciences,science_agency,2987000.0,LTL,litas,verified_override,parsed_budget_text,2003 TAR.BCA0F623B8BA.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2004,Lithuanian Academy of Sciences,science_agency,3571000.0,LTL,litas,verified_override,parsed_budget_text,2004 TAR.538D8DA9A346.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2006,Lithuanian Academy of Sciences,science_agency,6576000.0,LTL,litas,verified_override,parsed_budget_text,2006 TAR.1BAE24CE65A7.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2007,Lithuanian Academy of Sciences,science_agency,6522000.0,LTL,litas,verified_override,parsed_budget_text,2007 TAR.802CCF0B0455.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2008,Lithuanian Academy of Sciences,science_agency,7699000.0,LTL,litas,verified_override,parsed_budget_text,2008 TAR.E51A2DE98B9E.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2009,Lithuanian Academy of Sciences,science_agency,4841000.0,LTL,litas,verified_override,parsed_budget_text,2009 TAR.D641C5B5ADFD.docx,1,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2010,Lithuanian Academy of Sciences,science_agency,2554000.0,LTL,litas,verified_override,parsed_budget_text,2010 TAR.E5C7DCAD90FA.docx,1,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2011,Lithuanian Academy of Sciences,science_agency,2573000.0,LTL,litas,verified_override,parsed_budget_text,2011 TAR.FE51590E2B56.docx,2,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2012,Lithuanian Academy of Sciences,science_agency,8460000.0,LTL,litas,verified_override,parsed_budget_text,2012 TAR.B75745DE003E.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2013,Lithuanian Academy of Sciences,science_agency,8710000.0,LTL,litas,verified_override,parsed_budget_text,2013 TAR.CABB5B7DAFB1.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2014,Lithuanian Academy of Sciences,science_agency,9143000.0,LTL,litas,verified_override,parsed_budget_text,2014 TAIS_462848.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2015,Lithuanian Academy of Sciences,science_agency,2898343.0,EUR,euro,verified_override,parsed_budget_text,2015 12-1408.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2016,Lithuanian Academy of Sciences,science_agency,3103000.0,EUR,euro,verified_override,parsed_budget_text,2016 12-2161.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2017,Lithuanian Academy of Sciences,science_agency,4306000.0,EUR,euro,verified_override,parsed_budget_text,2017 XIII-177.docx,2,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2018,Lithuanian Academy of Sciences,science_agency,4099000.0,EUR,euro,verified_override,parsed_budget_text,2018 XIII-868.docx,2,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2019,Lithuanian Academy of Sciences,science_agency,4395000.0,EUR,euro,verified_override,parsed_budget_text,2019 XIII-1710.docx,2,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2020,Lithuanian Academy of Sciences,science_agency,4461000.0,EUR,euro,verified_override,parsed_budget_text,2020 XIII-2695.docx,2,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2021,Lithuanian Academy of Sciences,science_agency,5628000.0,EUR,euro,verified_override,original_pdf,2021 AR_2021-07-01.pdf,22,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2022,Lithuanian Academy of Sciences,science_agency,5882000.0,EUR,euro,verified_override,parsed_budget_text,2022 XIV-745.docx,1,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2023,Lithuanian Academy of Sciences,science_agency,9701000.0,EUR,euro,verified_override,parsed_budget_text,2023 XIV-1556.docx,1,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2024,Lithuanian Academy of Sciences,science_agency,10992000.0,EUR,euro,verified_override,parsed_budget_text,2024 XIV-2297.docx,1,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2025,Lithuanian Academy of Sciences,science_agency,8493000.0,EUR,euro,verified_override,parsed_budget_text,2025 XV-89.docx,2,Verified against original Lithuania budget file,This academy is dedicated to scientific research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2011,Lithuanian Culture Research Institute,science_agency,2389000.0,LTL,litas,verified_override,parsed_budget_text,2011 TAR.FE51590E2B56.docx,2,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2012,Lithuanian Culture Research Institute,science_agency,2444000.0,LTL,litas,verified_override,parsed_budget_text,2012 TAR.B75745DE003E.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2013,Lithuanian Culture Research Institute,science_agency,2317000.0,LTL,litas,verified_override,parsed_budget_text,2013 TAR.CABB5B7DAFB1.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2014,Lithuanian Culture Research Institute,science_agency,2527000.0,LTL,litas,verified_override,parsed_budget_text,2014 TAIS_462848.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2015,Lithuanian Culture Research Institute,science_agency,778991.0,EUR,euro,verified_override,parsed_budget_text,2015 12-1408.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2016,Lithuanian Culture Research Institute,science_agency,761000.0,EUR,euro,verified_override,parsed_budget_text,2016 12-2161.docx,1,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2017,Lithuanian Culture Research Institute,science_agency,801000.0,EUR,euro,verified_override,parsed_budget_text,2017 XIII-177.docx,2,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2018,Lithuanian Culture Research Institute,science_agency,884000.0,EUR,euro,verified_override,parsed_budget_text,2018 XIII-868.docx,2,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2019,Lithuanian Culture Research Institute,science_agency,1245000.0,EUR,euro,verified_override,parsed_budget_text,2019 XIII-1710.docx,2,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2020,Lithuanian Culture Research Institute,science_agency,1613000.0,EUR,euro,verified_override,parsed_budget_text,2020 XIII-2695.docx,2,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2021,Lithuanian Culture Research Institute,science_agency,1857000.0,EUR,euro,verified_override,original_pdf,2021 AR_2021-07-01.pdf,22,Verified against original Lithuania budget file,gap: no matching rows in this year; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2022,Lithuanian Culture Research Institute,science_agency,2305000.0,EUR,euro,verified_override,parsed_budget_text,2022 XIV-745.docx,1,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2023,Lithuanian Culture Research Institute,science_agency,2783000.0,EUR,euro,verified_override,parsed_budget_text,2023 XIV-1556.docx,1,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2024,Lithuanian Culture Research Institute,science_agency,3222000.0,EUR,euro,verified_override,parsed_budget_text,2024 XIV-2297.docx,1,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2025,Lithuanian Culture Research Institute,science_agency,3911000.0,EUR,euro,verified_override,parsed_budget_text,2025 XV-89.docx,2,Verified against original Lithuania budget file,This institute is dedicated to cultural research and engages in R&D activities.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2003,Lithuanian Energy Institute,science_agency,9497000.0,LTL,litas,verified_override,parsed_budget_text,2003 TAR.BCA0F623B8BA.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2004,Lithuanian Energy Institute,science_agency,10754000.0,LTL,litas,verified_override,parsed_budget_text,2004 TAR.538D8DA9A346.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2006,Lithuanian Energy Institute,science_agency,13019000.0,LTL,litas,verified_override,parsed_budget_text,2006 TAR.1BAE24CE65A7.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2007,Lithuanian Energy Institute,science_agency,14271000.0,LTL,litas,verified_override,parsed_budget_text,2007 TAR.802CCF0B0455.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2008,Lithuanian Energy Institute,science_agency,16880000.0,LTL,litas,verified_override,parsed_budget_text,2008 TAR.E51A2DE98B9E.docx,1,Verified against original Lithuania budget file,manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2009,Lithuanian Energy Institute,science_agency,17281000.0,LTL,litas,verified_override,parsed_budget_text,2009 TAR.D641C5B5ADFD.docx,2,Verified against original Lithuania budget file,This institute is focused on energy research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2010,Lithuanian Energy Institute,science_agency,13993000.0,LTL,litas,verified_override,parsed_budget_text,2010 TAR.E5C7DCAD90FA.docx,2,Verified against original Lithuania budget file,This institute is focused on energy research and development.; manual override from original Lithuania budget file,verified_against_original_file
Lithuania,2011,Lithuanian Energy Institute,science_agency,14565000.0,LTL,litas,verified_override,parsed_budget_text,2011 TAR.FE51590E2B56.docx,2,Verified against original Lithuania budget file,This institute is focused on energy research and development.; manual override from original Lithuania budget file,verified_against_original_file
