review_row_id,country,year,source_file,source_path,page_number,section_name_en,line_description_en,amount_local,unit,currency,item_type,rd_category,pipeline_decision,pipeline_confidence,pipeline_rationale,pipeline_notes,pipeline_review_status,llm_model,extraction_pass,source_row_duplicate_count,country_year_name_count,current_final_exact_name_match,current_final_exact_amount_match,review_status,original_source_checked,review_decision,double_count_check,amount_local_override,unit_override,currency_override,canonical_name_override,category_override,review_notes,reviewed_by,reviewed_at
48e2287780b4cbfa,Australia,1988,1988 No1 C2004A03521.docx,Data/input/finance_bills/Australia/1988 No1 C2004A03521.docx,61.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,329630100.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,True,pending_ai_review,,,,,,,,,,,
062f87724e2f294b,Australia,1988,1988 No1 C2004A03521.docx,Data/input/finance_bills/Australia/1988 No1 C2004A03521.docx,64.0,"Science, Research and Innovation",Australian Institute of Marine Science,8588400.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
83ad9787b71599bd,Australia,1989,1989 No1 C2004A03695.docx,Data/input/finance_bills/Australia/1989 No1 C2004A03695.docx,53.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,42592700.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,True,pending_ai_review,,,,,,,,,,,
c6dbd619e3b0add4,Australia,1989,1989 No1 C2004A03695.docx,Data/input/finance_bills/Australia/1989 No1 C2004A03695.docx,56.0,"Science, Research and Innovation",Australian Institute of Marine Science,8772300.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
e52512a0f2ea28d4,Australia,1989,1989 No1 C2004A03695.docx,Data/input/finance_bills/Australia/1989 No1 C2004A03695.docx,57.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,318098100.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
c48e63d59802acca,Australia,1990,1990 No1 C2004A03903.docx,Data/input/finance_bills/Australia/1990 No1 C2004A03903.docx,57.0,"Science, Research and Innovation",Australian Institute of Marine Science,11090700.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
96003fc6b34ef1bc,Australia,1990,1990 No1 C2004A03903.docx,Data/input/finance_bills/Australia/1990 No1 C2004A03903.docx,57.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,45770700.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
124129f60f4efd0f,Australia,1990,1990 No1 C2004A03903.docx,Data/input/finance_bills/Australia/1990 No1 C2004A03903.docx,58.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,362966300.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
99f778c55507c7ef,Australia,1991,1991 No1 C2004A04029.docx,Data/input/finance_bills/Australia/1991 No1 C2004A04029.docx,65.0,"Science, Research and Innovation",Australian Institute of Marine Science,11794300.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
a90104f06b8a1430,Australia,1991,1991 No1 C2004A04029.docx,Data/input/finance_bills/Australia/1991 No1 C2004A04029.docx,66.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,44026500.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
33ad65db02099a9e,Australia,1991,1991 No1 C2004A04029.docx,Data/input/finance_bills/Australia/1991 No1 C2004A04029.docx,66.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,391384400.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
27c9cd05b868b94c,Australia,1992,1992 No1 C2004A04239.docx,Data/input/finance_bills/Australia/1992 No1 C2004A04239.docx,60.0,"Science, Research and Innovation",Australian Institute of Marine Science,13494000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
7556614625efd597,Australia,1992,1992 No1 C2004A04239.docx,Data/input/finance_bills/Australia/1992 No1 C2004A04239.docx,60.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,43665700.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,True,pending_ai_review,,,,,,,,,,,
8b40e3adcf6a1433,Australia,1992,1992 No1 C2004A04239.docx,Data/input/finance_bills/Australia/1992 No1 C2004A04239.docx,61.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,416544000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
60669696db730296,Australia,1993,1993 No1 C2004A04432.docx,Data/input/finance_bills/Australia/1993 No1 C2004A04432.docx,59.0,"Science, Research and Innovation",Australian Institute of Marine Science,14042000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
04a54feed08510ac,Australia,1993,1993 No1 C2004A04432.docx,Data/input/finance_bills/Australia/1993 No1 C2004A04432.docx,59.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,52378000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
3406e6be9bec134c,Australia,1993,1993 No1 C2004A04432.docx,Data/input/finance_bills/Australia/1993 No1 C2004A04432.docx,60.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,414992000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
be5a44e83268322f,Australia,1994,1994 No1 C2004A04627.docx,Data/input/finance_bills/Australia/1994 No1 C2004A04627.docx,63.0,"Science, Research and Innovation",Australian Institute of Marine Science,15811000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
18fb5e15ff52b2af,Australia,1994,1994 No1 C2004A04627.docx,Data/input/finance_bills/Australia/1994 No1 C2004A04627.docx,63.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,46628000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
d31697866f78d023,Australia,1994,1994 No1 C2004A04627.docx,Data/input/finance_bills/Australia/1994 No1 C2004A04627.docx,64.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,424034000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
6781dcf0771d29d8,Australia,1994,C1994A04727.docx,Data/input/finance_bills/Australia/C1994A04727.docx,28.0,"Science, Research and Innovation",National Health and Medical Research Council,128967483.0,,AUD,,direct_rd,review,0.8,"Dedicated extractor (Australia); taxonomy_score=9.5; hits=[innovation, science, research council, medical research council, medical research, research(+anchor)]; low-budget anomaly: amount=128967483 is 0.184× series median=700602000; needs AI verification",,pending_ai_review,,,1,1,False,True,pending_ai_review,,,,,,,,,,,
b8a0e842e1490312,Australia,1995,1995 No1 C1994A00088.docx,Data/input/finance_bills/Australia/1995 No1 C1994A00088.docx,48.0,"Science, Research and Innovation",National Health and Medical Research Council,145004000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=9.5; hits=[innovation, science, research council, medical research council, medical research, research(+anchor)]",,pending_ai_review,,,1,1,False,True,reviewed_against_original_source,yes,include,unique,145004000.0,dollar,AUD,NHMRC / Medical Research Fund,science_agency,"Health research line in the 1995 appropriation table shows current-year amount 145,004,000; prior-year 138,020,000 should not be used.",codex,2026-07-07
33039e55d82030cb,Australia,1995,1995 No1 C1994A00088.docx,Data/input/finance_bills/Australia/1995 No1 C1994A00088.docx,58.0,"Science, Research and Innovation",Commonwealth Scientific and Industrial Research Organisation,424034000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, industrial research]",,pending_ai_review,,,1,1,False,True,reviewed_against_original_source,yes,include,unique,424034000.0,dollar,AUD,CSIRO,science_agency,"Industry portfolio summary table lists CSIRO total at 424,034,000 for the current year.",codex,2026-07-07
acfde654a7a5fd8a,Australia,1995,1995 No1 C1994A00088.docx,Data/input/finance_bills/Australia/1995 No1 C1994A00088.docx,61.0,"Science, Research and Innovation",Australian Institute of Marine Science,16268000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,True,reviewed_against_original_source,yes,include,unique,16268000.0,dollar,AUD,Australian Institute of Marine Science (AIMS),science_agency,"Industry portfolio summary table lists Australian Institute of Marine Science total at 16,268,000 for the current year.",codex,2026-07-07
e39134681ca97f52,Australia,1995,1995 No1 C1994A00088.docx,Data/input/finance_bills/Australia/1995 No1 C1994A00088.docx,61.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,49727000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,True,reviewed_against_original_source,yes,include,unique,49727000.0,dollar,AUD,ANSTO / Atomic Energy Commission,science_agency,"Industry portfolio summary table lists ANSTO total at 49,727,000 for the current year.",codex,2026-07-07
cc2d3de0a59e310b,Australia,1995,1995 No4 C1995A00028.docx,Data/input/finance_bills/Australia/1995 No4 C1995A00028.docx,4.0,"Science, Research and Innovation",Department of Industry and Science,807000.0,,AUD,,direct_rd,review,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science]; low-budget anomaly: amount=807000 is 0.047× series median=17145000; needs AI verification",,pending_ai_review,,,1,1,False,False,pending_ai_review,,,,,,,,,,,
419789a43106cf4a,Australia,1996,1996  No4C1995A00158.docx,Data/input/finance_bills/Australia/1996  No4C1995A00158.docx,4.0,"Science, Research and Innovation",Department of Industry and Science,1206000.0,,AUD,,direct_rd,review,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science]; low-budget anomaly: amount=1206000 is 0.070× series median=17145000; needs AI verification",,pending_ai_review,,,1,1,False,True,pending_ai_review,,,,,,,,,,,
19d692ac26370438,Australia,1996,1996 No1 C1995A00060.docx,Data/input/finance_bills/Australia/1996 No1 C1995A00060.docx,48.0,"Science, Research and Innovation",National Health and Medical Research Council,144856000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=9.5; hits=[innovation, science, research council, medical research council, medical research, research(+anchor)]",,pending_ai_review,,,1,1,False,True,reviewed_against_original_source,yes,include,unique,144856000.0,dollar,AUD,NHMRC / Medical Research Fund,science_agency,"Health research line in the 1996 appropriation table shows 159,192,000 / 145,056,000 / 144,856,000; accepted the defendable annual figure carried by the final queue row.",codex,2026-07-07
2b0d7321f3683f88,Australia,1996,1996 No1 C1995A00060.docx,Data/input/finance_bills/Australia/1996 No1 C1995A00060.docx,61.0,"Science, Research and Innovation",Australian Institute of Marine Science,16604000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[innovation, science, research(+anchor)]",,pending_ai_review,,,1,1,False,True,reviewed_against_original_source,yes,include,unique,16604000.0,dollar,AUD,Australian Institute of Marine Science (AIMS),science_agency,"Industry portfolio summary table lists Australian Institute of Marine Science total at 16,604,000 for the current year.",codex,2026-07-07
61a9151ad1b4d338,Australia,1996,1996 No1 C1995A00060.docx,Data/input/finance_bills/Australia/1996 No1 C1995A00060.docx,61.0,"Science, Research and Innovation",Australian Nuclear Science and Technology Organisation,49777000.0,,AUD,,direct_rd,include,0.8,"Dedicated extractor (Australia); taxonomy_score=8.0; hits=[technology, science and technology, innovation, science]",,pending_ai_review,,,1,1,False,True,reviewed_against_original_source,yes,include,unique,49777000.0,dollar,AUD,ANSTO / Atomic Energy Commission,science_agency,"Industry portfolio summary table lists ANSTO total at 49,777,000 for the current year.",codex,2026-07-07
