source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
likumi_lv_305669_18.11.2000__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_305669_18.11.2000__lv.pdf,,5,Fundamental Scientific Research (Latvia) | Science Base Funding (Latvia) | Science Programme (Latvia) | State-Commissioned Scientific Research (Latvia) | University Science Development (Latvia),34 | 34 | 54 | 55.0 | 34,Fundamental scientific research | Science base funding | Total expenditures | Verified 2000 total expenditures for State-commissioned scientific research from the original Latvia budget table | Development of scientific activities in universities,5000000.0 | 6700000.0 | 10135464.0 | 529571.0 | 4000000.0,covered_by_final_series,
likumi_lv_305681_12.12.1997__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_305681_12.12.1997__lv.pdf,,2,Science Base Funding (Latvia) | State-Commissioned Scientific Research (Latvia),24.0 | 24,Verified 1997 scientific-activities provision from the original Latvia budget table | State administration institution ordered research,6731662.0 | 728375.0,covered_by_final_series,
likumi_lv_306232_13.04.2019__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_306232_13.04.2019__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_310965_01.01.2020__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_310965_01.01.2020__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_319405_01.01.2021__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_319405_01.01.2021__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_328114_01.01.2022__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_328114_01.01.2022__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_340396_22.03.2023__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_340396_22.03.2023__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_348569_01.01.2024__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_348569_01.01.2024__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_357450_01.01.2025__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_357450_01.01.2025__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_56619_21.11.2002__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_56619_21.11.2002__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_57949_24.11.1994__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_57949_24.11.1994__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_58940_20.12.1995__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_58940_20.12.1995__lv.pdf,,1,Science Programme (Latvia),11,Funding for scientific activities,5718864.0,covered_by_final_series,
likumi_lv_60011_21.04.1993__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_60011_21.04.1993__lv.pdf,,2,Latvian Academy of Sciences | Science Programme (Latvia),59 | 4,Latvijas Zinātņu akadēmija kopā | Total funding for science,19400000.0 | 638528000.0,covered_by_final_series,
likumi_lv_65115_01.01.1991__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_65115_01.01.1991__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_72579_16.06.1992__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_72579_16.06.1992__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_74144_11.07.1992__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_74144_11.07.1992__lv.pdf,,2,Latvian Academy of Sciences | Science Programme (Latvia),25 | 2,Latvian Academy of Sciences | Total funding for science,13500000.0 | 274155000.0,covered_by_final_series,
likumi_lv_81599_22.12.2004__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_81599_22.12.2004__lv.pdf,,0,,,,,not_used_in_final_series,
likumi_lv_98465_17.09.2005__lv.pdf,Data/input/finance_bills/Latvia/likumi_lv_98465_17.09.2005__lv.pdf,,0,,,,,not_used_in_final_series,
