year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
2000,Science Programme (Latvia),rd_ministry,10135464.0,unit,LVL,program_total,likumi_lv_305669_18.11.2000__lv.pdf,54,Data/input/finance_bills/Latvia/likumi_lv_305669_18.11.2000__lv.pdf,,Total expenditures,covered_by_final_series,,,Hybrid programme-level canonical for Latvian science budget lines across eras.
2000,State-Commissioned Scientific Research (Latvia),direct_rd,529571.0,unit,LVL,verified_override,likumi_lv_305669_18.11.2000__lv.pdf,55.0,Data/input/finance_bills/Latvia/likumi_lv_305669_18.11.2000__lv.pdf,,Verified 2000 total expenditures for State-commissioned scientific research from the original Latvia budget table,verified_against_original_file,,,"manual override from original Latvia budget file (page 55, programme 05.06.00 total expenditures)"
2000,University Science Development (Latvia),higher_education,4000000.0,unit,LVL,program_total,likumi_lv_305669_18.11.2000__lv.pdf,34,Data/input/finance_bills/Latvia/likumi_lv_305669_18.11.2000__lv.pdf,,Development of scientific activities in universities,covered_by_final_series,,,
2001,Science Base Funding (Latvia),science_agency,7646507.0,unit,LVL,verified_override,likumi_lv_13735_07.07.2001__lv.pdf,60.0,Data/input/finance_bills/Latvia/likumi_lv_13735_07.07.2001__lv.pdf,,Verified 2001 provision of scientific activities from the original Latvia budget table,verified_against_original_file,,,"manual override from original Latvia budget file (page 60, programme 05.01.00 total expenditures)"
2001,Science Programme (Latvia),rd_ministry,11405638.0,unit,LVL,program_total,likumi_lv_13735_07.07.2001__lv.pdf,60,Data/input/finance_bills/Latvia/likumi_lv_13735_07.07.2001__lv.pdf,,Science,covered_by_final_series,,,Hybrid programme-level canonical for Latvian science budget lines across eras.
2001,State-Commissioned Scientific Research (Latvia),direct_rd,554571.0,unit,LVL,verified_override,likumi_lv_13735_07.07.2001__lv.pdf,60.0,Data/input/finance_bills/Latvia/likumi_lv_13735_07.07.2001__lv.pdf,,Verified 2001 state-commissioned scientific research from the original Latvia budget table,verified_against_original_file,,,"gap: no matching rows in this year; manual override from original Latvia budget file (page 60, programme 05.06.00 total expenditures)"
2003,Science Base Funding (Latvia),science_agency,7930511.0,unit,LVL,verified_override,2003 likumi_lv_72288_27.11.2003__lv.pdf,61.0,Data/input/finance_bills/Latvia/2003 likumi_lv_72288_27.11.2003__lv.pdf,,Verified 2003 ensuring scientific activity from the original Latvia budget table,verified_against_original_file,,,"manual override from original Latvia budget file (page 61, programme 05.01.00 total expenditures)"
2003,Science Programme (Latvia),rd_ministry,3180065.0,unit,LVL,program_total,2003 BUDZETS.DOC,121,,,Total expenditures,covered_by_final_series,,,Hybrid programme-level canonical for Latvian science budget lines across eras.
2003,State-Commissioned Scientific Research (Latvia),direct_rd,70209.0,unit,LVL,verified_override,2003 likumi_lv_72288_27.11.2003__lv.pdf,61.0,Data/input/finance_bills/Latvia/2003 likumi_lv_72288_27.11.2003__lv.pdf,,Verified 2003 state-commissioned scientific research from the original Latvia budget table,verified_against_original_file,,,"gap: no matching rows in this year; manual override from original Latvia budget file (page 61, programme 05.06.00 total expenditures)"
2006,Fundamental Scientific Research (Latvia),direct_rd,2000000.0,unit,LVL,program_total,likumi_lv_121006_09.11.2006__lv.pdf,313,Data/input/finance_bills/Latvia/likumi_lv_121006_09.11.2006__lv.pdf,,Total Fundamental Scientific Research,covered_by_final_series,,,
2006,Science Base Funding (Latvia),science_agency,4625554.0,unit,LVL,verified_override,likumi_lv_121006_09.11.2006__lv.pdf,64.0,Data/input/finance_bills/Latvia/likumi_lv_121006_09.11.2006__lv.pdf,,Verified 2006 science base funding from the original Latvia budget table,verified_against_original_file,,,"manual override from original Latvia budget file (page 64, programme 05.02.00 total expenditures)"
2006,Science Programme (Latvia),rd_ministry,8544825.0,unit,LVL,verified_override,likumi_lv_121006_09.11.2006__lv.pdf,64.0,Data/input/finance_bills/Latvia/likumi_lv_121006_09.11.2006__lv.pdf,,Verified 2006 ensuring scientific activity total from the original Latvia budget table,verified_against_original_file,,,"Hybrid programme-level canonical for Latvian science budget lines across eras.; manual override from original Latvia budget file (page 64, programme 05.01.00 total expenditures)"
2006,University Science Development (Latvia),higher_education,2400000.0,unit,LVL,verified_override,likumi_lv_121006_09.11.2006__lv.pdf,63.0,Data/input/finance_bills/Latvia/likumi_lv_121006_09.11.2006__lv.pdf,,Verified 2006 development of scientific activities in universities from the original Latvia budget table,verified_against_original_file,,,"gap: no matching rows in this year; manual override from original Latvia budget file (page 63, programme 03.12.00 total expenditures)"
2009,Science Base Funding (Latvia),science_agency,8482229.0,unit,LVL,program_total,likumi_lv_184709_01.07.2009__lv.pdf,123,Data/input/finance_bills/Latvia/likumi_lv_184709_01.07.2009__lv.pdf,,Total expenditures,covered_by_final_series,,,
2009,State Research Programmes (Latvia),direct_rd,6034377.0,unit,LVL,program_total,likumi_lv_184709_01.07.2009__lv.pdf,124,Data/input/finance_bills/Latvia/likumi_lv_184709_01.07.2009__lv.pdf,,Total expenditures,covered_by_final_series,,,
2015,University Science Development (Latvia),higher_education,4000000.0,euro,EUR,line_item,likumi_lv_271309_01.01.2015__lv.pdf,9,Data/input/finance_bills/Latvia/likumi_lv_271309_01.01.2015__lv.pdf,,additional funding for the development of scientific activities in higher education institutions and colleges in 2015,covered_by_final_series,,,
2018,State Research Programmes (Latvia),direct_rd,2000000.0,unit,EUR,verified_override,likumi_lv_295569_01.01.2018__lv.pdf,10.0,Data/input/finance_bills/Latvia/likumi_lv_295569_01.01.2018__lv.pdf,,Verified 2018 state research programme in energy from the original Latvia budget law,verified_against_original_file,,,"manual override from original Latvia budget file (page 10, subprogramme 29.05.00 energy state research programme)"
