country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag
Finland,1985,line_item,32.20.06,Tekes,Tekes,,Toimintamenot,Operating costs,9000000.0,thousand,FIM,science_agency,review,0.9,1985 proposal fi19840128.pdf,485,gpt-4o-mini,extract,Specific operating costs for Tekes.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,32.20,Innovaatiopolitiikka,Innovation policy,,Tekes toimintamenot,Tekes operating costs,,unit,FIM,science_agency,review,0.4,1985 proposal fi19840128.pdf,485,gpt-4o-mini,extract,Operating costs for innovation agency. | no_amount,,,,
Finland,1985,line_item,29,Opetusministeriö,Ministry of Education,,Biologisten valmisteiden kehittämiseen ja eläintautien vastustamiseen liittyvän tutkimustoiminnan tehostamiseksi.,To enhance research activities related to the development of biological products and combating animal diseases.,50000.0,thousand,FIM,direct_rd,review,0.9,1985 proposal fi19840128.pdf,487,gpt-4o-mini,extract,,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,section_total,29,Opetusministeriö,Ministry of Education,,Yhteensä,Total,9047000.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,487,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,section_total,32,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Yhteensä,Total,0.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,496,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,program_total,32.01,Geologian tutkimuskeskus,Geological Survey of Finland,,GTK toimintamenot,GTK operating costs,,unit,FIM,science_agency,review,0.4,1985 proposal fi19840128.pdf,559,gpt-4o-mini,extract,"Operating costs for GTK, a dedicated science agency. | no_amount",,,,
Finland,1985,line_item,32.01.04,Geologian tutkimuskeskus,Geological Survey of Finland,,GTK toimintamenot,GTK operating costs,0.0,thousand,FIM,science_agency,review,0.9,1985 proposal fi19840128.pdf,559,gpt-4o-mini,extract,Specific line for GTK operating costs.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,section_total,32,Kauppa- ja teollisuusministeriön hallinnonala,Ministry of Trade and Industry,,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,27504000.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,559,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,line_item,32.20.06,Innovaatiopolitiikka,Innovation Policy,,Tekes toimintamenot,Tekes operating costs,0.0,thousand,FIM,innovation_instruments,review,0.9,1985 proposal fi19840128.pdf,559,gpt-4o-mini,extract,Specific line for Tekes operating costs.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,32.40,Geologian tutkimuskeskus,Geological Survey of Finland,,Eräät tutkimustoiminnan menot (siirtomääräraha),Certain research activities expenses (transfer appropriation),39000000.0,thousand,FIM,direct_rd,review,0.8,1985 proposal fi19840128.pdf,579,gpt-4o-mini,extract,Expenses related to research activities.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.40,Geologian tutkimuskeskus,Geological Survey of Finland,,Muut tutkimustoiminnan menot,Other research activities expenses,39000000.0,thousand,FIM,direct_rd,review,0.8,1985 proposal fi19840128.pdf,579,gpt-4o-mini,extract,Expenses for various research activities.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.42,Valtion teknillinen tutkimuskeskus,State Technical Research Centre,,Palkkaukset (arviomääräraha),Salaries (estimated appropriation),89226000.0,thousand,FIM,science_agency,review,0.9,1985 proposal fi19840128.pdf,580,gpt-4o-mini,extract,Salaries for research personnel.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,section_total,32,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Valtion teknillinen tutkimuskeskus,State Technical Research Centre,89226000.0,thousand,FIM,science_agency,review,0.7,1985 proposal fi19840128.pdf,580,gpt-4o-mini,extract,Includes various appropriations for research activities.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,section_total,32,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Valtion teknillisen tutkimuskeskuksen maksulliset tutkimuspalvelut,Paid research services of the Technical Research Centre of Finland,146096000.0,thousand,FIM,science_agency,review,0.7,1985 proposal fi19840128.pdf,583,gpt-4o-mini,extract,Total for paid research services,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,line_item,32.43,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Eräät tutkimustoiminnan menot (siirto-määräraha),Certain research activities expenses (transfer appropriation),56163000.0,thousand,FIM,direct_rd,review,0.8,1985 proposal fi19840128.pdf,584,gpt-4o-mini,extract,Used for laboratory supplies and travel related to paid research services,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.43,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Esitutkimuksista ja riskeistä aiheutuvat menot,Expenses arising from preliminary studies and risks,12300000.0,thousand,FIM,direct_rd,review,0.8,1985 proposal fi19840128.pdf,584,gpt-4o-mini,extract,Used for expenses related to preliminary studies for paid research services,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.44,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Tavoitetutkimustoiminta (siirtomääräraha),Targeted research activities (transfer appropriation),75000000.0,thousand,FIM,direct_rd,review,0.8,1985 proposal fi19840128.pdf,585,gpt-4o-mini,extract,Funding for applied technical research projects,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,32.44,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Teknologian kehittämiskeskus,Technology Development Centre,30000000.0,thousand,FIM,innovation_instruments,review,0.8,1985 proposal fi19840128.pdf,585,gpt-4o-mini,extract,Funding for technology development and research support,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.44,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Avustukset teollisuuden tutkimus- ja tuotekehitystoimintaan (siirtomääräraha),Grants for industrial research and product development activities (transfer appropriation),4900000.0,thousand,FIM,innovation_instruments,review,0.9,1985 proposal fi19840128.pdf,586,gpt-4o-mini,extract,Funding for research and development projects in industry.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.44,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Teollisuuden tuotekehi-tyslainat (siirtomääräraha),Loans for industrial product development (transfer appropriation),110000000.0,thousand,FIM,innovation_instruments,review,0.9,1985 proposal fi19840128.pdf,586,gpt-4o-mini,extract,Loans for developing competitive new products and production methods.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.46,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Avustukset teollisuuden kehittämistä ja liikkeenjohdotlista koulutusta edistäville yhteisöille,Grants for organizations promoting industrial development and management training,11100000.0,thousand,FIM,innovation_instruments,review,0.8,1985 proposal fi19840128.pdf,587,gpt-4o-mini,extract,Funding for grants to support industrial development and management training.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.46,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Kansainvälinen tekninen yhteistyö (siirtomääräraha),International technical cooperation (transfer appropriation),7000000.0,thousand,FIM,rd_adjacent,review,0.8,1985 proposal fi19840128.pdf,587,gpt-4o-mini,extract,Funding for international scientific and technical cooperation projects.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.46,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,jäänmurtamislaboratorion käyttäminen,Use of icebreaker laboratory,1850000.0,thousand,FIM,research_infrastructure,review,0.7,1985 proposal fi19840128.pdf,587,gpt-4o-mini,extract,Funding for research activities using the icebreaker laboratory.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,32.20,Innovaatiopolitiikka,Innovation policy,,Kauppa- ja teollisuusministeriön tutkimus- ja kehittämistoiminta,Research and development activities of the Ministry of Trade and Industry,0.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,589,gpt-4o-mini,extract,Total amount not specified in the text.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,section_total,32,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Kauppa- ja teollisuusministeriön kokonaismenot,Total expenses of the Ministry of Trade and Industry,0.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,589,gpt-4o-mini,extract,Total amount not specified in the text.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,line_item,32.20,Innovaatiopolitiikka,Innovation policy,,Tutkimustoiminnan tukeminen,Support for research activities,15000000.0,thousand,FIM,innovation_instruments,review,0.9,1985 proposal fi19840128.pdf,591,gpt-4o-mini,extract,Funding for supporting research and development activities.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.20.40,Julkinen tutkimus- ja kehittämistoiminta,Public R&D grants to companies,,Valtionavustuksella Kehitys-aluerahasto Oy:lle kauppa- ja teollisuusministeriön hyväksymien perusteiden mukaisesti tapahtuvan pienten ja keskisuurten teollisuusyritysten tutkimus- ja tuotekehitystoiminnan tukemiseen,Support for research and product development activities of small and medium-sized enterprises based on the criteria approved by the Ministry of Trade and Industry,12500000.0,thousand,FIM,innovation_instruments,review,0.9,1985 proposal fi19840128.pdf,591,gpt-4o-mini,extract,Specific funding for R&D in small and medium enterprises.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,32.20,Innovaatiopolitiikka,Innovation Policy,,Innovaatiopolitiikan määräraha,Budget for Innovation Policy,600000000.0,thousand,FIM,innovation_instruments,review,0.9,1985 proposal fi19840128.pdf,598,gpt-4o-mini,extract,Includes public R&D grants to companies,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,32.01,Geologian tutkimuskeskus ja VTT,Geological Survey and VTT,,VTT:n toimintamenot,Operating costs for VTT,,unit,FIM,science_agency,review,0.4,1985 proposal fi19840128.pdf,598,gpt-4o-mini,extract,Includes operational funding for VTT | no_amount,,,,
Finland,1985,program_total,29.60,Tiede,Science,,Suomen Akatemian toimintamenot,Operating costs for the Academy of Finland,,unit,FIM,science_agency,review,0.4,1985 proposal fi19840128.pdf,598,gpt-4o-mini,extract,Includes operational funding for the Academy of Finland | no_amount,,,,
Finland,1985,line_item,32.20.40,Julkinen tutkimus- ja kehittämistoiminta,Public R&D Grants to Companies,,Julkinen tutkimus- ja kehittämistoiminta,Public R&D grants to companies,382000000.0,thousand,FIM,innovation_instruments,review,0.9,1985 proposal fi19840128.pdf,598,gpt-4o-mini,extract,Direct funding for R&D activities,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,29.60.50,Suomen Akatemia,Academy of Finland,,Suomen Akatemian tutkimusmäärärahat,Research grants from the Academy of Finland,,unit,FIM,direct_rd,review,0.4,1985 proposal fi19840128.pdf,598,gpt-4o-mini,extract,Key funding line for research grants | no_amount,,,,
Finland,1985,line_item,32.01.02,VTT,VTT,,Valtionavustus VTT:lle,State grant for VTT,,unit,FIM,science_agency,review,0.4,1985 proposal fi19840128.pdf,598,gpt-4o-mini,extract,Specific funding for VTT's research activities | no_amount,,,,
Finland,1985,section_total,32,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Kauppa- ja teollisuusministeriön kokonaismääräraha,Total budget for the Ministry of Trade and Industry,600000000.0,thousand,FIM,innovation_instruments,review,0.7,1985 proposal fi19840128.pdf,598,gpt-4o-mini,extract,Total includes non-R&D components,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,line_item,32.20.06,Tekes toimintamenot,Tekes operating costs,,Tekesin toimintamenot,Operating costs of Tekes,20000000.0,thousand,FIM,science_agency,review,0.9,1985 proposal fi19840128.pdf,600,gpt-4o-mini,extract,Core operating funding for Tekes.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,32.20.40,Julkinen tutkimus- ja kehittämistoiminta,Public R&D grants to companies,,Julkinen tutkimus- ja kehittämistoiminta,Public R&D activities,100000000.0,thousand,FIM,direct_rd,review,0.9,1985 proposal fi19840128.pdf,600,gpt-4o-mini,extract,Direct public R&D grants to companies.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,line_item,29.60.50,Suomen Akatemian tutkimusmäärärahat,Academy of Finland research grants,,Suomen Akatemian tutkimusmäärärahat,Research grants from the Academy of Finland,20000000.0,thousand,FIM,higher_education,review,0.9,1985 proposal fi19840128.pdf,600,gpt-4o-mini,extract,Key R&D funding line for research grants.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,29.60,Tiede,Science,,Tieteellisten tutkimusten kokonaismenot,Total expenses for scientific research,20000000.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,600,gpt-4o-mini,extract,Includes various science-related expenses.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,program_total,32.20,Innovaatiopolitiikka,Innovation policy,,Innovaatiopolitiikan kokonaismenot,Total expenses of Innovation policy,20000000.0,thousand,FIM,innovation_instruments,review,0.8,1985 proposal fi19840128.pdf,600,gpt-4o-mini,extract,Includes R&D-related innovation funding.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify],,,
Finland,1985,section_total,29,Opetusministeriö,Ministry of Education,,Opetusministeriön kokonaismenot,Total expenses of the Ministry of Education,20000000.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,600,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
Finland,1985,section_total,32,Kauppa- ja teollisuusministeriö,Ministry of Trade and Industry,,Kauppa- ja teollisuusministeriön kokonaismenot,Total expenses of the Ministry of Trade and Industry,20000000.0,thousand,FIM,unclear,review,0.5,1985 proposal fi19840128.pdf,600,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[unit_error: Finland amounts should be unit='unit' (full EUR/FIM); unit=million/thousand is likely wrong — re-verify][section_total: chapter/pääluokka aggregate],section,,
