source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
BOE-A-1985-26831-consolidado para 1986.pdf,Data/input/finance_bills/Spain/BOE-A-1985-26831-consolidado para 1986.pdf,,0,,,,,not_used_in_final_series,
BOE-A-1986-33382-consolidado para 1987.pdf,Data/input/finance_bills/Spain/BOE-A-1986-33382-consolidado para 1987.pdf,,0,,,,,not_used_in_final_series,
BOE-A-1987-28404-consolidado para 1988.pdf,Data/input/finance_bills/Spain/BOE-A-1987-28404-consolidado para 1988.pdf,,1,"Scientific, Technical and Applied Research",8,"Scientific, Technical and Applied Research",128028383000000.0,covered_by_final_series,
BOE-A-1988-29563-consolidado para 1989.pdf,Data/input/finance_bills/Spain/BOE-A-1988-29563-consolidado para 1989.pdf,,1,"Scientific, Technical and Applied Research",6,"Scientific, Technical and Applied Research",183430879000000.0,covered_by_final_series,
BOE-A-1990-15347-consolidado para 1990.pdf,Data/input/finance_bills/Spain/BOE-A-1990-15347-consolidado para 1990.pdf,,1,"Scientific, Technical and Applied Research",11,"Total for Scientific, Technical and Applied Research",208252972000000.0,covered_by_final_series,
BOE-A-1990-21614-consolidado-para 1991.pdf,Data/input/finance_bills/Spain/BOE-A-1990-21614-consolidado-para 1991.pdf,,0,,,,,not_used_in_final_series,
BOE-A-1991-30903-consolidado para 1992.pdf,Data/input/finance_bills/Spain/BOE-A-1991-30903-consolidado para 1992.pdf,,0,,,,,not_used_in_final_series,
BOE-A-1992-28826-consolidado para 1993.pdf,Data/input/finance_bills/Spain/BOE-A-1992-28826-consolidado para 1993.pdf,,2,"Research and Technological Development | Scientific, Technical and Applied Research",96 | 11,"Research and Technological Development | Scientific, Technical and Applied Research",44798916000000.0 | 183738334000000.0,covered_by_final_series,
BOE-A-1993-31087-consolidado para 1994.pdf,Data/input/finance_bills/Spain/BOE-A-1993-31087-consolidado para 1994.pdf,,2,Health Research | Research and Technological Development,92 | 92,Health research | Research and technological development,11662384000000.0 | 47357565000000.0,covered_by_final_series,
BOE-A-1994-28967-consolidado para 1995.pdf,Data/input/finance_bills/Spain/BOE-A-1994-28967-consolidado para 1995.pdf,,0,,,,,not_used_in_final_series,
BOE-A-1996-29116-consolidado para 1997.pdf,Data/input/finance_bills/Spain/BOE-A-1996-29116-consolidado para 1997.pdf,,4,Agricultural Research and Experimentation | Fishing Research and Experimentation | Health Research | Research and Technological Development,86 | 86 | 86 | 86,Agricultural research and experimentation | Fisheries research and experimentation | Health research | Research and technological development,4870258000.0 | 3284433000.0 | 12596147000.0 | 94538399000.0,covered_by_final_series,
BOE-A-1997-28052-consolidado para 1998.pdf,Data/input/finance_bills/Spain/BOE-A-1997-28052-consolidado para 1998.pdf,,0,,,,,not_used_in_final_series,
BOE-A-1998-30154-consolidado para 1999.pdf,Data/input/finance_bills/Spain/BOE-A-1998-30154-consolidado para 1999.pdf,,1,Research and Technological Development,94,Research and Technological Development,289808212000.0,covered_by_final_series,
BOE-A-1999-24785-consolidado para 2000.pdf,Data/input/finance_bills/Spain/BOE-A-1999-24785-consolidado para 2000.pdf,,1,Research and Technological Development,106,Research and technological development,323807024000.0,covered_by_final_series,
BOE-A-2000-24265-consolidado para 2001.pdf,Data/input/finance_bills/Spain/BOE-A-2000-24265-consolidado para 2001.pdf,,1,Research and Technological Development,109,Research and Technological Development,1815295780000.0,covered_by_final_series,
BOE-A-2001-24964-consolidado para 2002.pdf,Data/input/finance_bills/Spain/BOE-A-2001-24964-consolidado para 2002.pdf,,3,Health Research | Oceanographic and Fisheries Research | Research and Technological Development,108 | 108 | 108,Health research | Oceanographic and fishing research | Research and technological development,120649500000.0 | 35803640000.0 | 2005607080000.0,covered_by_final_series,
BOE-A-2002-25411-consolidado para 2003.pdf,Data/input/finance_bills/Spain/BOE-A-2002-25411-consolidado para 2003.pdf,,2,Plan Nacional I+D (total R&D appropriation) | Research and Technological Development,116 | 116,Promotion and Coordination of Scientific and Technical Research | Research and Technological Development,364676480.0 | 2009409190.0,covered_by_final_series,
BOE-A-2003-21614-consolidado-para 2004.pdf,Data/input/finance_bills/Spain/BOE-A-2003-21614-consolidado-para 2004.pdf,,0,,,,,not_used_in_final_series,
BOE-A-2004-21688-consolidado para 2005.pdf,Data/input/finance_bills/Spain/BOE-A-2004-21688-consolidado para 2005.pdf,,1,Plan Nacional I+D (total R&D appropriation),149,Verified against original Spain budget file,563045980.0,covered_by_final_series,
BOE-A-2005-21525-consolidado para 2006.pdf,Data/input/finance_bills/Spain/BOE-A-2005-21525-consolidado para 2006.pdf,,1,Plan Nacional I+D (total R&D appropriation),151,Verified against original Spain budget file,1008543870.0,covered_by_final_series,
BOE-A-2006-22865-consolidado para 2007.pdf,Data/input/finance_bills/Spain/BOE-A-2006-22865-consolidado para 2007.pdf,,6,Agricultural Research and Experimentation | Geological-Mining and Environmental Research | Health Research | Oceanographic and Fisheries Research | Plan Nacional I+D (total R&D appropriation) | Technological Innovation in Telecommunications,154 | 154 | 154 | 154 | 154 | 154,Agricultural research and experimentation | Geological-mining and environmental research | Health research | Oceanographic and fishing research | Promotion and coordination of scientific and technical research | Technological innovation in telecommunications,71160410.0 | 66523140.0 | 333804840.0 | 52118320.0 | 1456515020.0 | 819070000.0,covered_by_final_series,
BOE-A-2007-22295-consolidado para 2008.pdf,Data/input/finance_bills/Spain/BOE-A-2007-22295-consolidado para 2008.pdf,,1,Plan Nacional I+D (total R&D appropriation),177,Verified against original Spain budget file,1905919950.0,covered_by_final_series,
BOE-A-2008-20744-consolidado para 2009.pdf,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,13,August Pi i Sunyer Biomedical Research Institute Infrastructure | Barcelona Biomedical Research Park Infrastructure | Barcelona Scientific Park Infrastructure | Biocat Infrastructure for Life Sciences Offices | Catalan Water Research Institute Infrastructure | Catalonia Energy Research Institute Infrastructure | Health Research | Infrastructure in R&D+i: Catalan Institute of Chemical Research | Infrastructure in R&D+i: Catalan Institute of Nanotechnology | Infrastructure in R&D+i: Catalan Institute of Photonic Sciences | Plan Nacional I+D (total R&D appropriation) | Technological Innovation in Telecommunications | Wind Tunnel Construction for R&D,202 | 203 | 202 | 203 | 203 | 203 | 176 | 203 | 203 | 203 | 176 | 176 | 203,Infrastructure for R&D: August Pi i Sunyer Biomedical Research Institute | Infrastructure for R&D: Biomedical Research Park of Barcelona | Infrastructure for R&D: Scientific Park of Barcelona (University of Barcelona) | Infrastructure for R&D: Biocat for Life Sciences Offices of the European Technology Institute | Infrastructure for R&D: Catalan Institute of Water Research (ICRA) | Infrastructure for R&D: Energy Research Institute of Catalonia. | Health Research | Infrastructure for R&D: Catalan Institute of Chemical Research | Infrastructure for R&D: Catalan Institute of Nanotechnology | Infrastructure for R&D: Catalan Institute of Photonic Sciences | Promotion and Coordination of Scientific and Technical Research | Technological Innovation in Telecommunications | Infrastructure for R&D: Construction of a wind tunnel,3000000.0 | 3000000.0 | 3000000.0 | 2000000.0 | 2000000.0 | 2000000.0 | 423704330.0 | 1000000.0 | 1000000.0 | 1000000.0 | 2069656160.0 | 1102920560.0 | 5000000.0,covered_by_final_series,
BOE-A-2009-20765-consolidado para 2010.pdf,Data/input/finance_bills/Spain/BOE-A-2009-20765-consolidado para 2010.pdf,,6,"Energy, Environmental and Technological Research | Health Research | Plan Nacional I+D (total R&D appropriation) | Research and Development of the Information Society | Support for R&D+i of the CTE System (Science-Technology-Company) | Technological Innovation in Telecommunications",222-223 | 222-223 | 222-223 | 222-223 | 249 | 222-223,"Energy, Environmental and Technological Research. | Health Research. | Promotion and Coordination of Scientific and Technical Research. | Research and Development of the Information Society. | Support for R&D+i of the CTE system (Science-Technology-Company) | Technological Innovation in Telecommunications.",91726570.0 | 386412380.0 | 2097057760.0 | 524549350.0 | 17000000.0 | 1003166820.0,covered_by_final_series,
BOE-A-2010-19703-consolidado para 2011.pdf,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,7,"Agricultural Research and Experimentation | Energy, Environmental and Technological Research | Geological-Mining and Environmental Research | Oceanographic and Fisheries Research | Plan Nacional I+D (total R&D appropriation) | Research and Development of the Information Society | Technological Innovation in Telecommunications",203 | 203 | 203 | 203 | 202 | 203 | 203,"Agricultural research and experimentation | Energy, environmental and technological research | Geological-mining and environmental research | Oceanographic and fishing research | Verified against original Spain budget file | Research and development of the Information Society | Technological innovation in telecommunications",81259440.0 | 86723950.0 | 26397950.0 | 60515000.0 | 2139768610.0 | 418673080.0 | 721672880.0,covered_by_final_series,
BOE-A-2012-15651-consolidado para 2013.pdf,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,8,"Agricultural Research and Experimentation | Energy, Environmental and Technological Research | Geological-Mining and Environmental Research | Health Research | Oceanographic and Fisheries Research | Plan Nacional I+D (total R&D appropriation) | Research and Development of the Information Society | Technological Innovation in Telecommunications",200 | 200 | 200 | 200 | 200 | 200 | 200 | 200,"Agricultural Research and Experimentation | Energy, Environmental and Technological Research | Geological-Mineral and Environmental Research | Health Research | Oceanographic and Fishing Research | Promotion and Coordination of Scientific and Technical Research | Research and Development of the Information Society | Technological Innovation in Telecommunications",69391980.0 | 82664070.0 | 25111690.0 | 281965920.0 | 56754750.0 | 1411161290.0 | 106040200.0 | 561293760.0,covered_by_final_series,
BOE-A-2013-13616-consolidado para 2014.pdf,Data/input/finance_bills/Spain/BOE-A-2013-13616-consolidado para 2014.pdf,,6,"Agricultural Research and Experimentation | Energy, Environmental and Technological Research | Health Research | Oceanographic and Fisheries Research | Plan Nacional I+D (total R&D appropriation) | Technological Innovation in Telecommunications",219 | 219 | 219 | 219 | 219 | 219,"Agricultural Research and Experimentation | Energy, Environmental and Technological Research | Health Research | Oceanographic and Fisheries Research | Promotion and coordination of scientific and technical research | Technological Innovation in Telecommunications",78887930.0 | 83424920.0 | 286762840.0 | 60337710.0 | 1464723460.0 | 582182950.0,covered_by_final_series,
BOE-A-2014-13612-consolidado para 2015.pdf,Data/input/finance_bills/Spain/BOE-A-2014-13612-consolidado para 2015.pdf,,4,"Energy, Environmental and Technological Research | Health Research | Oceanographic and Fisheries Research | Plan Nacional I+D (total R&D appropriation)",193 | 193 | 193 | 193,"Energy, Environmental and Technological Research | Health Research | Oceanographic and Fishing Research | Promotion and Coordination of Scientific and Technical Research",92855590.0 | 273820830.0 | 60746580.0 | 1443093130.0,covered_by_final_series,
BOE-A-2015-11644-consolidado para 2016.pdf,Data/input/finance_bills/Spain/BOE-A-2015-11644-consolidado para 2016.pdf,,1,Plan Nacional I+D (total R&D appropriation),172,program 463B 'Promotion and coordination of scientific and technical research',170000000.0,covered_by_final_series,
BOE-A-2017-7387-consolidado para 2017.pdf,Data/input/finance_bills/Spain/BOE-A-2017-7387-consolidado para 2017.pdf,,5,"Energy, Environmental and Technological Research | Geological-Mining and Environmental Research | Health Research | Oceanographic and Fisheries Research | Research and Development of the Information Society",224 | 224 | 224 | 224 | 224,"Energy, environmental and technological research | Geological-mining and environmental research | Health research | Oceanographic and fishing research | Information society research and development",87304680.0 | 23592170.0 | 269957380.0 | 60036340.0 | 130958390.0,covered_by_final_series,
BOE-A-2018-9268-consolidado para 2018.pdf,Data/input/finance_bills/Spain/BOE-A-2018-9268-consolidado para 2018.pdf,,11,"AEI (Agencia Estatal de Investigación) | Agreement with University of Navarra for Research Center Creation | Biscay Marine Energy Platform Research Center | CIDETEC Research Equipment for Electromobility and Energy Storage | CSIC (Consejo Superior de Investigaciones Científicas) | Energy, Environmental and Technological Research | Health Research | Provision Fund for Cervera Network and R&D Projects | R&D Actions | Research and Development in Telecommunications Technology | Research and Development of the Information Society",413 | 680 | 640 | 680 | 413 | 282 | 282 | 221 | 681 | 282 | 282,"Total | Agreement with the University of Navarra for the creation of a research center | To IDAE. For Biscay Marine Energy Platform (BIMEP) research center. | To CIDETEC, for research and testing equipment for electromobility and electrical storage | Total | Energy, environmental and technological research | Health research | Allocation of the Technical Provisions Fund Red Cervera and R&D&I projects. | To the University of La Laguna for R&D actions in the area of the Smart Specialization Strategy of the Canary Islands | Research and development of telecommunications technology | Research and development of the Information Society",640104990.0 | 2000000.0 | 3000000.0 | 5500000.0 | 630561860.0 | 89479230.0 | 270847130.0 | 80000000.0 | 1000000.0 | 552954440.0 | 140416010.0,covered_by_final_series,
BOE-A-2020-17339-consolidado para 2021.pdf,Data/input/finance_bills/Spain/BOE-A-2020-17339-consolidado para 2021.pdf,,25,"AEI (Agencia Estatal de Investigación) | Agricultural Research and Experimentation | CDTI (Centro para el Desarrollo Tecnológico e Industrial) | CERCA Institution for Scientific-Technological Infrastructure | CIEMAT | CSIC (Consejo Superior de Investigaciones Científicas) | Centralization of Scientific-Technological Infrastructure | Energy, Environmental and Technological Research | Funding for Energy Research Projects | Funding for Innovation Projects | Geological-Mining and Environmental Research | Health Research | ISCIII (Instituto de Salud Carlos III) | Oceanographic and Fisheries Research | Recovery and Resilience Mechanism | Research Funding for Energy and Environmental Technologies | Research Funding for Geological Studies | Research Funding for Health Studies | Research Funding for Oceanographic Studies | Research Grants for Scientific Projects | Research and Development of the Information Society | Research, Development and Experimentation in Transport and Infrastructure | Scientific Research Grants | Scientific Research Program | Technological Innovation in Telecommunications",445-472 | 296 | 692 | 694 | 503-559 | 445-472 | 692 | 503-559 | 503-559 | 503-559 | 296 | 296 | 560 | 296 | 296 | 560 | 560 | 560 | 560 | 581 | 296 | 296 | 503-559 | 676 | 296,"Total budget for the State Research Agency | Agricultural Research and Experimentation | To CDTI for financing research, development, and innovation projects, including technological modernization, of the Aeronautical Technological Plan. Recovery and Resilience Mechanism. | To the CERCA Institution. Research Centers of Catalonia for scientific-technological infrastructure. | Total for the Center for Energy, Environmental and Technological Research | Total budget for the Superior Council of Scientific Research | New. Centralization of scientific-technological infrastructure in the general research services, SGIker UPV. | Total for the Center for Energy, Environmental and Technological Research | Funding for energy research projects | Funding for innovation projects | Geological-Mining and Environmental Research | Health Research | Total budget for the Carlos III Health Institute | Oceanographic and Fisheries Research | Technological Innovation in Telecommunications. Recovery and Resilience Mechanism | Research funding for energy and environmental technologies | Research funding for geological studies | Research funding for health studies | Research funding for oceanographic studies | Research grants for scientific projects | Research and Development of the Information Society. Recovery and Resilience Mechanism | Research, Development and Experimentation in Transport and Infrastructures | Grants for scientific research | Program 463A Scientific Research | Technological Innovation in Telecommunications. Recovery and Resilience Mechanism",29804940.0 | 58253300.0 | 10000000.0 | 1000000.0 | 58795970.0 | 377255430.0 | 2600000.0 | 58795970.0 | 58795970.0 | 2041790.0 | 24515350.0 | 287428720.0 | 82545560.0 | 99112700.0 | 1793200000.0 | 40586320.0 | 6787130.0 | 20514670.0 | 37001240.0 | 18311580.0 | 336000000.0 | 1000000.0 | 671532620.0 | 1000000.0 | 1793200000.0,covered_by_final_series,
BOE-A-2021-21653-consolidado para 2022.pdf,Data/input/finance_bills/Spain/BOE-A-2021-21653-consolidado para 2022.pdf,,18,"AEI (Agencia Estatal de Investigación) | CIEMAT | CSIC (Consejo Superior de Investigaciones Científicas) | Canary Islands Volcanological Institute Infrastructure | Carlos III Health Institute | Energy, Environmental and Technological Research | Grants for Research | Health Research | ISCIII (Instituto de Salud Carlos III) | New Project for Innovation and Transfer at the University of Deusto | Research and Development in the Energy Sector | Research and Development in the Health Sector | Research and Development of the Information Society | Research in Public Health | Research in Renewable Energies | State Research Agency | Superior Council of Scientific Research | Technological Innovation in Telecommunications",427 | 523 | 427 | 683 | 404 | 404 | 427 | 255 | 523 | 669 | 591 | 590 | 255 | 523 | 523 | 426 | 425 | 255,"TOTAL | TOTAL | TOTAL | New. To the Volcanological Institute of the Canary Islands (INVOLCAN) for R&D+i infrastructures. | Operating budget for the Carlos III Health Institute | Operating budget for the Center for Energy, Environmental and Technological Research | Grants for Research | Health research. | TOTAL | New. To the University of Deusto. Innovation and transfer project in the socio-sanitary and technological field. | Research and development in the field of energy | Research and development in the field of health | Research and development of the Information Society. | Public Health Research | Research in Renewable Energies | Total budget for the State Research Agency | Total budget for the Superior Council of Scientific Research | Technological innovation in telecommunications.",1358164020.0 | 59677910.0 | 1121856670.0 | 1500000.0 | 41054860000.0 | 13673912000.0 | 1358164020.0 | 288704420.0 | 44105540.0 | 1000000.0 | 3717842730.0 | 171046830.0 | 171642330.0 | 44105540.0 | 59677910.0 | 129696000000.0 | 44242306000.0 | 277522880.0,covered_by_final_series,
BOE-A-2022-22128-consolidado para 2023.pdf,Data/input/finance_bills/Spain/BOE-A-2022-22128-consolidado para 2023.pdf,,19,"AEI (Agencia Estatal de Investigación) | Barcelona Institute of Science and Technology for Precision Medicine Hub Development | CERCA Institution. Research Centers of Catalonia for Scientific-Technological Infrastructure | CIC Energigune Advanced Electrolyzer Testing Laboratory | CSIC (Consejo Superior de Investigaciones Científicas) | Dinópolis Foundation for Paleontological Research | Energy, Environmental and Technological Research | Foundation for the Study of the Cosmos of Aragon | Funding for Innovation Projects | Health Research | National Renewable Energy Centre Foundation | Research and Development in Renewable Energies | Research and Development in the Health Sector | Research, Development and Innovation | Scientific Research Grants | State Research Agency | Superior Council of Scientific Research | Technological Innovation in Telecommunications | University of Deusto Project for Technological Transfer and Innovation",539 | 778 | 776 | 773 | 539 | 775 | 324 | 775 | 540 | 475 | 772 | 646 | 648 | 662 | 540 | 539 | 539 | 324 | 774,"TOTAL | Barcelona Institute of Science and Technology for the development of a leading hub in precision medicine | To the CERCA Institution. Research Centers of Catalonia for scientific-technological infrastructure. | To CIC Energigune for the advanced electrolyzer testing laboratory. | TOTAL | To the Teruel-Dinópolis Joint Paleontological Foundation, for the Paleontology Unit of Teruel. | Energy, environmental and technological research | To the Foundation for the Study of Physics of the Cosmos of Aragon. | Funding for innovation projects | Health research | To the National Renewable Energies Center Foundation (Fundación Cener). | Research and development in renewable energies | Research and development in the field of health | Research, development and innovation | Grants for scientific research | TOTAL | TOTAL | Technological innovation in telecommunications | To the University of Deusto Project for technology transfer and innovation in industrial and social health areas.",1419995610.0 | 3500000.0 | 1000000000.0 | 400000000.0 | 1213105230.0 | 300000000.0 | 115294230.0 | 500000000.0 | 526231050.00000006 | 14061846000.0 | 1000000000.0 | 4526063330.0 | 260508940.0 | 4750000000.0 | 1042597460.0 | 1419995610.0 | 1213105230.0 | 204803490.0 | 1000000000.0,covered_by_final_series,
