year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
2004,Oceanographic and Fisheries Research,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2004,Plan Nacional I+D (total R&D appropriation),direct_rd,563045980.0,euro,EUR,verified_override,BOE-A-2004-21688-consolidado para 2005.pdf,149,Data/input/finance_bills/Spain/BOE-A-2004-21688-consolidado para 2005.pdf,,Verified against original Spain budget file,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Spain budget file
2005,Agricultural Research and Experimentation,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Health Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Oceanographic and Fisheries Research,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2005,Plan Nacional I+D (total R&D appropriation),direct_rd,1008543870.0,euro,EUR,verified_override,BOE-A-2005-21525-consolidado para 2006.pdf,151,Data/input/finance_bills/Spain/BOE-A-2005-21525-consolidado para 2006.pdf,,Verified against original Spain budget file,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Spain budget file
2006,Agricultural Research and Experimentation,direct_rd,71160410.0,euro,EUR,line_item,BOE-A-2006-22865-consolidado para 2007.pdf,154,Data/input/finance_bills/Spain/BOE-A-2006-22865-consolidado para 2007.pdf,,Agricultural research and experimentation,covered_by_final_series,,,This program supports agricultural research and experimentation.
2006,Geological-Mining and Environmental Research,direct_rd,66523140.0,euro,EUR,line_item,BOE-A-2006-22865-consolidado para 2007.pdf,154,Data/input/finance_bills/Spain/BOE-A-2006-22865-consolidado para 2007.pdf,,Geological-mining and environmental research,covered_by_final_series,,,This program supports research in geological-mining and environmental fields.
2006,Health Research,direct_rd,333804840.0,euro,EUR,line_item,BOE-A-2006-22865-consolidado para 2007.pdf,154,Data/input/finance_bills/Spain/BOE-A-2006-22865-consolidado para 2007.pdf,,Health research,covered_by_final_series,,,This entity is focused on health-related research.
2006,Oceanographic and Fisheries Research,science_agency,52118320.0,euro,EUR,line_item,BOE-A-2006-22865-consolidado para 2007.pdf,154,Data/input/finance_bills/Spain/BOE-A-2006-22865-consolidado para 2007.pdf,,Oceanographic and fishing research,covered_by_final_series,,,This entity focuses on research in oceanography and fisheries.
2006,Plan Nacional I+D (total R&D appropriation),direct_rd,1456515020.0,euro,EUR,program_total,BOE-A-2006-22865-consolidado para 2007.pdf,154,Data/input/finance_bills/Spain/BOE-A-2006-22865-consolidado para 2007.pdf,,Promotion and coordination of scientific and technical research,covered_by_final_series,,,National R&D plan aggregate. Use as fallback when agency-level not available.
2006,Technological Innovation in Telecommunications,direct_rd,819070000.0,euro,EUR,line_item,BOE-A-2006-22865-consolidado para 2007.pdf,154,Data/input/finance_bills/Spain/BOE-A-2006-22865-consolidado para 2007.pdf,,Technological innovation in telecommunications,covered_by_final_series,,,This program focuses on R&D in telecommunications technology.
2007,Agricultural Research and Experimentation,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2007,Geological-Mining and Environmental Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2007,Health Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2007,Oceanographic and Fisheries Research,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2007,Plan Nacional I+D (total R&D appropriation),direct_rd,1905919950.0,euro,EUR,verified_override,BOE-A-2007-22295-consolidado para 2008.pdf,177,Data/input/finance_bills/Spain/BOE-A-2007-22295-consolidado para 2008.pdf,,Verified against original Spain budget file,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Spain budget file
2007,Technological Innovation in Telecommunications,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2008,Agricultural Research and Experimentation,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2008,August Pi i Sunyer Biomedical Research Institute Infrastructure,direct_rd,3000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,202,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: August Pi i Sunyer Biomedical Research Institute,covered_by_final_series,,,This funding supports the infrastructure of a biomedical research institute.
2008,Barcelona Biomedical Research Park Infrastructure,direct_rd,3000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Biomedical Research Park of Barcelona,covered_by_final_series,,,This project funds the infrastructure of a biomedical research park.
2008,Barcelona Scientific Park Infrastructure,direct_rd,3000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,202,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Scientific Park of Barcelona (University of Barcelona),covered_by_final_series,,,This funding supports the infrastructure of a scientific park for research.
2008,Biocat Infrastructure for Life Sciences Offices,direct_rd,2000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Biocat for Life Sciences Offices of the European Technology Institute,covered_by_final_series,,,This project funds infrastructure for life sciences research.
2008,Catalan Water Research Institute Infrastructure,direct_rd,2000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Catalan Institute of Water Research (ICRA),covered_by_final_series,,,This funding supports the infrastructure of a water research institute.
2008,Catalonia Energy Research Institute Infrastructure,direct_rd,2000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Energy Research Institute of Catalonia.,covered_by_final_series,,,This funding supports the infrastructure of an energy research institute.
2008,Geological-Mining and Environmental Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2008,Health Research,direct_rd,423704330.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,176,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Health Research,covered_by_final_series,,,This entity is focused on health-related research.
2008,Infrastructure in R&D+i: Catalan Institute of Chemical Research,science_agency,1000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Catalan Institute of Chemical Research,covered_by_final_series,,,This institute is dedicated to chemical research.
2008,Infrastructure in R&D+i: Catalan Institute of Nanotechnology,science_agency,1000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Catalan Institute of Nanotechnology,covered_by_final_series,,,This institute focuses on research in nanotechnology.
2008,Infrastructure in R&D+i: Catalan Institute of Photonic Sciences,science_agency,1000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Catalan Institute of Photonic Sciences,covered_by_final_series,,,This institute is dedicated to research in photonics.
2008,Oceanographic and Fisheries Research,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2008,Plan Nacional I+D (total R&D appropriation),direct_rd,2069656160.0,euro,EUR,program_total,BOE-A-2008-20744-consolidado para 2009.pdf,176,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Promotion and Coordination of Scientific and Technical Research,covered_by_final_series,,,National R&D plan aggregate. Use as fallback when agency-level not available.
2008,Technological Innovation in Telecommunications,direct_rd,1102920560.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,176,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Technological Innovation in Telecommunications,covered_by_final_series,,,This program focuses on R&D in telecommunications technology.
2008,Wind Tunnel Construction for R&D,direct_rd,5000000.0,euro,EUR,line_item,BOE-A-2008-20744-consolidado para 2009.pdf,203,Data/input/finance_bills/Spain/BOE-A-2008-20744-consolidado para 2009.pdf,,Infrastructure for R&D: Construction of a wind tunnel,covered_by_final_series,,,This project involves the construction of a wind tunnel for research purposes.
2009,Agricultural Research and Experimentation,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2009,"Energy, Environmental and Technological Research",direct_rd,91726570.0,euro,EUR,line_item,BOE-A-2009-20765-consolidado para 2010.pdf,222-223,Data/input/finance_bills/Spain/BOE-A-2009-20765-consolidado para 2010.pdf,,"Energy, Environmental and Technological Research.",covered_by_final_series,,,This program supports R&D in energy and environmental technologies.
2009,Geological-Mining and Environmental Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2009,Health Research,direct_rd,386412380.0,euro,EUR,line_item,BOE-A-2009-20765-consolidado para 2010.pdf,222-223,Data/input/finance_bills/Spain/BOE-A-2009-20765-consolidado para 2010.pdf,,Health Research.,covered_by_final_series,,,This entity is focused on health-related research.
2009,Oceanographic and Fisheries Research,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2009,Plan Nacional I+D (total R&D appropriation),direct_rd,2097057760.0,euro,EUR,program_total,BOE-A-2009-20765-consolidado para 2010.pdf,222-223,Data/input/finance_bills/Spain/BOE-A-2009-20765-consolidado para 2010.pdf,,Promotion and Coordination of Scientific and Technical Research.,covered_by_final_series,,,National R&D plan aggregate. Use as fallback when agency-level not available.
2009,Research and Development of the Information Society,direct_rd,524549350.0,euro,EUR,line_item,BOE-A-2009-20765-consolidado para 2010.pdf,222-223,Data/input/finance_bills/Spain/BOE-A-2009-20765-consolidado para 2010.pdf,,Research and Development of the Information Society.,covered_by_final_series,,,This program supports R&D in the information society.
2009,Support for R&D+i of the CTE System (Science-Technology-Company),innovation_instruments,17000000.0,euro,EUR,line_item,BOE-A-2009-20765-consolidado para 2010.pdf,249,Data/input/finance_bills/Spain/BOE-A-2009-20765-consolidado para 2010.pdf,,Support for R&D+i of the CTE system (Science-Technology-Company),covered_by_final_series,,,This program supports R&D initiatives within the CTE system.
2009,Technological Innovation in Telecommunications,direct_rd,1003166820.0,euro,EUR,line_item,BOE-A-2009-20765-consolidado para 2010.pdf,222-223,Data/input/finance_bills/Spain/BOE-A-2009-20765-consolidado para 2010.pdf,,Technological Innovation in Telecommunications.,covered_by_final_series,,,This program focuses on R&D in telecommunications technology.
2010,Agricultural Research and Experimentation,direct_rd,81259440.0,euro,EUR,line_item,BOE-A-2010-19703-consolidado para 2011.pdf,203,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,Agricultural research and experimentation,covered_by_final_series,,,This program supports agricultural research and experimentation.
2010,"Energy, Environmental and Technological Research",direct_rd,86723950.0,euro,EUR,line_item,BOE-A-2010-19703-consolidado para 2011.pdf,203,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,"Energy, environmental and technological research",covered_by_final_series,,,This program supports R&D in energy and environmental technologies.
2010,Geological-Mining and Environmental Research,direct_rd,26397950.0,euro,EUR,line_item,BOE-A-2010-19703-consolidado para 2011.pdf,203,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,Geological-mining and environmental research,covered_by_final_series,,,This program supports research in geological-mining and environmental fields.
2010,Health Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2010,Oceanographic and Fisheries Research,science_agency,60515000.0,euro,EUR,line_item,BOE-A-2010-19703-consolidado para 2011.pdf,203,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,Oceanographic and fishing research,covered_by_final_series,,,This entity focuses on research in oceanography and fisheries.
2010,Plan Nacional I+D (total R&D appropriation),direct_rd,2139768610.0,euro,EUR,verified_override,BOE-A-2010-19703-consolidado para 2011.pdf,202,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,Verified against original Spain budget file,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Spain budget file
2010,Research and Development of the Information Society,direct_rd,418673080.0,euro,EUR,line_item,BOE-A-2010-19703-consolidado para 2011.pdf,203,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,Research and development of the Information Society,covered_by_final_series,,,This program supports R&D in the information society.
2010,Technological Innovation in Telecommunications,direct_rd,721672880.0,euro,EUR,line_item,BOE-A-2010-19703-consolidado para 2011.pdf,203,Data/input/finance_bills/Spain/BOE-A-2010-19703-consolidado para 2011.pdf,,Technological innovation in telecommunications,covered_by_final_series,,,This program focuses on R&D in telecommunications technology.
2011,Agricultural Research and Experimentation,direct_rd,81259440.0,euro,EUR,program_total,2011 BOE-A-2010-19703-consolidado.pdf,203,Data/input/finance_bills/Spain/2011 BOE-A-2010-19703-consolidado.pdf,,Agricultural Research and Experimentation.,covered_by_final_series,,,This program supports agricultural research and experimentation.
2011,"Energy, Environmental and Technological Research",direct_rd,86723950.0,euro,EUR,program_total,2011 BOE-A-2010-19703-consolidado.pdf,203,Data/input/finance_bills/Spain/2011 BOE-A-2010-19703-consolidado.pdf,,"Energy, Environmental and Technological Research.",covered_by_final_series,,,This program supports R&D in energy and environmental technologies.
2011,Geological-Mining and Environmental Research,direct_rd,26397950.0,euro,EUR,program_total,2011 BOE-A-2010-19703-consolidado.pdf,203,Data/input/finance_bills/Spain/2011 BOE-A-2010-19703-consolidado.pdf,,Geological-Mineral and Environmental Research.,covered_by_final_series,,,This program supports research in geological-mining and environmental fields.
2011,Health Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2011,Oceanographic and Fisheries Research,science_agency,60515000.0,euro,EUR,program_total,2011 BOE-A-2010-19703-consolidado.pdf,203,Data/input/finance_bills/Spain/2011 BOE-A-2010-19703-consolidado.pdf,,Oceanographic and Fisheries Research.,covered_by_final_series,,,This entity focuses on research in oceanography and fisheries.
2011,Plan Nacional I+D (total R&D appropriation),direct_rd,2139768610.0,euro,EUR,verified_override,2011 BOE-A-2010-19703-consolidado.pdf,202,Data/input/finance_bills/Spain/2011 BOE-A-2010-19703-consolidado.pdf,,Verified against original Spain budget file,verified_against_original_file,,,gap: no matching rows in this year; manual override from original Spain budget file
2011,Research and Development of the Information Society,direct_rd,418673080.0,euro,EUR,program_total,2011 BOE-A-2010-19703-consolidado.pdf,203,Data/input/finance_bills/Spain/2011 BOE-A-2010-19703-consolidado.pdf,,Information Society Research and Development.,covered_by_final_series,,,This program supports R&D in the information society.
2011,Technological Innovation in Telecommunications,direct_rd,721672880.0,euro,EUR,program_total,2011 BOE-A-2010-19703-consolidado.pdf,203,Data/input/finance_bills/Spain/2011 BOE-A-2010-19703-consolidado.pdf,,Technological Innovation in Telecommunications.,covered_by_final_series,,,This program focuses on R&D in telecommunications technology.
2012,Agricultural Research and Experimentation,direct_rd,69391980.0,euro,EUR,line_item,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,Agricultural Research and Experimentation,covered_by_final_series,,,This program supports agricultural research and experimentation.
2012,"Energy, Environmental and Technological Research",direct_rd,82664070.0,euro,EUR,line_item,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,"Energy, Environmental and Technological Research",covered_by_final_series,,,This program supports R&D in energy and environmental technologies.
2012,Geological-Mining and Environmental Research,direct_rd,25111690.0,euro,EUR,line_item,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,Geological-Mineral and Environmental Research,covered_by_final_series,,,This program supports research in geological-mining and environmental fields.
2012,Health Research,direct_rd,281965920.0,euro,EUR,line_item,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,Health Research,covered_by_final_series,,,This entity is focused on health-related research.
2012,Oceanographic and Fisheries Research,science_agency,56754750.0,euro,EUR,line_item,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,Oceanographic and Fishing Research,covered_by_final_series,,,This entity focuses on research in oceanography and fisheries.
2012,Plan Nacional I+D (total R&D appropriation),direct_rd,1411161290.0,euro,EUR,program_total,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,Promotion and Coordination of Scientific and Technical Research,covered_by_final_series,,,National R&D plan aggregate. Use as fallback when agency-level not available.
2012,Research and Development of the Information Society,direct_rd,106040200.0,euro,EUR,line_item,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,Research and Development of the Information Society,covered_by_final_series,,,This program supports R&D in the information society.
2012,Technological Innovation in Telecommunications,direct_rd,561293760.0,euro,EUR,line_item,BOE-A-2012-15651-consolidado para 2013.pdf,200,Data/input/finance_bills/Spain/BOE-A-2012-15651-consolidado para 2013.pdf,,Technological Innovation in Telecommunications,covered_by_final_series,,,This program focuses on R&D in telecommunications technology.
2013,Agricultural Research and Experimentation,direct_rd,78887930.0,euro,EUR,line_item,BOE-A-2013-13616-consolidado para 2014.pdf,219,Data/input/finance_bills/Spain/BOE-A-2013-13616-consolidado para 2014.pdf,,Agricultural Research and Experimentation,covered_by_final_series,,,This program supports agricultural research and experimentation.
2013,"Energy, Environmental and Technological Research",direct_rd,83424920.0,euro,EUR,line_item,BOE-A-2013-13616-consolidado para 2014.pdf,219,Data/input/finance_bills/Spain/BOE-A-2013-13616-consolidado para 2014.pdf,,"Energy, Environmental and Technological Research",covered_by_final_series,,,This program supports R&D in energy and environmental technologies.
2013,Geological-Mining and Environmental Research,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2013,Health Research,direct_rd,286762840.0,euro,EUR,line_item,BOE-A-2013-13616-consolidado para 2014.pdf,219,Data/input/finance_bills/Spain/BOE-A-2013-13616-consolidado para 2014.pdf,,Health Research,covered_by_final_series,,,This entity is focused on health-related research.
2013,Oceanographic and Fisheries Research,science_agency,60337710.0,euro,EUR,line_item,BOE-A-2013-13616-consolidado para 2014.pdf,219,Data/input/finance_bills/Spain/BOE-A-2013-13616-consolidado para 2014.pdf,,Oceanographic and Fisheries Research,covered_by_final_series,,,This entity focuses on research in oceanography and fisheries.
2013,Plan Nacional I+D (total R&D appropriation),direct_rd,1464723460.0,euro,EUR,program_total,BOE-A-2013-13616-consolidado para 2014.pdf,219,Data/input/finance_bills/Spain/BOE-A-2013-13616-consolidado para 2014.pdf,,Promotion and coordination of scientific and technical research,covered_by_final_series,,,National R&D plan aggregate. Use as fallback when agency-level not available.
2013,Research and Development of the Information Society,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2013,Technological Innovation in Telecommunications,direct_rd,582182950.0,euro,EUR,line_item,BOE-A-2013-13616-consolidado para 2014.pdf,219,Data/input/finance_bills/Spain/BOE-A-2013-13616-consolidado para 2014.pdf,,Technological Innovation in Telecommunications,covered_by_final_series,,,This program focuses on R&D in telecommunications technology.
2014,Agricultural Research and Experimentation,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2014,"Energy, Environmental and Technological Research",direct_rd,92855590.0,euro,EUR,line_item,BOE-A-2014-13612-consolidado para 2015.pdf,193,Data/input/finance_bills/Spain/BOE-A-2014-13612-consolidado para 2015.pdf,,"Energy, Environmental and Technological Research",covered_by_final_series,,,This program supports R&D in energy and environmental technologies.
