country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role
Estonia,1995,line_item,Haridus- ja Teadusministeerium,Haridus- ja Teadusministeerium,Ministry of Education and Research,,Infrastruktuuri rakenduslikud uurimistööd,Applied research works in infrastructure,300000.0,thousand,EEK,direct_rd,include,0.9,1995 28719.pdf,27,gpt-4o-mini,extract,,,
Estonia,1995,line_item,Haridus- ja Teadusministeerium,Haridus- ja Teadusministeerium,Ministry of Education and Research,,Maaparanduse rakenduslikud uurimistööd,Applied research works in land reclamation,135000.0,thousand,EEK,direct_rd,include,0.9,1995 28719.pdf,27,gpt-4o-mini,extract,,,
Estonia,1996,program_total,84,Riigiteadusasutused,State Research Institutions,,Eraldised riigiteadusasutustele,Allocations to state research institutions,34000000.0,unit,EEK,science_agency,review,0.9,1996 28475.pdf,10,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1996,line_item,83,Eesti Teaduste Akadeemia,Estonian Academy of Sciences,,Eraldised Eesti Teaduste Akadeemiale,Allocations to the Estonian Academy of Sciences,6522000.0,unit,EEK,science_agency,include,0.9,1996 28475.pdf,10,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,1996,program_total,82,Eesti Teaduse Sihtasutus,Estonian Science Foundation,,Eraldised Eesti Teaduse Sihtasutusele,Allocations to the Estonian Science Foundation,153890000.0,unit,EEK,science_agency,include,0.9,1996 28475.pdf,10,gpt-4o-mini,extract,Includes research grants.,[estonia_large_full_value_not_thousand],
Estonia,1996,line_item,82,Eesti Teaduse Sihtasutus,Estonian Science Foundation,,uurimistoetusteks,for research grants,58500000.0,unit,EEK,direct_rd,review,0.9,1996 28475.pdf,10,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1996,line_item,82,Eesti Teaduse Sihtasutus,Estonian Science Foundation,,sihtotstarbelisteks finantseeringuteks,for targeted financing,93851000.0,unit,EEK,direct_rd,review,0.9,1996 28475.pdf,10,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1996,line_item,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eraldised Teadus- ja Arendusnõukogule,Allocations to the Research and Development Council,588000.0,thousand,EEK,science_agency,include,0.9,1996 28475.pdf,6,gpt-4o-mini,extract,,,
Estonia,1996,section_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Haridusministeerium,Ministry of Education and Research,14141000.0,unit,EEK,unclear,review,0.5,1996 28475.pdf,7,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.,[estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1997,line_item,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eraldised akadeemikute tasuks,Allocations for academic salaries,4160000.0,unit,EEK,unclear,review,0.5,1997 28613.pdf,10,gpt-4o-mini,extract,Ambiguous; may not directly fund research.,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1997,line_item,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eraldised riigiteadusasutustele,Allocations for state research institutions,34971500.0,unit,EEK,science_agency,review,0.9,1997 28613.pdf,10,gpt-4o-mini,extract,Direct funding for research activities.,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1997,line_item,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eraldised Teadusfondile,Allocations to the Science Fund,185425000.0,unit,EEK,direct_rd,review,0.9,1997 28613.pdf,10,gpt-4o-mini,extract,Direct funding for research activities.,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1997,program_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eesti Teaduste Akadeemia,Estonian Academy of Sciences,11435000.0,unit,EEK,science_agency,include,0.9,1997 28613.pdf,10,gpt-4o-mini,extract,Funding for a dedicated science agency.,[estonia_large_full_value_not_thousand],
Estonia,1997,program_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Teadusfond,Science Fund,185825000.0,unit,EEK,direct_rd,include,0.9,1997 28613.pdf,10,gpt-4o-mini,extract,Explicitly for research funding.,[estonia_large_full_value_not_thousand],
Estonia,1997,program_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Riigiteadusasutused,State Research Institutions,34971500.0,unit,EEK,science_agency,include,0.9,1997 28613.pdf,10,gpt-4o-mini,extract,Funding for state research institutions.,[estonia_large_full_value_not_thousand],
Estonia,1997,section_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Haridusministeeriumi kulud kokku,Total expenses of the Ministry of Education,2263931000.0,unit,EEK,science_agency,review,0.7,1997 28613.pdf,11,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[estonia_infrastructure_non_rd][estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1997,line_item,37,MAJANDUSMINISTEERIUM,Ministry of Economic Affairs,,Majandusuuringute tellimine,Ordering economic research,1537400.0,unit,EEK,direct_rd,include,0.8,1997 28613.pdf,25,gpt-4o-mini,extract,Research related to economic analysis.,[estonia_large_full_value_not_thousand],
Estonia,1997,line_item,37,MAJANDUSMINISTEERIUM,Ministry of Economic Affairs,,"Projekt ""Eesti maavarade regionaalmajanduslik analüüs""","Project ""Regional economic analysis of Estonian mineral resources""",50000.0,thousand,EEK,direct_rd,include,0.8,1997 28613.pdf,25,gpt-4o-mini,extract,Research project on mineral resources.,,
Estonia,1997,line_item,37,MAJANDUSMINISTEERIUM,Ministry of Economic Affairs,,"Uurimistöö ""Baltimaade koostöö ja koopereerimine tööstuses""","Research work ""Cooperation and collaboration in the Baltic States in industry""",150000.0,thousand,EEK,direct_rd,include,0.8,1997 28613.pdf,25,gpt-4o-mini,extract,Research project on Baltic cooperation.,,
Estonia,1997,line_item,38,PÕLLUMAJANDUSMINISTEERIUM,Ministry of Agriculture,,Rakendusmikrobioloogiaprogramm,Applied microbiology program,1000000.0,unit,EEK,direct_rd,include,0.8,1997 28613.pdf,28,gpt-4o-mini,extract,Research program in applied microbiology.,[estonia_large_full_value_not_thousand],
Estonia,1997,line_item,38,PÕLLUMAJANDUSMINISTEERIUM,Ministry of Agriculture,,Riigi poolt ostetavateks töödeks ja teenusteks määratakse 762300 kr. maaparanduse rakenduslikeks uurimistöödeks,"For state-purchased works and services, 762300 EEK is allocated for applied research in land improvement",762300.0,thousand,EEK,direct_rd,review,0.8,1997 28613.pdf,28,gpt-4o-mini,extract,Applied research in land improvement.,[estonia_generic_programme_row],
Estonia,1997,section_total,38,PÕLLUMAJANDUSMINISTEERIUM,Ministry of Agriculture,,Osa 38. PÕLLUMAJANDUSMINISTEERIUM kulud kokku,Total expenses of the Ministry of Agriculture,14.0,thousand,EEK,unclear,review,0.5,1997 28613.pdf,28,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.,[estonia_infrastructure_non_rd][estonia_section_total],section
Estonia,1997,section_total,37,MAJANDUSMINISTEERIUM,Ministry of Economic Affairs,,Osa 37. MAJANDUSMINISTEERIUM kulud kokku,Total expenses of the Ministry of Economic Affairs,144075000.0,unit,EEK,unclear,review,0.5,1997 28613.pdf,28,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.,[estonia_infrastructure_non_rd][estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1998,section_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,HARIDUSMINISTEERIUM,Ministry of Education and Research,17250000.0,unit,EEK,unclear,review,0.5,1998 74471.pdf,11,gpt-4o-mini,extract,Mixed-purpose ministry; includes non-R&D components.,[estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1998,program_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Tiigrihüppe Sihtasutus,Tiger Leap Foundation,50000000.0,unit,EEK,innovation_instruments,include,0.8,1998 74471.pdf,11,gpt-4o-mini,extract,Funding for technology and innovation initiatives.,[estonia_large_full_value_not_thousand],
Estonia,1998,line_item,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eraldised akadeemikute tasudeks,Allocations for academic fees,4260000.0,unit,EEK,unclear,review,0.5,1998 74471.pdf,15,gpt-4o-mini,extract,Funding for academic fees; unclear if directly related to R&D.,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1998,line_item,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eraldised uurimistoetusteks,Allocations for research grants,72865700.0,unit,EEK,direct_rd,review,0.9,1998 74471.pdf,15,gpt-4o-mini,extract,Specific funding for research projects.,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1998,line_item,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Eraldised sihtfinantseerimiseks,Allocations for targeted financing,118370600.0,unit,EEK,direct_rd,review,0.9,1998 74471.pdf,15,gpt-4o-mini,extract,Direct funding for research projects.,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1998,line_item,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Eraldised akadeemikute tasudeks,Eraldised akadeemikute tasudeks,450000.0,thousand,EEK,science_agency,include,1.0,1998 74471.pdf,15,gpt-4o-mini,targeted_recovery,,,
Estonia,1998,line_item,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Eraldisteks määratakse,Eraldisteks määratakse,4200000.0,unit,EEK,science_agency,include,1.0,1998 74471.pdf,15,gpt-4o-mini,targeted_recovery,,[estonia_large_full_value_not_thousand],
Estonia,1998,program_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure costs for research and development institutions,40641000.0,unit,EEK,research_infrastructure,review,0.8,1998 74471.pdf,15,gpt-4o-mini,extract,Funding for infrastructure supporting research activities.,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1998,program_total,30,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Teadusfond,Science Fund,74315700.0,unit,EEK,science_agency,include,0.8,1998 74471.pdf,15,gpt-4o-mini,extract,Funding for research grants and projects.,[estonia_large_full_value_not_thousand],
Estonia,1998,line_item,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Toetus,Toetus,12260000.0,unit,EEK,science_agency,review,1.0,1998 74471.pdf,15,gpt-4o-mini,targeted_recovery,,[estonia_social_non_rd][estonia_large_full_value_not_thousand],non_rd
Estonia,1998,line_item,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Toetuseks määratakse,Toetuseks määratakse,8060000.0,unit,EEK,science_agency,review,1.0,1998 74471.pdf,15,gpt-4o-mini,targeted_recovery,,[estonia_social_non_rd][estonia_large_full_value_not_thousand],non_rd
Estonia,1999,line_item,83,Eesti Teaduste Akadeemia,Estonian Academy of Sciences,,Eraldised akadeemiku tasudeks,Allocations for Academician Fees,4310000.0,unit,EEK,direct_rd,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1999,line_item,82,Sihtasutus Eesti Teadusfond,Estonian Science Foundation,,Eraldised sihtasutuse ülalpidamiskuludeks,Allocations for Operating Costs of the Foundation,1850000.0,unit,EEK,science_agency,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,1999,line_item,84,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure Costs of Research and Development Institutions,,Eraldised avalik-õiguslikele teadus- ja arendusasutustele ning nende asutustele,Allocations for Public Law Research and Development Institutions and Their Institutions,44157000.0,unit,EEK,research_infrastructure,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1999,line_item,82,Sihtasutus Eesti Teadusfond,Estonian Science Foundation,,Eraldised uurimistoetusteks,Allocations for Research Grants,76650000.0,unit,EEK,direct_rd,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1999,line_item,84,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure Costs of Research and Development Institutions,,Eraldised riigi teadus- ja arendusasutustele,Allocations for State Research and Development Institutions,6233000.0,unit,EEK,research_infrastructure,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1999,line_item,81,Teadus- ja arendustegevus,Research and Development Activities,,Eraldised sihtfinantseerimiseks,Allocations for Target Financing,161400000.0,unit,EEK,direct_rd,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1999,line_item,81,Teadus- ja arendustegevus,Research and Development Activities,,Teadusreformi kulud,Costs of Research Reform,4000000.0,unit,EEK,direct_rd,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,1999,section_total,83,Eesti Teaduste Akadeemia,Estonian Academy of Sciences,,Eesti Teaduste Akadeemia,Estonian Academy of Sciences,13310000.0,unit,EEK,science_agency,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1999,section_total,82,Sihtasutus Eesti Teadusfond,Estonian Science Foundation,,Sihtasutus Eesti Teadusfond,Estonian Science Foundation,78500000.0,unit,EEK,science_agency,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1999,line_item,81,Teadus- ja arendustegevus,Research and Development Activities,,Infotehnoloogia,Information Technology,843000.0,thousand,EEK,direct_rd,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,,
Estonia,1999,section_total,84,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure Costs of Research and Development Institutions,,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure Costs of Research and Development Institutions,50390000.0,unit,EEK,research_infrastructure,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_section_total][estonia_large_full_value_not_thousand][estonia_generic_programme_row],section
Estonia,1999,section_total,97,Haridusministeeriumi valitsemisala investeeringud,Investments in the Ministry of Education,,Haridusministeeriumi valitsemisala investeeringud,Investments in the Ministry of Education,38645000.0,unit,EEK,research_infrastructure,review,0.6,1999.pdf,13,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[estonia_infrastructure_non_rd][estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1999,line_item,81,Teadus- ja arendustegevus,Research and Development Activities,,Riiklikud programmid,National Programs,4550000.0,unit,EEK,direct_rd,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,1999,line_item,85,Muud teaduskulud,Other Research Costs,,Tegevuskulud,Operational Costs,14250000.0,unit,EEK,direct_rd,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,1999,line_item,81,Teadus- ja arendustegevus,Research and Development Activities,,Teaduspreemiad,Research Awards,1000000.0,unit,EEK,direct_rd,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,1999,line_item,81,Teadus- ja arendustegevus,Research and Development Activities,,Teadustöö toetus,Research Support,14000000.0,unit,EEK,direct_rd,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,1999,section_total,81,Teadus- ja arendustegevus,Research and Development Activities,,Teadus- ja arendustegevus,Research and Development Activities,185793000.0,unit,EEK,direct_rd,include,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,1999,line_item,83,Eesti Teaduste Akadeemia,Estonian Academy of Sciences,,Toetus,Support,9000000.0,unit,EEK,direct_rd,review,1.0,1999.pdf,13,gpt-4o-mini,extract,,[estonia_social_non_rd][estonia_large_full_value_not_thousand],non_rd
Estonia,2000,line_item,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Academician fees,Academician fees,4310000.0,unit,EEK,science_agency,include,1.0,2000 71664.pdf,11,gpt-4o-mini,targeted_recovery,Fees for academicians at the Estonian Academy of Sciences.,[estonia_large_full_value_not_thousand],
Estonia,2000,line_item,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Academy Publishing support,Academy Publishing support,3100000.0,unit,EEK,science_agency,include,1.0,2000 71664.pdf,11,gpt-4o-mini,targeted_recovery,Support for the Academy Publishing.,[estonia_large_full_value_not_thousand],
Estonia,2000,line_item,84,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure costs of research and development institutions,,Eraldisteks määratakse,Allocated for infrastructure costs,49040000.0,unit,EEK,research_infrastructure,review,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,2000,line_item,130,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Ministeeriumi poolt tellitavateks teadusuuringuteks määratakse,Allocated for research ordered by the Ministry,3550000.0,unit,EEK,direct_rd,review,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,2000,line_item,130,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Teadustöö toetuseks määratakse,Allocated for research support,14000000.0,unit,EEK,direct_rd,review,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,2000,line_item,130,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Sihtfinantseerimiseks määratakse,Allocated for targeted financing,156000000.0,unit,EEK,direct_rd,review,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,2000,line_item,82,Sihtasutus Eesti Teadusfond,Estonian Science Foundation,,Eraldisteks Sihtasutusele Eesti Teadusfond määratakse,Allocated for the Estonian Science Foundation,72600000.0,unit,EEK,science_agency,include,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,2000,line_item,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Operating support,Operating support,8300000.0,unit,EEK,science_agency,include,1.0,2000 71664.pdf,11,gpt-4o-mini,targeted_recovery,Operating support for the Estonian Academy of Sciences.,[estonia_large_full_value_not_thousand],
Estonia,2000,section_total,130,HARIDUSMINISTEERIUM,Ministry of Education and Research,,HARIDUSMINISTEERIUMI kulud kokku,Total expenses of the Ministry of Education and Research,3333953600.0,unit,EEK,unclear,review,0.5,2000 71664.pdf,11,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,2000,program_total,,Estonian Academy of Sciences,Estonian Academy of Sciences,,Total for Estonian Academy of Sciences,Total for Estonian Academy of Sciences,12610000.0,unit,EEK,science_agency,include,1.0,2000 71664.pdf,11,gpt-4o-mini,targeted_recovery,Total appropriations for the Estonian Academy of Sciences.,[estonia_section_total][estonia_large_full_value_not_thousand],section
Estonia,2000,line_item,84,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure costs of research and development institutions,,avalik-õiguslikele teadus- ja arendusasutustele ning nende asutustele,for public law research and development institutions and their institutions,42850000.0,unit,EEK,research_infrastructure,include,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,2000,line_item,82,Sihtasutus Eesti Teadusfond,Estonian Science Foundation,,uurimistoetusteks (grantideks),for research grants,71100000.0,unit,EEK,direct_rd,review,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,2000,line_item,84,Teadus- ja arendusasutuste infrastruktuurikulud,Infrastructure costs of research and development institutions,,riigi teadus- ja arendusasutustele,for state research and development institutions,6190000.0,unit,EEK,research_infrastructure,include,0.9,2000 71664.pdf,11,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,2001,line_item,130,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Teaduspreemiad,Research awards,1000000.0,unit,EEK,direct_rd,include,0.9,2001 72597.pdf,7,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand],
Estonia,2001,program_total,130,HARIDUSMINISTEERIUM,Ministry of Education and Research,,Teaduse sihtfinantseerimine,Target financing for science,172000000.0,unit,EEK,direct_rd,review,0.9,2001 72597.pdf,7,gpt-4o-mini,extract,,[estonia_large_full_value_not_thousand][estonia_generic_programme_row],
Estonia,2001,section_total,130,HARIDUSMINISTEERIUM,Ministry of Education and Research,,HARIDUSMINISTEERIUMI kulud kokku,Total expenses of the Ministry of Education and Research,2231148000.0,unit,EEK,unclear,review,0.5,2001 72597.pdf,7,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.,[estonia_section_total][estonia_large_full_value_not_thousand],section
