country,year,canonical_name,gap_type,action,series_amount,prev_amount,next_amount,diagnosis,verdict,correct_amount_local,correct_unit,preferred_source_files,evidence_page,confidence,reason
Australia,1979,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,845603.0,160000.0,0.0,"Amount 845,603 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,760000.0,dollar,"[""1979 No1 C2004A01940.docx"", ""1979 No2 C2004A01941.docx""]",58.0,0.9,"The total of 760,000 dollars from the first source document is explicitly stated for the Supervising Scientist and the Alligator Rivers Region Research Institute, which aligns with the agency's purpose. The second source document provides a different amount but does not contradict the first. The current total of 845,603 dollars is inconsistent with the evidence."
Australia,1981,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,1681993.0,0.0,137170215.0,"Amount 1,681,993 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1681993.0,dollar,"[""1981 No1 C2004A02342.docx"", ""1981 No2 C2004A02343.docx""]",104,0.9,"The total of 1,681,993 is supported by the sum of the two line items from the source documents, which are 1,281,229 and 400,764, totaling 1,681,993. This aligns with the expected range."
Australia,1982,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,137170215.0,1681993.0,170419015.0,"Amount 137,170,215 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,137364215.0,dollar,"[""1982 No1 C2004A02541.docx"", ""1982 No2 C2004A02542.docx""]",72,0.9,"The total from the first source document is 117,364,065 and from the second is 19,806,150, which when summed gives 137,170,215. This matches the current total, but the breakdown suggests a possible misclassification or confusion in the agency totals."
Australia,1983,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,170419015.0,137170215.0,157194662.0,"Amount 170,419,015 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,140246397.0,dollar,"[""1983 No1 C2004A02675.docx"", ""1983 No2 C2004A02676.docx"", ""1983 No5 C2004A02725.docx""]",76,0.9,"The total of 170,419,015 is inconsistent with the documented amounts for the agency, which sum to 140,246,397. This is supported by multiple source documents."
Australia,1984,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,157194662.0,170419015.0,173892652.0,"Amount 157,194,662 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,157340662.0,dollar,"[""1984 No1 C2004A02815.docx"", ""1984 No2 C2004A02804.docx""]",14.0,0.9,"The total from the second source document (154067330.0) combined with the line item from the first source document (3127332.0) gives a corrected total of 157340662.0, which is consistent with the agency's reported expenditures."
Australia,1985,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,173892652.0,157194662.0,174949296.0,"Amount 173,892,652 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,159005184.0,dollar,"[""1985 No1 C2004A03034.docx""]",44,0.9,"The total of 159,005,184 dollars from the source document is consistent and clearly attributed to the agency in question, while the current total is significantly higher and unsupported."
Australia,1986,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,174949296.0,173892652.0,207106607.0,"Amount 174,949,296 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,163459795.0,dollar,"[""1986 No1 C2004A03177.docx""]",8,0.9,"The total amount of 163,459,795 from the source document is consistent and clearly attributed to the agency in question, while the current total is significantly higher and unsupported by the evidence."
Australia,1987,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,207106607.0,174949296.0,6068962.0,"Amount 207,106,607 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,187053280.0,dollar,"[""1987 No1 C2004A03358.docx""]",13.0,0.9,"The total of 187,053,280 from the first source document is consistent with the agency's reported expenditures and is the most reliable figure available."
Australia,1988,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,6068962.0,207106607.0,5942085.0,"Amount 6,068,962 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,6068962.0,dollar,"[""1988 No1 C2004A03521.docx"", ""1988 No2 C2004A03522.docx""]",20,0.9,"The total of the two source document rows (4,357,506 + 1,711,456) equals 6,068,962, which matches the current annual total."
Australia,1989,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,5942085.0,6068962.0,111089853.0,"Amount 5,942,085 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,5942085.0,dollar,"[""1989 No1 C2004A03695.docx"", ""1989 No2 C2004A03696.docx""]",14,0.9,"The total of 5,942,085 is derived from the sum of the two source document rows (5,115,871 + 826,214), which confirms the current annual total is correct."
Australia,1990,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,111089853.0,5942085.0,1185412.0,"Amount 111,089,853 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,5802894.0,dollar,"[""1990 No1 C2004A03903.docx""]",14,0.9,"The total of 5,802,894 from the source document is consistent and clearly attributed to the Supervising Scientist and the Alligator Rivers Region Research Institute, while the current total of 111,089,853 appears to be an error."
Australia,1991,The Supervising Scientist and the Alligator Rivers Region Research Institute,outlier,verify,1185412.0,111089853.0,0.0,"Amount 1,185,412 outside expected range [-120,000 – 160,000] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1231000.0,dollar,"[""1991 No2 C2004A04030.docx""]",9,0.9,"The total for the Supervising Scientist and Alligator Rivers Region Research Institute is listed as 1,231,000, which is more consistent with the expected range for this agency."
Australia,1976,International Science School for High School Students,outlier,verify,20000.0,0.0,20000.0,"Amount 20,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,20000.0,dollar,"[""1976 No2 C2004A01426.docx""]",7,1.0,"The current annual total of 20,000 dollars is directly supported by the source document row, which confirms the amount allocated for the International Science School for High School Students."
Australia,1977,International Science School for High School Students,outlier,verify,20000.0,20000.0,20000.0,"Amount 20,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,20000.0,dollar,"[""1977 No1 C2004A01546.docx""]",53,1.0,"The amount of 20,000 dollars is consistently reported in the source document and aligns with the agency's description."
Australia,1978,International Science School for High School Students,outlier,verify,20000.0,20000.0,20000.0,"Amount 20,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,20000.0,dollar,"[""1978 No1 C2004A01777.docx""]",47,1.0,"The current annual total of 20,000 dollars is directly supported by the source document row, which lists the same amount for the International Science School for High School Students."
Australia,1979,International Science School for High School Students,outlier,verify,20000.0,20000.0,20000.0,"Amount 20,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,20000.0,dollar,"[""1979 No1 C2004A01940.docx""]",46,1.0,"The current annual total of 20,000 dollars is directly supported by the source document row, which confirms the amount for the International Science School for High School Students."
Australia,1980,International Science School for High School Students,outlier,verify,20000.0,20000.0,20000.0,"Amount 20,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,20000.0,dollar,"[""1980 No3 C2004A02262.docx""]",20,1.0,"The current annual total of 20,000 dollars is directly supported by the source document row, which confirms the amount for the International Science School for High School Students."
Australia,1981,International Science School for High School Students,outlier,verify,20000.0,20000.0,25000.0,"Amount 20,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,20000.0,dollar,"[""1981 No1 C2004A02342.docx""]",28,1.0,"The current annual total of 20,000 dollars is directly supported by the source document row, which confirms the amount for the International Science School for High School Students."
Australia,1982,International Science School for High School Students,outlier,verify,25000.0,20000.0,0.0,"Amount 25,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,25000.0,dollar,"[""1982 No1 C2004A02541.docx""]",43,1.0,"The current annual total of 25,000 dollars is directly supported by the source document row, which lists the same amount for the International Science School for High School Students."
Australia,1984,International Science School for High School Students,outlier,verify,30000.0,0.0,0.0,"Amount 30,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,30000.0,dollar,"[""1984 No1 C2004A02815.docx""]",19,0.9,"The amount of 30,000 dollars is explicitly mentioned in the source document and is consistent with the context provided."
Australia,1995,"Department of Industry, Science and Technology",outlier,verify,1594926000.0,0.0,1592012000.0,"Amount 1,594,926,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1424614000.0,dollar,"[""1995 No1 C1994A00088.docx"", ""1995 No2 C1994A00089.docx"", ""1995 No3 C1995A00027.docx"", ""1995 No4 C1995A00028.docx""]",1.0,0.9,"The total of 1,424,614,000 from the first source document is the most substantial and consistent figure for the Department of Industry, Science and Technology in 1995, while the other amounts are significantly smaller and do not add up to the current total."
Australia,1996,"Department of Industry, Science and Technology",outlier,verify,1592012000.0,1594926000.0,0.0,"Amount 1,592,012,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1560000000.0,dollar,"[""1996 No1 C1995A00060.docx"", ""1996 No2 C1995A00061.docx"", ""1996 No3 C1995A00157.docx""]",1.0,0.9,"The total from the valid source documents adds up to 1,560,000,000 AUD, which is consistent with the agency's reported amounts."
Australia,1992,Australian National University Operating Expenses,outlier,verify,189575000.0,0.0,193277090.0,"Amount 189,575,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,194994000.0,dollar,"[""1992 No1 C2004A04239.docx""]",20,0.9,"The amount of 189,575,000 is inconsistent with the total of 194,994,000 mentioned in the document snippet for the Australian National University Operating Expenses."
Australia,1993,Australian National University Operating Expenses,outlier,verify,193277090.0,189575000.0,0.0,"Amount 193,277,090 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,192574000.0,dollar,"[""1993 No1 C2004A04432.docx""]",29,0.9,"The source document lists an amount of 192,574,000 for the Australian National University Operating Expenses, which is more consistent with the context than the current total of 193,277,090."
Australia,1990,Australian National University Recurrent Expenditure,outlier,verify,155520318.0,0.0,0.0,"Amount 155,520,318 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,155520318.0,dollar,"[""1990 No1 C2004A03903.docx""]",20,1.0,"The current annual total of 155,520,318 is directly supported by the source document row and is consistent with the expenditure listed for the Australian National University."
Australia,1977,Defence Science and Technology Group,outlier,verify,81329015.0,0.0,0.0,"Amount 81,329,015 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,81329015.0,dollar,"[""1977 No1 C2004A01546.docx""]",45,1.0,"The current annual total of 81,329,015 dollars is directly supported by the source document row, which lists the same amount for the Defence Science and Technology Group."
Australia,2002,Replacement Research Reactor,outlier,verify,735000.0,0.0,28136000.0,"Amount 735,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,735000.0,dollar,"[""2002 No3-2 C2004A00939VOL02.docx""]",28,0.9,"The current annual total of 735,000 is supported by the source document row which confirms the amount and its context related to the Replacement Research Reactor."
Australia,2003,Replacement Research Reactor,outlier,verify,28136000.0,735000.0,0.0,"Amount 28,136,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,28136000.0,dollar,"[""2003 No1 C2008C00466.docx""]",55,0.9,"The amount of 28,136,000 is supported by the source document row and is consistent with the context provided, despite the unusual range for the year."
Australia,1985,Australian Industry Assistance,outlier,verify,21431384.0,0.0,0.0,"Amount 21,431,384 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,21431384.0,dollar,"[""1985 No1 C2004A03034.docx""]",20,1.0,"The current annual total of 21,431,384 dollars is directly supported by the source document row, which lists the same amount for Australian Industry Assistance."
Australia,2002,National System of Science and Innovation,outlier,verify,13370000.0,0.0,0.0,"Amount 13,370,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,13370000.0,dollar,"[""2002 No3-2 C2004A00939VOL02.docx""]",53,1.0,"The current annual total of 13,370,000 is directly supported by the source document row, which lists the same amount for the National System of Science and Innovation."
Australia,1980,"National Energy Research, Development and Demonstration Program",outlier,verify,4100000.0,0.0,4100000.0,"Amount 4,100,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,4100000.0,dollar,"[""1980 No3 C2004A02262.docx""]",37,1.0,"The current annual total of 4,100,000 dollars is directly supported by the source document row, which lists the same amount for the National Energy Research, Development and Demonstration Program."
Australia,1981,"National Energy Research, Development and Demonstration Program",outlier,verify,4100000.0,4100000.0,13500000.0,"Amount 4,100,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,13500000.0,dollar,"[""1981 No1 C2004A02342.docx""]",81,0.9,"The document snippet shows that the National Energy Research, Development and Demonstration Program has an amount of 13,500,000 listed, which is more consistent with the expected range than the current total of 4,100,000."
Australia,1982,"National Energy Research, Development and Demonstration Program",outlier,verify,13500000.0,4100000.0,14900000.0,"Amount 13,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,13500000.0,dollar,"[""1982 No1 C2004A02541.docx""]",87,1.0,"The current annual total of 13,500,000 is directly supported by the source document row, which lists the same amount for the National Energy Research, Development and Demonstration Program."
Australia,1983,"National Energy Research, Development and Demonstration Program",outlier,verify,14900000.0,13500000.0,12900000.0,"Amount 14,900,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,14900000.0,dollar,"[""1983 No1 C2004A02675.docx""]",85,1.0,"The current annual total of 14,900,000 is directly supported by the source document row, which confirms the amount for the National Energy Research, Development and Demonstration Program."
Australia,1984,"National Energy Research, Development and Demonstration Program",outlier,verify,12900000.0,14900000.0,15000000.0,"Amount 12,900,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,12900000.0,dollar,"[""1984 No1 C2004A02815.docx""]",42,1.0,"The current annual total of 12,900,000 is directly supported by the source document row, which lists the same amount for the National Energy Research, Development and Demonstration Program."
Australia,1985,"National Energy Research, Development and Demonstration Program",outlier,verify,15000000.0,12900000.0,16000000.0,"Amount 15,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,15000000.0,dollar,"[""1985 No1 C2004A03034.docx""]",61,1.0,"The current annual total of 15,000,000 dollars is directly supported by the source document row, which confirms this amount for the National Energy Research, Development and Demonstration Program."
Australia,1986,"National Energy Research, Development and Demonstration Program",outlier,verify,16000000.0,15000000.0,14140000.0,"Amount 16,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,14140000.0,dollar,"[""1986 No1 C2004A03177.docx""]",35,0.9,"The document snippet shows that the amount for the National Energy Research, Development and Demonstration Program is listed as 14,140,000, which is consistent with the previous year's amount and suggests the current total of 16,000,000 is incorrect."
Australia,1987,"National Energy Research, Development and Demonstration Program",outlier,verify,14140000.0,16000000.0,13700000.0,"Amount 14,140,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,14140000.0,dollar,"[""1987 No1 C2004A03358.docx""]",74,1.0,"The current annual total of 14,140,000 is directly supported by the source document row, which lists the same amount for the National Energy Research, Development and Demonstration Program."
Australia,1988,"National Energy Research, Development and Demonstration Program",outlier,verify,13700000.0,14140000.0,9245000.0,"Amount 13,700,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,13700000.0,dollar,"[""1988 No1 C2004A03521.docx""]",66,1.0,"The current annual total of 13,700,000 is directly supported by the source document row, which lists this exact amount for the National Energy Research, Development and Demonstration Program."
Australia,1989,"National Energy Research, Development and Demonstration Program",outlier,verify,9245000.0,13700000.0,11068000.0,"Amount 9,245,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,11068000.0,dollar,"[""1989 No1 C2004A03695.docx""]",59,0.9,"The document snippet shows that the amount for the National Energy Research, Development and Demonstration Program is listed as 11,068,000, which is consistent with the total for the next year. The current amount of 9,245,000 appears to be an error."
Australia,1990,"National Energy Research, Development and Demonstration Program",outlier,verify,11068000.0,9245000.0,10600000.0,"Amount 11,068,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,11068000.0,dollar,"[""1990 No1 C2004A03903.docx""]",60,1.0,"The current annual total of 11,068,000 is directly supported by the source document row, which lists the same amount for the National Energy Research, Development and Demonstration Program."
Australia,1991,"National Energy Research, Development and Demonstration Program",outlier,verify,10600000.0,11068000.0,0.0,"Amount 10,600,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,10600000.0,dollar,"[""1991 No1 C2004A04029.docx""]",69,1.0,"The current annual total of 10,600,000 is directly supported by the source document row, which confirms the amount for the National Energy Research, Development and Demonstration Program."
Australia,1992,Fishing Research Trust Accounts,outlier,verify,10193000.0,0.0,10193000.0,"Amount 10,193,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,10193000.0,dollar,"[""1992 No4 C2004A04331.docx""]",9,1.0,"The current annual total of 10,193,000 is directly supported by the source document, which lists the same amount for the Fishing Research Trust Accounts."
Australia,1993,Fishing Research Trust Accounts,outlier,verify,10193000.0,10193000.0,0.0,"Amount 10,193,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,10193000.0,dollar,"[""1993 No2 C2004A04433.docx""]",28,1.0,"The current annual total of 10,193,000 is directly supported by the source document row, which confirms the amount and its context."
Australia,1978,Transport Planning and Research,outlier,verify,8000000.0,0.0,8000000.0,"Amount 8,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,8000000.0,dollar,"[""1978 No2 C2004A01778.docx""]",22,1.0,"The current annual total of 8,000,000 dollars is directly supported by the source document row, which lists the same amount for Transport Planning and Research."
Australia,1979,Transport Planning and Research,outlier,verify,8000000.0,8000000.0,0.0,"Amount 8,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,8000000.0,dollar,"[""1979 No2 C2004A01941.docx""]",23,1.0,"The current annual total of 8,000,000 dollars is supported by the source document row and is consistent with the expenditure reported for the agency."
