year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
1977,International Science School for High School Students,unclear,20000.0,dollar,AUD,line_item,1977 No1 C2004A01546.docx,53.0,,,The Science Foundation for Physics—International Science School for High School Students,covered_by_final_series,,,"This entity appears to be a specific R&D programme aimed at high school students, focusing on physics education."
1977,NHMRC / Medical Research Fund,science_agency,5211000.0,dollar,AUD,line_item,1977 No1 C2004A01546.docx,76.0,,,02. Medical research (for payment to the Medical Research Endowment Fund),covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1977,Research Grants (Dept of Science),direct_rd,180000.0,dollar,AUD,line_item,1977 No1 C2004A01546.docx,113.0,,,03. Research grants—Support for research projects,covered_by_final_series,,,General competitive research grants before ARC took over.
1978,ANSTO / Atomic Energy Commission,science_agency,19536971.0,dollar,AUD,line_item,1978 No1 C2004A01777.docx,84.0,,,1.—For expenditure under the Atomic Energy Act—Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1978,Australian Institute of Marine Science (AIMS),science_agency,1450000.0,dollar,AUD,line_item,1978 No1 C2004A01777.docx,111.0,,,1.—For expenditure under the Australian Institute of Marine Science Act,covered_by_final_series,,,
1978,Bureau of Meteorology (Research),science_agency,1136083.0,dollar,AUD,line_item,1978 No2 C2004A01778.docx,20.0,,,Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1978,CSIRO,science_agency,1979249.0,dollar,AUD,line_item,1978 No1 C2004A01777.docx,38.0,,,25. Department of Science—Commonwealth Scientific and Industrial Research Organization,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1978,Geoscience Australia / Bureau of Mineral Resources,science_agency,533090.0,dollar,AUD,line_item,1978 No2 C2004A01778.docx,15.0,,,"01. Bureau of Mineral Resources, Geology and Geophysics",covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1978,Industrial R&D Grants,innovation_instruments,15400000.0,dollar,AUD,line_item,1978 No1 C2004A01777.docx,104.0,,,03. Industrial Research and Development—Grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
1978,International Science School for High School Students,unclear,20000.0,dollar,AUD,line_item,1978 No1 C2004A01777.docx,47.0,,,09. The Science Foundation for Physics—International Science School for High School Students,covered_by_final_series,,,"This entity appears to be a specific R&D programme aimed at high school students, focusing on physics education."
1978,NHMRC / Medical Research Fund,science_agency,10295500.0,dollar,AUD,line_item,1978 No1 C2004A01777.docx,72.0,,,02. Medical research (for payment to the Medical Research Endowment Fund),covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1978,Research Grants (Dept of Science),direct_rd,475292.0,dollar,AUD,line_item,1978 No1 C2004A01777.docx,107.0,,,03. Research grants—Support for research projects,covered_by_final_series,,,General competitive research grants before ARC took over.
1979,ANSTO / Atomic Energy Commission,science_agency,21523036.0,dollar,AUD,line_item,1979 No1 C2004A01940.docx,89.0,,,1.—For expenditure under the Atomic Energy Act—Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1979,Australian Institute of Marine Science (AIMS),science_agency,1950000.0,dollar,AUD,line_item,1979 No1 C2004A01940.docx,112.0,,,1.—For expenditure under the Australian Institute of Marine Science Act,covered_by_final_series,,,
1979,Bureau of Meteorology (Research),science_agency,1008963.0,dollar,AUD,line_item,1979 No2 C2004A01941.docx,21.0,,,Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1979,CSIRO,science_agency,2635181.0,dollar,AUD,line_item,1979 No1 C2004A01940.docx,37.0,,,23. Department of Science—Commonwealth Scientific and Industrial Research Organization,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1979,Geoscience Australia / Bureau of Mineral Resources,science_agency,465761.0,dollar,AUD,line_item,1979 No2 C2004A01941.docx,16.0,,,"01. Bureau of Mineral Resources, Geology and Geophysics",covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1979,Industrial R&D Grants,innovation_instruments,13648779.0,dollar,AUD,line_item,1979 No1 C2004A01940.docx,105.0,,,03. Industrial Research and Development—Grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
1979,International Science School for High School Students,unclear,20000.0,dollar,AUD,line_item,1979 No1 C2004A01940.docx,46.0,,,The Science Foundation for Physics—International Science School for High School Students,covered_by_final_series,,,"This entity appears to be a specific R&D programme aimed at high school students, focusing on physics education."
1979,NHMRC / Medical Research Fund,science_agency,11714000.0,dollar,AUD,line_item,1979 No1 C2004A01940.docx,72.0,,,02. Medical research (for payment to the Medical Research Endowment Fund),covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1979,Research Grants (Dept of Science),direct_rd,278881.0,dollar,AUD,line_item,1979 No1 C2004A01940.docx,108.0,,,03. Research grants—Support for research projects,covered_by_final_series,,,General competitive research grants before ARC took over.
1980,ANSTO / Atomic Energy Commission,science_agency,22900000.0,dollar,AUD,line_item,1980 No3 C2004A02262.docx,38.0,,,1.—For expenditure under the Atomic Energy Act—Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1980,Australian Institute of Marine Science (AIMS),science_agency,2069000.0,dollar,AUD,line_item,1980 No3 C2004A02262.docx,50.0,,,1.—For expenditure under the Australian Institute of Marine Science Act,covered_by_final_series,,,
1980,Bureau of Meteorology (Research),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,CSIRO,science_agency,142929000.0,dollar,AUD,line_item,1980 No3 C2004A02262.docx,50.0,,,1.—For expenditure under the Science and Industry Research Act,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1980,Geoscience Australia / Bureau of Mineral Resources,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,Industrial R&D Grants,innovation_instruments,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,International Science School for High School Students,unclear,20000.0,dollar,AUD,line_item,1980 No3 C2004A02262.docx,20.0,,,10. The Science Foundation for Physics—International Science School for High School Students—1979,covered_by_final_series,,,"This entity appears to be a specific R&D programme aimed at high school students, focusing on physics education."
1980,NHMRC / Medical Research Fund,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1980,Research Grants (Dept of Science),direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,ANSTO / Atomic Energy Commission,science_agency,24768000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,83.0,,,1.—For expenditure under the Atomic Energy Act 1953— Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1981,Australian Institute of Marine Science (AIMS),science_agency,3062000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,104.0,,,1.—For expenditure under the Australian Institute of Marine Science Act 1972,covered_by_final_series,,,
1981,Australian Tuberculosis and Chest Association Grant-in-aid,direct_rd,1000000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,61.0,,,13. Australian Tuberculosis and Chest Association Incorporated—Grant-in-aid,covered_by_final_series,,,This grant supports research and development related to tuberculosis and chest health.
1981,Bureau of Meteorology (Research),science_agency,192000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,81.0,,,08. Water resources assessment—Reimbursement to the Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1981,CSIRO,science_agency,4220889.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,70.0,,,23. Department of Science and the Environment— Commonwealth Scientific and Industrial Research Organization,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1981,Geoscience Australia / Bureau of Mineral Resources,science_agency,529206.0,dollar,AUD,line_item,1981 No2 C2004A02343.docx,17.0,,,"01. Bureau of Mineral Resources, Geology and Geophysics",covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1981,Grant to Walter and Eliza Hall Institute,higher_education,100000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,61.0,,,Grant to Walter and Eliza Hall Institute—New building feasibility study,covered_by_final_series,,,This grant supports research activities at a prominent research institute.
1981,Industrial R&D Grants,innovation_instruments,22950000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,97.0,,,09. Industrial Research and Development Incentives Act 1976—Project grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
1981,International Science School for High School Students,unclear,20000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,41.0,,,The Science Foundation for Physics—International Science School for High School Students—1979,covered_by_final_series,,,"This entity appears to be a specific R&D programme aimed at high school students, focusing on physics education."
1981,NHMRC / Medical Research Fund,science_agency,14000000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,60.0,,,02. Medical research (for payment to the Medical Research Endowment Fund),covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1981,Research Grants (Dept of Science),direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1981,Water resources assessment,direct_rd,192000.0,dollar,AUD,line_item,1981 No1 C2004A02342.docx,81.0,,,08. Water resources assessment—Reimbursement to the Bureau of Meteorology,covered_by_final_series,,,This assessment is relevant to research on water resources.
1982,ANSTO / Atomic Energy Commission,science_agency,27874000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,89.0,,,1.—For Expenditure under the Atomic Energy Act 1953—Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1982,Australian Centre for International Agricultural Research,direct_rd,200000.0,dollar,AUD,line_item,1982 No4 C2004A02595.docx,4.0,,,07. Australian Centre for International Agricultural Research (for payment to the Australian Centre for International Agricultural Research Trust Account),covered_by_final_series,,,Dedicated agricultural R&D agency. Prefer annual No1 entity totals and trust-fund payment lines over supplementary appropriation rows.
1982,Australian Institute of Marine Science (AIMS),science_agency,4662000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,99.0,,,Australian Institute of Marine Science,covered_by_final_series,,,
1982,Australian Tuberculosis and Chest Association Grant-in-aid,direct_rd,1000000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,63.0,,,Australian Tuberculosis and Chest Association Incorporated—Grant-in-aid,covered_by_final_series,,,This grant supports research and development related to tuberculosis and chest health.
1982,Bureau of Meteorology (Research),science_agency,90000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,88.0,,,Water resources assessment—Reimbursement to the Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1982,CSIRO,science_agency,174594000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,99.0,,,Commonwealth Scientific and Industrial Research Organization,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1982,Geoscience Australia / Bureau of Mineral Resources,science_agency,14590658.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,86.0,,,"Bureau of Mineral Resources, Geology and Geophysics",covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1982,Grant to Walter and Eliza Hall Institute,higher_education,293670.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,62.0,,,13. Grant to Walter and Eliza Hall Institute towards cost of new building,covered_by_final_series,,,This grant supports research activities at a prominent research institute.
1982,Industrial R&D Grants,innovation_instruments,36056484.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,101.0,,,16. Industrial Research and Development Incentives Act 1976—Project grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
1982,International Science School for High School Students,unclear,25000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,43.0,,,12. The Science Foundation for Physics—International Science School for High School Students—1981,covered_by_final_series,,,"This entity appears to be a specific R&D programme aimed at high school students, focusing on physics education."
1982,NHMRC / Medical Research Fund,science_agency,18698000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,62.0,,,02. Medical research (for payment to the Medical Research Endowment Fund),covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1982,Research Grants (Dept of Science),direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1982,Water resources assessment,direct_rd,90000.0,dollar,AUD,line_item,1982 No1 C2004A02541.docx,88.0,,,Water resources assessment—Reimbursement to the Bureau of Meteorology,covered_by_final_series,,,This assessment is relevant to research on water resources.
1983,ANSTO / Atomic Energy Commission,science_agency,35258500.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,87.0,,,1.—For expenditure under the Atomic Energy Act. 1953— Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1983,Australian Centre for International Agricultural Research,direct_rd,200000.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,63.0,,,05. Australian Centre for International Agricultural Research (for payment to the Australian Centre for International Agricultural Research Trust Account),covered_by_final_series,,,Dedicated agricultural R&D agency. Prefer annual No1 entity totals and trust-fund payment lines over supplementary appropriation rows.
1983,Australian Institute of Marine Science (AIMS),science_agency,5220000.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,101.0,,,1.—For expenditure under the Australian Institute of Marine Science Act 1972,covered_by_final_series,,,
1983,Bureau of Meteorology (Research),science_agency,51368650.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,96.0,,,Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1983,CSIRO,science_agency,223067000.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,96.0,,,Commonwealth Scientific and Industrial Research Organization,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1983,Geoscience Australia / Bureau of Mineral Resources,science_agency,18018756.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,84.0,,,"Bureau of Mineral Resources, Geology and Geophysics",covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1983,Grant to Walter and Eliza Hall Institute,higher_education,1624613.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,68.0,,,12. Grant to Walter and Eliza Hall Institute towards cost of new building,covered_by_final_series,,,This grant supports research activities at a prominent research institute.
1983,Industrial R&D Grants,innovation_instruments,12052877.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,97.0,,,16. Industrial Research and Development Incentives Act 1976—Project grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
1983,International Science School for High School Students,unclear,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,NHMRC / Medical Research Fund,science_agency,25648000.0,dollar,AUD,line_item,1983 No1 C2004A02675.docx,67.0,,,02. Medical research (for payment to the Medical Research Endowment Fund),covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1983,Research Grants (Dept of Science),direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,ANSTO / Atomic Energy Commission,science_agency,33348000.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,77.0,,,1.—For expenditure under the Atomic Energy Act 1953—Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1984,Australian Centre for International Agricultural Research,direct_rd,3800000.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,45.0,,,06. Australian Centre for International Agricultural Research (for payment to the Australian Centre for International Agricultural Research Trust Account),covered_by_final_series,,,Dedicated agricultural R&D agency. Prefer annual No1 entity totals and trust-fund payment lines over supplementary appropriation rows.
1984,Australian Institute of Marine Science (AIMS),science_agency,5852000.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,83.0,,,1.—For expenditure under the Australian Institute of Marine Science Act 1972,covered_by_final_series,,,
1984,Bureau of Meteorology (Research),science_agency,58115451.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,78.0,,,Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1984,CSIRO,science_agency,263206998.00000003,dollar,AUD,line_item,1984 No1 C2004A02815.docx,78.0,,,Commonwealth Scientific and Industrial Research Organization,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1984,Geoscience Australia / Bureau of Mineral Resources,science_agency,19547528.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,74.0,,,"Bureau of Mineral Resources, Geology and Geophysics",covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1984,Grant to Walter and Eliza Hall Institute,higher_education,3210750.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,48.0,,,11. Grant to Walter and Eliza Hall Institute towards cost of new building,covered_by_final_series,,,This grant supports research activities at a prominent research institute.
1984,Industrial R&D Grants,innovation_instruments,34797106.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,79.0,,,13. Industrial Research and Development Incentives Act 1976—Project grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
1984,International Science School for High School Students,unclear,30000.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,30.0,,,The Science Foundation for Physics—International Science School for High School Students,covered_by_final_series,,,"This entity appears to be a specific R&D programme aimed at high school students, focusing on physics education."
1984,NHMRC / Medical Research Fund,science_agency,29604000.0,dollar,AUD,line_item,1984 No1 C2004A02815.docx,48.0,,,02. Medical research (for payment to the Medical,covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1984,Research Grants (Dept of Science),direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,ANSTO / Atomic Energy Commission,science_agency,35151000.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,62.0,,,1.—For expenditure under the Atomic Energy Act 1953— Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1985,Australian Centre for International Agricultural Research,direct_rd,7000000.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,36.0,,,06. Australian Centre for International Agricultural Research (for payment to the Australian Centre for International Agricultural Research Trust Account),covered_by_final_series,,,Dedicated agricultural R&D agency. Prefer annual No1 entity totals and trust-fund payment lines over supplementary appropriation rows.
1985,Australian Industry Assistance,innovation_instruments,21431384.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,20.0,,,4.—Australian Industry Assistance,covered_by_final_series,,,"This entity provides assistance aimed at enhancing industry capabilities, which can include R&D."
1985,Australian Institute of Marine Science (AIMS),science_agency,6300000.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,66.0,,,1.—For expenditure under the Australian Institute of Marine Science Act 1972,covered_by_final_series,,,
1985,Bureau of Meteorology (Research),science_agency,2499550.0,dollar,AUD,line_item,1985 No2 C2004A03035.docx,21.0,,,Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1985,CSIRO,science_agency,208000.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,55.0,,,02. Payment to Commonwealth Scientific and Industrial Research Organization—Maintenance of Screwworm Fly facility in Papua New Guinea,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1985,Geoscience Australia / Bureau of Mineral Resources,science_agency,20743999.0,dollar,AUD,section_total,1985 No1 C2004A03034.docx,62.0,,,Total: Division 522,covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1985,Grant to Walter and Eliza Hall Institute,higher_education,3538168.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,39.0,,,11. Grant to Walter and Eliza Hall Institute towards cost of new building,covered_by_final_series,,,This grant supports research activities at a prominent research institute.
1985,Industrial R&D Grants,innovation_instruments,43242616.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,64.0,,,11. Industrial Research and Development Incentives Act 1976—Project grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
1985,NHMRC / Medical Research Fund,science_agency,37979000.0,dollar,AUD,line_item,1985 No1 C2004A03034.docx,39.0,,,02. Medical research (for payment to the Medical Research Endowment Fund),covered_by_final_series,,,NHMRC grants and endowment fund payments. Early years appear as line items under Health.
1985,Research Grants (Dept of Science),direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,ANSTO / Atomic Energy Commission,science_agency,37527000.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,67.0,,,1.—For expenditure under the Atomic Energy Act 1953— Running expenses,covered_by_final_series,,,AAEC renamed ANSTO in 1987.
1986,Australian Centre for International Agricultural Research,direct_rd,10500000.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,38.0,,,06. Australian Centre for International Agricultural Research (for payment to the Australian Centre for International Agricultural Research Trust Account),covered_by_final_series,,,Dedicated agricultural R&D agency. Prefer annual No1 entity totals and trust-fund payment lines over supplementary appropriation rows.
1986,Australian Institute of Marine Science (AIMS),science_agency,6500000.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,71.0,,,1.—For expenditure under the Australian Institute of Marine Science Act 1972,covered_by_final_series,,,
1986,Bureau of Meteorology (Research),science_agency,68352368.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,68.0,,,Bureau of Meteorology,covered_by_final_series,,,Include only if extracted as R&D — BoM has a large operational budget.
1986,CSIRO,science_agency,291684000.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,68.0,,,Commonwealth Scientific and Industrial Research Organization,covered_by_final_series,,,Core public research agency. Pre-1949: Advisory Council of Science. Continuously tracked since 1975 in these files.
1986,Geoscience Australia / Bureau of Mineral Resources,science_agency,25648566.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,65.0,,,"Bureau of Mineral Resources, Geology and Geophysics",covered_by_final_series,,,BMR renamed Geoscience Australia in 2001.
1986,Grant to Walter and Eliza Hall Institute,higher_education,6257035.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,42.0,,,11. Grant to Walter and Eliza Hall Institute towards cost of new building,covered_by_final_series,,,This grant supports research activities at a prominent research institute.
1986,Industrial R&D Grants,innovation_instruments,38124099.0,dollar,AUD,line_item,1986 No1 C2004A03177.docx,52.0,,,09. Industrial Research and Development Incentives Act 1976—Project grants,covered_by_final_series,,,Pre-AusIndustry era industrial R&D grants scheme.
