source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
2007 RS_-2005-116-05136-OB~P002-0000.pdf,Data/input/finance_bills/Slovenia/2007 RS_-2005-116-05136-OB~P002-0000.pdf,,3,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | SAZU — Slovenska akademija znanosti in umetnosti,105.0 | 105.0 | 11.0,"Verified 2007 operating appropriation for Delovanje Javne agencije za raziskovalno dejavnost from the original 2006/2007 biennial budget table; the page reports both v 000 SIT and v 000 EUR and the correct annual amount is the EUR column (2.735) | Verified 2007 Programme 0502 total from original 2006/2007 biennial budget table; the page reports both v 000 SIT and v 000 EUR, and the correct 2007 amount is the EUR column (143.883) rather than the SIT carryover column (34.480.096) | Verified 2007 SAZU institution total from original 2006/2007 biennial budget table; page reports both v 000 SIT and v 000 EUR, and the correct annual amount is the EUR column (3.964)",2735000.0 | 143883000.0 | 3964000.0,covered_by_final_series,
2007 RS_-2005-116-05136-OB~P003-0000.pdf,Data/input/finance_bills/Slovenia/2007 RS_-2005-116-05136-OB~P003-0000.pdf,,0,,,,,not_used_in_final_series,
2008 2009.pdf,Data/input/finance_bills/Slovenia/2008 2009.pdf,,3,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | SAZU — Slovenska akademija znanosti in umetnosti,116.0 | 285.0 | 18.0,"Verified 2008 operating appropriation for Delovanje Javne agencije za raziskovalno dejavnost from the original 2008/2009 biennial budget table | Verified 2008 Programme 0502 total from original 2008/2009 biennial budget table; the correct value is the Plan 2008 column (37.254.650), and earlier series had drifted to the Plan 2009 column / nearby 05023201 subline | Verified 2008 SAZU institution total from original 2008/2009 biennial budget table",3232602.0 | 37254650.0 | 3898134.0,covered_by_final_series,
2008 u2007114.pdf,Data/input/finance_bills/Slovenia/2008 u2007114.pdf,,0,,,,,not_used_in_final_series,
2009 RS_-2007-114-05699-OB~P001-0000.pdf,Data/input/finance_bills/Slovenia/2009 RS_-2007-114-05699-OB~P001-0000.pdf,,0,,,,,not_used_in_final_series,
2009 RS_-2007-114-05699-OB~P002-0000.pdf,Data/input/finance_bills/Slovenia/2009 RS_-2007-114-05699-OB~P002-0000.pdf,,3,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | SAZU — Slovenska akademija znanosti in umetnosti,96.0 | 96.0 | 11.0,Verified 2009 operating appropriation for Delovanje Javne agencije za raziskovalno dejavnost from the original 2009 budget table | Verified 2009 Programme 0502 total from original 2009 budget table | Verified 2009 SAZU institution total from original 2009 budget table,3300902.0 | 173531954.0 | 3898708.0,covered_by_final_series,
2009 RS_-2007-114-05699-OB~P003-0000.pdf,Data/input/finance_bills/Slovenia/2009 RS_-2007-114-05699-OB~P003-0000.pdf,,0,,,,,not_used_in_final_series,
2010 u2009099.pdf,Data/input/finance_bills/Slovenia/2010 u2009099.pdf,,2,Programme 0502 — Znanstveno raziskovalna dejavnost | SAZU — Slovenska akademija znanosti in umetnosti,159.0 | 9.0,Verified 2010 Programme 0502 total from original 2010 budget summary page | Verified 2010 SAZU institution total from original 2010 budget summary page,191826216.0 | 4201406.0,covered_by_final_series,
2011 2012 u2010096.pdf,Data/input/finance_bills/Slovenia/2011 2012 u2010096.pdf,,2,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost,49.0 | 48.0,Verified 2011 Plan amount for Delovanje ARRS from original 2011/2012 biennial budget table; prior series had taken the full two-year project value instead of the annual plan | Verified 2011 Programme 0502 total from original 2011/2012 biennial budget table; prior series had mistakenly taken the multi-year cumulative total instead of the current-year column,3198652.0 | 226692429.0,covered_by_final_series,
2011 u2010096.pdf,Data/input/finance_bills/Slovenia/2011 u2010096.pdf,,0,,,,,not_used_in_final_series,
2012 RS_-2010-096-05013-OB~P001-0000.pdf,Data/input/finance_bills/Slovenia/2012 RS_-2010-096-05013-OB~P001-0000.pdf,,0,,,,,not_used_in_final_series,
2012 RS_-2010-096-05013-OB~P002-0000.pdf,Data/input/finance_bills/Slovenia/2012 RS_-2010-096-05013-OB~P002-0000.pdf,,1,Programme 0502 — Znanstveno raziskovalna dejavnost,17.0,Verified 2012 Programme 0502 total from original 2012 budget summary page,203661079.0,covered_by_final_series,
2012 RS_-2010-096-05013-OB~P003-0000.pdf,Data/input/finance_bills/Slovenia/2012 RS_-2010-096-05013-OB~P003-0000.pdf,,1,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije,10.0,Verified 2012 Plan amount for Delovanje ARRS from original 2012 budget table; prior series had taken the full two-year project value instead of the annual plan,3198652.0,covered_by_final_series,
2013 u2012104.pdf,Data/input/finance_bills/Slovenia/2013 u2012104.pdf,,3,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | SAZU — Slovenska akademija znanosti in umetnosti,44.0 | 43.0 | 10.0,Verified 2013 Plan amount for Delovanje ARRS from original 2013/2014 biennial budget table; source page shows the annual operating appropriation on line 3211-11-0026 | Verified 2013 Programme 0502 total from original 2013 budget table | Verified 2013 SAZU institution total from original 2013 budget summary page,2700000.0 | 167976945.0 | 3543692.0,covered_by_final_series,
2014 u2013101.pdf,Data/input/finance_bills/Slovenia/2014 u2013101.pdf,,0,,,,,source_audited_not_budget_annex,Manual source audit: this is the ZIPRS1415 budget-execution law text for 2014-2015. It does not contain the national budget annex tables needed for traceable agency/programme appropriations.
2014.pdf,Data/input/finance_bills/Slovenia/2014.pdf,,0,,,,,source_audited_not_budget_annex,"Manual source audit: available file is an Uradni list legal/gazette wrapper, not the numeric state-budget annex. Re-running extraction on the same PDF is unlikely to recover defendable R&D appropriations."
2015 RS_-2013-102-03719-OB~P001-0000.pdf,Data/input/finance_bills/Slovenia/2015 RS_-2013-102-03719-OB~P001-0000.pdf,,0,,,,,not_used_in_final_series,
2015 RS_-2013-102-03719-OB~P002-0000.pdf,Data/input/finance_bills/Slovenia/2015 RS_-2013-102-03719-OB~P002-0000.pdf,,2,Programme 0502 — Znanstveno raziskovalna dejavnost | SAZU — Slovenska akademija znanosti in umetnosti,13.0 | 2.0,Verified 2015 Programme 0502 total from original 2015 budget table | Verified 2015 SAZU institution total from original 2015 budget summary page,135558193.0 | 3300044.0,covered_by_final_series,
2015 RS_-2013-102-03719-OB~P003-0000.pdf,Data/input/finance_bills/Slovenia/2015 RS_-2013-102-03719-OB~P003-0000.pdf,,1,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije,13.0,Verified 2015 Plan amount for Delovanje ARRS from original 2015 budget table,2700000.0,covered_by_final_series,
2016 u2015096.pdf,Data/input/finance_bills/Slovenia/2016 u2015096.pdf,,4,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,42.0 | 203.0 | 205.0 | 9.0,"Verified 2016 Plan amount for Delovanje ARRS from original 2016 project table; prior selection had taken the full project value instead of the annual plan | Verified 2016 Programme 0502 total from original 2016 budget table | Verified 2016 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2016 budget table | Verified 2016 SAZU institution total from original 2016 budget summary page",2959267.0 | 188104677.0 | 170000.0 | 2818969.0,covered_by_final_series,
2017 u2016080.pdf,Data/input/finance_bills/Slovenia/2017 u2016080.pdf,,4,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,45.0 | 44.0 | 46.0 | 9.0,"Verified 2017 Plan amount for Delovanje ARRS from original 2017 budget table | Verified 2017 Programme 0502 total from original 2017 budget table | Verified 2017 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2017 budget table | Verified 2017 SAZU institution total from original 2017 budget summary page",2970469.0 | 215666722.0 | 170000.0 | 2883932.0,covered_by_final_series,
2018 2019 u2017071.pdf,Data/input/finance_bills/Slovenia/2018 2019 u2017071.pdf,,3,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,44.0 | 19.0 | 9.0,"Verified 2018 Programme 0502 total from original 2018 budget table; prior series had incorrectly duplicated the 2019 total from the later page in the same biennial file | Verified 2018 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2018 budget table | Verified 2018 SAZU institution total from original 2018 budget summary page; replaced a mixed subprogramme capture with the full institution total",242949117.0 | 170000.0 | 2989899.0,covered_by_final_series,
2018 u2017071.pdf,Data/input/finance_bills/Slovenia/2018 u2017071.pdf,,2,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | ARRS — Agencija za raziskovalno dejavnost Republike Slovenije,46.0 | 240.0,Verified 2018 Plan amount for Delovanje ARRS from original 2018 budget table | Verified 2019 Plan amount for Delovanje ARRS from original 2018/2019 biennial budget table,3595469.0 | 3648196.0,covered_by_final_series,
2019 RS_-2017-071-03414-OB~P001-0000.pdf,Data/input/finance_bills/Slovenia/2019 RS_-2017-071-03414-OB~P001-0000.pdf,,0,,,,,not_used_in_final_series,
2019 RS_-2017-071-03414-OB~P002-0000.pdf,Data/input/finance_bills/Slovenia/2019 RS_-2017-071-03414-OB~P002-0000.pdf,,1,SAZU — Slovenska akademija znanosti in umetnosti,2.0,Verified 2019 SAZU institution total from original 2019 budget summary page; replaced a mixed subprogramme capture with the full institution total,3080248.0,covered_by_final_series,
2019 RS_-2017-071-03414-OB~P003-0000.pdf,Data/input/finance_bills/Slovenia/2019 RS_-2017-071-03414-OB~P003-0000.pdf,,2,Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,15.0 | 17.0,"Verified 2019 Programme 0502 total from original 2019 budget table | Verified 2019 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2019 budget table",249002396.0 | 170000.0,covered_by_final_series,
2020 u2019075.pdf,Data/input/finance_bills/Slovenia/2020 u2019075.pdf,,4,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,54.0 | 51.0 | 55.0 | 9.0,"Verified 2020 Plan amount for Delovanje ARRS from original 2020 budget table | Verified 2020 Programme 0502 total from original 2020 budget table; prior series had taken the 050201 subprogramme instead of the full 0502 total | Verified 2020 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2020 budget table | Verified 2020 SAZU institution total from original 2020 budget summary page",3910054.0 | 306498850.0 | 210000.0 | 3678427.0,covered_by_final_series,
2021 u2020174.pdf,Data/input/finance_bills/Slovenia/2021 u2020174.pdf,,5,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti | SAZU — Slovenska akademija znanosti in umetnosti,56.0 | 51.0 | 57.0 | 9.0 | 238.0,"Verified 2021 Plan amount for Delovanje ARRS from original 2021 budget table | Verified 2021 Programme 0502 total from original 2021 budget table | Verified 2021 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2021 budget table | Verified 2021 SAZU institution total from original 2021 budget summary page | Verified 2022 SAZU institution total from original 2022 budget summary page",3915427.0 | 327188033.0 | 210000.0 | 3774627.0 | 3793627.0,covered_by_final_series,
2022 u2021187.pdf,Data/input/finance_bills/Slovenia/2022 u2021187.pdf,,3,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti,53.0 | 49.0 | 54.0,"Verified 2022 Plan amount for Delovanje ARRS from original 2022 budget table; prior override had accidentally taken the 2023 column from a later page in the same biennial file | Verified 2022 Programme 0502 total from original 2022 budget table; prior series had taken the 050201 subprogramme instead of the full 0502 total | Verified 2022 amount for 050302 Young researchers, mobility and incentives for the best researchers from original 2022 budget table",4500000.0 | 364075611.0 | 310000.0,covered_by_final_series,
2023 u2022150.pdf,Data/input/finance_bills/Slovenia/2023 u2022150.pdf,,5,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | European Space Agency Programs | Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,56.0 | 192.0 | 53.0 | 57.0 | 9.0,"Verified 2023 Plan amount for Delovanje ARRS from original 2023 budget table | Verified 2023 amount for Programi Evropske vesoljske agencije from original 2023/2024 biennial budget table; source page is headed Plan 2023/2024/2025/2026 and the ESA project line shows 5.400.000 for Plan 2023 | Verified 2023 Programme 0502 total from original 2023 budget table | Verified 2023 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2023 budget table | Verified 2023 SAZU institution total from original 2023 budget summary page",5629258.0 | 5400000.0 | 389895145.0 | 350000.0 | 4120000.0,covered_by_final_series,
2024 u2023123.pdf,Data/input/finance_bills/Slovenia/2024 u2023123.pdf,,6,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Development of Research and Innovation Capacities | European Space Agency Programs | Programme 0502 — Znanstveno raziskovalna dejavnost | Programme 0503 — Mladi raziskovalci / Človeški viri v podporo znanosti | SAZU — Slovenska akademija znanosti in umetnosti,51.0 | 51.0 | 155.0 | 47.0 | 51.0 | 9.0,"Verified 2024 Plan amount for Delovanje ARIS from original 2024 budget table; this is the agency operating appropriation, not the PPUD sub-line that earlier filtering had dropped | Verified 2024 amount for Razvoj raziskovalne in inovacijske zmogljivosti from original 2024/2025 biennial budget table; source places the series under 0504/050401 rather than 0502 | Verified 2024 amount for Programi Evropske vesoljske agencije from original 2024/2025 biennial budget table | Verified 2024 Programme 0502 total from original 2024 budget table; corrected source page to the Plan 2024 detailed table instead of the later Plan 2025 page in the same biennial file | Verified 2024 amount for 050302 Mladi raziskovalci, mobilnost in spodbude najboljsim raziskovalcem from original 2024/2025 biennial budget table; source page shows 390.000 for Plan 2024 and 450.000 for Plan 2025, but the separate 2025 budget no longer carries a surviving 050302 line | Verified 2024 SAZU institution total from original 2024 budget summary page",6935000.0 | 121043968.0 | 6300000.0 | 407736802.0 | 390000.0 | 3746598.0,covered_by_final_series,
2025 u2024104.pdf,Data/input/finance_bills/Slovenia/2025 u2024104.pdf,,5,ARRS — Agencija za raziskovalno dejavnost Republike Slovenije | Development of Research and Innovation Capacities | European Space Agency Programs | Programme 0502 — Znanstveno raziskovalna dejavnost | SAZU — Slovenska akademija znanosti in umetnosti,55.0 | 56.0 | 162.0 | 51.0 | 10.0,"Verified 2025 Plan amount for Delovanje ARIS from original 2025 budget table; this is the agency operating appropriation, not the PPUD sub-line that earlier filtering had dropped | Verified 2025 amount for Razvoj raziskovalne in inovacijske zmogljivosti from original 2025 budget table; source places the series under 0504/050401 rather than 0502 | Verified 2025 amount for Programi Evropske vesoljske agencije from original 2025 budget table | Verified 2025 Programme 0502 total from original 2025 budget table; prior series had taken the 050201 subprogramme instead of the full 0502 total | Verified 2025 SAZU institution total from original 2025 budget summary page; replaced an incorrect later-year page capture",9430012.0 | 53477326.0 | 7361400.0 | 465702894.0 | 4569580.0,covered_by_final_series,
