country,year,source_file,file_path,missing_agencies
Germany,1987,1987 1006329.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1987 1006329.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1988,1988 1101079.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1988 1101079.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1989,1989 1103229.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1989 1103229.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1989,1989 bgbl_Bundesgesetzblatt Teil I_1988_Nr. 58 vom 22.12.1988_bgbl188s2246.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1989 bgbl_Bundesgesetzblatt Teil I_1988_Nr. 58 vom 22.12.1988_bgbl188s2246.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1990,1990 1105579.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1990 1105579.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1990,1990 bgbl1_1989_61.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1990 bgbl1_1989_61.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1991,1991 1200531.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1991 1200531.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1993,1993 1203590.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1993 1203590.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1993,1993 bgbl1_1992_59.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1993 bgbl1_1992_59.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1994,1994 1206031.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1994 1206031.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1995,1995 1300528.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1995 1300528.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1995,1995 bgbl_Bundesgesetzblatt Teil I_1995_Nr. 31 vom 27.06.1995_bgbl195s0819.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1995 bgbl_Bundesgesetzblatt Teil I_1995_Nr. 31 vom 27.06.1995_bgbl195s0819.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1996,1996 1302627.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1996 1302627.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1997,1997 1306026.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1997 1306026.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1997,1997 bgbl_Bundesgesetzblatt Teil I_1996_Nr. 68 vom 27.12.1996_bgbl196s2033.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1997 bgbl_Bundesgesetzblatt Teil I_1996_Nr. 68 vom 27.12.1996_bgbl196s2033.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1998,1998 1309026.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1998 1309026.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1998,1998 bgbl_Bundesgesetzblatt Teil I_1998_Nr. 4 vom 23.01.1998_bgbl198004.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1998 bgbl_Bundesgesetzblatt Teil I_1998_Nr. 4 vom 23.01.1998_bgbl198004.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1999,1999 1400623.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1999 1400623.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1999,1999 bgbl_Bundesgesetzblatt Teil I_1999_Nr. 32 vom 23.06.1999_bgbl199s1387.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1999 bgbl_Bundesgesetzblatt Teil I_1999_Nr. 32 vom 23.06.1999_bgbl199s1387.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2000,2000 1401923.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2000 1401923.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2001,2001 1404522.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2001 1404522.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2001,2001 bgbl_Bundesgesetzblatt Teil I_2000_Nr. 59 vom 28.12.2000_bgbl100059.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2001 bgbl_Bundesgesetzblatt Teil I_2000_Nr. 59 vom 28.12.2000_bgbl100059.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2002,2002 1407322.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2002 1407322.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2002,2002 bgbl_Bundesgesetzblatt Teil I_2001_Nr. 74 vom 27.12.2001_bgbl101s3921.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2002 bgbl_Bundesgesetzblatt Teil I_2001_Nr. 74 vom 27.12.2001_bgbl101s3921.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2003,2003 1500150.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2003 1500150.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2004,2004 1501500.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2004 1501500.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2005,2005 1503660.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2005 1503660.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2005,2005 bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014 (2).pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2005 bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014 (2).pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2005,bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014 (1).pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014 (1).pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2005,bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/bgbl_Bundesgesetzblatt Teil I_2005_Nr. 14 vom 08.03.2005_bgbl105014.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2006,2006 1600750.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2006 1600750.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2006,2006 bgbl_Bundesgesetzblatt Teil I_2006_Nr. 35 vom 24.07.2006_bgbl106s1634.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2006 bgbl_Bundesgesetzblatt Teil I_2006_Nr. 35 vom 24.07.2006_bgbl106s1634.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2007,2007 1602300.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2007 1602300.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2007,2007 bgbl_Bundesgesetzblatt Teil I_2006_Nr. 65 vom 28.12.2006_bgbl106s3346.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2007 bgbl_Bundesgesetzblatt Teil I_2006_Nr. 65 vom 28.12.2006_bgbl106s3346.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2008,2008 1606424.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2008 1606424.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2008,2008 bgbl_Bundesgesetzblatt Teil I_2007_Nr. 70 vom 31.12.2007_bgbl107s3227.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2008 bgbl_Bundesgesetzblatt Teil I_2007_Nr. 70 vom 31.12.2007_bgbl107s3227.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2009,2009 1610424.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2009 1610424.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2009,2009 bgbl_Bundesgesetzblatt Teil I_2008_Nr. 64 vom 29.12.2008_bgbl108s2899 (1).pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2009 bgbl_Bundesgesetzblatt Teil I_2008_Nr. 64 vom 29.12.2008_bgbl108s2899 (1).pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2009,2009 bgbl_Bundesgesetzblatt Teil I_2008_Nr. 64 vom 29.12.2008_bgbl108s2899.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2009 bgbl_Bundesgesetzblatt Teil I_2008_Nr. 64 vom 29.12.2008_bgbl108s2899.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2010,2010 1700624.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2010 1700624.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2010,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110014.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110014.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2010,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2010,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2011,2011 1703524.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2011 1703524.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2011,2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2203.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2203.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2011,2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2228.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2228.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2012,2012 1707124.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2012 1707124.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2012,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111070.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111070.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2012,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2013,2013 1710824.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2013 1710824.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2013,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2014,2014 1801024.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2014 1801024.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2014,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2015,2015 1802824.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2015 1802824.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2015,2015 bgbl114064.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2015 bgbl114064.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2015,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2015,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114s2442.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114s2442.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2016,2016 1806125.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2016 1806125.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2016,2016 bgbl_Bundesgesetzblatt Teil I_2015_Nr. 54 vom 28.12.2015_bgbl115054.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2016 bgbl_Bundesgesetzblatt Teil I_2015_Nr. 54 vom 28.12.2015_bgbl115054.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2016,2016 bgbl_Bundesgesetzblatt Teil I_2015_Nr. 54 vom 28.12.2015_bgbl115s2378.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2016 bgbl_Bundesgesetzblatt Teil I_2015_Nr. 54 vom 28.12.2015_bgbl115s2378.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2016,bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116063.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116063.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2017,2017 1809825.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2017 1809825.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2017,2017 bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116063 (1).pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2017 bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116063 (1).pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2017,2017 bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116063.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2017 bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116063.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2017,2017 bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116s3016.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2017 bgbl_Bundesgesetzblatt Teil I_2016_Nr. 63 vom 23.12.2016_bgbl116s3016.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2018,2018 1902425.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2018 1902425.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2018,2018 bgbl_Bundesgesetzblatt Teil I_2018_Nr. 26 vom 17.07.2018_bgbl118s1126.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2018 bgbl_Bundesgesetzblatt Teil I_2018_Nr. 26 vom 17.07.2018_bgbl118s1126.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2019,2019 1904625.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2019 1904625.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2019,2019 bgbl_Bundesgesetzblatt Teil I_2018_Nr. 47 vom 20.12.2018_bgbl118s2528.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2019 bgbl_Bundesgesetzblatt Teil I_2018_Nr. 47 vom 20.12.2018_bgbl118s2528.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2020,2020 1913925.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2020 1913925.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2020,2020 bgbl_Bundesgesetzblatt Teil I_2019_Nr. 52 vom 30.12.2019_bgbl119s2890.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2020 bgbl_Bundesgesetzblatt Teil I_2019_Nr. 52 vom 30.12.2019_bgbl119s2890.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2022,2022 2001627.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2022 2001627.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2022,2022 bgbl1_2022_20.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2022 bgbl1_2022_20.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2022,2022 bgbl_Bundesgesetzblatt Teil I_2022_Nr. 20 vom 22.06.2022_bgbl122s0890.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2022 bgbl_Bundesgesetzblatt Teil I_2022_Nr. 20 vom 22.06.2022_bgbl122s0890.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2023,2023 2003527.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2023 2003527.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2023,2023 bgbl122s2485.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2023 bgbl122s2485.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2023,2023 bgbl1_2022_20.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2023 bgbl1_2022_20.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2023,2023 bgbl1_2022_54.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2023 bgbl1_2022_54.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2024,2024 2008662.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2024 2008662.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,2024,2024 regelungstext.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/2024 regelungstext.pdf,DFG (Deutsche Forschungsgemeinschaft)
Germany,1992,1992 1201000.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1992 1201000.pdf,Helmholtz-Gemeinschaft (HGF)
Germany,1992,1992 1201602.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Germany/1992 1201602.pdf,Helmholtz-Gemeinschaft (HGF)
