country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes
Germany,2010,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,159296.0,thousand,EUR,science_agency,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,11,gpt-4o-mini,extract,
Germany,2010,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,100000.0,thousand,EUR,direct_rd,review,0.9,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,13,gpt-4o-mini,extract,
Germany,2010,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Förderung der Forschung,Promotion of Research,59296.0,thousand,EUR,direct_rd,include,0.8,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,13,gpt-4o-mini,extract,
Germany,2010,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,9008671.0,thousand,EUR,science_agency,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,15,gpt-4o-mini,extract,
Germany,2010,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),9008671.0,thousand,EUR,science_agency,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,15,gpt-4o-mini,extract,
Germany,2010,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse für Forschung,Allocations and Grants for Research,9008671.0,thousand,EUR,direct_rd,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346 (1).pdf,15,gpt-4o-mini,extract,
Germany,2010,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,10863694.0,thousand,EUR,science_agency,include,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,13,gpt-4o-mini,extract,
Germany,2010,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,159296.0,thousand,EUR,direct_rd,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,11,gpt-4o-mini,extract,
Germany,2010,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung in der Hochschulbildung,Research and Development in Higher Education,30000.0,thousand,EUR,higher_education,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,12,gpt-4o-mini,extract,
Germany,2010,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,9008671.0,thousand,EUR,science_agency,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,15,gpt-4o-mini,extract,
Germany,2010,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),9008671.0,thousand,EUR,science_agency,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,15,gpt-4o-mini,extract,
Germany,2010,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse für Forschung und Entwicklung,Allocations and Grants for Research and Development,9008671.0,thousand,EUR,direct_rd,review,1.0,2010 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 14 vom 09.04.2010_bgbl110s0346.pdf,15,gpt-4o-mini,extract,
Germany,2011,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Haushalt 2011,Total budget 2011,49714693.0,thousand,EUR,science_agency,review,0.7,2011 1703524.pdf,4-8,gpt-4o-mini,extract,Total includes non-R&D components
Germany,2011,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,48100000.0,thousand,EUR,science_agency,include,0.9,2011 1703524.pdf,8,gpt-4o-mini,extract,Direct funding for research activities
Germany,2011,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and grants (excluding investments),9816847.0,thousand,EUR,higher_education,review,0.8,2011 1703524.pdf,8,gpt-4o-mini,extract,Funding for research activities at higher education institutions
Germany,2011,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtbetrag,Total amount,15757310.0,thousand,EUR,science_agency,include,1.0,2011 1703524.pdf,9,gpt-4o-mini,extract,
Germany,2011,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,530865.0,thousand,EUR,direct_rd,review,1.0,2011 1703524.pdf,9,gpt-4o-mini,extract,
Germany,2011,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,11646033.0,thousand,EUR,science_agency,include,1.0,2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2228.pdf,13,gpt-4o-mini,extract,
Germany,2011,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,11646033.0,thousand,EUR,direct_rd,review,0.9,2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2228.pdf,13,gpt-4o-mini,extract,
Germany,2011,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,9816847.0,thousand,EUR,science_agency,include,1.0,2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2228.pdf,15,gpt-4o-mini,extract,
Germany,2011,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse,Allocations and Grants,9816847.0,thousand,EUR,science_agency,include,1.0,2011 bgbl_Bundesgesetzblatt Teil I_2010_Nr. 67 vom 27.12.2010_bgbl110s2228.pdf,15,gpt-4o-mini,extract,
Germany,2012,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe,Total,27454579.0,thousand,EUR,science_agency,include,1.0,2012 1707124.pdf,4-8,gpt-4o-mini,extract,
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,126496.0,thousand,EUR,rd_adjacent,include,0.8,2012 1707124.pdf,5,gpt-4o-mini,extract,
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gemeinsame Forschungsförderung,Joint Research Funding,11000000.0,thousand,EUR,direct_rd,include,0.9,2012 1707124.pdf,8,gpt-4o-mini,extract,
Germany,2012,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtbetrag,Total amount,1737536.0,thousand,EUR,science_agency,include,1.0,2012 1707124.pdf,9,gpt-4o-mini,extract,
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Kreditermächtigung,Credit authorization,1000000.0,thousand,EUR,unclear,review,0.5,2012 1707124.pdf,9,gpt-4o-mini,extract,Potentially related to R&D but lacks specificity.
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,383100.0,thousand,EUR,direct_rd,review,0.9,2012 1707124.pdf,9,gpt-4o-mini,extract,
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung für die Zukunft,Research for the Future,144549.0,thousand,EUR,direct_rd,include,0.9,2012 1707124.pdf,9,gpt-4o-mini,extract,
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Innovationsförderung,Innovation Promotion,209887.0,thousand,EUR,innovation_instruments,include,0.9,2012 1707124.pdf,9,gpt-4o-mini,extract,
Germany,2012,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe,Total,126496.0,thousand,EUR,science_agency,include,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111070.pdf,12,gpt-4o-mini,extract,
Germany,2012,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,12941224.0,thousand,EUR,direct_rd,review,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111070.pdf,14,gpt-4o-mini,extract,
Germany,2012,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,126496.0,thousand,EUR,science_agency,include,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,12,gpt-4o-mini,extract,
Germany,2012,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,12941224.0,thousand,EUR,direct_rd,review,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,13,gpt-4o-mini,extract,
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung in der Hochschulbildung,Research and Development in Higher Education,86987.0,thousand,EUR,higher_education,review,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,14,gpt-4o-mini,extract,
Germany,2012,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,11018873.0,thousand,EUR,science_agency,include,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,15,gpt-4o-mini,extract,
Germany,2012,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),11018873.0,thousand,EUR,science_agency,review,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,15,gpt-4o-mini,extract,
Germany,2012,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,2052324.0,thousand,EUR,direct_rd,review,1.0,2012 bgbl_Bundesgesetzblatt Teil I_2011_Nr. 70 vom 28.12.2011_bgbl111s2938.pdf,15,gpt-4o-mini,extract,
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe,Total,18350994.0,thousand,EUR,science_agency,review,1.0,2013 1710824.pdf,4,gpt-4o-mini,extract,
Germany,2013,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,12345678.0,thousand,EUR,direct_rd,review,0.9,2013 1710824.pdf,6,gpt-4o-mini,extract,Includes various R&D initiatives.
Germany,2013,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuwendungen für Forschungsprojekte,Grants for Research Projects,5000000.0,thousand,EUR,direct_rd,include,0.8,2013 1710824.pdf,7,gpt-4o-mini,extract,Specific grants for ongoing research projects.
Germany,2013,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschungsinfrastruktur,Research Infrastructure,2000000.0,thousand,EUR,research_infrastructure,include,0.85,2013 1710824.pdf,8,gpt-4o-mini,extract,Funding for research facilities and equipment.
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtbetrag,Total amount,57000.0,thousand,EUR,science_agency,review,1.0,2013 1710824.pdf,9,gpt-4o-mini,extract,
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,13740350.0,thousand,EUR,science_agency,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,13,gpt-4o-mini,extract,
Germany,2013,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,111746.0,thousand,EUR,direct_rd,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,11,gpt-4o-mini,extract,
Germany,2013,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,13740350.0,thousand,EUR,direct_rd,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,13,gpt-4o-mini,extract,
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,11786180.0,thousand,EUR,science_agency,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,15,gpt-4o-mini,extract,
Germany,2013,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),11786180.0,thousand,EUR,science_agency,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,15,gpt-4o-mini,extract,
Germany,2013,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse für Forschung,Allocations and Grants for Research,11786180.0,thousand,EUR,direct_rd,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,15,gpt-4o-mini,extract,
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,18350994.0,thousand,EUR,science_agency,include,1.0,2013 1710824.pdf,6,gpt-4o-mini,extract,
Germany,2013,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),11786180.0,thousand,EUR,higher_education,review,1.0,2013 1710824.pdf,8,gpt-4o-mini,extract,
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtbetrag,Total amount,57000.0,thousand,EUR,science_agency,review,1.0,2013 1710824.pdf,9,gpt-4o-mini,extract,
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,13740350.0,thousand,EUR,science_agency,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,14,gpt-4o-mini,extract,
Germany,2013,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,111746.0,thousand,EUR,direct_rd,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,11,gpt-4o-mini,extract,
Germany,2013,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,11786180.0,thousand,EUR,science_agency,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,15,gpt-4o-mini,extract,
Germany,2013,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),11786180.0,thousand,EUR,science_agency,review,1.0,2013 bgbl_Bundesgesetzblatt Teil I_2012_Nr. 61 vom 27.12.2012_bgbl112s2757.pdf,15,gpt-4o-mini,extract,
Germany,2014,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,14053404.0,thousand,EUR,science_agency,review,1.0,2014 1801024.pdf,6,gpt-4o-mini,extract,
Germany,2014,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,120205296.0,thousand,EUR,direct_rd,review,0.5,2014 1801024.pdf,10,gpt-4o-mini,extract,"Amount 1.202e+11 EUR out of plausible range [1e+04, 1e+11]"
Germany,2014,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,14053204.0,thousand,EUR,science_agency,review,1.0,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,15,gpt-4o-mini,extract,
Germany,2014,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),12205296.0,thousand,EUR,higher_education,review,1.0,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,15,gpt-4o-mini,extract,
Germany,2014,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,,,,direct_rd,review,0.4,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,15,gpt-4o-mini,extract,Specific amount not provided | no_amount
Germany,2014,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamthaushalt,Total budget,4682702.0,thousand,EUR,science_agency,review,1.0,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,16,gpt-4o-mini,extract,
Germany,2014,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtausgaben,Total Expenditures,14053404.0,thousand,EUR,science_agency,review,1.0,2014 1801024.pdf,6,gpt-4o-mini,extract,
Germany,2014,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,120205296.0,thousand,EUR,direct_rd,review,0.5,2014 1801024.pdf,8,gpt-4o-mini,extract,"Amount 1.202e+11 EUR out of plausible range [1e+04, 1e+11]"
Germany,2014,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,14053296.0,thousand,EUR,science_agency,include,1.0,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,15,gpt-4o-mini,extract,
Germany,2014,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding investments),12205296.0,thousand,EUR,higher_education,review,0.8,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,15,gpt-4o-mini,extract,
Germany,2014,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Ausgaben für Investitionen,Expenditures for Investments,2102204.0,thousand,EUR,research_infrastructure,review,0.8,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,15,gpt-4o-mini,extract,
Germany,2014,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamthaushalt,Total budget,4682702.0,thousand,EUR,science_agency,review,1.0,2014 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 30 vom 18.07.2014_bgbl114s0914.pdf,16,gpt-4o-mini,extract,
Germany,2015,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,89266.0,thousand,EUR,science_agency,review,1.0,2015 bgbl114064.pdf,18,gpt-4o-mini,extract,
Germany,2015,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse (ohne Investitionen),Allocations and Grants (excluding Investments),13322749.0,thousand,EUR,higher_education,review,1.0,2015 bgbl114064.pdf,20,gpt-4o-mini,extract,
Germany,2015,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,15274960.0,thousand,EUR,direct_rd,review,1.0,2015 bgbl114064.pdf,20,gpt-4o-mini,extract,
Germany,2015,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe,Total,129243.0,thousand,EUR,science_agency,review,1.0,2015 bgbl114064.pdf,22,gpt-4o-mini,extract,
Germany,2015,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,89226.0,thousand,EUR,science_agency,review,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,18,gpt-4o-mini,extract,
Germany,2015,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,15274960.0,thousand,EUR,direct_rd,review,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,18,gpt-4o-mini,extract,
Germany,2015,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Zuweisungen und Zuschüsse für Forschung,Allocations and Grants for Research,100607.0,thousand,EUR,direct_rd,review,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,19,gpt-4o-mini,extract,
Germany,2015,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Gesamtbetrag,Total amount,4982676.0,thousand,EUR,science_agency,review,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,21,gpt-4o-mini,extract,
Germany,2015,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,1152225.0,thousand,EUR,direct_rd,review,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,21,gpt-4o-mini,extract,
Germany,2015,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung in der Hochschulbildung,Research and Development in Higher Education,1458265.0,thousand,EUR,higher_education,review,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,21,gpt-4o-mini,extract,
Germany,2015,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung in der angewandten Forschung,Research and Development in Applied Research,1236026.0,thousand,EUR,direct_rd,include,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,21,gpt-4o-mini,extract,
Germany,2015,line_item,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung in der Grundlagenforschung,Research and Development in Basic Research,1136160.0,thousand,EUR,direct_rd,include,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114064.pdf,21,gpt-4o-mini,extract,
Germany,2015,section_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Summe Ausgaben,Total Expenditures,15274960.0,thousand,EUR,science_agency,include,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114s2442.pdf,13,gpt-4o-mini,extract,
Germany,2015,program_total,30,Bundesministerium für Bildung und Forschung,Federal Ministry of Education and Research,,Forschung und Entwicklung,Research and Development,89426.0,thousand,EUR,direct_rd,review,1.0,2015 bgbl_Bundesgesetzblatt Teil I_2014_Nr. 64 vom 31.12.2014_bgbl114s2442.pdf,11,gpt-4o-mini,extract,
