year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
1983,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1983,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Allocations for Research and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1984,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1984,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Allocations for Research and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,,This entity is dedicated to funding research and technology initiatives.
1985,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1985,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1985,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1986,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1986,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1987,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1987,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1988,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1988,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1989,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1989,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1990,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1990,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1991,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,Helmholtz Centre for Environmental Research (UFZ),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1991,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1992,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,Main competitive research funding agency. Grant funded by federal + Länder contributions.
1992,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,German Research Centre for Geosciences (GFZ),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,Helmholtz Center Dresden-Rossendorf (HZDR),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,Helmholtz Centre for Environmental Research (UFZ),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,Helmholtz-Gemeinschaft (HGF),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,Max-Planck-Gesellschaft (MPG),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,PTB (Physikalisch-Technische Bundesanstalt),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1992,Renewable Energies and Rational Energy Use,science_agency,,,,,,,,,,covered_by_final_series,,,This initiative is focused on R&D in renewable energy technologies.
1993,BAM (Bundesanstalt für Materialforschung),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,BMBF (Bundesministerium für Bildung und Forschung),science_agency,,,,,,,,,,covered_by_final_series,,,"Main federal ministry for R&D (BMFT pre-1994, BMBF 1994-2025, BMFTR 2025+). Total appropriation (Epl 30 Summe Ausgaben) as reported in Bundeshaushalt."
1993,DFG (Deutsche Forschungsgemeinschaft),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Fraunhofer-Gesellschaft,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,German Aerospace Center,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,German Research Centre for Geosciences (GFZ),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Helmholtz Center Dresden-Rossendorf (HZDR),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Helmholtz Centre Munich,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Helmholtz Centre for Environmental Research (UFZ),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
1993,Helmholtz Centre for Infection Research (HZI),science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
