country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag
Israel,1975,section_total,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,סך הכל,Total,540714000.0,unit,ILP,science_agency,include,1.0,1975_Israel.pdf,22,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 2,841,866,000 outside [-377,161,831, 504,846,186]"
Israel,1975,line_item,36,משרד המסחר והתעשיה,Ministry of Commerce and Industry,,מחקרי חן ץ,Research Activities,6000.0,unit,ILP,direct_rd,include,1.0,1975_Israel.pdf,220,gpt-4o-mini,extract,,,,,"Outlier: year total 2,841,866,000 outside [-377,161,831, 504,846,186]"
Israel,1975,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מימון מחקרים,Funding for research,3000000.0,unit,ILP,direct_rd,include,1.0,1975_Israel.pdf,294,gpt-4o-mini,extract,,,,,"Outlier: year total 2,841,866,000 outside [-377,161,831, 504,846,186]"
Israel,1975,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,"השתתפות ממשלת ארה""ב",Government participation from the USA,154500000.0,unit,ILP,direct_rd,include,1.0,1975_Israel.pdf,294,gpt-4o-mini,extract,,,,,"Outlier: year total 2,841,866,000 outside [-377,161,831, 504,846,186]"
Israel,1975,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,הכנסות מגורמי חוץ,Income from external sources,9199000.0,unit,ILP,direct_rd,include,1.0,1975_Israel.pdf,294,gpt-4o-mini,extract,,,,,"Outlier: year total 2,841,866,000 outside [-377,161,831, 504,846,186]"
Israel,1975,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל תקציב,Total budget,3000000.0,unit,ILP,science_agency,include,1.0,1975_Israel.pdf,294,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 2,841,866,000 outside [-377,161,831, 504,846,186]"
Israel,1976,program_total,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מועצה למחקר ופיתוח,Council for Research and Development,194100.0,unit,ILP,science_agency,include,1.0,1976_Israel.pdf,16,gpt-4o-mini,extract,,,,,
Israel,1976,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר ופיתוח,Research and Development,164600.0,unit,ILP,direct_rd,include,1.0,1976_Israel.pdf,16,gpt-4o-mini,extract,,,,,
Israel,1976,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקרים מדעיים,Scientific Research,104630.0,unit,ILP,direct_rd,include,1.0,1976_Israel.pdf,16,gpt-4o-mini,extract,,,,,
Israel,1976,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל הוצאות,Total expenditures,194100.0,unit,ILP,science_agency,include,1.0,1976_Israel.pdf,16,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1977,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר רפואי,Medical Research,7408.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,106,gpt-4o-mini,extract,,,,,
Israel,1977,line_item,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מחקר ופיתוח,Research and Development,100.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,110,gpt-4o-mini,extract,,,,,
Israel,1977,program_total,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תוכניות מחקר,Research Programs,1000000.0,unit,ILP,science_agency,include,1.0,1977_Israel.pdf,165,gpt-4o-mini,extract,,,,,
Israel,1977,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,קרן למחקר,Fund for Research,750.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,170,gpt-4o-mini,extract,,,,,
Israel,1977,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מענקים למחקר,Research Grants,500.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,170,gpt-4o-mini,extract,,,,,
Israel,1977,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,750000.0,unit,ILP,science_agency,include,1.0,1977_Israel.pdf,170,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1977,line_item,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מענקים למכוני מחקר,Grants for Research Institutes,250.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,171,gpt-4o-mini,extract,,,,,
Israel,1977,program_total,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תעשיתי ופיתוח,Industrial and Development Research,500.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,171,gpt-4o-mini,extract,,,,,
Israel,1977,line_item,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מענקים למחקר,Research Grants,750.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,171,gpt-4o-mini,extract,,,,,
Israel,1977,section_total,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,סך הכל,Total,500000.0,unit,ILP,science_agency,include,1.0,1977_Israel.pdf,171,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1977,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,1000000.0,unit,ILP,science_agency,include,1.0,1977_Israel.pdf,55,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1977,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר רפואי,Medical Research,424.0,unit,ILP,direct_rd,include,1.0,1977_Israel.pdf,64,gpt-4o-mini,extract,,,,,
Israel,1978,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,519286.0,unit,ILP,science_agency,include,1.0,1978_Israel.pdf,134,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקרים במים,Research in Water,64398.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,135,gpt-4o-mini,extract,,,,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר טכנולוגי,Technological Research,146004000.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,135,gpt-4o-mini,extract,,,,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,פיתוח מחקר אנרגיה ותחליפי דלק,Energy and Fuel Alternatives Research Development,784000.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,136,gpt-4o-mini,extract,,,,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר גיאולוגי,Geological Research,44000.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,136,gpt-4o-mini,extract,,,,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מענקים למחקר,Grants for Research,2144600.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,138,gpt-4o-mini,extract,,,,,
Israel,1978,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,178500.0,unit,ILP,science_agency,include,1.0,1978_Israel.pdf,7,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר רפואי,Medical Research,100000.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,72,gpt-4o-mini,extract,,,,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר חקלאי,Agricultural Research,1784800.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,83,gpt-4o-mini,extract,,,,,
Israel,1978,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר טכנולוגי,Technological Research,60000.0,unit,ILP,direct_rd,include,1.0,1978_Israel.pdf,88,gpt-4o-mini,extract,,,,,
Israel,1979,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מיגהל מדעי האדמה,Earth Science Research,874400.0,unit,ILP,direct_rd,include,1.0,1979_Israel.pdf,146,gpt-4o-mini,extract,,,,,
Israel,1979,program_total,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תכניות מחקר,Research Programs,1764000.0,unit,ILP,science_agency,include,1.0,1979_Israel.pdf,146,gpt-4o-mini,extract,,,,,
Israel,1979,line_item,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מחקר ופיתוח,Research and Development,1764000.0,unit,ILP,direct_rd,include,1.0,1979_Israel.pdf,146,gpt-4o-mini,extract,,,,,
Israel,1979,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מיגהל מדעי האלמה,Research in Earth Sciences,874400.0,unit,ILP,direct_rd,include,1.0,1979_Israel.pdf,146,gpt-4o-mini,extract,,,,,
Israel,1979,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,"סה""כ הוצאות",Total Expenditures,1764000.0,unit,ILP,science_agency,include,1.0,1979_Israel.pdf,146,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1980,section_total,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,סך הכל,Total,0.0,thousand,ILS_OLD,science_agency,review,0.4,1980_Israel.pdf,58,gpt-4o-mini,extract,No detailed breakdown available,[israel_section_total],section,,"Outlier: year total 797,600,000 outside [-377,161,831, 504,846,186]"
Israel,1980,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר חקלאי,Agricultural Research,44600000.0,thousand,ILS_OLD,direct_rd,include,1.0,1980_Israel.pdf,97,gpt-4o-mini,extract,,,,,"Outlier: year total 797,600,000 outside [-377,161,831, 504,846,186]"
Israel,1980,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר רפואי,Medical Research,94300000.0,thousand,ILS_OLD,direct_rd,include,1.0,1980_Israel.pdf,97,gpt-4o-mini,extract,,,,,"Outlier: year total 797,600,000 outside [-377,161,831, 504,846,186]"
Israel,1980,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר מדעי,Scientific Research,54000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1980_Israel.pdf,97,gpt-4o-mini,extract,,,,,"Outlier: year total 797,600,000 outside [-377,161,831, 504,846,186]"
Israel,1980,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,604700000.0,thousand,ILS_OLD,science_agency,include,1.0,1980_Israel.pdf,97,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 797,600,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מענקים למחקר,Research grants,2844000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1981_Israel.pdf,154,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,תמיכה בהשקעות במכוני מחקר,Support for investments in research institutes,94000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1981_Israel.pdf,154,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,"סכום של 1,000,000","Total of 1,000,000",1000000000.0,thousand,ILS_OLD,science_agency,include,1.0,1981_Israel.pdf,27,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תמיכה במחקר בסיסי,Support for Basic Research,1000000000.0,thousand,ILS_OLD,higher_education,include,0.9,1981_Israel.pdf,50,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,program_total,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תמיכות במוסדות מדע,Support for Scientific Institutions,2344149000.0,thousand,ILS_OLD,science_agency,include,0.8,1981_Israel.pdf,50,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר חקלאי,Agricultural Research,236100000.0,thousand,ILS_OLD,direct_rd,include,0.9,1981_Israel.pdf,88,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר רפואי,Medical Research,180000000.0,thousand,ILS_OLD,direct_rd,include,0.9,1981_Israel.pdf,88,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר טכנולוגי,Technological Research,500000000.0,thousand,ILS_OLD,direct_rd,include,0.9,1981_Israel.pdf,88,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,19 03,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מחקרים בסיסיים,Basic research,300000.0,thousand,ILS_OLD,direct_rd,include,1.0,1981_Israel.pdf,98,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,line_item,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תמיכה במחקר ופיתוח,Support for research and development,690000.0,thousand,ILS_OLD,direct_rd,include,1.0,1981_Israel.pdf,98,gpt-4o-mini,extract,,,,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1981,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל הוצאות,Total expenditures,0.0,thousand,ILS_OLD,science_agency,include,1.0,1981_Israel.pdf,98,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 8,199,239,000 outside [-377,161,831, 504,846,186]"
Israel,1982,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,"החזר 7,200","Reimbursement 7,200",7200000.0,thousand,ILS_OLD,direct_rd,include,0.9,1982_Israel.pdf,102,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,"סכום של 749,000","Total amount of 749,000",749000000.0,thousand,ILS_OLD,science_agency,include,1.0,1982_Israel.pdf,102,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,line_item,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,"מחקר 70,200","Research 70,200",70200000.0,thousand,ILS_OLD,direct_rd,include,0.9,1982_Israel.pdf,141,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,program_total,19 03,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תכנית מחקר 03,Research Program 03,610400000.0,thousand,ILS_OLD,direct_rd,include,0.8,1982_Israel.pdf,141,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,program_total,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תכנית מחקר 3801,Research Program 3801,3801000.0,thousand,ILS_OLD,direct_rd,include,0.8,1982_Israel.pdf,141,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,line_item,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,"מחקר ופיתוח 27,000","Research and Development 27,000",27000000.0,thousand,ILS_OLD,direct_rd,include,0.9,1982_Israel.pdf,141,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר חקלאי,Agricultural Research,381600000.0,thousand,ILS_OLD,direct_rd,include,1.0,1982_Israel.pdf,87,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר חקלאי - חוות,Agricultural Research - Farms,56800000.0,thousand,ILS_OLD,direct_rd,include,1.0,1982_Israel.pdf,87,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר חקלאי - מכון,Agricultural Research - Institute,19350000.0,thousand,ILS_OLD,direct_rd,include,1.0,1982_Israel.pdf,87,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר,Research,407600000.0,thousand,ILS_OLD,direct_rd,include,1.0,1982_Israel.pdf,87,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,407600000.0,thousand,ILS_OLD,science_agency,include,1.0,1982_Israel.pdf,87,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1982,program_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,"קמ""ח במימון מחקרים",KAMEA funding for research,60000000.0,thousand,ILS_OLD,rd_adjacent,include,1.0,1982_Israel.pdf,91,gpt-4o-mini,extract,,,,,"Outlier: year total 2,800,551,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,פיתוח מקורות אנרגיה,Energy Sources Development,2783000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,11,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,156300000.0,thousand,ILS_OLD,science_agency,include,1.0,1983_Israel.pdf,11,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מענקים למחקר יישומי,Grants for applied research,200000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,173,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,מענקים למחקר בסיסי,Grants for basic research,300000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,173,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מענקים למכוני מחקר,Grants to research institutes,400000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,173,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,קרן למחקר,Research fund,200000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,173,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,program_total,19 02,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,תכניות מחקר,Research programs,500000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,173,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל הוצאות,Total expenditures,2280000000.0,thousand,ILS_OLD,science_agency,include,1.0,1983_Israel.pdf,173,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,19,משרד המדע,Ministry of Science,,המדען הראשי,Chief Scientist,67000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,44,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,19,משרד המדע,Ministry of Science,,הקמת תוכניות מחקר,Establishment of Research Programs,25000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,44,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,program_total,19,משרד המדע,Ministry of Science,,תוכניות מחקר,Research Programs,21000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,44,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר ופיתוח,Research and Development,205000000.0,thousand,ILS_OLD,direct_rd,include,1.0,1983_Israel.pdf,44,gpt-4o-mini,extract,,,,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1983,section_total,19,משרד המדע,Ministry of Science,,סך הכל,Total,293700000.0,thousand,ILS_OLD,science_agency,include,1.0,1983_Israel.pdf,44,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 7,431,000,000 outside [-377,161,831, 504,846,186]"
Israel,1984,line_item,74,המועצה הלאומית למחקר,National Council for Research and Development,,הוצאות שוטפות,Current expenses,624000000.0,thousand,ILS_OLD,science_agency,include,1.0,1984_Israel.pdf,12,gpt-4o-mini,extract,,,,,"Outlier: year total 1,035,000,000 outside [-377,161,831, 504,846,186]"
Israel,1984,section_total,74,המועצה הלאומית למחקר,National Council for Research and Development,,סכום כולל,Total amount,411000000.0,thousand,ILS_OLD,science_agency,include,1.0,1984_Israel.pdf,12,gpt-4o-mini,extract,,[israel_section_total],section,,"Outlier: year total 1,035,000,000 outside [-377,161,831, 504,846,186]"
Israel,1984,section_total,19,משרד המדע והטכנולוגיה,Ministry of Science and Technology,,סכום כולל,Total amount,,,ILS_OLD,science_agency,review,0.4,1984_Israel.pdf,12,gpt-4o-mini,extract,No detailed breakdown available | no_amount,[israel_section_total],section,,"Outlier: year total 1,035,000,000 outside [-377,161,831, 504,846,186]"
Israel,1985,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,פיתוח,Development,21000.0,thousand,ILS_OLD,direct_rd,include,1.0,1985_Israel.pdf,167,gpt-4o-mini,extract,,,,,
Israel,1985,program_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקרי,Research,429000.0,thousand,ILS_OLD,direct_rd,include,1.0,1985_Israel.pdf,167,gpt-4o-mini,extract,,,,,
Israel,1985,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סכום כולל,Total amount,2035000.0,thousand,ILS_OLD,science_agency,include,1.0,1985_Israel.pdf,167,gpt-4o-mini,extract,,[israel_section_total],section,,
Israel,1986,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,פיתוח,Development,6037.0,thousand,ILS,direct_rd,include,1.0,1986_Israel.pdf,180,gpt-4o-mini,extract,,,,,
Israel,1986,line_item,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,מחקר,Research,3708.0,thousand,ILS,direct_rd,include,1.0,1986_Israel.pdf,180,gpt-4o-mini,extract,,,,,
Israel,1986,section_total,74,המועצה הלאומית למחקר ולפיתוח,National Council for Research and Development,,סך הכל,Total,3708.0,thousand,ILS,science_agency,include,1.0,1986_Israel.pdf,180,gpt-4o-mini,extract,,[israel_section_total],section,,
