country,year,canonical_name,gap_type,action,series_amount,prev_amount,next_amount,diagnosis,verdict,correct_amount_local,correct_unit,preferred_source_files,evidence_page,confidence,reason
Switzerland,2003,Total budget for education and fundamental research,outlier,verify,3868000000000.0,0.0,0.0,"Amount 3,868,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,3868000000000.0,thousand,"[""2003 V03_Botschaft.pdf""]",41,1.0,"The current annual total is directly supported by the source document row, which lists the total budget for education and fundamental research as 3,868,000,000,000 thousand CHF."
Switzerland,2006,Total budget for education and fundamental research,outlier,verify,4062000000000.0,0.0,0.0,"Amount 4,062,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,4062000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]",49,0.9,"The current amount appears to be a unit error, as it is excessively high. The correct total should be 4,062,000 thousand CHF based on the source document."
Switzerland,2009,Federal funding contribution,outlier,verify,1874422000000.0,0.0,0.0,"Amount 1,874,422,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1874422000.0,thousand,"[""2009-VA3-d.pdf""]",269,0.9,"The amount appears to be a unit error; the correct total should be 1,874,422,000 thousand CHF, not 1,874,422,000,000 thousand CHF."
Switzerland,2007,Federal financing contribution,outlier,verify,7416100.0,0.0,1793204000000.0,"Amount 7,416,100 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,7416100.0,thousand,"[""2007-VA3-d.pdf""]",234,1.0,"The current annual total of 7,416,100 thousand CHF is directly supported by the source document row, which confirms the amount and unit."
Switzerland,2008,Federal financing contribution,outlier,verify,1793204000000.0,7416100.0,0.0,"Amount 1,793,204,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1793204.0,thousand,"[""2008-VA3-d.pdf""]",302,0.9,"The current annual total appears to be a unit error, as the amount should be 1,793,204 thousand CHF instead of 1,793,204,000,000 thousand CHF."
Switzerland,2012,National Research and Innovation,outlier,verify,15000000000.0,0.0,0.0,"Amount 15,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,15000000000.0,thousand,"[""2012-VA3-d.pdf""]",168,1.0,"The amount of 15,000,000,000 thousand is directly supported by the source document row, which lists it as the total for International Research and Innovation Cooperation."
Switzerland,2014,National Research and Innovation,outlier,verify,1019242416000.0,0.0,1064582200000.0,"Amount 1,019,242,416,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1019242416000.0,thousand,"[""2014-VA3-d.pdf""]",183,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the National Research and Innovation agency."
Switzerland,2015,National Research and Innovation,outlier,verify,1064582200000.0,1019242416000.0,0.0,"Amount 1,064,582,200,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1064582200000.0,thousand,"[""2015-VA3-d.pdf""]",175,1.0,The current annual total is supported by the source document row which lists the same amount for the National Research and Innovation agency.
Switzerland,2006,Expenditures for fundamental research,outlier,verify,984000000000.0,0.0,0.0,"Amount 984,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,984000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]",50,0.9,"The current amount appears to be a unit error, as the total should be 984,000,000 thousand CHF instead of 984,000,000,000 thousand CHF."
Switzerland,2006,Expenditures for applied research,outlier,verify,723000000000.0,0.0,0.0,"Amount 723,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,723000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]",50,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for expenditures for applied research."
Switzerland,2010,International Research,outlier,verify,600844800000.0,0.0,0.0,"Amount 600,844,800,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,600844800000.0,thousand,"[""2010-VA3-d.pdf""]",80,1.0,The current annual total is supported by the source document row which lists the same amount for International Research.
Switzerland,2012,International Research,outlier,verify,713977500000.0,0.0,772883800000.0,"Amount 713,977,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,713977500000.0,thousand,"[""2012-VA3-d.pdf""]",85,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for International Research."
Switzerland,2013,International Research,outlier,verify,772883800000.0,713977500000.0,0.0,"Amount 772,883,800,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,772883800000.0,thousand,"[""2013-VA3-d.pdf""]",85,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for International Research."
Switzerland,2017,Basic contributions to universities,outlier,verify,684431100000.0,0.0,684449000000.0,"Amount 684,431,100,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,684431100000.0,thousand,"[""2017-VA3-d.pdf""]",29,1.0,The current annual total is supported by the source document row which matches the amount and description for the agency.
Switzerland,2018,Basic contributions to universities,outlier,verify,684449000000.0,684431100000.0,0.0,"Amount 684,449,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,684449000000.0,thousand,"[""2018-VA3-d.pdf""]",29,1.0,The current annual total is supported by the source document row which matches the amount and description for basic contributions to universities.
Switzerland,2005,"University funding, basic contributions",outlier,verify,444272400000.0,0.0,0.0,"Amount 444,272,400,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,444272.4,thousand,"[""2005-VA3-d.pdf""]",39,0.9,"The amount appears to be a unit error; the correct total should be 444,272.4 thousand CHF instead of 444,272,400,000.0 thousand CHF."
Switzerland,2006,Commitment Credits for Research and Development,outlier,verify,329000000000.0,0.0,0.0,"Amount 329,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,329000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]",10,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for commitment credits for research and development."
Switzerland,2003,Federal Contributions to EU Research Programs,outlier,verify,263000000000.0,0.0,0.0,"Amount 263,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,263000.0,thousand,"[""2003 V03_Botschaft.pdf""]",44,0.9,"The amount of 263,000,000,000 thousand appears to be a unit error; it should be 263,000 thousand based on the context of the document."
Switzerland,2003,Total R&D Appropriations,outlier,verify,184000000000.0,0.0,0.0,"Amount 184,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,184000000000.0,thousand,"[""2003 V03_Botschaft.pdf""]",104,1.0,"The current annual total of 184,000,000,000 thousand is directly supported by the source document row indicating it as the total R&D appropriations."
Switzerland,1983,"Education, Research, Development, and Testing Programs",outlier,verify,177350000000.0,0.0,0.0,"Amount 177,350,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,177350000000.0,thousand,"[""1983 10048861.pdf""]",2,1.0,"The current annual total is supported by the source document row which explicitly states the amount for education, research, development, and testing programs."
Switzerland,2003,Contribution to ESA,outlier,verify,41000000000.0,0.0,0.0,"Amount 41,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,41000000000.0,thousand,"[""2003 V03_Botschaft.pdf""]",44,1.0,"The current annual total of 41,000,000,000 thousand is directly supported by the source document row, which lists the same amount for the Contribution to ESA."
Switzerland,2019,Contribution to ESA,outlier,verify,182713000000.0,0.0,0.0,"Amount 182,713,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,182713.0,thousand,"[""2019-VA3-d.pdf""]",99,0.9,"The amount appears to be a unit error; the correct amount should be 182,713 thousand CHF instead of 182,713,000,000 thousand CHF."
Switzerland,2022,Contribution to ESA,outlier,verify,190543000.0,0.0,0.0,"Amount 190,543,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,190543000.0,thousand,"[""2022-VA_Band3-d.pdf""]",114,1.0,"The current annual total of 190,543,000 thousand CHF is directly supported by the source document row, which confirms the amount and its description."
Switzerland,2006,Contribution to the National Research Programmes (NFP),outlier,verify,65000000000.0,0.0,0.0,"Amount 65,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,65000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]",51,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the Contribution to the National Research Programmes (NFP)."
Switzerland,2005,Research and Development (Supplementary Credit),outlier,verify,45000000000.0,0.0,0.0,"Amount 45,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,45000000000.0,thousand,"[""2005 BBl-2005-511-DE.pdf""]",2,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the Research and Development (Supplementary Credit) in 2005."
Switzerland,2004,Contribution to EU Research Programs,outlier,verify,19000000000.0,0.0,0.0,"Amount 19,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,19000000000.0,thousand,"[""2004 V04_Botschaft.pdf""]",38,1.0,"The current annual total of 19,000,000,000 thousand is directly supported by the source document row, which describes the contribution to EU programs in research and development."
Switzerland,2004,Cancer Research Infrastructure Contribution,outlier,verify,13490000000.0,0.0,0.0,"Amount 13,490,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,13490000000.0,thousand,"[""2004-VA3-d.pdf""]",35,1.0,The current annual total is supported by the source document row which clearly states the contribution amount for cancer research infrastructure in Switzerland.
Switzerland,2010,"Research, Development and Demonstration",outlier,verify,2100000000.0,0.0,24103374000.0,"Amount 2,100,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2100000000.0,thousand,"[""2010-VA3-d.pdf""]",199,1.0,"The current annual total of 2,100,000,000 thousand is directly supported by the source document row, which lists the same amount for the Research, Development and Demonstration agency."
Switzerland,2011,"Research, Development and Demonstration",outlier,verify,24103374000.0,2100000000.0,20853224000.0,"Amount 24,103,374,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,24103374000.0,thousand,"[""2011-VA3-d.pdf""]",202,1.0,"The current annual total is supported by the source document row which lists the same amount for the agency 'Research, Development and Demonstration'."
Switzerland,2012,"Research, Development and Demonstration",outlier,verify,20853224000.0,24103374000.0,18917990000.0,"Amount 20,853,224,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,20853224000.0,thousand,"[""2012-VA3-d.pdf""]",201,1.0,The current annual total is supported by the source document row which matches the agency and amount.
Switzerland,2013,"Research, Development and Demonstration",outlier,verify,18917990000.0,20853224000.0,0.0,"Amount 18,917,990,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,18917990000.0,thousand,"[""2013-VA3-d.pdf""]",205,1.0,The current annual total is supported by the source document row which lists the same amount for the agency.
Switzerland,2013,Environmental Research and Education,outlier,verify,10162681000.0,0.0,0.0,"Amount 10,162,681,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,10162681000.0,thousand,"[""2013-VA3-d.pdf""]",213,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the agency."
Switzerland,2010,Research Contributions,outlier,verify,494000000.0,0.0,6873297000.0,"Amount 494,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,494000000.0,thousand,"[""2010-VA3-d.pdf""]",173,1.0,"The current annual total of 494,000,000 thousand is directly supported by the source document row, which lists the same amount for Research Contributions."
Switzerland,2011,Research Contributions,outlier,verify,6873297000.0,494000000.0,6257702000.0,"Amount 6,873,297,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6873297000.0,thousand,"[""2011-VA3-d.pdf""]",175,1.0,The current annual total is supported by the source document row which confirms the amount and unit.
Switzerland,2012,Research Contributions,outlier,verify,6257702000.0,6873297000.0,0.0,"Amount 6,257,702,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6257702000.0,thousand,"[""2012-VA3-d.pdf""]",168,1.0,"The current annual total is directly supported by the source document row, which confirms the amount for Research Contributions in 2012."
Switzerland,2006,Contribution to ESO,outlier,verify,6000000000.0,0.0,0.0,"Amount 6,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]",51,1.0,"The current annual total of 6,000,000,000 thousand is directly supported by the source document row, which confirms the amount and its description."
Switzerland,2008,Global Bilateral Scientific Cooperation,outlier,verify,5500000000.0,0.0,0.0,"Amount 5,500,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,5500000000.0,thousand,"[""2008-VA3-d.pdf""]",256,1.0,The current annual total is supported by the source document row which lists the same amount for the Global Bilateral Scientific Cooperation.
Switzerland,2025,Research Contracts,outlier,verify,3750000000.0,0.0,,"Amount 3,750,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,0.0,thousand,"[""2025-VA-Band3-d.pdf""]",29,0.9,"The current amount of 3,750,000,000 thousand CHF is inconsistent with the previous year being 0.0 and the expected range. The only source document indicates a line item for research contracts, but given the context, it suggests a confusion or error in reporting the amount for this year."
Switzerland,2011,Contributions to ESA,outlier,verify,15000000000.0,0.0,0.0,"Amount 15,000,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,15000000000.0,thousand,"[""2011-VA3-d.pdf""]",231,1.0,The current annual total is supported by the source document row which confirms the amount and unit.
Switzerland,2021,Contributions to ESA,outlier,verify,185133000.0,0.0,0.0,"Amount 185,133,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,185133000.0,thousand,"[""2021-VA_Band3-d.pdf""]",108,1.0,"The current annual total of 185,133,000 thousand CHF is directly supported by the source document row, which lists the same amount for Contributions to ESA."
Switzerland,2012,Swiss Science and Technology Council,outlier,verify,2362000000.0,0.0,0.0,"Amount 2,362,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2362000000.0,thousand,"[""2012-VA3-d.pdf""]",85,1.0,"The current annual total is directly supported by the source document row, which lists the same amount for the Swiss Science and Technology Council."
Switzerland,2008,X-FEL Free Electron Laser,outlier,verify,2150000000.0,0.0,0.0,"Amount 2,150,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2150000000.0,thousand,"[""2008-VA3-d.pdf""]",256,1.0,The current annual total is supported by the source document row which lists the same amount for the X-FEL Free Electron Laser.
Switzerland,2010,Research Projects,outlier,verify,1419747000.0,0.0,0.0,"Amount 1,419,747,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1419747000.0,thousand,"[""2010-VA3-d.pdf""]",173,1.0,The current annual total is supported by the source document row which lists the same amount for Research Projects.
Switzerland,2010,Budget for Education and Research,outlier,verify,8314000000.0,0.0,0.0,"Amount 8,314,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,8314000000.0,thousand,"[""2010-VA3-d.pdf""]",220,1.0,The current annual total is supported by the source document row which confirms the total budget for education and research.
Switzerland,2013,Budget for Education and Research,outlier,verify,9631200.0,0.0,21760900.0,"Amount 9,631,200 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,9631200.0,thousand,"[""2013-VA3-d.pdf""]",231,1.0,"The current annual total of 9,631,200 thousand CHF is directly supported by the source document row, which confirms the amount and unit."
Switzerland,2014,Budget for Education and Research,outlier,verify,21760900.0,9631200.0,0.0,"Amount 21,760,900 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,21760900.0,thousand,"[""2014-VA3-d.pdf""]",258,1.0,"The current annual total of 21,760,900 thousand is directly supported by the source document row indicating the total budget for education and research."
Switzerland,2013,Full participation in the 7th Framework Programme,outlier,verify,2456400.0,0.0,0.0,"Amount 2,456,400 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2456400.0,thousand,"[""2013-VA3-d.pdf""]",232,1.0,"The current annual total of 2,456,400 thousand CHF is directly supported by the source document row, which describes the full participation of Switzerland in the 7th Framework Programme."
