country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes
Switzerland,1998,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,"für Forschungs-, Entwicklungs- und Versuchsprogramme","for research, development, and testing programs",139900000.0,thousand,CHF,direct_rd,include,1.0,1998 10054519.pdf,2,gpt-4o-mini,extract,
Switzerland,1999,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,"für Forschungs-, Entwicklungs- und Versuchsprogramme","for research, development, and testing programs",117400000.0,thousand,CHF,direct_rd,include,1.0,1999 10054891.pdf,2,gpt-4o-mini,extract,
Switzerland,2000,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,für Forschung und Entwicklung,for research and development,25000000.0,thousand,CHF,direct_rd,include,1.0,2000 BBl-2000-136-DE.pdf,2,gpt-4o-mini,extract,
Switzerland,2000,program_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,"für Forschungs-, Entwicklungs- und Versuchsprogramme","for research, development, and testing programs",265900000.0,thousand,CHF,direct_rd,include,1.0,2000 BBl-2000-136-DE.pdf,2,gpt-4o-mini,extract,
Switzerland,2001,program_total,KTI,Kommission für Technologie und Innovation,Commission for Technology and Innovation,,Zusatzkredit für die Energieforschung der KTI,Supplementary credit for energy research of the KTI,8500000.0,thousand,CHF,innovation_instruments,include,1.0,2001 fedlex-data-admin-ch-eli-fga-2001-31-de-pdf-a.pdf,2,gpt-4o-mini,extract,for the years 2001–2003
Switzerland,2001,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,"für Forschungs-, Entwicklungs- und Versuchsprogramme","for research, development, and testing programs",203000000.0,thousand,CHF,direct_rd,include,1.0,2001 fedlex-data-admin-ch-eli-fga-2001-31-de-pdf-a.pdf,2,gpt-4o-mini,extract,
Switzerland,2002,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Forschung und Entwicklung,Research and Development,13000000.0,thousand,CHF,direct_rd,include,1.0,2002 fedlex-data-admin-ch-eli-fga-2001-1127-de-pdf-a.pdf,2,gpt-4o-mini,extract,
Switzerland,2002,program_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,"Forschungs-, Entwicklungs- und Versuchsprogramme","Research, Development, and Testing Programs",184100000.0,thousand,CHF,direct_rd,include,1.0,2002 fedlex-data-admin-ch-eli-fga-2001-1127-de-pdf-a.pdf,2,gpt-4o-mini,extract,
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Energieforschung und Förderung neuer Energietechniken,Energy research and promotion of new energy technologies,14.0,thousand,CHF,direct_rd,review,1.0,2003 V03_Botschaft.pdf,103,gpt-4o-mini,extract,Research on energy and encouragement of new energy techniques. | OUTLIER: amount is a statistical outlier
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Umweltforschung,Environmental research,4.0,thousand,CHF,direct_rd,review,1.0,2003 V03_Botschaft.pdf,103,gpt-4o-mini,extract,Research on the environment. | OUTLIER: amount is a statistical outlier
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Forschung und Entwicklung,Research and Development,178000000.0,thousand,CHF,direct_rd,include,1.0,2003 V03_Botschaft.pdf,104,gpt-4o-mini,extract,Military research and development.
Switzerland,2003,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Total R&D appropriations,Total R&D appropriations,184000000.0,thousand,CHF,direct_rd,include,1.0,2003 V03_Botschaft.pdf,104,gpt-4o-mini,extract,Total includes various R&D projects.
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,CERN-Beitrag,Contribution to CERN,150000000.0,thousand,CHF,science_agency,include,1.0,2003 V03_Botschaft.pdf,105,gpt-4o-mini,extract,
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an Innosuisse,Contribution to Innosuisse,300000000.0,thousand,CHF,innovation_instruments,include,1.0,2003 V03_Botschaft.pdf,105,gpt-4o-mini,extract,
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den ETH-Bereich,Contribution to the ETH Domain,3714600000.0,thousand,CHF,science_agency,include,1.0,2003 V03_Botschaft.pdf,105,gpt-4o-mini,extract,
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den SNF,Contribution to the Swiss National Science Foundation,1100000000.0,thousand,CHF,science_agency,include,1.0,2003 V03_Botschaft.pdf,105,gpt-4o-mini,extract,
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,ESA-Beiträge,Contributions to ESA,,unit,CHF,science_agency,review,0.4,2003 V03_Botschaft.pdf,105,gpt-4o-mini,extract,Amount not specified in the text. | no_amount
Switzerland,2003,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Total budget for education and fundamental research,Total budget for education and fundamental research,3868000000.0,thousand,CHF,unclear,review,0.8,2003 V03_Botschaft.pdf,41,gpt-4o-mini,extract,Total includes both education and research components.
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Contribution to CERN,Contribution to CERN,65000000.0,thousand,CHF,direct_rd,include,0.9,2003 V03_Botschaft.pdf,44,gpt-4o-mini,extract,Includes advance payment for the construction of the LHC.
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Contribution to ESA,Contribution to ESA,41000000.0,thousand,CHF,direct_rd,include,0.9,2003 V03_Botschaft.pdf,44,gpt-4o-mini,extract,Contribution to the European Space Agency.
Switzerland,2003,program_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Contribution to the Swiss National Science Foundation,Contribution to the Swiss National Science Foundation,348000000.0,thousand,CHF,direct_rd,include,0.9,2003 V03_Botschaft.pdf,44,gpt-4o-mini,extract,Part of the fundamental research budget.
Switzerland,2003,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Federal contributions to EU research programs,Federal contributions to EU research programs,263000000.0,thousand,CHF,direct_rd,include,0.9,2003 V03_Botschaft.pdf,44,gpt-4o-mini,extract,Part of the fundamental research budget.
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,"Beitrag an die EU-Programme im Bereich Forschung, technologische Entwicklung und Demonstration","Contribution to EU programs in the field of research, technological development, and demonstration",19000000.0,thousand,CHF,direct_rd,include,0.9,2004 V04_Botschaft.pdf,38,gpt-4o-mini,extract,Increase of CHF 19 million for participation in EU research programs.
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an die ETH-Bereich,Contribution to the ETH Domain,,unit,CHF,science_agency,review,0.4,2004 V04_Botschaft.pdf,38,gpt-4o-mini,extract,Total contribution to ETH Domain not specified in detail. | no_amount
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den Schweizerischen Nationalfonds,Contribution to the Swiss National Science Foundation,17000000.0,thousand,CHF,direct_rd,include,0.9,2004 V04_Botschaft.pdf,38,gpt-4o-mini,extract,Increase of CHF 17 million compared to the previous year.
Switzerland,2004,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Gesamtausgaben für Bildung und Grundlagenforschung,Total expenditures for education and fundamental research,3957000.0,thousand,CHF,unclear,review,0.8,2004 V04_Botschaft.pdf,38,gpt-4o-mini,extract,Total includes both education and research components.
Switzerland,2004,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Bundesbeitrag an den ETH-Bereich,Federal contribution to the ETH Domain,3714600000.0,thousand,CHF,science_agency,include,1.0,2004 V04_Botschaft.pdf,40,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,CERN-Beitrag,Contribution to CERN,68000000.0,thousand,CHF,direct_rd,include,1.0,2004 V04_Botschaft.pdf,41,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den SNF,Contribution to the Swiss National Science Foundation,362000000.0,thousand,CHF,direct_rd,include,1.0,2004 V04_Botschaft.pdf,41,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,ESA-Beiträge,Contributions to the European Space Agency,44000000.0,thousand,CHF,direct_rd,include,1.0,2004 V04_Botschaft.pdf,41,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,CERN-Beitrag,Contribution to CERN,150000000.0,thousand,CHF,science_agency,include,1.0,2004 V04_Botschaft.pdf,66,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an Innosuisse,Contribution to Innosuisse,300000000.0,thousand,CHF,innovation_instruments,include,1.0,2004 V04_Botschaft.pdf,66,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den SNF,Contribution to the Swiss National Science Foundation,1100000000.0,thousand,CHF,science_agency,include,1.0,2004 V04_Botschaft.pdf,66,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,ESA-Beiträge,Contributions to ESA,,unit,CHF,science_agency,review,0.4,2004 V04_Botschaft.pdf,66,gpt-4o-mini,extract,Amount not specified in the text. | no_amount
Switzerland,2004,section_total,327,Bundesamt für Bildung und Wissenschaft,Federal Office for Education and Science,,Ausgaben,Expenditures,1598527000.0,thousand,CHF,science_agency,review,0.8,2004-VA3-d.pdf,34,gpt-4o-mini,extract,Mixed-purpose ministry; total includes non-R&D components.
Switzerland,2004,line_item,327,Bundesamt für Bildung und Wissenschaft,Federal Office for Education and Science,,3600.123 Beitrag an die Infrastrukturnaufwendungen der Krebsforschung in der Schweiz,Contribution to infrastructure expenses for cancer research in Switzerland,13490000.0,thousand,CHF,research_infrastructure,include,1.0,2004-VA3-d.pdf,35,gpt-4o-mini,extract,
Switzerland,2004,line_item,327,Bundesamt für Bildung und Wissenschaft,Federal Office for Education and Science,,3600.101 Stiftung Schweiz. Nationalfonds zur Förderung der wissenschaftlichen Forschung,Swiss National Science Foundation funding,366262000.0,thousand,CHF,science_agency,include,1.0,2004-VA3-d.pdf,35,gpt-4o-mini,extract,
Switzerland,2004,line_item,327,Bundesamt für Bildung und Wissenschaft,Federal Office for Education and Science,,3600.313 Europäisches Laboratorium für Teilchenphysik (CERN),European Laboratory for Particle Physics (CERN),67470800.0,thousand,CHF,science_agency,include,1.0,2004-VA3-d.pdf,36,gpt-4o-mini,extract,
Switzerland,2004,line_item,327,Bundesamt für Bildung und Wissenschaft,Federal Office for Education and Science,,3600.001 Finanzierungsbeitrag des Bundes an den ETH-Bereich,Federal contribution to the ETH Domain,1801700000.0,thousand,CHF,science_agency,include,1.0,2004-VA3-d.pdf,37,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,CERN-Beitrag,Contribution to CERN,150000000.0,thousand,CHF,science_agency,include,1.0,2004-VA3-d.pdf,84,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an Innosuisse,Contribution to Innosuisse,300000000.0,thousand,CHF,innovation_instruments,include,1.0,2004-VA3-d.pdf,84,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den SNF,Contribution to the Swiss National Science Foundation,1100000000.0,thousand,CHF,science_agency,include,1.0,2004-VA3-d.pdf,84,gpt-4o-mini,extract,
Switzerland,2004,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,ESA-Beiträge,Contributions to ESA,,unit,CHF,science_agency,review,0.4,2004-VA3-d.pdf,84,gpt-4o-mini,extract,Amount not specified in the text. | no_amount
Switzerland,2004,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Bundesbeitrag an den ETH-Bereich,Federal contribution to the ETH Domain,3714600000.0,thousand,CHF,science_agency,include,1.0,2004-VA3-d.pdf,84,gpt-4o-mini,extract,
Switzerland,2005,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Kürzung von Verpflichtungskrediten für Begleitmassnahmen zur Vollbeteiligung am 6. EU-Forschungsrahmenprogramm,Reduction of Commitment Credits for Accompanying Measures for Full Participation in the 6th EU Research Framework Program,5000000.0,thousand,CHF,direct_rd,include,1.0,2005 BBl-2005-511-DE.pdf,2,gpt-4o-mini,extract,
Switzerland,2005,program_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Forschung und Entwicklung,Research and Development,189000000.0,thousand,CHF,direct_rd,include,1.0,2005 BBl-2005-511-DE.pdf,2,gpt-4o-mini,extract,
Switzerland,2005,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Forschung und Entwicklung (Zusatzkredit),Research and Development (Supplementary Credit),45000000.0,thousand,CHF,direct_rd,include,1.0,2005 BBl-2005-511-DE.pdf,2,gpt-4o-mini,extract,
Switzerland,2005,program_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,"Forschungs-, Entwicklungs- und Versuchsprogramme","Research, Development, and Testing Programs",270100000.0,thousand,CHF,direct_rd,include,1.0,2005 BBl-2005-511-DE.pdf,2,gpt-4o-mini,extract,
Switzerland,2005,section_total,325,Staatssekretariat für Bildung und Forschung,"State Secretariat for Education, Research and Innovation",,Ausgaben,Expenditures,1703355573.0,thousand,CHF,science_agency,review,0.8,2005-VA3-d.pdf,34,gpt-4o-mini,extract,Mixed-purpose ministry; review due to potential non-R&D components.
Switzerland,2005,line_item,325,Staatssekretariat für Bildung und Forschung,"State Secretariat for Education, Research and Innovation",,Forschung und Entwicklung,Research and Development,27092900.0,thousand,CHF,direct_rd,include,0.9,2005-VA3-d.pdf,34,gpt-4o-mini,extract,
Switzerland,2005,line_item,3600.020,Staatssekretariat für Bildung und Forschung,"State Secretariat for Education, Research and Innovation",,Stiftung Schweiz. Nationalfonds,Swiss National Science Foundation,407280000.0,thousand,CHF,higher_education,include,0.9,2005-VA3-d.pdf,35,gpt-4o-mini,extract,
Switzerland,2005,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Total budget for WBF,Total budget for WBF,0.0,thousand,CHF,science_agency,review,0.5,2005-VA3-d.pdf,36-40,gpt-4o-mini,extract,Total budget not explicitly listed in the document.
Switzerland,2005,line_item,3600.311,Europäisches Laboratorium für Teilchenphysik (CERN),European Laboratory for Particle Physics (CERN),,Beitrag an das Europäische Laboratorium für Teilchenphysik (CERN),Contribution to the European Laboratory for Particle Physics (CERN),66559600.0,thousand,CHF,science_agency,include,0.9,2005-VA3-d.pdf,38,gpt-4o-mini,extract,Swiss contribution to CERN for research activities.
Switzerland,2005,line_item,3600.310,Europäische Weltraumorganisation (ESA),European Space Agency (ESA),,Beitrag an die Europäische Weltraumorganisation (ESA),Contribution to the European Space Agency (ESA),121230000.0,thousand,CHF,science_agency,include,0.9,2005-VA3-d.pdf,38,gpt-4o-mini,extract,Swiss contribution to ESA for research activities.
Switzerland,2005,line_item,3600.001,"Hochschulförderung, Grundbeiträge","University funding, basic contributions",,"Hochschulförderung, Grundbeiträge","University funding, basic contributions",444272400.0,thousand,CHF,higher_education,include,0.9,2005-VA3-d.pdf,39,gpt-4o-mini,extract,"Funding for universities, explicitly for research activities."
Switzerland,2005,line_item,3600.101,Stiftung Schweiz. Nationalfonds zur Förderung der wissenschaftlichen Forschung,Swiss National Science Foundation,,Beitrag an die Stiftung Schweiz. Nationalfonds zur Förderung der wissenschaftlichen Forschung,Contribution to the Swiss National Science Foundation,344836800.0,thousand,CHF,science_agency,include,0.9,2005-VA3-d.pdf,40,gpt-4o-mini,extract,Direct funding to the Swiss National Science Foundation for research.
Switzerland,2005,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,CERN-Beitrag,Contribution to CERN,150000000.0,thousand,CHF,science_agency,include,1.0,2005-VA3-d.pdf,41,gpt-4o-mini,extract,
Switzerland,2005,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an Innosuisse,Contribution to Innosuisse,300000000.0,thousand,CHF,innovation_instruments,include,1.0,2005-VA3-d.pdf,41,gpt-4o-mini,extract,
Switzerland,2005,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den SNF,Contribution to the Swiss National Science Foundation,1100000000.0,thousand,CHF,science_agency,include,1.0,2005-VA3-d.pdf,41,gpt-4o-mini,extract,
Switzerland,2005,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,ESA-Beiträge,Contributions to ESA,,unit,CHF,science_agency,review,0.4,2005-VA3-d.pdf,41,gpt-4o-mini,extract,Amount not specified in the text. | no_amount
Switzerland,2005,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Bundesbeitrag an den ETH-Bereich,Federal contribution to the ETH Domain,3714600000.0,thousand,CHF,science_agency,include,1.0,2005-VA3-d.pdf,41,gpt-4o-mini,extract,
Switzerland,2005,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den ETH-Bereich,Contribution to the ETH Domain,3714600000.0,thousand,CHF,science_agency,include,1.0,2005-VA3-d.pdf,98,gpt-4o-mini,extract,
Switzerland,2006,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Verpflichtungskredite für Forschung und Entwicklung,Commitment credits for research and development,329000000.0,thousand,CHF,direct_rd,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,10,gpt-4o-mini,extract,
Switzerland,2006,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Forschung und Entwicklung,Research and Development,329000000.0,thousand,CHF,direct_rd,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,101,gpt-4o-mini,extract,
Switzerland,2006,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Forschung und Entwicklung,Research and Development,215800000.0,thousand,CHF,direct_rd,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,107,gpt-4o-mini,extract,
Switzerland,2006,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Forschung und Entwicklung,Research and Development,112500000.0,thousand,CHF,direct_rd,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,107,gpt-4o-mini,extract,
Switzerland,2006,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,CERN-Beitrag,Contribution to CERN,150000000.0,thousand,CHF,science_agency,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,110,gpt-4o-mini,extract,
Switzerland,2006,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an Innosuisse,Contribution to Innosuisse,300000000.0,thousand,CHF,innovation_instruments,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,110,gpt-4o-mini,extract,
Switzerland,2006,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Beitrag an den SNF,Contribution to the Swiss National Science Foundation,1100000000.0,thousand,CHF,science_agency,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,110,gpt-4o-mini,extract,
Switzerland,2006,line_item,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,ESA-Beiträge,Contributions to ESA,,unit,CHF,science_agency,review,0.4,2006 CHE V06_Botschaft_V06-df.pdf,110,gpt-4o-mini,extract,Amount not specified in the text. | no_amount
Switzerland,2006,section_total,WBF,"Departement für Wirtschaft, Bildung und Forschung","Department of Economic Affairs, Education and Research",,Bundesbeitrag an den ETH-Bereich,Federal contribution to the ETH Domain,3714600000.0,thousand,CHF,science_agency,include,1.0,2006 CHE V06_Botschaft_V06-df.pdf,110,gpt-4o-mini,extract,
Switzerland,2006,section_total,325,Formation et recherche fondamentale,Education and Fundamental Research,,Total budget for education and fundamental research,Total budget for education and fundamental research,4062000000.0,thousand,CHF,unclear,review,0.7,2006 CHE V06_Botschaft_V06-df.pdf,49,gpt-4o-mini,extract,Total includes both education and fundamental research expenditures.
