country,year,canonical_name,verdict,old_rows,old_amounts,review_amount,review_unit,preferred_source_files,reason,confidence,applied,skip_reason,match_reason
Switzerland,2003,Total budget for education and fundamental research,keep,1,3868000000000.0,3868000000000.0,thousand,"[""2003 V03_Botschaft.pdf""]","The current annual total is directly supported by the source document row, which lists the total budget for education and fundamental research as 3,868,000,000,000 thousand CHF.",1.0,False,verdict_not_actionable,
Switzerland,2006,Total budget for education and fundamental research,correct,1,4062000000000.0,4062000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]","The current amount appears to be a unit error, as it is excessively high. The correct total should be 4,062,000 thousand CHF based on the source document.",0.9,False,no_exact_source_match,no_exact_source_match
Switzerland,2009,Federal funding contribution,correct,1,1874422000000.0,1874422000.0,thousand,"[""2009-VA3-d.pdf""]","The amount appears to be a unit error; the correct total should be 1,874,422,000 thousand CHF, not 1,874,422,000,000 thousand CHF.",0.9,False,no_exact_source_match,no_exact_source_match
Switzerland,2007,Federal financing contribution,keep,1,7416100.0,7416100.0,thousand,"[""2007-VA3-d.pdf""]","The current annual total of 7,416,100 thousand CHF is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Switzerland,2008,Federal financing contribution,correct,1,1793204000000.0,1793204.0,thousand,"[""2008-VA3-d.pdf""]","The current annual total appears to be a unit error, as the amount should be 1,793,204 thousand CHF instead of 1,793,204,000,000 thousand CHF.",0.9,False,no_exact_source_match,no_exact_source_match
Switzerland,2012,National Research and Innovation,keep,1,15000000000.0,15000000000.0,thousand,"[""2012-VA3-d.pdf""]","The amount of 15,000,000,000 thousand is directly supported by the source document row, which lists it as the total for International Research and Innovation Cooperation.",1.0,False,verdict_not_actionable,
Switzerland,2014,National Research and Innovation,keep,1,1019242416000.0,1019242416000.0,thousand,"[""2014-VA3-d.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the National Research and Innovation agency.",1.0,False,verdict_not_actionable,
Switzerland,2015,National Research and Innovation,keep,1,1064582200000.0,1064582200000.0,thousand,"[""2015-VA3-d.pdf""]",The current annual total is supported by the source document row which lists the same amount for the National Research and Innovation agency.,1.0,False,verdict_not_actionable,
Switzerland,2006,Expenditures for fundamental research,correct,1,984000000000.0,984000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]","The current amount appears to be a unit error, as the total should be 984,000,000 thousand CHF instead of 984,000,000,000 thousand CHF.",0.9,False,no_exact_source_match,no_exact_source_match
Switzerland,2006,Expenditures for applied research,keep,1,723000000000.0,723000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for expenditures for applied research.",1.0,False,verdict_not_actionable,
Switzerland,2010,International Research,keep,1,600844800000.0,600844800000.0,thousand,"[""2010-VA3-d.pdf""]",The current annual total is supported by the source document row which lists the same amount for International Research.,1.0,False,verdict_not_actionable,
Switzerland,2012,International Research,keep,1,713977500000.0,713977500000.0,thousand,"[""2012-VA3-d.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for International Research.",1.0,False,verdict_not_actionable,
Switzerland,2013,International Research,keep,1,772883800000.0,772883800000.0,thousand,"[""2013-VA3-d.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for International Research.",1.0,False,verdict_not_actionable,
Switzerland,2017,Basic contributions to universities,keep,1,684431100000.0,684431100000.0,thousand,"[""2017-VA3-d.pdf""]",The current annual total is supported by the source document row which matches the amount and description for the agency.,1.0,False,verdict_not_actionable,
Switzerland,2018,Basic contributions to universities,keep,1,684449000000.0,684449000000.0,thousand,"[""2018-VA3-d.pdf""]",The current annual total is supported by the source document row which matches the amount and description for basic contributions to universities.,1.0,False,verdict_not_actionable,
Switzerland,2005,"University funding, basic contributions",correct,1,444272400000.0,444272.4,thousand,"[""2005-VA3-d.pdf""]","The amount appears to be a unit error; the correct total should be 444,272.4 thousand CHF instead of 444,272,400,000.0 thousand CHF.",0.9,False,no_exact_source_match,no_exact_source_match
Switzerland,2006,Commitment Credits for Research and Development,keep,1,329000000000.0,329000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]","The current annual total is directly supported by the source document row, which confirms the amount for commitment credits for research and development.",1.0,False,verdict_not_actionable,
Switzerland,2003,Federal Contributions to EU Research Programs,correct,1,263000000000.0,263000.0,thousand,"[""2003 V03_Botschaft.pdf""]","The amount of 263,000,000,000 thousand appears to be a unit error; it should be 263,000 thousand based on the context of the document.",0.9,False,no_exact_source_match,no_exact_source_match
Switzerland,2003,Total R&D Appropriations,keep,1,184000000000.0,184000000000.0,thousand,"[""2003 V03_Botschaft.pdf""]","The current annual total of 184,000,000,000 thousand is directly supported by the source document row indicating it as the total R&D appropriations.",1.0,False,verdict_not_actionable,
Switzerland,1983,"Education, Research, Development, and Testing Programs",keep,1,177350000000.0,177350000000.0,thousand,"[""1983 10048861.pdf""]","The current annual total is supported by the source document row which explicitly states the amount for education, research, development, and testing programs.",1.0,False,verdict_not_actionable,
Switzerland,2003,Contribution to ESA,keep,1,41000000000.0,41000000000.0,thousand,"[""2003 V03_Botschaft.pdf""]","The current annual total of 41,000,000,000 thousand is directly supported by the source document row, which lists the same amount for the Contribution to ESA.",1.0,False,verdict_not_actionable,
Switzerland,2019,Contribution to ESA,correct,1,182713000000.0,182713.0,thousand,"[""2019-VA3-d.pdf""]","The amount appears to be a unit error; the correct amount should be 182,713 thousand CHF instead of 182,713,000,000 thousand CHF.",0.9,False,no_exact_source_match,no_exact_source_match
Switzerland,2022,Contribution to ESA,keep,1,190543000.0,190543000.0,thousand,"[""2022-VA_Band3-d.pdf""]","The current annual total of 190,543,000 thousand CHF is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Switzerland,2006,Contribution to the National Research Programmes (NFP),keep,1,65000000000.0,65000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Contribution to the National Research Programmes (NFP).",1.0,False,verdict_not_actionable,
Switzerland,2005,Research and Development (Supplementary Credit),keep,1,45000000000.0,45000000000.0,thousand,"[""2005 BBl-2005-511-DE.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Research and Development (Supplementary Credit) in 2005.",1.0,False,verdict_not_actionable,
Switzerland,2004,Contribution to EU Research Programs,keep,1,19000000000.0,19000000000.0,thousand,"[""2004 V04_Botschaft.pdf""]","The current annual total of 19,000,000,000 thousand is directly supported by the source document row, which describes the contribution to EU programs in research and development.",1.0,False,verdict_not_actionable,
Switzerland,2004,Cancer Research Infrastructure Contribution,keep,1,13490000000.0,13490000000.0,thousand,"[""2004-VA3-d.pdf""]",The current annual total is supported by the source document row which clearly states the contribution amount for cancer research infrastructure in Switzerland.,1.0,False,verdict_not_actionable,
Switzerland,2010,"Research, Development and Demonstration",keep,1,2100000000.0,2100000000.0,thousand,"[""2010-VA3-d.pdf""]","The current annual total of 2,100,000,000 thousand is directly supported by the source document row, which lists the same amount for the Research, Development and Demonstration agency.",1.0,False,verdict_not_actionable,
Switzerland,2011,"Research, Development and Demonstration",keep,1,24103374000.0,24103374000.0,thousand,"[""2011-VA3-d.pdf""]","The current annual total is supported by the source document row which lists the same amount for the agency 'Research, Development and Demonstration'.",1.0,False,verdict_not_actionable,
Switzerland,2012,"Research, Development and Demonstration",keep,1,20853224000.0,20853224000.0,thousand,"[""2012-VA3-d.pdf""]",The current annual total is supported by the source document row which matches the agency and amount.,1.0,False,verdict_not_actionable,
Switzerland,2013,"Research, Development and Demonstration",keep,1,18917990000.0,18917990000.0,thousand,"[""2013-VA3-d.pdf""]",The current annual total is supported by the source document row which lists the same amount for the agency.,1.0,False,verdict_not_actionable,
Switzerland,2013,Environmental Research and Education,keep,1,10162681000.0,10162681000.0,thousand,"[""2013-VA3-d.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the agency.",1.0,False,verdict_not_actionable,
Switzerland,2010,Research Contributions,keep,1,494000000.0,494000000.0,thousand,"[""2010-VA3-d.pdf""]","The current annual total of 494,000,000 thousand is directly supported by the source document row, which lists the same amount for Research Contributions.",1.0,False,verdict_not_actionable,
Switzerland,2011,Research Contributions,keep,1,6873297000.0,6873297000.0,thousand,"[""2011-VA3-d.pdf""]",The current annual total is supported by the source document row which confirms the amount and unit.,1.0,False,verdict_not_actionable,
Switzerland,2012,Research Contributions,keep,1,6257702000.0,6257702000.0,thousand,"[""2012-VA3-d.pdf""]","The current annual total is directly supported by the source document row, which confirms the amount for Research Contributions in 2012.",1.0,False,verdict_not_actionable,
Switzerland,2006,Contribution to ESO,keep,1,6000000000.0,6000000000.0,thousand,"[""2006 CHE V06_Botschaft_V06-df.pdf""]","The current annual total of 6,000,000,000 thousand is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Switzerland,2008,Global Bilateral Scientific Cooperation,keep,1,5500000000.0,5500000000.0,thousand,"[""2008-VA3-d.pdf""]",The current annual total is supported by the source document row which lists the same amount for the Global Bilateral Scientific Cooperation.,1.0,False,verdict_not_actionable,
Switzerland,2025,Research Contracts,correct,1,3750000000.0,0.0,thousand,"[""2025-VA-Band3-d.pdf""]","The current amount of 3,750,000,000 thousand CHF is inconsistent with the previous year being 0.0 and the expected range. The only source document indicates a line item for research contracts, but given the context, it suggests a confusion or error in reporting the amount for this year.",0.9,False,non_positive_review_amount,
Switzerland,2011,Contributions to ESA,keep,1,15000000000.0,15000000000.0,thousand,"[""2011-VA3-d.pdf""]",The current annual total is supported by the source document row which confirms the amount and unit.,1.0,False,verdict_not_actionable,
Switzerland,2021,Contributions to ESA,keep,1,185133000.0,185133000.0,thousand,"[""2021-VA_Band3-d.pdf""]","The current annual total of 185,133,000 thousand CHF is directly supported by the source document row, which lists the same amount for Contributions to ESA.",1.0,False,verdict_not_actionable,
Switzerland,2012,Swiss Science and Technology Council,keep,1,2362000000.0,2362000000.0,thousand,"[""2012-VA3-d.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Swiss Science and Technology Council.",1.0,False,verdict_not_actionable,
Switzerland,2008,X-FEL Free Electron Laser,keep,1,2150000000.0,2150000000.0,thousand,"[""2008-VA3-d.pdf""]",The current annual total is supported by the source document row which lists the same amount for the X-FEL Free Electron Laser.,1.0,False,verdict_not_actionable,
Switzerland,2010,Research Projects,keep,1,1419747000.0,1419747000.0,thousand,"[""2010-VA3-d.pdf""]",The current annual total is supported by the source document row which lists the same amount for Research Projects.,1.0,False,verdict_not_actionable,
Switzerland,2010,Budget for Education and Research,keep,1,8314000000.0,8314000000.0,thousand,"[""2010-VA3-d.pdf""]",The current annual total is supported by the source document row which confirms the total budget for education and research.,1.0,False,verdict_not_actionable,
Switzerland,2013,Budget for Education and Research,keep,1,9631200.0,9631200.0,thousand,"[""2013-VA3-d.pdf""]","The current annual total of 9,631,200 thousand CHF is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Switzerland,2014,Budget for Education and Research,keep,1,21760900.0,21760900.0,thousand,"[""2014-VA3-d.pdf""]","The current annual total of 21,760,900 thousand is directly supported by the source document row indicating the total budget for education and research.",1.0,False,verdict_not_actionable,
Switzerland,2013,Full participation in the 7th Framework Programme,keep,1,2456400.0,2456400.0,thousand,"[""2013-VA3-d.pdf""]","The current annual total of 2,456,400 thousand CHF is directly supported by the source document row, which describes the full participation of Switzerland in the 7th Framework Programme.",1.0,False,verdict_not_actionable,
