country,year,source_file,page_number,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,amount_prior,unit,currency,rd_category,decision,confidence,llm_model,extraction_pass,notes
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ACTIVIDADES CENTRALES,ACTIVIDADES CENTRALES,,ACTIVIDADES CENTRALES,ACTIVIDADES CENTRALES,165263228.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ACTIVIDADES DE CAPACITACION,ACTIVIDADES DE CAPACITACION,,ACTIVIDADES DE CAPACITACION,ACTIVIDADES DE CAPACITACION,256830.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ADMINISTRACION REGIONAL DEL SISTEMA,ADMINISTRACION REGIONAL DEL SISTEMA,,ADMINISTRACION REGIONAL DEL SISTEMA,ADMINISTRACION REGIONAL DEL SISTEMA,1109639100.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"ADMINISTRATIVO, TÉCNICO ADMINISTRATIVO, TÉCNICO DOCENTE, ADMINISTRATIVO DOCENTE Y DOCENTE DEL MINISTERIO DE EDUCACIÓN PÚBLICA)","ADMINISTRATIVO, TÉCNICO ADMINISTRATIVO, TÉCNICO DOCENTE, ADMINISTRATIVO DOCENTE Y DOCENTE DEL MINISTERIO DE EDUCACIÓN PÚBLICA)",,"ADMINISTRATIVO, TÉCNICO ADMINISTRATIVO, TÉCNICO DOCENTE, ADMINISTRATIVO DOCENTE Y DOCENTE DEL MINISTERIO DE EDUCACIÓN PÚBLICA)","ADMINISTRATIVO, TÉCNICO ADMINISTRATIVO, TÉCNICO DOCENTE, ADMINISTRATIVO DOCENTE Y DOCENTE DEL MINISTERIO DE EDUCACIÓN PÚBLICA)",1000000000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,AFECTADOS POR LA APLICACION DEL MANUAL INSTITUC. SEGUN RES.OFC-055-2000.,AFECTADOS POR LA APLICACION DEL MANUAL INSTITUC. SEGUN RES.OFC-055-2000.,,AFECTADOS POR LA APLICACION DEL MANUAL INSTITUC. SEGUN RES.OFC-055-2000.,AFECTADOS POR LA APLICACION DEL MANUAL INSTITUC. SEGUN RES.OFC-055-2000.,20000000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,AGROPECUARIA (SEPSA),AGROPECUARIA (SEPSA),,AGROPECUARIA (SEPSA),AGROPECUARIA (SEPSA),20000000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ALFOMBRAS).,ALFOMBRAS).,,ALFOMBRAS).,ALFOMBRAS).,912000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ALIMENTOS Y BEBIDAS,ALIMENTOS Y BEBIDAS,,ALIMENTOS Y BEBIDAS,ALIMENTOS Y BEBIDAS,2500000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ALIMENTOS Y PRODUCTOS AGROPECUARIOS,ALIMENTOS Y PRODUCTOS AGROPECUARIOS,,ALIMENTOS Y PRODUCTOS AGROPECUARIOS,ALIMENTOS Y PRODUCTOS AGROPECUARIOS,2500000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"ALQUILER DE EDIFICIOS, LOCALES Y TERRENOS","ALQUILER DE EDIFICIOS, LOCALES Y TERRENOS",,"ALQUILER DE EDIFICIOS, LOCALES Y TERRENOS","ALQUILER DE EDIFICIOS, LOCALES Y TERRENOS",2097367556.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ALQUILER DE EQUIPO DE COMPUTO,ALQUILER DE EQUIPO DE COMPUTO,,ALQUILER DE EQUIPO DE COMPUTO,ALQUILER DE EQUIPO DE COMPUTO,25000000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"ALQUILER DE MAQUINARIA, EQUIPO Y MOBILIARIO","ALQUILER DE MAQUINARIA, EQUIPO Y MOBILIARIO",,"ALQUILER DE MAQUINARIA, EQUIPO Y MOBILIARIO","ALQUILER DE MAQUINARIA, EQUIPO Y MOBILIARIO",42955000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ALQUILER Y DERECHOS PARA TELECOMUNICACIONES,ALQUILER Y DERECHOS PARA TELECOMUNICACIONES,,ALQUILER Y DERECHOS PARA TELECOMUNICACIONES,ALQUILER Y DERECHOS PARA TELECOMUNICACIONES,1719480.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ALQUILERES,ALQUILERES,,ALQUILERES,ALQUILERES,2097367556.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,AMORTIZACION,AMORTIZACION,,AMORTIZACION,AMORTIZACION,241898437500.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,AMORTIZACION DE TITULOS VALORES,AMORTIZACION DE TITULOS VALORES,,AMORTIZACION DE TITULOS VALORES,AMORTIZACION DE TITULOS VALORES,59437279681.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,AMORTIZACIÓN DE LA DEUDA INTERNA,AMORTIZACIÓN DE LA DEUDA INTERNA,,AMORTIZACIÓN DE LA DEUDA INTERNA,AMORTIZACIÓN DE LA DEUDA INTERNA,59437279681.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,AMORTIZACIÓN DEUDA EXTERNA.,AMORTIZACIÓN DEUDA EXTERNA.,,AMORTIZACIÓN DEUDA EXTERNA.,AMORTIZACIÓN DEUDA EXTERNA.,424359595319.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ANALISTA TEC. DE PRESUPUESTO a,ANALISTA TEC. DE PRESUPUESTO a,,ANALISTA TEC. DE PRESUPUESTO a,ANALISTA TEC. DE PRESUPUESTO a,311500.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,APORTE PATR. REGIMEN OBLIG. DE PENSIONES COMPLEM.,APORTE PATR. REGIMEN OBLIG. DE PENSIONES COMPLEM.,,APORTE PATR. REGIMEN OBLIG. DE PENSIONES COMPLEM.,APORTE PATR. REGIMEN OBLIG. DE PENSIONES COMPLEM.,197600000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,APORTE PATRONAL AL FONDO DE CAPITALIZACION LABORAL,APORTE PATRONAL AL FONDO DE CAPITALIZACION LABORAL,,APORTE PATRONAL AL FONDO DE CAPITALIZACION LABORAL,APORTE PATRONAL AL FONDO DE CAPITALIZACION LABORAL,395100000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"ASESOR SUPERVISOR DE EDUC a 558,750Cls","ASESOR SUPERVISOR DE EDUC a 558,750Cls",,"ASESOR SUPERVISOR DE EDUC a 558,750Cls","ASESOR SUPERVISOR DE EDUC a 558,750Cls",558750.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"ASESOR SUPERVISOR DE EDUC a 577,850Cls","ASESOR SUPERVISOR DE EDUC a 577,850Cls",,"ASESOR SUPERVISOR DE EDUC a 577,850Cls","ASESOR SUPERVISOR DE EDUC a 577,850Cls",577850.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ASIST.ASESORIA DE SUPERVISION a,ASIST.ASESORIA DE SUPERVISION a,,ASIST.ASESORIA DE SUPERVISION a,ASIST.ASESORIA DE SUPERVISION a,441650.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"ASISTENCIA A LAS REUNIONES DE CAPACITACIÓN SOBRE LOS PROTOCOLOS DE SEGURIDAD Y ASPECTOS PROPIOS DE LAS PRUEBAS PISA Y TERCE, REQUISITO OBLIGATORIO PARA LA APLICACIÓN DE LAS PRUEBAS).","ASISTENCIA A LAS REUNIONES DE CAPACITACIÓN SOBRE LOS PROTOCOLOS DE SEGURIDAD Y ASPECTOS PROPIOS DE LAS PRUEBAS PISA Y TERCE, REQUISITO OBLIGATORIO PARA LA APLICACIÓN DE LAS PRUEBAS).",,"ASISTENCIA A LAS REUNIONES DE CAPACITACIÓN SOBRE LOS PROTOCOLOS DE SEGURIDAD Y ASPECTOS PROPIOS DE LAS PRUEBAS PISA Y TERCE, REQUISITO OBLIGATORIO PARA LA APLICACIÓN DE LAS PRUEBAS).","ASISTENCIA A LAS REUNIONES DE CAPACITACIÓN SOBRE LOS PROTOCOLOS DE SEGURIDAD Y ASPECTOS PROPIOS DE LAS PRUEBAS PISA Y TERCE, REQUISITO OBLIGATORIO PARA LA APLICACIÓN DE LAS PRUEBAS).",4550409.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ASOCIACIÓN ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO SANITARIO DE LAS LOMAS BANDERA DE PARRITA PUNTARENAS (MEJORAS EN INFRAESTRUCTURA VARIA Y MANTENIMIENTO DE LA RED DE TUBERÍA Y BOMBAS),ASOCIACIÓN ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO SANITARIO DE LAS LOMAS BANDERA DE PARRITA PUNTARENAS (MEJORAS EN INFRAESTRUCTURA VARIA Y MANTENIMIENTO DE LA RED DE TUBERÍA Y BOMBAS),,ASOCIACIÓN ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO SANITARIO DE LAS LOMAS BANDERA DE PARRITA PUNTARENAS (MEJORAS EN INFRAESTRUCTURA VARIA Y MANTENIMIENTO DE LA RED DE TUBERÍA Y BOMBAS),ASOCIACIÓN ADMINISTRADORA DEL ACUEDUCTO Y ALCANTARILLADO SANITARIO DE LAS LOMAS BANDERA DE PARRITA PUNTARENAS (MEJORAS EN INFRAESTRUCTURA VARIA Y MANTENIMIENTO DE LA RED DE TUBERÍA Y BOMBAS),254500000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,ASOCIACIÓN DE DESARROLLO INTEGRAL DE TARBACA DE ASERRÍ (PARA LASTREO Y MEJORA DE CAMINOS EN CASERÍO EL TIGRE EN EL DISTRITO DE TARBACA),ASOCIACIÓN DE DESARROLLO INTEGRAL DE TARBACA DE ASERRÍ (PARA LASTREO Y MEJORA DE CAMINOS EN CASERÍO EL TIGRE EN EL DISTRITO DE TARBACA),,ASOCIACIÓN DE DESARROLLO INTEGRAL DE TARBACA DE ASERRÍ (PARA LASTREO Y MEJORA DE CAMINOS EN CASERÍO EL TIGRE EN EL DISTRITO DE TARBACA),ASOCIACIÓN DE DESARROLLO INTEGRAL DE TARBACA DE ASERRÍ (PARA LASTREO Y MEJORA DE CAMINOS EN CASERÍO EL TIGRE EN EL DISTRITO DE TARBACA),8750000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,BANCO INTERAMERICANO DE DESARROLLO,BANCO INTERAMERICANO DE DESARROLLO,,BANCO INTERAMERICANO DE DESARROLLO,BANCO INTERAMERICANO DE DESARROLLO,154815000000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,BANCO MUNDIAL,BANCO MUNDIAL,,BANCO MUNDIAL,BANCO MUNDIAL,257379937500.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"BANCO POPULAR Y DE DESARROLLO COMUNAL. (SEGÚN LEY N° 4351 DEL 11/07/1969, LEY ORGÁNICA DEL B.P.D.C.).","BANCO POPULAR Y DE DESARROLLO COMUNAL. (SEGÚN LEY N° 4351 DEL 11/07/1969, LEY ORGÁNICA DEL B.P.D.C.).",,"BANCO POPULAR Y DE DESARROLLO COMUNAL. (SEGÚN LEY N° 4351 DEL 11/07/1969, LEY ORGÁNICA DEL B.P.D.C.).","BANCO POPULAR Y DE DESARROLLO COMUNAL. (SEGÚN LEY N° 4351 DEL 11/07/1969, LEY ORGÁNICA DEL B.P.D.C.).",67830201.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,BECAS A FUNCIONARIOS,BECAS A FUNCIONARIOS,,BECAS A FUNCIONARIOS,BECAS A FUNCIONARIOS,500000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,BIENES DURADEROS,BIENES DURADEROS,,BIENES DURADEROS,BIENES DURADEROS,27066822500.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,BIENES PREEXISTENTES,BIENES PREEXISTENTES,,BIENES PREEXISTENTES,BIENES PREEXISTENTES,1158978509.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"BIENES Y SERVICIOS, PÚBLICAS Y PRIVADAS, PERSONAS FÍSICAS O JURÍDICAS Y UNIVERSIDADES ESTATALES, LEY Nº 7169). (GASTO OPERATIVO).","BIENES Y SERVICIOS, PÚBLICAS Y PRIVADAS, PERSONAS FÍSICAS O JURÍDICAS Y UNIVERSIDADES ESTATALES, LEY Nº 7169). (GASTO OPERATIVO).",,"BIENES Y SERVICIOS, PÚBLICAS Y PRIVADAS, PERSONAS FÍSICAS O JURÍDICAS Y UNIVERSIDADES ESTATALES, LEY Nº 7169). (GASTO OPERATIVO).","BIENES Y SERVICIOS, PÚBLICAS Y PRIVADAS, PERSONAS FÍSICAS O JURÍDICAS Y UNIVERSIDADES ESTATALES, LEY Nº 7169). (GASTO OPERATIVO).",650000000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,C.SC.G.SG.P.SP.R.SR.FF,C.SC.G.SG.P.SP.R.SR.FF,,C.SC.G.SG.P.SP.R.SR.FF,C.SC.G.SG.P.SP.R.SR.FF,439261760000.0,,thousand,CRC,unclear,review,0.5,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,"CAJA COSTARRICENSE DE SEGURO SOCIAL. (SEGÚN LEY N° 17 DEL 22/10/1943, LEY CONSTITUTIVA DE LA C.C.S.S. Y REGLAMENTO N° 6898 DEL 07/02/1995 Y SUS REFORMAS).","CAJA COSTARRICENSE DE SEGURO SOCIAL. (SEGÚN LEY N° 17 DEL 22/10/1943, LEY CONSTITUTIVA DE LA C.C.S.S. Y REGLAMENTO N° 6898 DEL 07/02/1995 Y SUS REFORMAS).",,"CAJA COSTARRICENSE DE SEGURO SOCIAL. (SEGÚN LEY N° 17 DEL 22/10/1943, LEY CONSTITUTIVA DE LA C.C.S.S. Y REGLAMENTO N° 6898 DEL 07/02/1995 Y SUS REFORMAS).","CAJA COSTARRICENSE DE SEGURO SOCIAL. (SEGÚN LEY N° 17 DEL 22/10/1943, LEY CONSTITUTIVA DE LA C.C.S.S. Y REGLAMENTO N° 6898 DEL 07/02/1995 Y SUS REFORMAS).",122000000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
Costa Rica,2010,pdf_4c260828c63b__2010_Ley_de_presupuesto.txt,0.0,section_total,,CAJA COSTARRICENSE DE SEGURO SOCIAL. SEGÚN LEY DE PROTECCIÓN AL TRABAJADOR N° 7983 DEL 16 DE FEBRERO DEL 2000).,CAJA COSTARRICENSE DE SEGURO SOCIAL. SEGÚN LEY DE PROTECCIÓN AL TRABAJADOR N° 7983 DEL 16 DE FEBRERO DEL 2000).,,CAJA COSTARRICENSE DE SEGURO SOCIAL. SEGÚN LEY DE PROTECCIÓN AL TRABAJADOR N° 7983 DEL 16 DE FEBRERO DEL 2000).,CAJA COSTARRICENSE DE SEGURO SOCIAL. SEGÚN LEY DE PROTECCIÓN AL TRABAJADOR N° 7983 DEL 16 DE FEBRERO DEL 2000).,8000000.0,,thousand,CRC,unclear,review,0.6,docx_parser,docx_table,"Parsed from table 0.0, row 0.0"
